# created from Y0mm_Mean.dat file and invalid data removed,,,
# coordinates converted to meters,,,
# coordinate system and position updated to match global coordinate system,,,
# all data is taken on the Y = 0 mm plane and provided as a mean,,,
# link to original paper: https://doi.org/10.1016/j.jweia.2022.105049,,,
# 2,2,,
# Streamwise Location, Location from wheel centre of rotation, Streamwise velocity, Vertical velocity
# m, m, m/s, m/s
# x, z, Vx, Vz
-0.0141785,0.201811,38.0815,6.23491
-0.0156445,0.201811,38.0317,6.31178
-0.0171105,0.201811,37.9989,6.38921
-0.0185766,0.201811,37.9593,6.46289
-0.0200426,0.201811,37.9062,6.55122
-0.0215086,0.201811,37.8612,6.64022
-0.0229747,0.201811,37.8336,6.71379
-0.0244407,0.201811,37.7913,6.78416
-0.0259067,0.201811,37.738,6.87262
-0.0273728,0.201811,37.6915,6.98902
-0.0288388,0.201811,37.6468,7.12256
-0.0303048,0.201811,37.6106,7.24176
-0.0317709,0.201811,37.5733,7.31843
-0.0332369,0.201811,37.5373,7.37111
-0.0347029,0.201811,37.4984,7.42744
-0.036169,0.201811,37.4529,7.50628
-0.037635,0.201811,37.4063,7.60044
-0.039101,0.201811,37.3571,7.676
-0.040567,0.201811,37.2947,7.70905
-0.0420331,0.201811,37.2304,7.75756
-0.0434991,0.201811,37.1667,7.82485
-0.0449651,0.201811,37.0947,7.89646
-0.0464312,0.201811,37.0311,7.9653
-0.0478972,0.201811,36.9668,8.03272
-0.0493632,0.201811,36.8733,8.07638
-0.0508293,0.201811,36.7831,8.0989
-0.0522953,0.201811,36.7017,8.12185
-0.0537613,0.201811,36.6124,8.17837
-0.0552274,0.201811,36.5055,8.24609
-0.0566934,0.201811,36.3914,8.2855
-0.0581594,0.201811,36.2949,8.32135
-0.0596255,0.201811,36.2034,8.37308
-0.0610915,0.201811,36.1357,8.45691
-0.0625575,0.201811,36.0806,8.55476
-0.0640236,0.201811,36.0341,8.64316
-0.0654896,0.201811,35.9814,8.7053
-0.0669556,0.201811,35.9214,8.76189
-0.0684217,0.201811,35.8389,8.82528
-0.0698877,0.201811,35.6926,8.85922
-0.0713537,0.201811,35.4749,8.86504
-0.0728198,0.201811,35.2799,8.878
-0.0742858,0.201811,35.1361,8.88396
-0.0757518,0.201811,34.9909,8.89157
-0.0772178,0.201811,34.8332,8.89675
-0.0786839,0.201811,34.6243,8.89604
-0.0801499,0.201811,34.3594,8.88565
-0.0816159,0.201811,34.0673,8.85657
-0.083082,0.201811,33.7742,8.82086
-0.084548,0.201811,33.5325,8.84843
-0.086014,0.201811,33.384,8.88526
0.554642,0.200345,33.4371,-0.608832
0.553176,0.200345,33.532,-0.625486
0.55171,0.200345,33.4949,-0.670772
0.550244,0.200345,33.5335,-0.702369
0.548778,0.200345,33.5225,-0.732883
0.547312,0.200345,33.549,-0.748547
0.545846,0.200345,33.5988,-0.76352
0.54438,0.200345,33.5682,-0.779301
0.542914,0.200345,33.5491,-0.797779
0.541448,0.200345,33.5428,-0.828541
0.539982,0.200345,33.5111,-0.848789
0.538516,0.200345,33.4867,-0.839557
0.53705,0.200345,33.463,-0.8043
0.535584,0.200345,33.4854,-0.75846
0.534118,0.200345,33.4824,-0.746572
0.532651,0.200345,33.4433,-0.73967
0.531185,0.200345,33.4573,-0.713041
0.529719,0.200345,33.4468,-0.688223
0.528253,0.200345,33.4355,-0.71418
0.526787,0.200345,33.4628,-0.810927
0.525321,0.200345,33.4811,-0.858406
0.523855,0.200345,33.4744,-0.820181
0.522389,0.200345,33.4633,-0.7817
0.520923,0.200345,33.4695,-0.786506
0.519457,0.200345,33.5058,-0.821561
0.517991,0.200345,33.5041,-0.833957
0.516525,0.200345,33.5208,-0.836094
0.515059,0.200345,33.5536,-0.81861
0.513593,0.200345,33.5306,-0.809083
0.512127,0.200345,33.5128,-0.820102
0.510661,0.200345,33.5203,-0.84278
0.509195,0.200345,33.4962,-0.832342
0.507729,0.200345,33.4807,-0.79922
0.506263,0.200345,33.4916,-0.786242
0.504797,0.200345,33.5163,-0.791082
0.503331,0.200345,33.5088,-0.79192
0.501865,0.200345,33.4592,-0.781349
0.500399,0.200345,33.4509,-0.758516
0.498933,0.200345,33.448,-0.770756
0.497467,0.200345,33.4378,-0.77762
0.496001,0.200345,33.4715,-0.769749
0.494535,0.200345,33.5001,-0.741911
0.493069,0.200345,33.4899,-0.700558
0.491603,0.200345,33.4805,-0.71447
0.490137,0.200345,33.4783,-0.770229
0.488671,0.200345,33.47,-0.817132
0.487204,0.200345,33.4739,-0.830084
0.485738,0.200345,33.4712,-0.824058
0.484272,0.200345,33.4808,-0.828741
0.482806,0.200345,33.4825,-0.828108
0.48134,0.200345,33.4988,-0.814197
0.479874,0.200345,33.5326,-0.794608
0.478408,0.200345,33.5341,-0.798486
0.476942,0.200345,33.5365,-0.833382
0.475476,0.200345,33.541,-0.868175
0.47401,0.200345,33.5083,-0.873979
0.472544,0.200345,33.4671,-0.835808
0.471078,0.200345,33.4472,-0.805553
0.469612,0.200345,33.4296,-0.824264
0.468146,0.200345,33.4165,-0.859653
0.46668,0.200345,33.3989,-0.868754
0.465214,0.200345,33.391,-0.847985
0.463748,0.200345,33.3966,-0.849582
0.462282,0.200345,33.4091,-0.892559
0.460816,0.200345,33.4183,-0.941755
0.45935,0.200345,33.4029,-0.967135
0.457884,0.200345,33.3581,-0.939828
0.456418,0.200345,33.3361,-0.885611
0.454952,0.200345,33.3325,-0.853854
0.453486,0.200345,33.329,-0.846554
0.45202,0.200345,33.3451,-0.865964
0.450554,0.200345,33.3569,-0.893487
0.449088,0.200345,33.3664,-0.924544
0.447622,0.200345,33.3899,-0.958171
0.446156,0.200345,33.4114,-0.967119
0.44469,0.200345,33.4214,-0.9562
0.443224,0.200345,33.4244,-0.950531
0.441757,0.200345,33.4114,-0.969669
0.440291,0.200345,33.3849,-0.997764
0.438825,0.200345,33.359,-1.00784
0.437359,0.200345,33.3473,-1.03394
0.435893,0.200345,33.3429,-1.08858
0.434427,0.200345,33.3291,-1.11434
0.432961,0.200345,33.3185,-1.07681
0.431495,0.200345,33.3297,-1.01279
0.430029,0.200345,33.3517,-0.995901
0.428563,0.200345,33.3786,-1.04805
0.427097,0.200345,33.3952,-1.12281
0.425631,0.200345,33.3792,-1.16884
0.424165,0.200345,33.3507,-1.18036
0.422699,0.200345,33.3421,-1.18141
0.421233,0.200345,33.3465,-1.16512
0.419767,0.200345,33.3537,-1.15015
0.418301,0.200345,33.3574,-1.15541
0.416835,0.200345,33.3475,-1.15149
0.415369,0.200345,33.3343,-1.1383
0.413903,0.200345,33.327,-1.1371
0.412437,0.200345,33.3208,-1.14856
0.410971,0.200345,33.3123,-1.15539
0.409505,0.200345,33.305,-1.16008
0.408039,0.200345,33.3043,-1.18857
0.406573,0.200345,33.3171,-1.22289
0.405107,0.200345,33.3385,-1.2129
0.403641,0.200345,33.3479,-1.17396
0.402175,0.200345,33.3317,-1.17122
0.400709,0.200345,33.2964,-1.217
0.399243,0.200345,33.258,-1.27126
0.397777,0.200345,33.2258,-1.29719
0.39631,0.200345,33.2025,-1.28561
0.394844,0.200345,33.2013,-1.26981
0.393378,0.200345,33.2194,-1.26467
0.391912,0.200345,33.2356,-1.266
0.390446,0.200345,33.2475,-1.28598
0.38898,0.200345,33.2493,-1.32073
0.387514,0.200345,33.2337,-1.35816
0.386048,0.200345,33.211,-1.3872
0.384582,0.200345,33.1913,-1.3909
0.383116,0.200345,33.1734,-1.36633
0.38165,0.200345,33.1648,-1.35249
0.380184,0.200345,33.1746,-1.37962
0.378718,0.200345,33.1953,-1.43871
0.377252,0.200345,33.2143,-1.50091
0.375786,0.200345,33.215,-1.52417
0.37432,0.200345,33.1947,-1.51774
0.372854,0.200345,33.1718,-1.5274
0.371388,0.200345,33.1635,-1.55514
0.369922,0.200345,33.1669,-1.56796
0.368456,0.200345,33.1827,-1.56558
0.36699,0.200345,33.2066,-1.57268
0.365524,0.200345,33.2236,-1.59517
0.364058,0.200345,33.2322,-1.65332
0.362592,0.200345,33.2385,-1.70887
0.361126,0.200345,33.252,-1.73266
0.35966,0.200345,33.2674,-1.77796
0.358194,0.200345,33.279,-1.84337
0.356728,0.200345,33.2863,-1.87978
0.355262,0.200345,33.2755,-1.86171
0.353796,0.200345,33.2554,-1.82147
0.35233,0.200345,33.2447,-1.80721
0.350864,0.200345,33.2442,-1.83528
0.349397,0.200345,33.2449,-1.88937
0.347931,0.200345,33.2289,-1.92167
0.346465,0.200345,33.1939,-1.9249
0.344999,0.200345,33.1641,-1.91364
0.343533,0.200345,33.1676,-1.91392
0.342067,0.200345,33.1863,-1.95424
0.340601,0.200345,33.1986,-2.0253
0.339135,0.200345,33.2108,-2.09759
0.337669,0.200345,33.2099,-2.14038
0.336203,0.200345,33.1793,-2.15904
0.334737,0.200345,33.1369,-2.18547
0.333271,0.200345,33.1223,-2.21571
0.331805,0.200345,33.1378,-2.20734
0.330339,0.200345,33.1548,-2.17808
0.328873,0.200345,33.1546,-2.17547
0.327407,0.200345,33.1383,-2.23046
0.325941,0.200345,33.127,-2.32158
0.324475,0.200345,33.1152,-2.38996
0.323009,0.200345,33.0968,-2.41367
0.321543,0.200345,33.0689,-2.42157
0.320077,0.200345,33.042,-2.45973
0.318611,0.200345,33.0272,-2.53465
0.317145,0.200345,33.0224,-2.5946
0.315679,0.200345,33.0259,-2.61109
0.314213,0.200345,33.0232,-2.59223
0.312747,0.200345,33.0187,-2.61729
0.311281,0.200345,33.0139,-2.71092
0.309815,0.200345,33.0052,-2.81677
0.308349,0.200345,32.9833,-2.86734
0.306883,0.200345,32.9504,-2.84382
0.305417,0.200345,32.9358,-2.80754
0.30395,0.200345,32.9353,-2.81601
0.302484,0.200345,32.9379,-2.88114
0.301018,0.200345,32.9464,-2.96678
0.299552,0.200345,32.9479,-3.03077
0.298086,0.200345,32.9413,-3.07182
0.29662,0.200345,32.929,-3.11642
0.295154,0.200345,32.9334,-3.16751
0.293688,0.200345,32.9377,-3.20474
0.292222,0.200345,32.9238,-3.24001
0.290756,0.200345,32.8974,-3.25562
0.28929,0.200345,32.8723,-3.24618
0.287824,0.200345,32.8706,-3.26486
0.286358,0.200345,33.0356,-3.23004
0.284892,0.200345,33.0394,-3.2828
0.283426,0.200345,33.0464,-3.32374
0.28196,0.200345,33.0558,-3.34892
0.280494,0.200345,33.0681,-3.38073
0.279028,0.200345,33.0973,-3.43329
0.277562,0.200345,33.1335,-3.49747
0.276096,0.200345,33.1566,-3.54847
0.27463,0.200345,33.165,-3.58253
0.273164,0.200345,33.1624,-3.6167
0.271698,0.200345,33.1639,-3.67104
0.270232,0.200345,33.1774,-3.73539
0.268766,0.200345,33.1991,-3.79542
0.2673,0.200345,33.2199,-3.83923
0.265834,0.200345,33.234,-3.85747
0.264368,0.200345,33.2493,-3.88539
0.262902,0.200345,33.2718,-3.94078
0.261436,0.200345,33.3044,-3.98998
0.25997,0.200345,33.3324,-4.01986
0.258503,0.200345,33.3571,-4.05407
0.257037,0.200345,33.3818,-4.11074
0.255571,0.200345,33.407,-4.17324
0.254105,0.200345,33.4286,-4.23014
0.252639,0.200345,33.4537,-4.27594
0.251173,0.200345,33.4902,-4.31519
0.249707,0.200345,33.545,-4.35126
0.248241,0.200345,33.5935,-4.37675
0.246775,0.200345,33.6246,-4.40638
0.245309,0.200345,33.6548,-4.45077
0.243843,0.200345,33.6914,-4.50187
0.242377,0.200345,33.73,-4.53931
0.240911,0.200345,33.7677,-4.56914
0.239445,0.200345,33.8046,-4.61828
0.237979,0.200345,33.8469,-4.68533
0.236513,0.200345,33.8943,-4.72955
0.235047,0.200345,33.9419,-4.74274
0.233581,0.200345,33.9879,-4.76797
0.232115,0.200345,34.0236,-4.81448
0.230649,0.200345,34.0637,-4.85771
0.229183,0.200345,34.114,-4.86712
0.227717,0.200345,34.1739,-4.86246
0.226251,0.200345,34.235,-4.85296
0.224785,0.200345,34.2862,-4.8597
0.223319,0.200345,34.3465,-4.89585
0.221853,0.200345,34.4203,-4.96135
0.220387,0.200345,34.4961,-5.04182
0.218921,0.200345,34.5532,-5.08644
0.217455,0.200345,34.5842,-5.07481
0.215989,0.200345,34.6073,-5.05671
0.214523,0.200345,34.6391,-5.04415
0.213056,0.200345,34.6993,-5.05552
0.21159,0.200345,34.7787,-5.09842
0.210124,0.200345,34.8563,-5.14309
0.208658,0.200345,34.9185,-5.18245
0.207192,0.200345,34.9769,-5.20195
0.205726,0.200345,35.0279,-5.22587
0.20426,0.200345,35.0674,-5.25481
0.202794,0.200345,35.1151,-5.27811
0.201328,0.200345,35.1854,-5.30691
0.199862,0.200345,35.2639,-5.34415
0.198396,0.200345,35.3354,-5.37894
0.19693,0.200345,35.4023,-5.39943
0.195464,0.200345,35.4712,-5.39776
0.193998,0.200345,35.5362,-5.3824
0.192532,0.200345,35.5916,-5.36855
0.191066,0.200345,35.6572,-5.36231
0.1896,0.200345,35.7247,-5.34163
0.188134,0.200345,35.7934,-5.30169
0.186668,0.200345,35.8621,-5.26777
0.185202,0.200345,35.9441,-5.24112
0.183736,0.200345,36.0407,-5.22641
0.18227,0.200345,36.1612,-5.26537
0.180804,0.200345,36.2088,-5.22521
0.179338,0.200345,36.197,-5.04407
0.177872,0.200345,36.2644,-5.02812
0.176406,0.200345,36.3309,-5.00645
0.17494,0.200345,36.4101,-4.97998
0.173474,0.200345,36.4945,-4.95523
0.172008,0.200345,36.5761,-4.92955
0.170542,0.200345,36.6519,-4.90374
0.169076,0.200345,36.7235,-4.88232
0.167609,0.200345,36.8018,-4.8593
0.166143,0.200345,36.8892,-4.82932
0.164677,0.200345,36.9809,-4.79292
0.163211,0.200345,37.0687,-4.75141
0.161745,0.200345,37.1457,-4.70968
0.160279,0.200345,37.2221,-4.67256
0.158813,0.200345,37.293,-4.63044
0.157347,0.200345,37.3569,-4.5778
0.155881,0.200345,37.427,-4.52416
0.154415,0.200345,37.5119,-4.47338
0.152949,0.200345,37.6066,-4.42516
0.151483,0.200345,37.7133,-4.38542
0.150017,0.200345,37.8139,-4.33787
0.148551,0.200345,37.8985,-4.27346
0.147085,0.200345,37.9764,-4.20655
0.145619,0.200345,38.0497,-4.13773
0.144153,0.200345,38.1205,-4.07278
0.142687,0.200345,38.1918,-4.01942
0.141221,0.200345,38.2557,-3.9598
0.139755,0.200345,38.3116,-3.88612
0.138289,0.200345,38.3779,-3.80023
0.136823,0.200345,38.4579,-3.71223
0.135357,0.200345,38.5442,-3.6359
0.133891,0.200345,38.6172,-3.56067
0.132425,0.200345,38.6775,-3.47967
0.130959,0.200345,38.7401,-3.38826
0.129493,0.200345,38.815,-3.28093
0.128027,0.200345,38.9023,-3.1535
0.126561,0.200345,38.997,-3.01897
0.125095,0.200345,39.0868,-2.88886
0.123629,0.200345,39.1674,-2.7669
0.122163,0.200345,39.2463,-2.65494
0.120696,0.200345,39.318,-2.54684
0.11923,0.200345,39.3845,-2.44422
0.117764,0.200345,39.4493,-2.34076
0.116298,0.200345,39.5154,-2.22387
0.114832,0.200345,39.5905,-2.08446
0.113366,0.200345,39.6733,-1.93138
0.1119,0.200345,39.7486,-1.78626
0.110434,0.200345,39.8127,-1.65159
0.108968,0.200345,39.8781,-1.51765
0.107502,0.200345,39.9473,-1.38704
0.106036,0.200345,40.0075,-1.25769
0.10457,0.200345,40.0534,-1.13122
0.103104,0.200345,40.0953,-1.01897
0.101638,0.200345,40.13,-0.908354
0.100172,0.200345,40.1529,-0.787344
0.098706,0.200345,40.185,-0.67003
0.09724,0.200345,40.2077,-0.554384
0.0957739,0.200345,40.2067,-0.446505
0.0943079,0.200345,40.2033,-0.353968
0.0928419,0.200345,40.1948,-0.268947
0.0913758,0.200345,40.1762,-0.182772
0.0899098,0.200345,40.1569,-0.083594
0.0884438,0.200345,40.1305,0.0214784
0.0869777,0.200345,40.0983,0.123492
0.0855117,0.200345,40.0663,0.226154
0.0840457,0.200345,40.0431,0.319757
0.0825796,0.200345,40.0299,0.405871
0.0811136,0.200345,40.0147,0.498117
0.0796476,0.200345,40.0034,0.591012
0.0781815,0.200345,39.9932,0.679011
0.0767155,0.200345,39.9771,0.770915
0.0752495,0.200345,39.9521,0.867853
0.0737835,0.200345,39.9338,0.971614
0.0723174,0.200345,39.9289,1.08199
0.0708514,0.200345,39.9313,1.18987
0.0693854,0.200345,39.9295,1.28807
0.0679193,0.200345,39.9337,1.38577
0.0664533,0.200345,39.9492,1.49928
0.0649873,0.200345,39.9691,1.62811
0.0635212,0.200345,39.9897,1.75006
0.0620552,0.200345,40.004,1.86895
0.0605892,0.200345,40.0136,1.99919
0.0591231,0.200345,40.0316,2.13201
0.0576571,0.200345,40.0568,2.27264
0.0561911,0.200345,40.0692,2.4195
0.054725,0.200345,40.0801,2.55339
0.053259,0.200345,40.0828,2.68585
0.051793,0.200345,40.0788,2.82471
0.0503269,0.200345,40.0804,2.95406
0.0488609,0.200345,40.0903,3.07553
0.0473949,0.200345,40.0961,3.19391
0.0459288,0.200345,40.0923,3.31697
0.0444628,0.200345,40.0783,3.44268
0.0429968,0.200345,40.0583,3.55595
0.0415307,0.200345,40.0449,3.66482
0.0400647,0.200345,40.0373,3.76845
0.0385987,0.200345,40.0335,3.86034
0.0371326,0.200345,40.0153,3.95297
0.0356666,0.200345,39.99,4.03685
0.0342006,0.200345,39.9654,4.1113
0.0327346,0.200345,39.9311,4.20023
0.0312685,0.200345,39.8972,4.29135
0.0298025,0.200345,39.8689,4.37087
0.0283365,0.200345,39.8347,4.44398
0.0268704,0.200345,39.7974,4.51008
0.0254044,0.200345,39.7535,4.57341
0.0239384,0.200345,39.6954,4.63568
0.0224723,0.200345,39.6282,4.68931
0.0210063,0.200345,39.5588,4.74083
0.0195403,0.200345,39.4962,4.80468
0.0180742,0.200345,39.4526,4.88068
0.0166082,0.200345,39.4253,4.95882
0.0151422,0.200345,39.3902,5.03289
0.0136761,0.200345,39.34,5.09883
0.0122101,0.200345,39.2735,5.1525
0.0107441,0.200345,39.2104,5.19391
0.00927804,0.200345,39.1493,5.24416
0.00781201,0.200345,39.083,5.30981
0.00634598,0.200345,39.022,5.37429
0.00487994,0.200345,38.9595,5.43475
0.00341391,0.200345,38.8808,5.49867
0.00194788,0.200345,38.8044,5.55924
0.000481849,0.200345,38.7405,5.62426
-0.000984183,0.200345,38.6861,5.70796
-0.00245022,0.200345,38.6404,5.80465
-0.00391625,0.200345,38.5886,5.88614
-0.00538228,0.200345,38.5126,5.94121
-0.00684831,0.200345,38.4428,5.98554
-0.00831434,0.200345,38.4017,6.0371
-0.00978038,0.200345,38.3749,6.10904
-0.0112464,0.200345,38.3302,6.19207
-0.0127124,0.200345,38.265,6.26296
-0.0141785,0.200345,38.2061,6.32461
-0.0156445,0.200345,38.1691,6.39933
-0.0171105,0.200345,38.1353,6.48384
-0.0185766,0.200345,38.0846,6.57302
-0.0200426,0.200345,38.0247,6.67178
-0.0215086,0.200345,37.9692,6.76381
-0.0229747,0.200345,37.9297,6.83979
-0.0244407,0.200345,37.8807,6.90309
-0.0259067,0.200345,37.8196,6.9789
-0.0273728,0.200345,37.7698,7.0961
-0.0288388,0.200345,37.7359,7.23862
-0.0303048,0.200345,37.7059,7.36203
-0.0317709,0.200345,37.6688,7.43756
-0.0332369,0.200345,37.6333,7.48776
-0.0347029,0.200345,37.5924,7.54879
-0.036169,0.200345,37.5452,7.63666
-0.037635,0.200345,37.4957,7.73025
-0.039101,0.200345,37.4405,7.79531
-0.040567,0.200345,37.3707,7.82452
-0.0420331,0.200345,37.2984,7.86671
-0.0434991,0.200345,37.2365,7.94296
-0.0449651,0.200345,37.177,8.02381
-0.0464312,0.200345,37.1196,8.0884
-0.0478972,0.200345,37.06,8.15705
-0.0493632,0.200345,36.968,8.20751
-0.0508293,0.200345,36.871,8.22991
-0.0522953,0.200345,36.7762,8.24955
-0.0537613,0.200345,36.6664,8.30569
-0.0552274,0.200345,36.5403,8.37872
-0.0566934,0.200345,36.4321,8.43074
-0.0581594,0.200345,36.3443,8.45528
-0.0596255,0.200345,36.2643,8.49187
-0.0610915,0.200345,36.2131,8.56991
-0.0625575,0.200345,36.1758,8.68674
-0.0640236,0.200345,36.1168,8.79122
-0.0654896,0.200345,36.0351,8.87601
-0.0669556,0.200345,35.9527,8.9346
-0.0684217,0.200345,35.8808,8.99713
-0.0698877,0.200345,35.7462,9.02069
-0.0713537,0.200345,35.542,9.02702
-0.0728198,0.200345,35.3695,9.07237
-0.0742858,0.200345,35.236,9.07873
-0.0757518,0.200345,35.0808,9.05573
-0.0772178,0.200345,34.9166,9.03353
-0.0786839,0.200345,34.7134,9.03182
-0.0801499,0.200345,34.46,8.9954
-0.0816159,0.200345,34.1833,8.95666
-0.083082,0.200345,33.9532,8.9408
-0.084548,0.200345,33.7202,8.96794
-0.086014,0.200345,33.5719,9.004
0.554642,0.198879,33.4361,-0.636588
0.553176,0.198879,33.5179,-0.639714
0.55171,0.198879,33.4953,-0.673661
0.550244,0.198879,33.5347,-0.700632
0.548778,0.198879,33.5156,-0.738643
0.547312,0.198879,33.5335,-0.765112
0.545846,0.198879,33.5814,-0.781554
0.54438,0.198879,33.5656,-0.798276
0.542914,0.198879,33.5562,-0.812585
0.541448,0.198879,33.5522,-0.834823
0.539982,0.198879,33.5125,-0.849824
0.538516,0.198879,33.4868,-0.836928
0.53705,0.198879,33.4663,-0.805437
0.535584,0.198879,33.4985,-0.764167
0.534118,0.198879,33.4928,-0.757685
0.532651,0.198879,33.4468,-0.759303
0.531185,0.198879,33.4551,-0.732061
0.529719,0.198879,33.4449,-0.700902
0.528253,0.198879,33.4397,-0.730325
0.526787,0.198879,33.4779,-0.83404
0.525321,0.198879,33.5007,-0.878822
0.523855,0.198879,33.49,-0.837162
0.522389,0.198879,33.4622,-0.78938
0.520923,0.198879,33.4563,-0.7894
0.519457,0.198879,33.495,-0.83145
0.517991,0.198879,33.5041,-0.854015
0.516525,0.198879,33.5223,-0.864177
0.515059,0.198879,33.5515,-0.855321
0.513593,0.198879,33.5189,-0.847646
0.512127,0.198879,33.4942,-0.855832
0.510661,0.198879,33.4972,-0.87126
0.509195,0.198879,33.4741,-0.849994
0.507729,0.198879,33.46,-0.808109
0.506263,0.198879,33.4641,-0.797865
0.504797,0.198879,33.483,-0.815527
0.503331,0.198879,33.4775,-0.8252
0.501865,0.198879,33.4383,-0.81309
0.500399,0.198879,33.4386,-0.786769
0.498933,0.198879,33.4369,-0.798246
0.497467,0.198879,33.4181,-0.809585
0.496001,0.198879,33.4416,-0.802118
0.494535,0.198879,33.4654,-0.766617
0.493069,0.198879,33.4555,-0.718209
0.491603,0.198879,33.4463,-0.729108
0.490137,0.198879,33.4439,-0.785735
0.488671,0.198879,33.4426,-0.834774
0.487204,0.198879,33.4564,-0.849501
0.485738,0.198879,33.4617,-0.837291
0.484272,0.198879,33.4726,-0.830407
0.482806,0.198879,33.4729,-0.820705
0.48134,0.198879,33.4848,-0.803132
0.479874,0.198879,33.513,-0.790703
0.478408,0.198879,33.5096,-0.807297
0.476942,0.198879,33.5044,-0.849411
0.475476,0.198879,33.5084,-0.879563
0.47401,0.198879,33.4846,-0.877792
0.472544,0.198879,33.4578,-0.834959
0.471078,0.198879,33.4429,-0.804486
0.469612,0.198879,33.4176,-0.826488
0.468146,0.198879,33.3966,-0.871252
0.46668,0.198879,33.3762,-0.890593
0.465214,0.198879,33.3673,-0.87497
0.463748,0.198879,33.3662,-0.877899
0.462282,0.198879,33.3734,-0.922292
0.460816,0.198879,33.3801,-0.975743
0.45935,0.198879,33.3649,-0.997058
0.457884,0.198879,33.325,-0.958083
0.456418,0.198879,33.3097,-0.893182
0.454952,0.198879,33.3122,-0.853806
0.453486,0.198879,33.3138,-0.845997
0.45202,0.198879,33.3302,-0.869287
0.450554,0.198879,33.3388,-0.900979
0.449088,0.198879,33.3387,-0.935736
0.447622,0.198879,33.3495,-0.974768
0.446156,0.198879,33.3624,-0.987741
0.44469,0.198879,33.3715,-0.97707
0.443224,0.198879,33.3822,-0.968347
0.441757,0.198879,33.3775,-0.982905
0.440291,0.198879,33.3556,-1.00959
0.438825,0.198879,33.3313,-1.02039
0.437359,0.198879,33.322,-1.04777
0.435893,0.198879,33.3238,-1.10022
0.434427,0.198879,33.3158,-1.11801
0.432961,0.198879,33.3069,-1.07107
0.431495,0.198879,33.3198,-1.00387
0.430029,0.198879,33.3422,-0.992836
0.428563,0.198879,33.3655,-1.05254
0.427097,0.198879,33.3823,-1.13217
0.425631,0.198879,33.3697,-1.17993
0.424165,0.198879,33.3434,-1.19023
0.422699,0.198879,33.3334,-1.18814
0.421233,0.198879,33.3344,-1.1705
0.419767,0.198879,33.3415,-1.15463
0.418301,0.198879,33.348,-1.15849
0.416835,0.198879,33.3405,-1.15693
0.415369,0.198879,33.3287,-1.15058
0.413903,0.198879,33.3204,-1.15811
0.412437,0.198879,33.3115,-1.17208
0.410971,0.198879,33.3004,-1.1745
0.409505,0.198879,33.2913,-1.17586
0.408039,0.198879,33.2905,-1.20281
0.406573,0.198879,33.304,-1.23229
0.405107,0.198879,33.3252,-1.21375
0.403641,0.198879,33.3355,-1.16722
0.402175,0.198879,33.3232,-1.16326
0.400709,0.198879,33.2916,-1.2149
0.399243,0.198879,33.2545,-1.27917
0.397777,0.198879,33.2214,-1.31484
0.39631,0.198879,33.1949,-1.30787
0.394844,0.198879,33.1908,-1.28965
0.393378,0.198879,33.2064,-1.27948
0.391912,0.198879,33.2195,-1.27961
0.390446,0.198879,33.2287,-1.30486
0.38898,0.198879,33.2307,-1.34709
0.387514,0.198879,33.2188,-1.38757
0.386048,0.198879,33.2007,-1.4128
0.384582,0.198879,33.184,-1.40763
0.383116,0.198879,33.1661,-1.37484
0.38165,0.198879,33.1557,-1.35845
0.380184,0.198879,33.1626,-1.3916
0.378718,0.198879,33.1785,-1.45865
0.377252,0.198879,33.1891,-1.52446
0.375786,0.198879,33.1836,-1.55067
0.37432,0.198879,33.1658,-1.54793
0.372854,0.198879,33.1536,-1.56113
0.371388,0.198879,33.1549,-1.59243
0.369922,0.198879,33.162,-1.61267
0.368456,0.198879,33.177,-1.6205
0.36699,0.198879,33.198,-1.62724
0.365524,0.198879,33.2148,-1.63287
0.364058,0.198879,33.2298,-1.66756
0.362592,0.198879,33.2451,-1.70479
0.361126,0.198879,33.2587,-1.72342
0.35966,0.198879,33.2654,-1.77445
0.358194,0.198879,33.2615,-1.84882
0.356728,0.198879,33.2532,-1.89528
0.355262,0.198879,33.2329,-1.88903
0.353796,0.198879,33.2106,-1.85769
0.35233,0.198879,33.2021,-1.84836
0.350864,0.198879,33.2056,-1.87609
0.349397,0.198879,33.2128,-1.92337
0.347931,0.198879,33.2012,-1.94797
0.346465,0.198879,33.1643,-1.95268
0.344999,0.198879,33.1331,-1.94559
0.343533,0.198879,33.1384,-1.94761
0.342067,0.198879,33.1561,-1.98384
0.340601,0.198879,33.169,-2.05372
0.339135,0.198879,33.1856,-2.13097
0.337669,0.198879,33.1883,-2.17467
0.336203,0.198879,33.157,-2.18743
0.334737,0.198879,33.1092,-2.20847
0.333271,0.198879,33.0892,-2.24347
0.331805,0.198879,33.0976,-2.24827
0.330339,0.198879,33.108,-2.22609
0.328873,0.198879,33.1033,-2.21932
0.327407,0.198879,33.0868,-2.26066
0.325941,0.198879,33.0755,-2.33847
0.324475,0.198879,33.0647,-2.40282
0.323009,0.198879,33.0476,-2.4342
0.321543,0.198879,33.0209,-2.45695
0.320077,0.198879,32.9943,-2.50975
0.318611,0.198879,32.9804,-2.59356
0.317145,0.198879,32.9754,-2.65389
0.315679,0.198879,32.9735,-2.66669
0.314213,0.198879,32.9613,-2.64954
0.312747,0.198879,32.9459,-2.67599
0.311281,0.198879,32.9382,-2.77253
