# created from X495mm_Mean.dat file and invalid data removed,,,,
# coordinates converted to meters,,,,
# coordinate system updated to match global coordinate system,,,,
# all data is taken on the X = 495 mm plane,,,,
# link to original paper: https://doi.org/10.1016/j.jweia.2022.105049,,,,
# 2,3,,,
# Location across the tread, Location from wheel centre of rotation, Streamwise velocity, Cross-tread velocity, Vertical velocity
# m, m, m/s, m/s, m/s
# y, z, Vx, Vy, Vz
0.1159,-0.14453,3.4527,2.2703,0.021243
0.1175,-0.14453,3.5154,2.1518,0.0043818
0.11911,-0.14453,3.5669,2.0809,-0.019807
0.12071,-0.14453,3.6979,2.0458,-0.016559
0.12232,-0.14453,3.9471,1.9629,0.015631
0.12392,-0.14453,4.2007,1.8316,0.050064
0.12553,-0.14453,4.3865,1.7261,0.067503
0.12713,-0.14453,4.5292,1.6461,0.073017
0.12874,-0.14453,4.7094,1.5857,0.079022
0.13035,-0.14453,4.9353,1.5345,0.079577
0.13195,-0.14453,5.125,1.4676,0.064759
0.13355,-0.14453,5.3033,1.3678,0.056011
0.13515,-0.14453,5.4734,1.2332,0.056089
0.13676,-0.14453,5.6479,1.0935,0.072685
0.13836,-0.14453,5.8331,0.97684,0.1022
0.13997,-0.14453,5.9658,0.89906,0.12097
0.14157,-0.14453,6.0938,0.8249,0.093817
0.14318,-0.14453,6.4135,0.69149,0.036547
0.14479,-0.14453,6.7958,0.53071,-0.020758
0.14639,-0.14453,7.0079,0.41347,-0.078604
0.148,-0.14453,7.0426,0.35714,-0.14638
0.1496,-0.14453,7.1431,0.32663,-0.22329
0.15121,-0.14453,7.4112,0.27407,-0.30889
0.15281,-0.14453,7.7682,0.20083,-0.39822
0.15442,-0.14453,8.0862,0.14554,-0.45975
0.15603,-0.14453,8.3643,0.10748,-0.48328
0.15763,-0.14453,8.6431,0.072459,-0.50045
0.15924,-0.14453,8.902,0.052215,-0.53176
0.16084,-0.14453,9.1118,0.073428,-0.56814
0.16245,-0.14453,9.2658,0.11457,-0.59424
0.16405,-0.14453,9.4047,0.13397,-0.61753
0.16565,-0.14453,9.6346,0.16058,-0.63977
0.16725,-0.14453,9.9346,0.21182,-0.64692
0.16886,-0.14453,10.178,0.27378,-0.62975
0.17047,-0.14453,10.3,0.31575,-0.60245
0.17207,-0.14453,10.397,0.35679,-0.57519
0.17368,-0.14453,10.538,0.367,-0.57062
0.17528,-0.14453,10.727,0.35426,-0.59335
0.17689,-0.14453,10.916,0.36431,-0.62235
0.17849,-0.14453,11.123,0.39026,-0.65135
0.1801,-0.14453,11.337,0.40943,-0.68425
0.1817,-0.14453,11.526,0.44537,-0.70791
0.18331,-0.14453,11.65,0.50918,-0.72414
0.18492,-0.14453,11.756,0.5794,-0.74597
0.18652,-0.14453,11.898,0.65882,-0.76658
0.18813,-0.14453,12.09,0.71602,-0.77405
0.18973,-0.14453,12.271,0.7702,-0.78709
0.19134,-0.14453,12.457,0.87183,-0.8004
0.19294,-0.14453,12.703,0.98902,-0.78666
0.19455,-0.14453,12.968,1.0674,-0.75225
0.19615,-0.14453,13.167,1.1372,-0.72291
0.19775,-0.14453,13.309,1.2537,-0.7014
0.19936,-0.14453,13.438,1.4014,-0.68424
0.20096,-0.14453,13.612,1.4855,-0.65462
0.20257,-0.14453,13.807,1.476,-0.61343
0.20417,-0.14453,13.974,1.4664,-0.59805
0.20578,-0.14453,14.05,1.5282,-0.63045
0.20738,-0.14453,14.193,1.614,-0.65906
0.20899,-0.14453,14.44,1.6795,-0.65156
0.2106,-0.14453,14.561,1.7411,-0.62599
0.2122,-0.14453,14.467,1.7839,-0.61457
0.21381,-0.14453,14.348,1.8,-0.63174
0.21541,-0.14453,14.363,1.8421,-0.67653
0.21702,-0.14453,14.44,1.9515,-0.73002
0.21862,-0.14453,14.579,2.0823,-0.74511
0.22023,-0.14453,14.736,2.1705,-0.72382
0.22183,-0.14453,14.864,2.2152,-0.7007
0.22344,-0.14453,15.014,2.2707,-0.67907
0.22505,-0.14453,15.197,2.3608,-0.65231
0.22665,-0.14453,15.317,2.4617,-0.61106
0.22825,-0.14453,15.367,2.5171,-0.53867
0.22985,-0.14453,15.448,2.5146,-0.43233
0.23146,-0.14453,15.556,2.5062,-0.3391
0.23306,-0.14453,15.181,2.7386,-0.34149
0.23467,-0.14453,14.828,3.0532,-0.36625
0.23628,-0.14453,0,0,0
0.23788,-0.14453,0,0,0
0.23949,-0.14453,0,0,0
-0.0083547,-0.14453,3.6836,-0.006026,-3.0759
-0.00996,-0.14453,3.7289,-0.16882,-3.0722
-0.011565,-0.14453,3.8099,-0.3058,-3.0558
-0.01317,-0.14453,3.7904,-0.45674,-3.0652
-0.014775,-0.14453,3.6489,-0.63458,-3.095
-0.01638,-0.14453,3.5232,-0.83219,-3.1004
-0.017985,-0.14453,3.5037,-1.0102,-3.0742
-0.01959,-0.14453,3.6016,-1.1873,-3.0581
-0.021195,-0.14453,3.7231,-1.3495,-3.0748
-0.022801,-0.14453,3.7577,-1.4784,-3.0984
-0.024405,-0.14453,3.6502,-1.6402,-3.1108
-0.026011,-0.14453,3.5235,-1.8563,-3.0963
-0.027615,-0.14453,3.5162,-2.0396,-3.0566
-0.029221,-0.14453,3.671,-2.1445,-2.9984
-0.030826,-0.14453,3.8295,-2.2453,-2.91
-0.032431,-0.14453,3.7961,-2.406,-2.815
-0.034036,-0.14453,3.4822,-2.6006,-2.753
-0.035641,-0.14453,3.2166,-2.8049,-2.7072
-0.037246,-0.14453,3.2003,-3.0242,-2.627
-0.038852,-0.14453,3.3611,-3.1801,-2.5251
-0.040456,-0.14453,3.4336,-3.2407,-2.4592
-0.042062,-0.14453,3.4175,-3.3061,-2.4138
-0.043666,-0.14453,3.3727,-3.4516,-2.336
-0.045272,-0.14453,3.2654,-3.6386,-2.2336
-0.046877,-0.14453,3.1434,-3.8167,-2.1372
-0.048482,-0.14453,3.1665,-3.9438,-2.0457
-0.050087,-0.14453,3.2396,-4.0221,-1.9472
-0.051692,-0.14453,3.1357,-4.1113,-1.8707
-0.053297,-0.14453,3.144,-4.1475,-1.7876
-0.054903,-0.14453,3.4867,-4.0782,-1.6675
-0.056507,-0.14453,3.5249,-4.0938,-1.5787
-0.058113,-0.14453,3.0956,-4.2594,-1.5744
-0.059717,-0.14453,2.8254,-4.3848,-1.5784
-0.061323,-0.14453,2.8778,-4.4001,-1.5296
-0.062928,-0.14453,2.8854,-4.3662,-1.4559
-0.064533,-0.14453,2.8043,-4.3221,-1.3958
-0.066138,-0.14453,2.8101,-4.2731,-1.334
-0.067743,-0.14453,2.8938,-4.2236,-1.2414
-0.069348,-0.14453,2.959,-4.1735,-1.1197
-0.070954,-0.14453,3.0178,-4.1312,-0.99627
-0.072558,-0.14453,3.0341,-4.0918,-0.90488
-0.074164,-0.14453,2.84,-4.1559,-0.89061
-0.075768,-0.14453,2.6699,-4.2206,-0.91489
-0.077374,-0.14453,2.7424,-4.1226,-0.8962
-0.078979,-0.14453,2.8088,-3.975,-0.84287
-0.080584,-0.14453,2.6828,-3.9712,-0.79278
-0.082189,-0.14453,2.6036,-4.0393,-0.73242
-0.083794,-0.14453,2.6715,-4.0121,-0.67763
-0.085399,-0.14453,2.7362,-3.8894,-0.63869
-0.087005,-0.14453,2.6807,-3.7862,-0.61407
-0.088609,-0.14453,2.6511,-3.7246,-0.56391
-0.090215,-0.14453,2.6669,-3.6715,-0.50784
-0.091818,-0.14453,2.68,-3.622,-0.48047
-0.093427,-0.14453,2.6403,-3.5864,-0.4643
-0.095027,-0.14453,2.6669,-3.513,-0.41447
-0.096636,-0.14453,2.8096,-3.3913,-0.3344
-0.098236,-0.14453,2.9727,-3.2751,-0.25845
-0.099845,-0.14453,2.9623,-3.2389,-0.22546
-0.10145,-0.14453,2.8808,-3.2271,-0.23369
-0.10305,-0.14453,3.0182,-3.0959,-0.22854
-0.10466,-0.14453,3.1316,-2.888,-0.19713
-0.10626,-0.14453,2.9099,-2.8122,-0.1728
-0.10787,-0.14453,2.7259,-2.8751,-0.15199
-0.10947,-0.14453,2.9039,-2.8602,-0.10101
-0.11108,-0.14453,3.1887,-2.6991,-0.038931
-0.11268,-0.14453,3.2991,-2.52,-0.0053476
-0.11429,-0.14453,3.3579,-2.3901,0.014762
-0.1159,-0.14453,3.4527,-2.2703,0.021243
-0.1175,-0.14453,3.5154,-2.1518,0.0043818
-0.11911,-0.14453,3.5669,-2.0809,-0.019807
-0.12071,-0.14453,3.6979,-2.0458,-0.016559
-0.12232,-0.14453,3.9471,-1.9629,0.015631
-0.12392,-0.14453,4.2007,-1.8316,0.050064
-0.12553,-0.14453,4.3865,-1.7261,0.067503
-0.12713,-0.14453,4.5292,-1.6461,0.073017
-0.12874,-0.14453,4.7094,-1.5857,0.079022
-0.13035,-0.14453,4.9353,-1.5345,0.079577
-0.13195,-0.14453,5.125,-1.4676,0.064759
-0.13355,-0.14453,5.3033,-1.3678,0.056011
-0.13515,-0.14453,5.4734,-1.2332,0.056089
-0.13676,-0.14453,5.6479,-1.0935,0.072685
-0.13836,-0.14453,5.8331,-0.97684,0.1022
-0.13997,-0.14453,5.9658,-0.89906,0.12097
-0.14157,-0.14453,6.0938,-0.8249,0.093817
-0.14318,-0.14453,6.4135,-0.69149,0.036547
-0.14479,-0.14453,6.7958,-0.53071,-0.020758
-0.14639,-0.14453,7.0079,-0.41347,-0.078604
-0.148,-0.14453,7.0426,-0.35714,-0.14638
-0.1496,-0.14453,7.1431,-0.32663,-0.22329
-0.15121,-0.14453,7.4112,-0.27407,-0.30889
-0.15281,-0.14453,7.7682,-0.20083,-0.39822
-0.15442,-0.14453,8.0862,-0.14554,-0.45975
-0.15603,-0.14453,8.3643,-0.10748,-0.48328
-0.15763,-0.14453,8.6431,-0.072459,-0.50045
-0.15924,-0.14453,8.902,-0.052215,-0.53176
-0.16084,-0.14453,9.1118,-0.073428,-0.56814
-0.16245,-0.14453,9.2658,-0.11457,-0.59424
-0.16405,-0.14453,9.4047,-0.13397,-0.61753
-0.16565,-0.14453,9.6346,-0.16058,-0.63977
-0.16725,-0.14453,9.9346,-0.21182,-0.64692
-0.16886,-0.14453,10.178,-0.27378,-0.62975
-0.17047,-0.14453,10.3,-0.31575,-0.60245
-0.17207,-0.14453,10.397,-0.35679,-0.57519
-0.17368,-0.14453,10.538,-0.367,-0.57062
-0.17528,-0.14453,10.727,-0.35426,-0.59335
-0.17689,-0.14453,10.916,-0.36431,-0.62235
-0.17849,-0.14453,11.123,-0.39026,-0.65135
-0.1801,-0.14453,11.337,-0.40943,-0.68425
-0.1817,-0.14453,11.526,-0.44537,-0.70791
-0.18331,-0.14453,11.65,-0.50918,-0.72414
-0.18492,-0.14453,11.756,-0.5794,-0.74597
-0.18652,-0.14453,11.898,-0.65882,-0.76658
-0.18813,-0.14453,12.09,-0.71602,-0.77405
-0.18973,-0.14453,12.271,-0.7702,-0.78709
-0.19134,-0.14453,12.457,-0.87183,-0.8004
-0.19294,-0.14453,12.703,-0.98902,-0.78666
-0.19455,-0.14453,12.968,-1.0674,-0.75225
-0.19615,-0.14453,13.167,-1.1372,-0.72291
-0.19775,-0.14453,13.309,-1.2537,-0.7014
-0.19936,-0.14453,13.438,-1.4014,-0.68424
-0.20096,-0.14453,13.612,-1.4855,-0.65462
-0.20257,-0.14453,13.807,-1.476,-0.61343
-0.20417,-0.14453,13.974,-1.4664,-0.59805
-0.20578,-0.14453,14.05,-1.5282,-0.63045
-0.20738,-0.14453,14.193,-1.614,-0.65906
-0.20899,-0.14453,14.44,-1.6795,-0.65156
-0.2106,-0.14453,14.561,-1.7411,-0.62599
-0.2122,-0.14453,14.467,-1.7839,-0.61457
-0.21381,-0.14453,14.348,-1.8,-0.63174
-0.21541,-0.14453,14.363,-1.8421,-0.67653
-0.21702,-0.14453,14.44,-1.9515,-0.73002
-0.21862,-0.14453,14.579,-2.0823,-0.74511
-0.22023,-0.14453,14.736,-2.1705,-0.72382
-0.22183,-0.14453,14.864,-2.2152,-0.7007
-0.22344,-0.14453,15.014,-2.2707,-0.67907
-0.22505,-0.14453,15.197,-2.3608,-0.65231
-0.22665,-0.14453,15.317,-2.4617,-0.61106
-0.22825,-0.14453,15.367,-2.5171,-0.53867
-0.22985,-0.14453,15.448,-2.5146,-0.43233
-0.23146,-0.14453,15.556,-2.5062,-0.3391
-0.23306,-0.14453,15.181,-2.7386,-0.34149
-0.23467,-0.14453,14.828,-3.0532,-0.36625
-0.23628,-0.14453,0,0,0
-0.23788,-0.14453,0,0,0
-0.23949,-0.14453,0,0,0
0.0083547,-0.14248,4.3817,-0.087291,-3.5378
0.00996,-0.14248,4.335,0.10186,-3.5444
0.011565,-0.14248,4.2909,0.29519,-3.5596
0.01317,-0.14248,4.2239,0.48052,-3.5893
0.014775,-0.14248,4.161,0.66251,-3.61
0.01638,-0.14248,4.1783,0.84475,-3.5956
0.017985,-0.14248,4.2547,1.0107,-3.561
0.01959,-0.14248,4.3042,1.1842,-3.5547
0.021195,-0.14248,4.3102,1.3496,-3.5874
0.022801,-0.14248,4.2523,1.4898,-3.6239
0.024405,-0.14248,4.155,1.6342,-3.6407
0.026011,-0.14248,4.0696,1.8169,-3.6216
0.027615,-0.14248,4.0088,1.9946,-3.5859
0.029221,-0.14248,4.0109,2.1431,-3.5341
0.030826,-0.14248,4.049,2.2802,-3.4493
0.032431,-0.14248,4.045,2.4181,-3.327
0.034036,-0.14248,3.9355,2.5649,-3.219
0.035641,-0.14248,3.8335,2.7276,-3.1406
0.037246,-0.14248,3.8029,2.9232,-3.0626
0.038852,-0.14248,3.8433,3.0829,-2.9686
0.040456,-0.14248,3.8522,3.167,-2.8829
0.042062,-0.14248,3.8164,3.2493,-2.7974
0.043666,-0.14248,3.7937,3.3766,-2.6799
0.045272,-0.14248,3.7369,3.5299,-2.5584
0.046877,-0.14248,3.6375,3.6862,-2.4587
0.048482,-0.14248,3.5888,3.8257,-2.3687
0.050087,-0.14248,3.5739,3.9528,-2.2705
0.051692,-0.14248,3.4317,4.0971,-2.1994
0.053297,-0.14248,3.3188,4.1903,-2.1436
0.054903,-0.14248,3.4193,4.1877,-2.0613
0.056507,-0.14248,3.4216,4.2011,-1.9843
0.058113,-0.14248,3.2093,4.2547,-1.9391
0.059717,-0.14248,3.0757,4.2692,-1.8916
0.061323,-0.14248,3.1243,4.2396,-1.8068
0.062928,-0.14248,3.1514,4.2183,-1.7097
0.064533,-0.14248,3.1202,4.1915,-1.6334
0.066138,-0.14248,3.1042,4.1498,-1.5696
0.067743,-0.14248,3.1104,4.1089,-1.4813
0.069348,-0.14248,3.0983,4.0676,-1.3677
0.070954,-0.14248,3.1179,4.0446,-1.2413
0.072558,-0.14248,3.1322,4.0231,-1.14
0.074164,-0.14248,3.0689,4.0182,-1.1008
0.075768,-0.14248,3.0108,3.9809,-1.0903
0.077374,-0.14248,3.0267,3.8953,-1.0611
0.078979,-0.14248,3.0379,3.8301,-0.9968
0.080584,-0.14248,2.9996,3.8334,-0.91862
0.082189,-0.14248,2.9461,3.8673,-0.83959
0.083794,-0.14248,2.9432,3.8351,-0.77601
0.085399,-0.14248,2.9539,3.7298,-0.73131
0.087005,-0.14248,2.901,3.6289,-0.69938
0.088609,-0.14248,2.8776,3.5581,-0.64573
0.090215,-0.14248,2.9026,3.4692,-0.58533
0.091818,-0.14248,2.9479,3.3731,-0.54463
0.093427,-0.14248,2.967,3.3048,-0.5159
0.095027,-0.14248,2.9821,3.2452,-0.46921
0.096636,-0.14248,3.0261,3.1686,-0.41123
0.098236,-0.14248,3.0533,3.0854,-0.35766
0.099845,-0.14248,3.0094,3.0202,-0.31839
0.10145,-0.14248,2.924,2.9602,-0.31011
0.10305,-0.14248,3.0096,2.8809,-0.30973
0.10466,-0.14248,3.1404,2.771,-0.28113
0.10626,-0.14248,3.0808,2.685,-0.23938
0.10787,-0.14248,2.9745,2.6412,-0.19742
0.10947,-0.14248,3.0442,2.5613,-0.1418
0.11108,-0.14248,3.2308,2.4319,-0.070491
0.11268,-0.14248,3.3774,2.3041,-0.0098598
0.11429,-0.14248,3.51,2.1916,0.037736
0.1159,-0.14248,3.635,2.0703,0.049727
0.1175,-0.14248,3.7447,1.9537,0.022797
0.11911,-0.14248,3.8596,1.8733,-0.016116
0.12071,-0.14248,3.979,1.8195,-0.021493
0.12232,-0.14248,4.1522,1.7265,0.0025459
0.12392,-0.14248,4.3447,1.6048,0.028741
0.12553,-0.14248,4.5093,1.506,0.038354
0.12713,-0.14248,4.6507,1.4269,0.04183
0.12874,-0.14248,4.8515,1.3632,0.057999
0.13035,-0.14248,5.1065,1.2926,0.071143
0.13195,-0.14248,5.3007,1.2105,0.06346
0.13355,-0.14248,5.4921,1.1072,0.053818
0.13515,-0.14248,5.6855,0.98115,0.049849
0.13676,-0.14248,5.8865,0.84585,0.060908
0.13836,-0.14248,6.0934,0.72119,0.098017
0.13997,-0.14248,6.2728,0.63007,0.13364
0.14157,-0.14248,6.4189,0.55596,0.1243
0.14318,-0.14248,6.655,0.45781,0.066243
0.14479,-0.14248,6.9438,0.34203,0.00048288
0.14639,-0.14248,7.1411,0.25178,-0.066066
0.148,-0.14248,7.2537,0.19037,-0.14886
0.1496,-0.14248,7.4078,0.15092,-0.25254
0.15121,-0.14248,7.6667,0.10878,-0.36987
0.15281,-0.14248,7.997,0.051595,-0.47221
0.15442,-0.14248,8.3387,0.017308,-0.53174
0.15603,-0.14248,8.6715,-0.015226,-0.55237
0.15763,-0.14248,8.9854,-0.046723,-0.57264
0.15924,-0.14248,9.2736,-0.080368,-0.61265
0.16084,-0.14248,9.5318,-0.086599,-0.64495
0.16245,-0.14248,9.7019,-0.062733,-0.67614
0.16405,-0.14248,9.857,-0.034473,-0.71136
0.16565,-0.14248,10.024,0.016048,-0.74733
0.16725,-0.14248,10.238,0.097402,-0.75939
0.16886,-0.14248,10.443,0.16688,-0.73015
0.17047,-0.14248,10.637,0.1918,-0.67932
0.17207,-0.14248,10.801,0.19599,-0.6403
0.17368,-0.14248,10.959,0.18864,-0.63708
0.17528,-0.14248,11.124,0.18233,-0.67253
0.17689,-0.14248,11.35,0.19085,-0.71423
0.17849,-0.14248,11.607,0.21797,-0.75032
0.1801,-0.14248,11.836,0.24971,-0.78122
0.1817,-0.14248,11.992,0.30167,-0.80793
0.18331,-0.14248,12.105,0.36696,-0.83536
0.18492,-0.14248,12.191,0.44662,-0.8747
0.18652,-0.14248,12.333,0.528,-0.90722
0.18813,-0.14248,12.518,0.58497,-0.9219
0.18973,-0.14248,12.726,0.62186,-0.9194
0.19134,-0.14248,12.916,0.69236,-0.91275
0.19294,-0.14248,13.134,0.7958,-0.89171
0.19455,-0.14248,13.366,0.90296,-0.86564
0.19615,-0.14248,13.561,1.012,-0.84443
0.19775,-0.14248,13.716,1.1489,-0.82936
0.19936,-0.14248,13.876,1.2763,-0.81376
0.20096,-0.14248,14.052,1.342,-0.7839
0.20257,-0.14248,14.235,1.339,-0.74355
0.20417,-0.14248,14.407,1.3351,-0.73101
0.20578,-0.14248,14.493,1.3763,-0.7611
0.20738,-0.14248,14.575,1.4364,-0.7926
0.20899,-0.14248,14.743,1.4948,-0.79615
0.2106,-0.14248,14.899,1.558,-0.78281
0.2122,-0.14248,14.961,1.6203,-0.76999
0.21381,-0.14248,15.013,1.6697,-0.77294
0.21541,-0.14248,15.08,1.7444,-0.8085
0.21702,-0.14248,15.131,1.8594,-0.85849
0.21862,-0.14248,15.21,1.9785,-0.87548
0.22023,-0.14248,15.329,2.0624,-0.85653
0.22183,-0.14248,15.44,2.1196,-0.83891
0.22344,-0.14248,15.603,2.1744,-0.8211
0.22505,-0.14248,15.784,2.2391,-0.7912
0.22665,-0.14248,15.898,2.3098,-0.73666
0.22825,-0.14248,15.978,2.3583,-0.64024
0.22985,-0.14248,16.093,2.3746,-0.52484
0.23146,-0.14248,16.263,2.3703,-0.42296
0.23306,-0.14248,16.133,2.5058,-0.39698
0.23467,-0.14248,15.988,2.6739,-0.38537
0.23628,-0.14248,0,0,0
0.23788,-0.14248,0,0,0
0.23949,-0.14248,0,0,0
-0.0083547,-0.14248,4.3817,0.087291,-3.5378
-0.00996,-0.14248,4.335,-0.10186,-3.5444
-0.011565,-0.14248,4.2909,-0.29519,-3.5596
-0.01317,-0.14248,4.2239,-0.48052,-3.5893
-0.014775,-0.14248,4.161,-0.66251,-3.61
-0.01638,-0.14248,4.1783,-0.84475,-3.5956
-0.017985,-0.14248,4.2547,-1.0107,-3.561
-0.01959,-0.14248,4.3042,-1.1842,-3.5547
-0.021195,-0.14248,4.3102,-1.3496,-3.5874
-0.022801,-0.14248,4.2523,-1.4898,-3.6239
-0.024405,-0.14248,4.155,-1.6342,-3.6407
-0.026011,-0.14248,4.0696,-1.8169,-3.6216
-0.027615,-0.14248,4.0088,-1.9946,-3.5859
-0.029221,-0.14248,4.0109,-2.1431,-3.5341
-0.030826,-0.14248,4.049,-2.2802,-3.4493
-0.032431,-0.14248,4.045,-2.4181,-3.327
-0.034036,-0.14248,3.9355,-2.5649,-3.219
-0.035641,-0.14248,3.8335,-2.7276,-3.1406
-0.037246,-0.14248,3.8029,-2.9232,-3.0626
-0.038852,-0.14248,3.8433,-3.0829,-2.9686
-0.040456,-0.14248,3.8522,-3.167,-2.8829
-0.042062,-0.14248,3.8164,-3.2493,-2.7974
-0.043666,-0.14248,3.7937,-3.3766,-2.6799
-0.045272,-0.14248,3.7369,-3.5299,-2.5584
-0.046877,-0.14248,3.6375,-3.6862,-2.4587
-0.048482,-0.14248,3.5888,-3.8257,-2.3687
-0.050087,-0.14248,3.5739,-3.9528,-2.2705
-0.051692,-0.14248,3.4317,-4.0971,-2.1994
-0.053297,-0.14248,3.3188,-4.1903,-2.1436
-0.054903,-0.14248,3.4193,-4.1877,-2.0613
-0.056507,-0.14248,3.4216,-4.2011,-1.9843
-0.058113,-0.14248,3.2093,-4.2547,-1.9391
-0.059717,-0.14248,3.0757,-4.2692,-1.8916
-0.061323,-0.14248,3.1243,-4.2396,-1.8068
-0.062928,-0.14248,3.1514,-4.2183,-1.7097
-0.064533,-0.14248,3.1202,-4.1915,-1.6334
-0.066138,-0.14248,3.1042,-4.1498,-1.5696
-0.067743,-0.14248,3.1104,-4.1089,-1.4813
-0.069348,-0.14248,3.0983,-4.0676,-1.3677
-0.070954,-0.14248,3.1179,-4.0446,-1.2413
-0.072558,-0.14248,3.1322,-4.0231,-1.14
-0.074164,-0.14248,3.0689,-4.0182,-1.1008
-0.075768,-0.14248,3.0108,-3.9809,-1.0903
-0.077374,-0.14248,3.0267,-3.8953,-1.0611
-0.078979,-0.14248,3.0379,-3.8301,-0.9968
-0.080584,-0.14248,2.9996,-3.8334,-0.91862
-0.082189,-0.14248,2.9461,-3.8673,-0.83959
-0.083794,-0.14248,2.9432,-3.8351,-0.77601
-0.085399,-0.14248,2.9539,-3.7298,-0.73131
-0.087005,-0.14248,2.901,-3.6289,-0.69938
-0.088609,-0.14248,2.8776,-3.5581,-0.64573
-0.090215,-0.14248,2.9026,-3.4692,-0.58533
-0.091818,-0.14248,2.9479,-3.3731,-0.54463
-0.093427,-0.14248,2.967,-3.3048,-0.5159
-0.095027,-0.14248,2.9821,-3.2452,-0.46921
-0.096636,-0.14248,3.0261,-3.1686,-0.41123
-0.098236,-0.14248,3.0533,-3.0854,-0.35766
-0.099845,-0.14248,3.0094,-3.0202,-0.31839
-0.10145,-0.14248,2.924,-2.9602,-0.31011
-0.10305,-0.14248,3.0096,-2.8809,-0.30973
-0.10466,-0.14248,3.1404,-2.771,-0.28113
-0.10626,-0.14248,3.0808,-2.685,-0.23938
-0.10787,-0.14248,2.9745,-2.6412,-0.19742
-0.10947,-0.14248,3.0442,-2.5613,-0.1418
-0.11108,-0.14248,3.2308,-2.4319,-0.070491
-0.11268,-0.14248,3.3774,-2.3041,-0.0098598
-0.11429,-0.14248,3.51,-2.1916,0.037736
-0.1159,-0.14248,3.635,-2.0703,0.049727
-0.1175,-0.14248,3.7447,-1.9537,0.022797
-0.11911,-0.14248,3.8596,-1.8733,-0.016116
-0.12071,-0.14248,3.979,-1.8195,-0.021493
-0.12232,-0.14248,4.1522,-1.7265,0.0025459
-0.12392,-0.14248,4.3447,-1.6048,0.028741
-0.12553,-0.14248,4.5093,-1.506,0.038354
-0.12713,-0.14248,4.6507,-1.4269,0.04183
-0.12874,-0.14248,4.8515,-1.3632,0.057999
-0.13035,-0.14248,5.1065,-1.2926,0.071143
-0.13195,-0.14248,5.3007,-1.2105,0.06346
-0.13355,-0.14248,5.4921,-1.1072,0.053818
-0.13515,-0.14248,5.6855,-0.98115,0.049849
-0.13676,-0.14248,5.8865,-0.84585,0.060908
-0.13836,-0.14248,6.0934,-0.72119,0.098017
-0.13997,-0.14248,6.2728,-0.63007,0.13364
-0.14157,-0.14248,6.4189,-0.55596,0.1243
-0.14318,-0.14248,6.655,-0.45781,0.066243
-0.14479,-0.14248,6.9438,-0.34203,0.00048288
-0.14639,-0.14248,7.1411,-0.25178,-0.066066
-0.148,-0.14248,7.2537,-0.19037,-0.14886
-0.1496,-0.14248,7.4078,-0.15092,-0.25254
-0.15121,-0.14248,7.6667,-0.10878,-0.36987
-0.15281,-0.14248,7.997,-0.051595,-0.47221
-0.15442,-0.14248,8.3387,-0.017308,-0.53174
-0.15603,-0.14248,8.6715,0.015226,-0.55237
-0.15763,-0.14248,8.9854,0.046723,-0.57264
-0.15924,-0.14248,9.2736,0.080368,-0.61265
-0.16084,-0.14248,9.5318,0.086599,-0.64495
-0.16245,-0.14248,9.7019,0.062733,-0.67614
-0.16405,-0.14248,9.857,0.034473,-0.71136
-0.16565,-0.14248,10.024,-0.016048,-0.74733
-0.16725,-0.14248,10.238,-0.097402,-0.75939
-0.16886,-0.14248,10.443,-0.16688,-0.73015
-0.17047,-0.14248,10.637,-0.1918,-0.67932
-0.17207,-0.14248,10.801,-0.19599,-0.6403
-0.17368,-0.14248,10.959,-0.18864,-0.63708
-0.17528,-0.14248,11.124,-0.18233,-0.67253
-0.17689,-0.14248,11.35,-0.19085,-0.71423
-0.17849,-0.14248,11.607,-0.21797,-0.75032
-0.1801,-0.14248,11.836,-0.24971,-0.78122
-0.1817,-0.14248,11.992,-0.30167,-0.80793
-0.18331,-0.14248,12.105,-0.36696,-0.83536
-0.18492,-0.14248,12.191,-0.44662,-0.8747
-0.18652,-0.14248,12.333,-0.528,-0.90722
-0.18813,-0.14248,12.518,-0.58497,-0.9219
-0.18973,-0.14248,12.726,-0.62186,-0.9194
-0.19134,-0.14248,12.916,-0.69236,-0.91275
-0.19294,-0.14248,13.134,-0.7958,-0.89171
-0.19455,-0.14248,13.366,-0.90296,-0.86564
-0.19615,-0.14248,13.561,-1.012,-0.84443
-0.19775,-0.14248,13.716,-1.1489,-0.82936
-0.19936,-0.14248,13.876,-1.2763,-0.81376
-0.20096,-0.14248,14.052,-1.342,-0.7839
-0.20257,-0.14248,14.235,-1.339,-0.74355
-0.20417,-0.14248,14.407,-1.3351,-0.73101
-0.20578,-0.14248,14.493,-1.3763,-0.7611
-0.20738,-0.14248,14.575,-1.4364,-0.7926
-0.20899,-0.14248,14.743,-1.4948,-0.79615
-0.2106,-0.14248,14.899,-1.558,-0.78281
-0.2122,-0.14248,14.961,-1.6203,-0.76999
-0.21381,-0.14248,15.013,-1.6697,-0.77294
-0.21541,-0.14248,15.08,-1.7444,-0.8085
-0.21702,-0.14248,15.131,-1.8594,-0.85849
-0.21862,-0.14248,15.21,-1.9785,-0.87548
-0.22023,-0.14248,15.329,-2.0624,-0.85653
-0.22183,-0.14248,15.44,-2.1196,-0.83891
-0.22344,-0.14248,15.603,-2.1744,-0.8211
-0.22505,-0.14248,15.784,-2.2391,-0.7912
