"Lambda2","Q","U:0","U:1","U:2","k","nut","omega","p","vorticity:0","vorticity:1","vorticity:2","yPlus","Points:0","Points:1","Points:2"
15.286,-13.972,30.396,-0.62248,-0.81392,0.005492,0.00017361,0.6802,-8.9159,3.9077,-3.4773,-3.3031,0,0.495,0.40132,0.18297
26.684,-35.164,30.394,-0.64513,-0.80993,0.0054942,0.00013992,0.73119,-8.6829,0.38243,0.038412,-2.9469,0,0.495,0.40128,0.17654
7067.1,1696.1,16.728,1.0157,1.0344,8.1497,0.0018496,2657.9,-25.586,54.764,1316.6,105.49,0,0.495,0.011859,0.19847
90548,13193,15.912,0.57889,1.1082,5.0522,0.00093641,2571.4,-25.023,121.93,1378,1245.1,0,0.495,0.0057944,0.19846
18160,-2272.1,23.207,0.75291,1.1322,3.6864,0.001299,1390.2,-25.636,70.472,805.69,241.62,0,0.495,0.011865,0.20468
42753,-749.67,22.893,0.43493,1.2558,2.0277,0.0006038,1048,-25.213,112.2,818.66,577.77,0,0.495,0,0.20465
1.3761e+05,19255,17.467,0.39685,1.1397,2.9377,0.00045382,2091.1,-24.865,158.76,1292.5,1923.4,0,0.495,0,0.19846
-19183,-2192.5,16.664,1.4774,0.83569,11.5,0.0027953,2833.7,-26.206,39.739,1284,-203.67,0,0.495,0.017928,0.19849
-7051.6,-3101.5,24.518,1.3488,0.81755,5.3827,0.0024039,1598.8,-26.91,28.754,710.7,-118.86,0,0.495,0.024029,0.2048
-19604,-1990.5,19.204,1.7462,0.65832,11.844,0.0034418,2484.6,-27.194,43.409,1117.5,-231.34,0,0.495,0.024013,0.19856
-17626,-1402.6,22.488,2.1622,0.26955,11.83,0.0050407,2005.6,-29.219,46.925,845.3,-240.5,0,0.495,0.036181,0.19868
-17935,-713.7,23.44,2.3173,0.056077,11.974,0.006009,1850.1,-30.285,44.974,753.52,-240.68,0,0.495,0.042245,0.19869
-7455.4,-1920.2,26.39,1.7417,0.46772,4.8474,0.0031769,1287.1,-28.646,31.409,537.27,-136.39,0,0.495,0.036179,0.20487
-6133.6,-1450.6,28.037,1.8907,0.091712,3.3152,0.0032193,922.96,-30.006,27.02,367.07,-116.03,0,0.495,0.048308,0.2049
-14385,-1781.6,25.337,2.2821,-0.11317,9.1618,0.0057128,1527.3,-30.798,40.145,601.98,-211.27,0,0.495,0.048307,0.19871
-21475,-947.09,20.164,2.0672,0.41972,13.43,0.004485,2356.4,-28.243,43.857,1027.5,-270.91,0,0.495,0.030109,0.19866
1045.3,-1266.3,30.593,1.6186,-1.3516,0.13644,0.0010503,111.45,-31.552,5.4671,17.777,-16.169,0,0.495,0.096857,0.1987
717.16,-919.99,30.64,1.4769,-1.2073,0.085477,0.00072638,83.686,-30.621,4.6065,12.438,-10.215,0,0.495,0.096837,0.20499
508.96,-1332.8,30.473,1.7951,-1.2271,0.24906,0.0014629,162.01,-32.121,13.643,36.001,-27.232,0,0.495,0.090735,0.19873
164.72,-1004.8,30.484,1.7218,-0.95635,0.21937,0.0011873,146.99,-31.131,11.345,36.005,-22.511,0,0.495,0.084677,0.20496
-569.98,-1277.7,30.288,1.9173,-1.1185,0.45364,0.0017766,238.47,-32.098,16.856,61.76,-42.612,0,0.495,0.084659,0.19874
-3715.2,-1653.4,29.469,2.1155,-0.84074,1.7243,0.0028408,559.61,-32.093,17.776,183.12,-100.89,0,0.495,0.07255,0.19875
-1297,-998.73,30.109,1.8865,-0.69916,0.62604,0.0017965,295.3,-31.186,13.498,98.168,-47.235,0,0.495,0.072555,0.20495
-2118.2,-1151.7,29.937,2.0632,-1.0335,0.95964,0.0023302,389.95,-32.307,15.321,119.98,-72.536,0,0.495,0.078598,0.19873
-13161,-1377.8,26.297,2.3299,-0.35075,7.943,0.0055929,1364.4,-31.455,38.281,524.1,-209.86,0,0.495,0.054367,0.19871
-3567.8,-1270.6,29.326,1.9298,-0.3252,1.6451,0.0025155,568.49,-30.817,16.045,215.35,-82.871,0,0.495,0.060432,0.20492
-8783.4,-1960.4,27.779,2.2455,-0.49757,4.944,0.0044272,1038.6,-31.707,31.6,381.34,-168.95,0,0.495,0.060429,0.19873
-6861.7,-1213.8,28.595,2.2308,-0.69514,3.4255,0.0038277,843.22,-32.174,25.831,299.56,-147.69,0,0.495,0.066491,0.19874
570.96,-754.13,30.69,1.3848,-1.591,0.052905,0.0006386,67.426,-30.748,8.8175,4.9315,-6.2239,0,0.495,0.10901,0.19866
795.16,-1037.1,30.663,1.5014,-1.5268,0.081316,0.00078252,84.912,-31.281,7.4308,10.145,-10.124,0,0.495,0.10294,0.19874
487.36,-608.24,30.698,1.2815,-1.4465,0.037758,0.00047678,54.241,-29.78,0.3719,5.4413,-4.8117,0,0.495,0.10901,0.2051
540.21,-660.9,30.703,1.1529,-1.7191,0.02542,0.00039252,45.521,-29.556,4.0102,1.6322,-2.6071,0,0.495,0.12115,0.19853
536.88,-678.96,30.706,1.2909,-1.663,0.036232,0.00052369,56.418,-30.34,7.4777,2.9205,-3.9909,0,0.495,0.11508,0.1985
339.21,-437.04,30.701,1.0946,-1.5913,0.019985,0.00033035,37.502,-28.762,0.5792,3.5289,-2.5837,0,0.495,0.1212,0.20496
393.22,-500.15,30.683,0.91608,-1.7974,0.013937,0.00024508,30.929,-28.104,7.0496,1.8973,-1.0167,0,0.495,0.13344,0.19885
374.63,-453.86,30.669,0.8016,-1.7961,0.011142,0.00020552,26.504,-27.384,2.9514,2.807,0.063058,0,0.495,0.13954,0.19895
291.54,-363.07,30.691,0.89438,-1.6639,0.012248,0.00021839,26.614,-27.423,-2.466,4.3528,-1.1598,0,0.495,0.13345,0.20508
224.45,-272.81,30.655,0.70237,-1.7124,0.0089952,0.00016481,19.593,-26.002,-5.1642,5.1305,0.42446,0,0.495,0.14561,0.20516
335.17,-377.72,30.64,0.68733,-1.8162,0.0095096,0.00017857,22.17,-26.47,-2.7409,2.7722,1.1385,0,0.495,0.14561,0.19897
511.57,-619.3,30.698,1.0373,-1.8069,0.018003,0.00029501,37.28,-28.969,7.9407,0.86924,-1.8067,0,0.495,0.12725,0.19861
233.69,-253.54,30.431,0.2003,-1.6535,0.0064559,9.1721e-05,11.043,-21.623,-0.18487,6.8103,0.65334,0,0.495,0.18201,0.19907
143.7,-167.83,30.477,0.25707,-1.5693,0.0064132,9.3921e-05,10.305,-21.479,-7.7587,8.5211,-0.32413,0,0.495,0.18201,0.20526
125.18,-103.87,30.399,0.12885,-1.5893,0.006364,0.00011179,10.539,-20.827,-13.136,8.0904,-1.9638,0,0.495,0.18808,0.19909
26.082,-51.374,30.466,0.13899,-1.6164,0.0061387,0.00010222,7.9189,-20.043,-14.829,9.4905,-2.6334,0,0.495,0.19414,0.20529
18.584,23.556,30.411,0.075696,-1.6682,0.0061758,0.00011474,8.5692,-20.044,-21.085,8.358,-3.9807,0,0.495,0.19414,0.1991
266.02,-295.15,30.502,0.36365,-1.7483,0.0068516,0.00010259,13.094,-23.182,0.28669,5.2098,2.7547,0,0.495,0.16988,0.19904
236.25,-254.64,30.536,0.40457,-1.6609,0.0067784,9.7242e-05,12.104,-22.974,-0.56256,7.0289,1.8129,0,0.495,0.16988,0.20523
283.31,-302.06,30.455,0.26353,-1.7282,0.0065732,9.0376e-05,11.774,-22.439,4.1531,4.6969,2.1639,0,0.495,0.17594,0.19905
268.76,-304.92,30.608,0.58386,-1.87,0.0082346,0.00015677,18.66,-25.747,2.2669,2.1301,1.508,0,0.495,0.15168,0.19899
211.95,-238.57,30.603,0.55014,-1.7283,0.0074421,0.00012378,14.782,-24.489,-3.0705,6.0829,1.5486,0,0.495,0.15774,0.20519
221.95,-261.97,30.577,0.51909,-1.8294,0.0076362,0.0001404,16.363,-24.901,2.7891,3.7419,1.7731,0,0.495,0.15774,0.199
233.25,-276.94,30.542,0.45095,-1.7925,0.0071746,0.00011875,14.711,-24.061,0.44175,4.959,2.3951,0,0.495,0.16381,0.19902
27.889,-16.988,30.415,0.017631,-1.7741,0.0059936,0.00010429,6.729,-19.341,-11.028,7.2769,-3.9828,0,0.495,0.20021,0.19911
74.169,-88.195,30.467,0.069775,-1.6715,0.0058981,8.6885e-05,5.6076,-18.657,-8.2576,8.1234,-2.1799,0,0.495,0.20628,0.20531
93.653,-119.14,30.416,0.010862,-1.725,0.0059206,8.8428e-05,6.0118,-18.649,-4.4644,7.1784,-2.7575,0,0.495,0.20628,0.19912
158.33,-178.24,30.399,-0.067432,-1.6339,0.0057929,6.5357e-05,4.7137,-17.197,-4.4264,6.7321,-1.4194,0,0.495,0.21844,0.19903
150.42,-178.11,30.408,-0.0070106,-1.675,0.0058582,6.4629e-05,5.4711,-17.875,-6.7188,7.1916,-1.8946,0,0.495,0.21235,0.19912
130.09,-143.02,30.447,-0.01037,-1.5845,0.0057844,7.1397e-05,4.4844,-17.364,-3.8485,7.3025,-1.5391,0,0.495,0.21843,0.20527
117.12,-132.21,30.382,-0.16958,-1.5674,0.0057161,7.0233e-05,3.8936,-16.023,-6.9686,7.4486,-1.7491,0,0.495,0.2307,0.19858
108.65,-119.91,30.374,-0.19021,-1.5362,0.0057041,6.7733e-05,3.8282,-15.345,-11.685,8.0423,-1.6313,0,0.495,0.23681,0.1986
112.29,-129.06,30.437,-0.095124,-1.5157,0.0057076,6.9799e-05,3.6957,-16.183,-7.0556,7.9868,-1.6916,0,0.495,0.23069,0.20511
118.29,-133.49,30.428,-0.18105,-1.4754,0.0056569,6.8392e-05,3.0699,-15.08,-6.1464,8.3316,-1.0495,0,0.495,0.24297,0.20512
111.63,-125.84,30.372,-0.24256,-1.5222,0.0056637,6.9428e-05,3.2341,-14.823,-7.7099,7.3064,-1.2058,0,0.495,0.24303,0.19875
143.55,-164.65,30.381,-0.15081,-1.6082,0.0057304,6.9225e-05,4.0036,-16.625,-2.1565,6.4183,-1.6137,0,0.495,0.2246,0.19872
37.35,-31.334,30.367,-0.4416,-1.2347,0.0055912,9.7586e-05,2.1735,-12.367,-10.348,7.2568,-1.8876,0,0.495,0.27944,0.19953
0.94398,45.994,30.367,-0.45014,-1.2377,0.0055861,9.6423e-05,2.1092,-11.986,-20.299,7.434,0.73127,0,0.495,0.28551,0.19956
44.227,-33.608,30.42,-0.37725,-1.2067,0.005587,8.81e-05,2.0926,-12.65,-12.524,8.2827,-0.58254,0,0.495,0.27944,0.20572
15.851,7.0373,30.391,-0.4366,-1.2921,0.0055533,0.00010262,1.5863,-12.014,-15.323,7.6372,1.7642,0,0.495,0.29158,0.20576
5.0459,38.431,30.339,-0.49574,-1.3278,0.0055548,9.4149e-05,1.6384,-11.716,-20.15,6.6369,2.883,0,0.495,0.29158,0.19958
137.35,-153.5,30.355,-0.37545,-1.2961,0.0056011,6.7239e-05,2.3562,-13.031,-2.5985,7.2901,-2.1793,0,0.495,0.26731,0.19948
120.88,-133.17,30.408,-0.31799,-1.2631,0.0055979,7.1113e-05,2.2626,-13.331,-3.5295,7.6854,-1.7975,0,0.495,0.26732,0.20558
90.184,-109.85,30.352,-0.43823,-1.255,0.0055946,8.051e-05,2.2362,-12.681,-3.2753,7.1722,-2.5578,0,0.495,0.27338,0.19952
124.59,-143.35,30.357,-0.3179,-1.521,0.005625,6.8617e-05,2.6916,-14.325,0.76829,6.4405,-0.90862,0,0.495,0.24915,0.19875
144.14,-155.88,30.41,-0.26197,-1.3904,0.0056107,6.6814e-05,2.4448,-14.145,-1.5329,7.5446,-0.92838,0,0.495,0.2552,0.20519
158.88,-171.73,30.356,-0.3238,-1.4309,0.0056161,6.4592e-05,2.5869,-13.901,1.4248,7.1265,-0.94469,0,0.495,0.25523,0.19883
178.44,-196.06,30.346,-0.33604,-1.3532,0.0056086,5.9862e-05,2.5024,-13.382,-2.5718,7.2746,-1.6267,0,0.495,0.26127,0.1993
41.205,-28.707,30.3,-0.54997,-1.4129,0.0055261,9.3387e-05,1.2144,-11.404,-7.5091,5.534,1.7156,0,0.495,0.29765,0.19959
67.457,-68.189,30.35,-0.48085,-1.3195,0.0055222,9.1084e-05,1.1489,-11.469,-4.0481,5.9393,0.26455,0,0.495,0.30372,0.20578
92.958,-100.99,30.304,-0.53132,-1.3381,0.005524,8.333e-05,1.1963,-11.204,0.84417,5.6851,-0.66434,0,0.495,0.30372,0.1996
