"Lambda2","Q","U:0","U:1","U:2","k","nut","omega","p","vorticity:0","vorticity:1","vorticity:2","yPlus","Points:0","Points:1","Points:2"
102.92,-126.67,30.777,-0.9002,1.479,0.0055046,6.7234e-05,1.3144,-20.383,-10.116,5.3347,-2.6341,0,0.33,0.35256,-0.15844
56.811,-68.407,30.707,-1.1237,0.9877,0.0054941,0.00010143,1.0207,-18.438,-2.3835,3.2517,-2.4659,0,0.33,0.39719,-0.13591
46.179,-56.626,30.69,-1.0917,0.97592,0.0054896,0.0001079,0.90766,-18.557,-2.8792,2.4975,-2.0687,0,0.33,0.40285,-0.13573
70.274,-85.425,30.725,-1.0964,0.98932,0.0054935,8.5343e-05,1.0252,-18.645,-6.9297,4.513,-2.8116,0,0.33,0.39718,-0.13875
47.704,-54.924,30.708,-1.0763,0.97992,0.0054895,9.6495e-05,0.91471,-18.725,-7.1417,3.7914,-3.1553,0,0.33,0.40281,-0.13866
106.37,-137.97,30.704,-0.96298,1.4787,0.0054961,7.0758e-05,1.1206,-19.93,-3.2352,3.7106,-0.55524,0,0.33,0.36372,-0.15564
121.79,-152.91,30.726,-0.92714,1.4658,0.005495,6.5871e-05,1.1037,-20.202,-5.978,4.6479,-0.92699,0,0.33,0.36371,-0.15845
15.021,-23.419,30.8,-0.91741,0.97218,0.0054851,0.00014657,0.79517,-19.788,-3.4697,1.3491,-4.7128,0,0.33,0.40285,-0.15565
20.48,-27.691,30.8,-0.89949,0.97517,0.0054835,0.0001298,0.77228,-19.935,-5.2426,1.9184,-4.612,0,0.33,0.40287,-0.15846
26.667,-36.072,30.83,-0.9317,0.97307,0.0054879,0.00013202,0.85965,-19.793,-1.033,1.9274,-3.404,0,0.33,0.39722,-0.15565
33.848,-46.322,30.841,-0.91709,0.97023,0.0054869,0.00011585,0.85284,-19.965,-4.2757,2.8886,-3.896,0,0.33,0.39723,-0.15846
124.7,-151.3,30.888,-0.48901,1.7922,0.0055078,6.1217e-05,1.3851,-24.481,-11.579,5.5433,-4.7043,0,0.33,0.31309,-0.17885
101.81,-133.38,30.916,-0.46001,1.7588,0.0055056,6.3116e-05,1.3203,-24.773,-12.956,6.146,-4.6452,0,0.33,0.31309,-0.18167
207.51,-261.18,30.919,-0.43645,1.7918,0.0055126,5.1451e-05,1.5366,-24.909,-4.4401,4.9556,-0.73845,0,0.33,0.30752,-0.17868
211.87,-268.01,30.946,-0.40671,1.7523,0.0055102,5.0537e-05,1.4731,-25.208,-5.4436,5.826,-0.70126,0,0.33,0.30752,-0.18153
73.175,-70.4,30.773,-0.87537,1.4655,0.0054979,7.3876e-05,1.1357,-20.569,-13.833,5.787,-4.7665,0,0.33,0.35814,-0.16126
101.65,-125.01,30.804,-0.8584,1.4598,0.0055034,6.6456e-05,1.2836,-20.681,-10.884,5.6789,-2.3946,0,0.33,0.35256,-0.16125
137.17,-161.44,30.845,-0.52583,1.8086,0.0055016,6.1252e-05,1.2436,-24.071,-9.0327,5.4725,-3.5656,0,0.33,0.31867,-0.17888
127.99,-153.65,30.873,-0.49145,1.7808,0.0054999,6.2228e-05,1.194,-24.352,-10.346,5.9901,-3.7473,0,0.33,0.31867,-0.18169
24.821,-23.086,30.868,-0.73425,1.3629,0.0054907,0.0001147,0.93723,-22.033,-9.854,1.1984,-6.0942,0,0.33,0.35807,-0.17825
6.3525,-6.3691,30.883,-0.70973,1.3451,0.0054893,0.00010541,0.9074,-22.25,-13.914,3.0433,-6.4458,0,0.33,0.35794,-0.18133
67.22,-85.09,30.907,-0.71398,1.3389,0.0054947,8.6191e-05,1.0465,-22.231,-4.8304,1.4826,-2.4354,0,0.33,0.35253,-0.17816
82.198,-100.86,30.923,-0.68771,1.3147,0.0054933,7.7356e-05,1.0275,-22.455,-8.2551,3.1788,-2.5625,0,0.33,0.35246,-0.18113
125.61,-154.51,30.751,-0.88611,1.4522,0.0054942,6.4812e-05,1.0844,-20.465,-7.3312,4.9818,-1.2156,0,0.33,0.36371,-0.16126
12.63,-20.61,30.821,-0.88172,0.96775,0.0054834,0.00010728,0.78045,-20.097,-10.243,3.7309,-5.9556,0,0.33,0.40288,-0.16127
43.581,-59.17,30.857,-0.88878,0.96465,0.0054863,9.1072e-05,0.85765,-20.129,-9.2433,4.5685,-4.3854,0,0.33,0.39725,-0.16127
38.638,-58.287,30.832,-0.73685,1.3746,0.0054872,0.00010675,0.87542,-21.846,-3.5944,0.32093,-2.6853,0,0.33,0.36364,-0.17826
46.458,-70.818,30.844,-0.7083,1.3637,0.0054861,9.4472e-05,0.862,-22.056,-7.3936,2.244,-3.1994,0,0.33,0.36349,-0.18139
14.239,-12.632,30.891,-0.7239,0.92373,0.0054806,0.00016244,0.70934,-20.915,-3.7184,-2.0279,-6.1512,0,0.33,0.40286,-0.17824
12.796,-10.456,30.876,-0.71563,0.92854,0.0054789,0.00016128,0.67616,-20.994,-5.2973,-0.99595,-5.5405,0,0.33,0.40281,-0.18118
12.997,-20.949,30.93,-0.72669,0.91437,0.0054828,0.00014726,0.75842,-21.012,0.12739,-2.8674,-3.3825,0,0.33,0.39726,-0.17825
23.017,-33.719,30.925,-0.71914,0.90635,0.0054818,0.00013356,0.74679,-21.145,-2.5247,-1.8383,-3.3648,0,0.33,0.3972,-0.1812
83.574,-114.25,30.944,-0.43125,1.7268,0.005504,6.7711e-05,1.2706,-25.047,-13.6,5.6219,-4.6487,0,0.33,0.31309,-0.18448
211.25,-268.79,30.975,-0.37636,1.712,0.0055083,5.042e-05,1.4271,-25.49,-5.6641,5.6905,-0.65578,0,0.33,0.30751,-0.18435
104.18,-111.22,31.084,0.041108,1.8477,0.0055014,7.1578e-05,1.1684,-30.73,-1.7818,1.0596,-0.40321,0,0.33,0.27363,-0.20407
159.15,-185.94,31.121,0.11229,1.7484,0.0055052,5.634e-05,1.2853,-31.552,-14.046,1.6087,-1.068,0,0.33,0.26803,-0.20406
103.62,-110.3,31.075,0.042588,1.8789,0.0055033,6.8131e-05,1.2226,-30.628,-1.2777,0.51356,-0.46926,0,0.33,0.27363,-0.20126
166.4,-203.43,31.108,0.091816,1.7957,0.0055079,5.3144e-05,1.3757,-31.391,-18.957,0.66505,-1.549,0,0.33,0.26803,-0.20125
60.353,9.0286,30.991,-0.31483,1.5463,0.0054941,6.9754e-05,1.0376,-26.367,-25.207,-1.1905,-5.5964,0,0.33,0.31305,-0.20134
65.264,-35.488,30.999,-0.28805,1.5102,0.0054923,7.5984e-05,0.9818,-26.564,-18.41,0.29495,-3.8988,0,0.33,0.31305,-0.20415
123.68,-112.61,31.035,-0.2602,1.45,0.0054983,5.6046e-05,1.1653,-26.86,-7.5149,-1.0531,-1.3875,0,0.33,0.30737,-0.20133
116.22,-118.64,31.042,-0.23841,1.4152,0.0054966,5.9164e-05,1.1072,-27.021,-9.1743,0.46568,-1.5698,0,0.33,0.30736,-0.20413
117.54,-139.49,30.9,-0.45577,1.7552,0.0054986,6.666e-05,1.1506,-24.618,-10.25,5.3508,-3.806,0,0.33,0.31866,-0.1845
-12.527,11.538,30.903,-0.67728,1.3275,0.0054884,9.9751e-05,0.88866,-22.469,-17.051,4.1837,-6.6303,0,0.33,0.35779,-0.1844
94.518,-112.29,30.944,-0.65222,1.2885,0.0054924,7.1236e-05,1.019,-22.678,-10.487,4.3137,-2.3985,0,0.33,0.35231,-0.18424
54.527,-32.193,30.947,-0.34447,1.6407,0.0054897,7.6243e-05,0.91771,-25.913,-2.9414,-1.1157,-2.2602,0,0.33,0.31865,-0.20135
52.643,-40.886,30.953,-0.33584,1.6179,0.0054884,8.4844e-05,0.88018,-26.055,-4.63,-0.15167,-2.1504,0,0.33,0.31865,-0.20416
34.897,87.564,30.936,-0.52897,1.2256,0.0054837,8.4267e-05,0.80527,-23.495,-26.603,-3.0414,-7.4624,0,0.33,0.35769,-0.20139
27.744,37.401,30.937,-0.50515,1.1998,0.0054823,0.00010171,0.75754,-23.644,-19.553,-1.025,-5.0532,0,0.33,0.35769,-0.20419
48.883,6.4855,30.986,-0.49798,1.1108,0.0054872,7.1216e-05,0.8978,-23.739,-7.4081,-3.7206,-2.339,0,0.33,0.35211,-0.20138
42.454,-9.7384,30.983,-0.48337,1.0879,0.0054859,7.7838e-05,0.84978,-23.865,-8.5087,-1.7719,-2.2516,0,0.33,0.35211,-0.20419
51.306,-79.655,30.862,-0.67083,1.3538,0.0054854,8.7554e-05,0.85466,-22.265,-9.9241,3.4338,-3.5864,0,0.33,0.36334,-0.18444
5.0418,-2.0185,30.891,-0.70226,0.90858,0.0054786,0.00014015,0.6735,-21.143,-9.8263,0.87269,-6.0319,0,0.33,0.40272,-0.18417
41.622,-55.799,30.928,-0.69591,0.89484,0.005481,0.00010566,0.74535,-21.267,-7.3655,0.68765,-3.4246,0,0.33,0.3971,-0.18422
24.566,25.201,30.89,-0.53699,1.3232,0.0054803,8.8298e-05,0.71869,-23.22,-2.6996,-2.8449,-2.7658,0,0.33,0.36326,-0.20139
23.638,8.4417,30.89,-0.52636,1.3102,0.0054793,0.00010674,0.68574,-23.333,-5.7463,-1.331,-2.7196,0,0.33,0.36326,-0.2042
28.85,-16.176,30.927,-0.57067,0.81927,0.0054764,0.00013076,0.63471,-21.683,-9.8704,-2.4152,-4.7636,0,0.33,0.40256,-0.20131
17.84,-10.547,30.906,-0.56523,0.85167,0.0054749,0.00014789,0.59487,-21.723,-8.4187,-1.993,-3.5281,0,0.33,0.40255,-0.20412
26.922,19.642,30.957,-0.55599,0.78094,0.0054781,0.00010708,0.67842,-21.835,6.6194,-3.9133,-0.78238,0,0.33,0.39694,-0.20133
24.798,11.005,30.949,-0.56443,0.7676,0.0054773,0.0001186,0.65027,-21.904,4.0441,-3.1801,-0.94858,0,0.33,0.39693,-0.20414
269.27,-345.3,30.625,-1.0178,1.8365,0.0055338,4.4594e-05,2.2627,-18.847,9.4983,-0.40514,2.7973,0,0.33,0.33554,-0.14487
253.36,-332.16,30.641,-0.98247,1.8213,0.0055284,4.5165e-05,2.0974,-19.283,9.7503,-0.3205,3.8181,0,0.33,0.33552,-0.14774
257.87,-336.6,30.614,-1.004,1.9625,0.0055387,4.5647e-05,2.4016,-18.98,7.1851,-2.7596,2.7505,0,0.33,0.32986,-0.14511
250.26,-331.61,30.624,-0.96557,1.9451,0.0055324,4.5954e-05,2.2153,-19.438,6.6349,-2.3995,3.5734,0,0.33,0.32985,-0.14795
101.68,-121.14,30.667,-1.0559,1.5657,0.0055176,7.1036e-05,1.6455,-18.71,-8.27,3.2959,-3.2945,0,0.33,0.35256,-0.14439
95.986,-104.87,30.638,-1.0689,1.5591,0.0055101,7.3727e-05,1.4558,-18.721,-9.3696,3.2119,-4.1531,0,0.33,0.35814,-0.14439
89.217,-108.45,30.689,-1.0232,1.5494,0.0055142,7.677e-05,1.5355,-19.07,-5.9841,3.2045,-3.0178,0,0.33,0.35256,-0.1472
80.905,-87.565,30.659,-1.0359,1.5445,0.0055071,8.1761e-05,1.3576,-19.057,-7.3382,3.1523,-4.1306,0,0.33,0.35814,-0.1472
229.67,-309.34,30.645,-1.0323,1.711,0.0055289,4.7591e-05,2.0837,-18.763,7.4284,1.3186,3.7206,0,0.33,0.34125,-0.14453
208.63,-286.58,30.665,-0.99934,1.6968,0.0055241,4.8923e-05,1.9335,-19.174,8.5889,1.3524,4.3615,0,0.33,0.34125,-0.14736
285.1,-376.76,30.693,-0.7966,1.8599,0.005515,4.3476e-05,1.7183,-21.084,3.4616,2.9854,4.7137,0,0.33,0.32984,-0.15921
291.6,-384.83,30.67,-0.8408,1.8827,0.0055183,4.3108e-05,1.8196,-20.697,3.3271,1.9898,4.5773,0,0.33,0.32984,-0.1564
305.09,-406.17,30.72,-0.82502,1.7427,0.0055139,4.1405e-05,1.7091,-20.85,5.9684,3.4648,5.728,0,0.33,0.33547,-0.15911
302.77,-402.62,30.696,-0.86831,1.7644,0.0055166,4.1641e-05,1.7876,-20.48,6.3114,2.6155,5.4448,0,0.33,0.33547,-0.15629
258.86,-345.2,30.657,-0.94721,1.8043,0.0055237,4.4457e-05,1.9679,-19.7,8.984,0.27922,4.6118,0,0.33,0.33549,-0.15063
260.17,-346.99,30.636,-0.92631,1.9259,0.0055268,4.5148e-05,2.0592,-19.877,5.4679,-1.2631,4.1218,0,0.33,0.32984,-0.15078
72.406,-77.298,30.68,-1.009,1.5297,0.0055044,8.6814e-05,1.2797,-19.382,-6.5734,3.1069,-4.1828,0,0.33,0.35814,-0.15001
83.485,-103.22,30.71,-0.99584,1.5329,0.005511,7.9483e-05,1.4485,-19.417,-4.9853,3.1289,-2.8505,0,0.33,0.35256,-0.15001
256.95,-352.27,30.726,-0.89776,1.6448,0.0055142,4.4795e-05,1.6872,-20.311,5.3805,3.1561,5.2322,0,0.33,0.34124,-0.15582
272.81,-370.83,30.75,-0.85599,1.6244,0.005512,4.3613e-05,1.6343,-20.661,4.2606,3.94,5.4165,0,0.33,0.34124,-0.15863
207.5,-289.47,30.684,-0.96815,1.6814,0.00552,4.8698e-05,1.8209,-19.57,8.4831,1.5745,4.8382,0,0.33,0.34124,-0.15019
112.34,-150.52,30.647,-1.0423,1.5124,0.0055025,6.982e-05,1.2846,-19.052,-0.2131,2.5439,0.13218,0,0.33,0.36372,-0.1472
143.55,-190.62,30.627,-1.0752,1.5227,0.0055054,6.2215e-05,1.3898,-18.738,-2.2554,2.53,0.1549,0,0.33,0.36372,-0.14439
221.48,-301.26,30.703,-1.0559,1.218,0.0055013,4.7814e-05,1.341,-18.866,6.2725,3.2976,4.6841,0,0.33,0.38045,-0.14439
171.9,-238.47,30.723,-1.0221,1.214,0.0054989,5.2193e-05,1.2478,-19.116,9.1502,3.0767,5.0133,0,0.33,0.38045,-0.1472
222.64,-300.7,30.675,-1.0657,1.3309,0.0055028,4.8089e-05,1.3834,-18.813,6.1923,2.6556,4.1524,0,0.33,0.37487,-0.14439
171.33,-235.49,30.694,-1.0324,1.3263,0.0055,5.2798e-05,1.2763,-19.084,9.0151,2.575,4.4779,0,0.33,0.37487,-0.1472
64.511,-80.493,30.768,-1.0204,0.987,0.0054924,8.4994e-05,0.99791,-19.048,-8.1253,4.8903,-2.8962,0,0.33,0.39717,-0.14439
43.646,-51.168,30.746,-1.0061,0.98063,0.0054885,9.4491e-05,0.89475,-19.098,-8.8474,4.2991,-3.6944,0,0.33,0.40277,-0.14438
52.819,-67.633,30.787,-0.988,0.98338,0.0054915,9.3652e-05,0.96615,-19.242,-6.4088,4.382,-2.9497,0,0.33,0.39718,-0.14721
39.63,-49.833,30.758,-0.97237,0.97991,0.0054871,0.00010225,0.85731,-19.284,-6.7449,3.4121,-3.3155,0,0.33,0.40279,-0.14719
186.68,-263.38,30.737,-1.0459,1.1116,0.0054993,5.1563e-05,1.2617,-18.927,3.6592,3.812,4.9538,0,0.33,0.38602,-0.14439
145.13,-211.83,30.756,-1.0118,1.1081,0.0054974,5.6284e-05,1.1868,-19.158,6.4337,3.4992,5.2308,0,0.33,0.38602,-0.14721
94.211,-126.45,30.666,-1.0161,1.5019,0.0054998,7.5338e-05,1.2031,-19.356,0.55321,2.5023,0.032106,0,0.33,0.36372,-0.15001
187.8,-256.99,30.762,-0.93427,1.3018,0.0054931,5.1504e-05,1.1076,-20.076,5.9755,3.5703,4.2785,0,0.33,0.37487,-0.15845
146.84,-205.51,30.744,-0.96466,1.3102,0.005494,5.5814e-05,1.1078,-19.842,9.0114,2.7213,4.5186,0,0.33,0.37487,-0.15564
176.99,-244.55,30.789,-0.93296,1.1936,0.0054923,5.2227e-05,1.0819,-20.035,7.6137,3.4242,4.8337,0,0.33,0.38044,-0.15845
131,-184.67,30.772,-0.95977,1.2011,0.0054931,5.727e-05,1.0768,-19.818,10.911,2.5948,5.109,0,0.33,0.38044,-0.15564
129.79,-181.21,30.741,-0.99732,1.2104,0.0054965,5.7035e-05,1.1606,-19.359,11.741,2.6268,5.2499,0,0.33,0.38045,-0.15002
133.69,-185.35,30.711,-1.0076,1.3218,0.0054974,5.7187e-05,1.1863,-19.346,11.054,2.2969,4.687,0,0.33,0.37487,-0.15001
27.139,-34.943,30.78,-0.94884,0.97598,0.0054871,0.00011906,0.84607,-19.452,-5.9627,2.8043,-4.137,0,0.33,0.40281,-0.15002
40.047,-52.322,30.805,-0.96117,0.97965,0.0054905,0.00010931,0.92771,-19.432,-3.8773,3.3847,-2.9431,0,0.33,0.39719,-0.15002
93.481,-139.8,30.804,-0.95413,1.0976,0.0054918,6.5668e-05,1.0174,-19.807,9.8923,2.3766,5.1851,0,0.33,0.38602,-0.15564
135.49,-196.35,30.82,-0.9313,1.0912,0.005491,5.8876e-05,1.0229,-20.007,6.2306,3.2063,4.8199,0,0.33,0.38602,-0.15845
105.03,-156.87,30.774,-0.98661,1.1049,0.0054953,6.2559e-05,1.1078,-19.382,9.4393,2.9024,5.4346,0,0.33,0.38602,-0.15002
202.59,-253.81,30.85,-0.51232,1.9087,0.0055234,5.271e-05,1.8183,-23.911,-2.2517,3.1279,-1.0223,0,0.33,0.30752,-0.17007
157.55,-180.36,30.816,-0.56283,1.897,0.005517,6.0207e-05,1.6327,-23.502,-7.941,3.4928,-4.8807,0,0.33,0.3131,-0.17038
197.45,-248.3,30.872,-0.48839,1.8701,0.0055195,5.3238e-05,1.7142,-24.264,-2.3348,3.0261,-0.88551,0,0.33,0.30752,-0.17291
149.95,-172.84,30.838,-0.53983,1.8619,0.0055138,6.0871e-05,1.5472,-23.847,-8.4742,3.59,-4.8631,0,0.33,0.3131,-0.1732
256.06,-342.79,30.717,-0.75512,1.8368,0.0055121,4.5345e-05,1.6172,-21.456,4.7016,3.2321,4.8747,0,0.33,0.32983,-0.16203
278.76,-376.14,30.744,-0.78291,1.7208,0.0055114,4.2739e-05,1.621,-21.206,6.9092,3.6671,6.0271,0,0.33,0.33546,-0.16193
138.98,-166.14,30.775,-0.60377,1.8978,0.005509,6.3428e-05,1.4318,-23.13,-4.1767,3.0137,-2.735,0,0.33,0.31867,-0.17045
148.86,-178.22,30.753,-0.62799,1.9273,0.0055118,6.1405e-05,1.5063,-22.78,-4.5643,3.2654,-2.481,0,0.33,0.31867,-0.16764
167.92,-190.62,30.792,-0.58796,1.9318,0.0055202,5.8437e-05,1.7193,-23.136,-8.4581,4.0184,-4.8587,0,0.33,0.3131,-0.16756
176.57,-250.41,30.789,-0.71702,1.6776,0.0055061,4.9789e-05,1.4233,-21.871,11.393,2.644,6.5977,0,0.33,0.33545,-0.16757
135.4,-197.95,30.808,-0.6957,1.6565,0.0055035,5.3647e-05,1.335,-22.182,13.199,1.937,6.6858,0,0.33,0.33545,-0.17038
168.42,-236.03,30.762,-0.69157,1.7903,0.0055066,5.2622e-05,1.4204,-22.152,8.8835,2.4045,5.1982,0,0.33,0.32983,-0.16765
140.25,-201.09,30.781,-0.67014,1.7668,0.005504,5.5618e-05,1.3405,-22.475,10.098,1.982,5.188,0,0.33,0.32983,-0.17046
259.77,-355.67,30.775,-0.81313,1.6036,0.00551,4.4303e-05,1.5683,-20.999,4.5947,4.1541,5.6987,0,0.33,0.34124,-0.16146
77.939,-97.748,30.853,-0.78355,1.4212,0.0055011,7.8031e-05,1.1987,-21.243,-7.3529,4.199,-1.8227,0,0.33,0.35256,-0.16688
53.895,-51.008,30.822,-0.80078,1.4317,0.0054962,8.9946e-05,1.072,-21.098,-10.88,3.9706,-4.7872,0,0.33,0.35813,-0.16688
64.035,-81.919,30.873,-0.75821,1.4017,0.0054997,8.7526e-05,1.1524,-21.507,-4.368,2.702,-1.6924,0,0.33,0.35255,-0.16969
44.491,-43.198,30.839,-0.77576,1.4147,0.0054952,0.00010471,1.0378,-21.347,-8.1479,2.2183,-4.893,0,0.33,0.35813,-0.16969
168.71,-244.01,30.821,-0.7424,1.5629,0.0055054,5.1494e-05,1.3945,-21.627,8.9765,2.9797,6.3488,0,0.33,0.34124,-0.16711
123.39,-185.62,30.84,-0.71918,1.5434,0.005503,5.6461e-05,1.3078,-21.921,11.42,1.962,6.5229,0,0.33,0.34125,-0.16993
136.87,-162.55,30.796,-0.58101,1.8679,0.0055063,6.3522e-05,1.3634,-23.461,-5.0508,3.3636,-3.017,0,0.33,0.31867,-0.17326
234.11,-306.54,30.861,-0.57202,1.6591,0.0054969,4.7698e-05,1.1984,-23.604,3.0164,4.6857,3.563,0,0.33,0.32982,-0.1817
202.25,-271.87,30.837,-0.60464,1.6887,0.0054981,5.0185e-05,1.2166,-23.345,5.2219,3.8698,3.9889,0,0.33,0.32982,-0.17889
208.81,-281.27,30.879,-0.60915,1.5642,0.0054961,4.9082e-05,1.167,-23.269,6.2018,4.1044,5.0139,0,0.33,0.33543,-0.18167
177.68,-246.55,30.858,-0.6389,1.5889,0.0054974,5.1246e-05,1.1905,-23.021,9.0251,3.1223,5.4792,0,0.33,0.33543,-0.17885
121.08,-180.21,30.824,-0.67891,1.6351,0.0055011,5.5418e-05,1.2662,-22.479,13.475,1.623,6.5003,0,0.33,0.33545,-0.1732
138.31,-198.85,30.798,-0.65156,1.7424,0.0055016,5.5998e-05,1.2807,-22.782,9.739,2.0374,4.9485,0,0.33,0.32983,-0.17327
38.287,-38.147,30.852,-0.76002,1.3977,0.0054939,0.00011691,1.0053,-21.585,-6.2848,0.576,-5.1617,0,0.33,0.35813,-0.1725
54.821,-71.764,30.887,-0.74175,1.3819,0.0054982,9.4142e-05,1.1108,-21.759,-2.1749,1.1828,-1.7703,0,0.33,0.35255,-0.1725
149.74,-213.03,30.883,-0.66566,1.4834,0.0054969,5.4967e-05,1.1614,-22.718,8.9646,2.1802,5.4534,0,0.33,0.34117,-0.17857
189.21,-257.77,30.901,-0.63596,1.4627,0.0054956,5.1261e-05,1.1428,-22.96,6.1538,3.3895,5.0413,0,0.33,0.34115,-0.18142
100.22,-155.46,30.855,-0.70229,1.5239,0.0055007,5.9633e-05,1.2371,-22.202,12.598,1.1724,6.431,0,0.33,0.34123,-0.17279
216.09,-289.59,30.783,-0.89602,1.292,0.0054925,4.9037e-05,1.1038,-20.303,3.8836,4.0848,4.1445,0,0.33,0.37486,-0.16126
216.87,-291.53,30.809,-0.89646,1.1846,0.0054918,4.8616e-05,1.0875,-20.245,4.9281,4.0621,4.6815,0,0.33,0.38044,-0.16126
59.413,-79.658,30.811,-0.78398,1.4118,0.0054913,9.5086e-05,0.97141,-21.196,-1.8799,1.3417,-1.537,0,0.33,0.36371,-0.16969
87.251,-111.01,30.795,-0.81013,1.4249,0.0054924,7.9282e-05,1.0145,-20.962,-4.6139,3.1586,-1.4681,0,0.33,0.36371,-0.16688
188.44,-255.72,30.848,-0.81674,1.1663,0.0054902,5.1625e-05,1.0338,-20.647,5.9269,3.1656,4.8751,0,0.33,0.38044,-0.16689
135.05,-189.04,30.863,-0.78539,1.1579,0.005489,5.809e-05,0.97932,-20.837,8.9875,1.5405,5.1803,0,0.33,0.38044,-0.1697
172.83,-236.65,30.823,-0.81776,1.2718,0.0054907,5.4039e-05,1.036,-20.736,5.666,2.8623,4.3267,0,0.33,0.37486,-0.16689
118.83,-169.5,30.837,-0.78857,1.2625,0.0054894,6.1745e-05,0.97967,-20.941,8.7038,1.1505,4.5848,0,0.33,0.37486,-0.1697
180.11,-248.73,30.838,-0.89667,1.0831,0.0054906,5.3054e-05,1.0343,-20.201,2.8149,4.0282,4.6406,0,0.33,0.38602,-0.16126
40.289,-57.321,30.897,-0.80984,0.95013,0.0054855,8.7946e-05,0.84172,-20.444,-9.9695,4.8749,-4.3624,0,0.33,0.39728,-0.16689
10.62,-19.41,30.858,-0.80632,0.95568,0.0054828,9.963e-05,0.77009,-20.388,-11.812,4.3899,-6.5187,0,0.33,0.4029,-0.1669
32.449,-49.544,30.915,-0.7776,0.94139,0.0054851,9.7128e-05,0.82442,-20.592,-7.9853,3.7476,-4.336,0,0.33,0.39729,-0.16971
15.192,-22.496,30.861,-0.77546,0.95481,0.0054818,0.00011158,0.7446,-20.498,-9.2254,3.0382,-6.1732,0,0.33,0.4029,-0.16972
167.75,-232.64,30.876,-0.81593,1.0666,0.0054893,5.4665e-05,0.99637,-20.573,2.9838,3.5348,4.8979,0,0.33,0.38603,-0.16689
125.32,-181.06,30.892,-0.78247,1.0586,0.0054883,6.0762e-05,0.95125,-20.749,5.8177,2.0874,5.2296,0,0.33,0.38603,-0.1697
39.041,-56.057,30.82,-0.76706,1.3991,0.00549,0.00011048,0.93148,-21.42,-0.020706,-0.35738,-1.715,0,0.33,0.36371,-0.17251
116.79,-163.58,30.855,-0.72313,1.2264,0.0054846,6.3775e-05,0.87184,-21.702,6.5141,0.62701,3.714,0,0.33,0.37461,-0.18144
68.572,-105.13,30.849,-0.74524,1.2367,0.0054853,7.2397e-05,0.86767,-21.518,10.321,-1.2759,4.2698,0,0.33,0.37477,-0.17833
99.084,-140.51,30.876,-0.72615,1.133,0.005484,6.5795e-05,0.84961,-21.547,9.3479,-0.13422,4.6205,0,0.33,0.38011,-0.18158
56.146,-85.918,30.873,-0.74316,1.1393,0.0054848,7.2953e-05,0.85099,-21.378,12.99,-1.8885,5.2222,0,0.33,0.38025,-0.17852
78.015,-115.82,30.872,-0.76446,1.1507,0.0054875,6.717e-05,0.92023,-21.022,12.403,-0.62969,5.5096,0,0.33,0.38043,-0.17253
68.209,-105.6,30.845,-0.76963,1.2538,0.0054879,7.1189e-05,0.92373,-21.138,11.568,-0.8539,4.791,0,0.33,0.37486,-0.17251
10.327,-14.758,30.887,-0.74968,0.93946,0.0054821,0.00012588,0.74483,-20.658,-8.1071,1.6599,-6.779,0,0.33,0.4029,-0.17253
23.863,-37.624,30.928,-0.75046,0.9321,0.0054846,0.00011447,0.80332,-20.737,-5.1375,1.5466,-4.0503,0,0.33,0.39729,-0.17252
