"Lambda2","Q","U:0","U:1","U:2","k","nut","omega","p","vorticity:0","vorticity:1","vorticity:2","yPlus","Points:0","Points:1","Points:2"
212.1,-264.71,29.44,-1.7556,0.13403,0.29365,0.0013086,206.14,-0.027285,-0.57449,8.1539,25.8,0,0.495,0.33501,-0.01125
167.35,-253.55,29.416,-1.7515,0.099046,0.34203,0.0014252,221.29,0.019657,0.85438,7.9897,29.306,0,0.495,0.33501,-0.0084371
-104.76,-342.17,27.988,-1.8378,0.010878,3.3177,0.0054914,597.96,1.1086,1.5829,8.2417,124.38,0,0.495,0.31825,0
-223.98,-363.2,28.01,-1.8431,0.021188,3.2785,0.0054429,596.07,1.1208,3.0438,14.979,123.14,0,0.495,0.31825,-0.0028135
-326.98,-392.34,28.164,-1.8805,0.065907,2.9651,0.0050514,580.06,1.1067,7.2901,37.529,114.95,0,0.495,0.31825,-0.0084371
-296.04,-416.87,28.284,-1.9079,0.092435,2.7024,0.0047172,565.37,1.0825,8.2574,46.048,107.97,0,0.495,0.31825,-0.01125
141.74,-253.42,29.372,-1.7327,0.033854,0.40919,0.0015694,241.89,0.068887,2.3341,5.1566,33.171,0,0.495,0.33501,-0.0028137
70.292,-339.24,29.097,-1.7879,0.030195,1.0189,0.0026317,372.03,0.39909,1.8622,7.4891,62.311,0,0.495,0.3294,-0.0028135
135.96,-249.59,29.363,-1.7273,-0.017368,0.41887,0.001588,244.95,0.070055,1.6659,3.5554,-33.672,0,0.495,0.33501,0
87.758,-330.43,29.085,-1.7835,0.015544,1.0376,0.0026602,375.01,0.39542,1.175,4.5588,63.155,0,0.495,0.3294,0
184.21,-229.02,29.55,-1.6823,0.14084,0.081836,0.00067464,106.71,-0.57493,-0.81069,2.8487,10.163,0,0.495,0.34073,-0.01125
161.91,-221.15,29.541,-1.6822,0.10462,0.096912,0.00073441,116.03,-0.53646,0.67633,3.5701,11.997,0,0.495,0.34073,-0.0084373
122.36,-131.97,29.639,-1.4706,0.030484,0.0069689,0.000376,18.846,-1.8679,3.7488,4.3739,3.2894,0,0.495,0.35761,-0.0028152
143.2,-151.35,29.605,-1.5312,0.033038,0.0091605,0.00031624,29.465,-1.4257,4.0775,4.331,2.6972,0,0.495,0.35196,-0.0028151
115.48,-127.37,29.63,-1.4636,-0.014086,0.0070153,0.00037187,19.189,-1.8685,2.7099,3.6492,-3.5234,0,0.495,0.35762,0
136.68,-147.44,29.596,-1.5233,0.015516,0.0093118,0.00031322,30.216,-1.4261,3.0939,3.6741,2.9079,0,0.495,0.35197,0
148.14,-161.66,29.63,-1.5441,0.13278,0.0082093,0.00032634,25.646,-1.4933,0.012566,0.14222,2.4373,0,0.495,0.35196,-0.01125
142.14,-156.6,29.629,-1.5475,0.098896,0.0084872,0.00032531,26.597,-1.4601,1.1051,1.3067,2.6284,0,0.495,0.35196,-0.0084373
127.67,-142.39,29.664,-1.4815,0.12321,0.0067766,0.00039451,17.43,-1.9301,0.1384,-0.045471,3.2122,0,0.495,0.35761,-0.01125
122.57,-137.86,29.663,-1.4853,0.091798,0.0068135,0.00039165,17.662,-1.8995,1.1551,1.2292,3.286,0,0.495,0.35761,-0.0084372
153.25,-225.71,29.512,-1.6641,0.035967,0.12001,0.00081047,130.7,-0.49777,3.2721,4.2058,13.811,0,0.495,0.34073,-0.0028146
153.54,-226.09,29.504,-1.6571,0.018209,0.12367,0.00082023,133.24,-0.49784,2.5094,3.3263,14.05,0,0.495,0.34072,0
212.02,-377.04,29.271,-1.8285,0.15838,0.65125,0.002002,309.19,0.2933,0.043218,19.017,44.781,0,0.495,0.3294,-0.014062
244.8,-277,29.465,-1.7575,0.17178,0.24158,0.0011722,188.6,-0.087002,-1.0788,8.5299,21.946,0,0.495,0.33501,-0.014062
20.607,-590.05,28.91,-2.0189,0.25004,1.278,0.0027609,451.85,0.89476,4.5855,56.893,64.737,0,0.495,0.31824,-0.022499
-120.25,-547.99,28.744,-1.9957,0.20223,1.6511,0.0033059,489.4,0.96162,6.5146,58.045,77.232,0,0.495,0.31825,-0.019687
-239.59,-461.51,28.424,-1.9377,0.12351,2.384,0.004304,545.68,1.0573,8.4114,52.385,99.134,0,0.495,0.31825,-0.014062
387.95,-390.3,29.441,-1.8504,0.28631,0.29641,0.0012429,223.62,0.084383,-0.98931,18.012,24.666,0,0.495,0.3294,-0.022499
350.35,-395.44,29.385,-1.8441,0.24136,0.40507,0.0015002,254.34,0.16685,-0.53778,19.397,31.281,0,0.495,0.3294,-0.019687
262.8,-275.84,29.552,-1.7685,0.29645,0.10345,0.00072805,129.33,-0.33534,0.22325,8.8174,11.037,0,0.495,0.33501,-0.022499
266.21,-284.35,29.522,-1.7639,0.25419,0.14331,0.00087398,149.16,-0.24223,0.097429,9.3737,14.372,0,0.495,0.33501,-0.019687
201.34,-235.82,29.56,-1.6803,0.17868,0.066525,0.0006073,96.687,-0.62423,-0.75017,3.186,8.3244,0,0.495,0.34073,-0.014062
139.16,-141.18,29.665,-1.5555,0.26847,0.0075303,0.00033727,22.71,-1.7091,5.8037,4.5174,1.9569,0,0.495,0.35196,-0.0225
146.44,-148.15,29.649,-1.5457,0.23555,0.0076182,0.00033269,23.309,-1.6436,5.831,3.9457,2.0239,0,0.495,0.35196,-0.019687
115.64,-120.63,29.696,-1.496,0.24859,0.0066835,0.00041187,16.461,-2.1292,6.5439,4.5848,2.8579,0,0.495,0.35761,-0.0225
123.19,-126.77,29.681,-1.4841,0.21825,0.0067002,0.00040579,16.747,-2.0688,6.7734,3.882,2.9485,0,0.495,0.35761,-0.019687
152.77,-163.95,29.632,-1.5394,0.16673,0.0079726,0.0003269,24.851,-1.5353,0.88475,0.67804,2.2865,0,0.495,0.35196,-0.014062
131.01,-144,29.665,-1.4763,0.15453,0.0067515,0.00039629,17.28,-1.9689,1.1259,0.42224,3.1622,0,0.495,0.35761,-0.014062
201.3,-215.91,29.607,-1.6901,0.29665,0.030121,0.0004119,67.215,-0.83132,2.4782,5.3129,3.9094,0,0.495,0.34073,-0.0225
207.89,-228.08,29.588,-1.6843,0.25778,0.039891,0.00047119,76.268,-0.75292,2.1629,5.2183,5.1226,0,0.495,0.34073,-0.019687
74.698,-93.202,29.787,-1.3236,0.09391,0.0059816,0.00033224,8.6436,-3.1064,-0.46358,-0.49092,5.3913,0,0.495,0.37453,-0.011249
70.354,-89.905,29.788,-1.3287,0.070281,0.0059862,0.00033836,8.683,-3.0817,0.58007,0.99366,5.472,0,0.495,0.37453,-0.0084371
61.406,-80.172,29.834,-1.2806,0.085415,0.0058678,0.0002443,7.0204,-3.4657,-0.63549,-0.56053,6.0222,0,0.495,0.38011,-0.011249
58.257,-77.807,29.834,-1.286,0.064267,0.0058709,0.00024803,7.0508,-3.4428,0.40745,0.95362,6.0491,0,0.495,0.38011,-0.0084371
97.579,-111.43,29.669,-1.4084,0.01301,0.006476,0.0004567,14.358,-2.2818,2.317,3.5661,4.3414,0,0.495,0.36333,0
103.49,-115.28,29.678,-1.4145,0.028065,0.0064561,0.00046065,14.187,-2.2809,3.3785,4.3716,4.1244,0,0.495,0.36334,-0.0028153
102.71,-119.88,29.701,-1.4277,0.084215,0.0063845,0.00047797,13.511,-2.3098,1.0203,1.1882,4.1149,0,0.495,0.36334,-0.0084371
107.91,-124.14,29.702,-1.4234,0.11299,0.0063706,0.00048071,13.402,-2.3382,0.0094,-0.17828,4.0318,0,0.495,0.36334,-0.011249
60.066,-77.239,29.811,-1.2744,0.021728,0.0058894,0.0002552,7.2837,-3.4204,2.8655,3.9426,6.2782,0,0.495,0.38011,-0.0028154
72.593,-88.303,29.764,-1.317,0.023724,0.0060148,0.00035507,9.0126,-3.0578,2.945,4.2858,5.5927,0,0.495,0.37453,-0.0028154
59.057,-77.4,29.804,-1.2699,-0.012973,0.0058925,0.00026115,7.3086,-3.4212,1.4394,2.8132,-6.6501,0,0.495,0.38011,0
69.955,-87.159,29.756,-1.3122,0.012215,0.0060207,0.00036662,9.0636,-3.0594,1.6474,3.2693,5.8696,0,0.495,0.37453,0
50.159,-69.368,29.882,-1.2412,0.077721,0.0057833,0.00018239,5.715,-3.8017,-0.70624,-0.58269,6.5745,0,0.495,0.38569,-0.011249
48.671,-68.151,29.883,-1.2468,0.058917,0.0057859,0.00018442,5.7479,-3.7805,0.34002,0.95088,6.5452,0,0.495,0.38569,-0.0084371
31.861,-43.789,30.002,-1.1367,0.014608,0.0056538,0.00013098,3.4525,-4.5911,1.8106,1.5653,5.3498,0,0.495,0.40242,-0.0028153
35.991,-53.765,29.968,-1.1644,0.016003,0.0056799,0.00012866,3.9353,-4.3871,2.2447,1.9892,6.2408,0,0.495,0.39685,-0.0028154
28.617,-41.439,30.007,-1.129,-0.0138,0.0056499,0.00013436,3.3725,-4.6538,0.98825,0.68856,-5.3713,0,0.495,0.40243,0
32.851,-51.702,29.966,-1.1616,0.014856,0.0056799,0.00013188,3.9238,-4.3857,1.0882,0.73854,6.5945,0,0.495,0.39685,0
32.296,-51.028,29.984,-1.1731,0.064846,0.0056752,0.00013334,3.8652,-4.4249,-0.61429,-0.32083,5.9446,0,0.495,0.39685,-0.011249
34.409,-52.054,29.984,-1.1778,0.049837,0.0056776,0.00013245,3.915,-4.4063,0.7942,1.0377,5.8199,0,0.495,0.39685,-0.0084371
27.587,-40.569,30.023,-1.1409,0.060494,0.0056471,0.0001368,3.3431,-4.6914,-0.093362,0.10316,4.9396,0,0.495,0.40243,-0.011249
30.636,-42.216,30.017,-1.1509,0.047102,0.0056531,0.00013479,3.462,-4.6097,1.201,1.1118,4.9724,0,0.495,0.40243,-0.0084371
50.273,-68.147,29.862,-1.2349,0.019782,0.0057971,0.00018577,5.8977,-3.7591,2.8131,3.3801,6.8812,0,0.495,0.38569,-0.0028154
49.723,-68.54,29.856,-1.2305,0.014146,0.0057984,0.00018848,5.9039,-3.7591,1.3747,2.1516,7.3191,0,0.495,0.38569,0
75.861,-93.15,29.787,-1.3172,0.11767,0.0059799,0.00033152,8.636,-3.1378,0.36146,-0.2789,5.3744,0,0.495,0.37453,-0.014062
61.165,-79.108,29.833,-1.2743,0.10707,0.0058668,0.0002452,7.0136,-3.4945,0.070703,-0.42536,6.0263,0,0.495,0.38011,-0.014062
94.638,-101.59,29.732,-1.4411,0.2283,0.0063129,0.00047966,12.693,-2.5228,7.0955,4.6033,3.5578,0,0.495,0.36334,-0.022499
102.86,-107.64,29.716,-1.4268,0.20039,0.0063309,0.00047983,12.949,-2.4671,7.4767,3.765,3.7181,0,0.495,0.36334,-0.019687
110.92,-125.32,29.703,-1.4178,0.14165,0.0063623,0.00048205,13.344,-2.3743,1.0197,0.19589,3.993,0,0.495,0.36334,-0.014062
64.157,-72.547,29.811,-1.346,0.19002,0.0059444,0.00029612,8.1288,-3.264,8.2182,4.4555,4.7109,0,0.495,0.37453,-0.022499
71.613,-76.972,29.796,-1.3264,0.16625,0.0059606,0.00030538,8.3581,-3.2172,8.5516,3.2848,5.0395,0,0.495,0.37453,-0.019687
54.184,-62.651,29.853,-1.3038,0.17235,0.0058383,0.000214,6.5904,-3.6116,8.6597,4.2581,5.2912,0,0.495,0.38011,-0.022499
59.092,-64.916,29.84,-1.2823,0.15029,0.005852,0.00022363,6.787,-3.5683,8.6309,2.916,5.7135,0,0.495,0.38011,-0.019687
48.867,-67.677,29.881,-1.2355,0.097467,0.0057822,0.00018352,5.6983,-3.8283,-0.053962,-0.5223,6.5925,0,0.495,0.38569,-0.014062
43.558,-50.479,29.995,-1.1882,0.12865,0.0056608,0.0001143,3.6475,-4.543,7.5085,2.7675,5.5714,0,0.495,0.39685,-0.022499
38.057,-46.847,29.986,-1.1699,0.11107,0.0056664,0.00012331,3.7114,-4.5065,5.6439,1.4567,5.9345,0,0.495,0.39685,-0.019687
37.665,-42.646,30.032,-1.1511,0.12008,0.0056353,0.00011992,3.1627,-4.8024,5.8515,2.218,4.7773,0,0.495,0.40243,-0.022499
33.663,-39.964,30.019,-1.142,0.10448,0.005643,0.00012701,3.2735,-4.7047,4.5699,1.2806,5.145,0,0.495,0.40243,-0.019687
31.228,-50.021,29.984,-1.1691,0.080888,0.005673,0.00013308,3.8235,-4.4473,-0.032141,-0.36853,6.0369,0,0.495,0.39685,-0.014062
27.171,-40.596,30.017,-1.1436,0.075713,0.0056485,0.00013632,3.3662,-4.6491,-0.11462,-0.13217,5.1947,0,0.495,0.40243,-0.014062
48.328,-56.365,29.898,-1.2636,0.15595,0.0057601,0.00015743,5.3652,-3.9377,8.812,3.8866,5.8824,0,0.495,0.38569,-0.022499
50.047,-56.113,29.886,-1.2414,0.13549,0.0057709,0.00016719,5.5159,-3.8969,8.1829,2.4436,6.3505,0,0.495,0.38569,-0.019687
20.24,-33.538,30.092,-1.0852,0.049802,0.0056068,0.00014,2.5993,-5.3379,0.92664,0.58076,4.6988,0,0.495,0.41365,-0.01125
21.246,-33.554,30.085,-1.0799,0.024692,0.0056082,0.00014026,2.6148,-5.3134,1.7094,1.0353,4.6491,0,0.495,0.41365,-0.0056254
15.429,-25.485,30.169,-1.0325,0.039209,0.0055695,0.0001599,1.9165,-5.8773,0.22713,0.67722,3.7835,0,0.495,0.42482,-0.01125
13.878,-22.816,30.16,-1.0287,0.018107,0.0055699,0.0001714,1.9119,-5.8569,1.3127,1.1584,3.6818,0,0.495,0.42482,-0.0056253
12.755,-21.506,30.155,-1.0218,-0.018568,0.0055697,0.00018001,1.8994,-5.8513,1.0255,0.88524,-3.6875,0,0.495,0.42482,0
21.678,-34.2,30.079,-1.0723,-0.015235,0.0056079,0.00013972,2.6001,-5.3064,1.159,0.95294,-4.7434,0,0.495,0.41364,0
15.668,-23.574,30.213,-0.98852,0.037648,0.0055502,0.00016928,1.5808,-6.3692,-0.66563,0.69497,2.6536,0,0.495,0.43598,-0.01125
12.71,-19.899,30.203,-0.99096,0.01651,0.0055503,0.00018456,1.5707,-6.3525,-0.024311,1.3315,2.6608,0,0.495,0.43598,-0.0056253
9.9188,-17.083,30.197,-0.98874,-0.019675,0.0055502,0.00019789,1.561,-6.3485,0.29684,0.98553,-2.6683,0,0.495,0.43598,0
12.729,-20.568,30.23,-0.96529,0.017398,0.0055401,0.00017838,1.4122,-6.5997,-0.5044,1.2602,3.0347,0,0.495,0.44184,-0.0056253
10.448,-18.547,30.224,-0.96509,-0.020237,0.00554,0.0001877,1.4047,-6.5956,-0.038982,0.94637,-3.0605,0,0.495,0.44184,0
15.09,-23.383,30.239,-0.96019,0.038131,0.00554,0.00016793,1.4207,-6.6153,-0.86984,0.61725,2.9809,0,0.495,0.44184,-0.01125
21.696,-33.968,30.094,-1.0794,0.074168,0.0056036,0.00013762,2.5385,-5.3776,1.445,0.42213,4.7017,0,0.495,0.41365,-0.016874
15.151,-25.12,30.169,-1.0251,0.061199,0.0055681,0.00016399,1.892,-5.9126,0.3541,0.23844,3.7161,0,0.495,0.42482,-0.016874
26.459,-35.935,30.1,-1.0874,0.10076,0.0055987,0.00013135,2.4748,-5.4328,3.6337,1.2681,4.5292,0,0.495,0.41364,-0.022499
17.833,-25.094,30.174,-1.0293,0.081867,0.0055649,0.00016217,1.8481,-5.9609,2.4904,1.2054,3.5741,0,0.495,0.42482,-0.022499
14.158,-22.033,30.212,-0.98315,0.059872,0.0055497,0.00017696,1.5719,-6.4009,0.07335,-0.0048793,2.5911,0,0.495,0.43598,-0.016874
15.887,-21.528,30.215,-0.9887,0.078781,0.0055474,0.00017727,1.5379,-6.4429,1.2851,1.1667,2.3478,0,0.495,0.43598,-0.022499
15.748,-22.541,30.238,-0.96108,0.079187,0.0055378,0.00017234,1.3859,-6.6838,0.93337,0.77758,2.6584,0,0.495,0.44184,-0.022499
13.967,-22.432,30.238,-0.95569,0.059898,0.0055397,0.00017296,1.4145,-6.6448,0.12101,-0.20769,2.9355,0,0.495,0.44184,-0.016874
4738.2,-761.14,26.388,-3.0055,1.1129,4.3083,0.0052263,822.19,4.5801,85.022,249.73,-24.033,0,0.495,0.26811,-0.025311
4738.3,-761.21,26.388,-3.0056,1.1129,4.3082,0.0052262,822.19,4.5802,85.022,249.73,-24.036,0,0.495,0.2681,-0.025311
3735.3,-1894.6,28.236,-3.2409,1.4475,1.0401,0.0016396,624.28,4.2384,37.486,146.56,-14.986,0,0.495,0.26703,-0.033749
4311.7,-1498.5,27.718,-3.1934,1.3177,1.8491,0.0025653,712.05,4.3435,54.39,195.5,-21.053,0,0.495,0.2681,-0.030936
4311.7,-1498.4,27.718,-3.1934,1.3177,1.8491,0.0025653,712.05,4.3434,54.39,195.5,-21.052,0,0.495,0.2681,-0.030936
3734.2,-1844,28.225,-3.214,1.4048,1.0735,0.00168,629.25,4.1536,38.244,150.11,-14.514,0,0.495,0.2681,-0.033749
1634.8,-1808.1,29.14,-3.0967,1.8696,0.22832,0.0006351,358.15,2.7049,7.2252,30.379,5.3961,0,0.495,0.26288,-0.045002
1738.2,-1836.3,29.031,-3.1374,1.727,0.29736,0.0007185,412.01,3.123,11.959,46.382,2.7459,0,0.495,0.26528,-0.042186
1671.5,-1753.3,29.053,-3.0899,1.6224,0.3003,0.00071615,417.25,3.026,12.847,49.857,2.4915,0,0.495,0.26807,-0.042186
1486.3,-1662,29.19,-3.0201,1.6819,0.22821,0.00062168,365.52,2.5857,8.6809,34.646,4.6783,0,0.495,0.26805,-0.045001
2794.6,-1888.2,28.601,-3.1944,1.4838,0.63342,0.0011444,546.74,3.819,26.056,106.34,-6.5783,0,0.495,0.2681,-0.036561
2796.2,-1896.5,28.602,-3.1995,1.4928,0.63043,0.0011408,545.89,3.8333,25.938,105.72,-6.6045,0,0.495,0.26787,-0.036561
-726.74,-1356.4,28.297,-2.7894,0.86228,1.3647,0.0021275,632.7,2.8814,33.721,157.9,14.006,0,0.495,0.28478,-0.033749
-1841.1,-1074.3,27.791,-2.7517,0.77631,2.2637,0.003192,703.49,2.9631,45.501,188.54,21.189,0,0.495,0.28478,-0.030936
-1147.5,-1198,28.443,-2.6507,0.73018,1.2885,0.0021031,603.92,2.3984,27.473,143.99,25.048,0,0.495,0.29039,-0.033749
-1750.8,-965.65,27.986,-2.6191,0.64694,2.1194,0.0031209,673.18,2.4628,37.179,170.51,35.782,0,0.495,0.29039,-0.030936
1019.3,-612.68,26.342,-2.8389,0.91808,4.5997,0.0056276,815.94,4.0937,81.009,242.08,-3.7194,0,0.495,0.27363,-0.025311
-2311.2,-520.06,26.929,-2.4681,0.48626,4.2329,0.0055988,754.2,2.5386,53.501,190.5,60.093,0,0.495,0.29039,-0.025312
-2790.8,-540.41,26.613,-2.5736,0.60325,4.5695,0.0058331,782.06,3.0689,64.561,211.54,40.478,0,0.495,0.28478,-0.025311
2777.3,-1292.8,27.663,-3.039,1.1141,2.1051,0.0028829,722.93,3.903,54.575,202.18,-9.4384,0,0.495,0.27363,-0.030936
2863.2,-1635.6,28.197,-3.0725,1.202,1.2325,0.0018849,644.2,3.7578,39.235,161.24,-7.5344,0,0.495,0.27363,-0.033749
-693.39,-1179.2,28.639,-2.5171,0.62604,1.1188,0.0019683,559.15,2.0178,19.814,123.11,32.699,0,0.495,0.29597,-0.033749
