"Lambda2","Q","U:0","U:1","U:2","k","nut","omega","p","vorticity:0","vorticity:1","vorticity:2","yPlus","Points:0","Points:1","Points:2"
1740.4,10408,-2.4042,1.1443,3.0096,15.542,0.026842,579.14,-62.237,-249.88,-38.475,30.667,0,0.495,0.033188,0.11168
1753.6,11259,-2.5067,1.2253,2.4813,15.71,0.027656,568.14,-62.933,-254.93,-37.919,24.488,0,0.495,0.036217,0.11168
1661.6,11186,-2.5742,1.3515,2.3939,15.496,0.027131,571.22,-62.474,-255.08,-35.793,23.805,0,0.495,0.036215,0.11324
1460.4,8134.8,-2.3458,1.2897,3.7658,14.429,0.022696,636.25,-59.159,-238.06,-33.086,38.993,0,0.495,0.027125,0.11631
1394.7,7978.9,-2.4017,1.3978,3.6634,14.213,0.022093,643.84,-58.515,-237.99,-31.246,38.943,0,0.495,0.027125,0.11786
1377.6,6879.7,-2.2565,1.2758,4.1674,13.851,0.02033,682.83,-57.716,-231.24,-30.742,43.398,0,0.495,0.024096,0.11785
1440.8,7045.1,-2.2019,1.175,4.2721,14.065,0.020922,673.57,-58.373,-231.21,-32.488,43.084,0,0.495,0.024095,0.11631
-817.49,12202,-2.9116,2.0574,0.975,14.822,0.025444,582.58,-61.35,-259.73,-21.695,-2.078,0,0.495,0.042272,0.11944
-425.67,11487,-2.8733,1.9621,1.4972,14.692,0.025187,583.35,-60.749,-257.24,-24.84,10.437,0,0.495,0.039243,0.11943
-906.2,12010,-2.9457,2.192,0.8805,14.576,0.0247,590.17,-60.641,-258.51,-18.545,-4.5904,0,0.495,0.042272,0.12099
-861.79,11292,-2.9142,2.0932,1.3998,14.441,0.024461,590.43,-60.046,-256.21,-22.168,8.6344,0,0.495,0.039243,0.12098
1317.5,10649,-2.7969,1.8573,2.018,14.579,0.024665,591.22,-60.124,-253.61,-26.897,19.843,0,0.495,0.036214,0.11942
447.03,11645,-2.8241,1.8297,1.5918,14.939,0.025879,577.33,-61.367,-258.01,-27.321,11.986,0,0.495,0.039242,0.11789
1.3219,12348,-2.8668,1.9206,1.067,15.07,0.02615,576.32,-61.955,-260.58,-24.581,-0.038244,0,0.495,0.042271,0.11789
862.22,10453,-2.8411,1.9837,1.9176,14.33,0.023949,598.53,-59.41,-252.72,-24.522,18.511,0,0.495,0.036214,0.12097
-1153.3,11817,-2.9813,2.3281,0.78548,14.314,0.023913,598.64,-59.97,-257.14,-15.326,-7.1684,0,0.495,0.042272,0.12253
-4978.9,12440,-2.971,2.4237,0.27091,14.516,0.023911,607.19,-60.366,-257.93,-9.5491,-24.441,0,0.495,0.045301,0.12254
-5621.2,12632,-2.9453,2.2848,0.36278,14.762,0.024715,597.38,-61.053,-259.54,-13.524,-20.856,0,0.495,0.0453,0.12099
-4876.2,12920,-2.8926,2.5056,-0.23799,14.887,0.023643,629.92,-60.801,-256.63,-1.5797,-47.096,0,0.495,0.048329,0.12255
-3920.8,12652,-2.8918,2.6433,-0.32731,14.69,0.022793,644.86,-60.034,-254.02,4.1098,-53.006,0,0.495,0.04833,0.12409
-4072.8,12183,-2.9861,2.5603,0.17725,14.275,0.023073,618.83,-59.603,-255.86,-5.0997,-28.68,0,0.495,0.045301,0.12409
-5853.1,13103,-2.8786,2.3644,-0.14984,15.103,0.024462,617.65,-61.472,-258.58,-6.5637,-42.248,0,0.495,0.048329,0.121
-1124,11574,-3.0055,2.4617,0.68805,14.054,0.023088,608.81,-59.198,-255.39,-11.722,-10.315,0,0.495,0.042273,0.12408
-6030.7,12821,-2.9181,2.1465,0.45419,14.998,0.025473,588.84,-61.755,-260.91,-17.296,-17.523,0,0.495,0.0453,0.11945
-6179.2,12970,-2.881,2.0061,0.54377,15.238,0.026199,581.67,-62.377,-262.01,-20.742,-14.717,0,0.495,0.0453,0.1179
-8662.1,13454,-2.8354,2.0796,0.025334,15.533,0.025993,597.73,-62.785,-261.88,-15.428,-33.732,0,0.495,0.048329,0.1179
-7255,13301,-2.8637,2.2238,-0.061724,15.311,0.025241,606.73,-62.177,-260.34,-11.25,-37.612,0,0.495,0.048329,0.11945
-1240,11089,-2.9555,2.2255,1.3015,14.174,0.023687,598.46,-59.36,-255.01,-19.471,6.7334,0,0.495,0.039244,0.12252
-1570.7,10845,-2.9883,2.356,1.2005,13.903,0.022879,607.8,-58.592,-253.51,-16.506,4.5067,0,0.495,0.039244,0.12407
453.92,10003,-2.9248,2.238,1.7118,13.791,0.022393,616.08,-57.953,-250.36,-19.592,15.549,0,0.495,0.036215,0.12406
773.3,10247,-2.8878,2.1118,1.8163,14.063,0.023191,606.59,-58.734,-251.7,-22.171,17.165,0,0.495,0.036215,0.12252
1346.3,11908,-2.7188,1.5665,1.7757,15.405,0.027134,567.77,-62.542,-258.96,-32.244,14.69,0,0.495,0.039243,0.11479
534.32,11794,-2.7756,1.6987,1.6853,15.173,0.026523,572.11,-61.998,-258.6,-29.852,13.448,0,0.495,0.039242,0.11634
940.24,12602,-2.77,1.6478,1.2469,15.539,0.027439,566.32,-63.126,-261.84,-30.162,3.7173,0,0.495,0.042272,0.11479
180.27,12491,-2.8237,1.7853,1.1582,15.303,0.026811,570.78,-62.593,-261.29,-27.458,1.9886,0,0.495,0.042271,0.11635
-6000.4,13259,-2.7953,1.7232,0.72058,15.701,0.02753,570.34,-63.56,-264.06,-27.231,-9.4683,0,0.495,0.045303,0.11477
-5494.7,13382,-2.7469,1.5811,0.80744,15.923,0.02813,566.06,-64.122,-264.72,-30.431,-7.1238,0,0.495,0.045308,0.11318
1137.3,12730,-2.718,1.5114,1.3348,15.76,0.02802,562.45,-63.694,-262.47,-32.939,5.515,0,0.495,0.042274,0.11323
-5237.6,13459,-2.6898,1.438,0.89188,16.147,0.028697,562.67,-64.605,-264.98,-33.511,-5.2233,0,0.495,0.045313,0.11159
-10164,13933,-2.6742,1.4968,0.36549,16.399,0.028594,573.55,-65.017,-265.56,-30.573,-21.226,0,0.495,0.048345,0.11157
-9695.4,13870,-2.7257,1.6425,0.2834,16.18,0.028007,577.78,-64.55,-265.25,-27.03,-23.588,0,0.495,0.048342,0.11313
1397.2,12824,-2.6556,1.3727,1.4206,15.985,0.028572,559.49,-64.163,-262.89,-35.598,7.0523,0,0.495,0.042278,0.11165
-10042,13759,-2.7667,1.788,0.1987,15.969,0.027382,583.27,-63.981,-264.59,-23.261,-26.557,0,0.495,0.048337,0.11471
1423.2,12021,-2.6627,1.4357,1.8649,15.624,0.027697,564.11,-63.102,-259.26,-34.702,15.877,0,0.495,0.039244,0.11324
1698.4,12107,-2.598,1.3032,1.9514,15.844,0.028234,561.18,-63.575,-259.45,-37.075,16.955,0,0.495,0.039246,0.11168
-6147.6,13132,-2.8428,1.866,0.63293,15.468,0.02688,575.48,-63.008,-263.11,-24.061,-11.959,0,0.495,0.0453,0.11635
-9584,13634,-2.807,1.9352,0.11266,15.746,0.026705,589.72,-63.428,-263.46,-19.459,-29.848,0,0.495,0.048331,0.11632
900.23,9581.4,-2.7515,1.8693,2.4336,14.191,0.023195,612.03,-58.699,-248.4,-26.273,26.739,0,0.495,0.033185,0.12096
1366,9776.4,-2.7036,1.7477,2.5367,14.437,0.023896,604.34,-59.408,-249.12,-28.438,27.603,0,0.495,0.033185,0.11942
935.83,8585.6,-2.6347,1.7456,2.9441,14.004,0.022129,633.38,-57.926,-243.12,-27.066,32.977,0,0.495,0.030156,0.12096
1381.1,8785.2,-2.5859,1.6298,3.0502,14.246,0.02282,624.72,-58.647,-243.71,-29.086,33.497,0,0.495,0.030156,0.11941
958.2,7596.3,-2.5101,1.6176,3.4505,13.743,0.020784,661.86,-57.171,-237.32,-27.583,38.684,0,0.495,0.027127,0.12095
903.98,7365,-2.5625,1.7291,3.34,13.488,0.020079,672.44,-56.473,-236.68,-25.726,38.491,0,0.495,0.027127,0.1225
872.04,8364.4,-2.6868,1.8633,2.8369,13.745,0.021404,642.7,-57.242,-242.39,-25.098,32.429,0,0.495,0.030156,0.1225
224.89,7102,-2.6074,1.8401,3.2253,13.226,0.019342,684.54,-55.684,-235.76,-23.644,38.287,0,0.495,0.027127,0.12404
303.77,5926.7,-2.4614,1.6909,3.7174,12.877,0.017685,730.19,-54.862,-229.36,-23.346,44.155,0,0.495,0.024097,0.12404
935.13,6210.3,-2.4175,1.5864,3.8359,13.136,0.018393,715.94,-55.666,-230.22,-25.399,43.937,0,0.495,0.024097,0.12249
974.41,6465,-2.3643,1.4816,3.9492,13.387,0.019065,703.96,-56.361,-230.77,-27.211,43.82,0,0.495,0.024097,0.12095
291.67,8109.9,-2.7297,1.9798,2.7255,13.479,0.020641,653.66,-56.453,-241.34,-22.934,31.796,0,0.495,0.030157,0.12405
1337.6,7800.9,-2.4596,1.5078,3.5591,13.981,0.021454,652.2,-57.89,-237.77,-29.515,38.818,0,0.495,0.027126,0.11941
1331.9,6684.4,-2.3149,1.3787,4.061,13.622,0.019716,692.41,-57.095,-231.14,-29.083,43.568,0,0.495,0.024096,0.1194
828.31,9369.6,-2.8008,1.9923,2.3292,13.928,0.022451,620.61,-58.009,-247.52,-24.163,25.827,0,0.495,0.033186,0.12251
213.1,9123.5,-2.8423,2.1142,2.2214,13.658,0.021672,630.48,-57.232,-246.36,-21.846,24.784,0,0.495,0.033186,0.12406
1819.8,5516.9,-1.5118,0.4545,5.8289,14.143,0.018972,749.51,-59.868,-212.37,-37.371,46.357,0,0.495,0.018021,0.10693
1707,4556.9,-1.3518,0.38747,6.3296,13.383,0.015811,852.81,-59.307,-205.92,-34.672,53.511,0,0.495,0.014968,0.10685
1725.7,5439.7,-1.5764,0.53181,5.7438,13.964,0.018556,757.12,-59.456,-213.43,-36.612,47.962,0,0.495,0.018032,0.10852
1606.2,4463.3,-1.4129,0.45498,6.2454,13.204,0.015431,862.2,-58.914,-206.85,-33.899,55.593,0,0.495,0.014977,0.10845
1926.8,3437.6,-1.093,0.27147,6.9026,12.586,0.012475,1034.6,-59.022,-199.28,-33.337,69.578,0,0.495,0.011941,0.10526
1854.1,3351.4,-1.1534,0.32615,6.8307,12.398,0.012148,1045.3,-58.783,-200.14,-31.213,71.243,0,0.495,0.01193,0.10682
1856.5,4629.7,-1.2852,0.32114,6.404,13.571,0.016189,844.28,-59.557,-205.24,-36.822,51.763,0,0.495,0.014973,0.10527
1964.3,5592.5,-1.4391,0.37741,5.9052,14.328,0.019371,743.81,-60.123,-211.7,-39.522,45.166,0,0.495,0.018014,0.10531
1809.2,3257.3,-1.2052,0.38275,6.748,12.218,0.011816,1061.5,-58.392,-200.92,-30.417,75.465,0,0.495,0.01193,0.10839
1636.4,5354.2,-1.6455,0.61052,5.6571,13.777,0.018139,763.92,-59.076,-214.4,-35.537,49.174,0,0.495,0.018038,0.11009
1671.2,6485.9,-1.8038,0.69717,5.1557,14.382,0.020814,692.41,-59.77,-222.05,-37.53,44.693,0,0.495,0.021071,0.11011
1768.3,6541,-1.7329,0.60979,5.2412,14.569,0.021259,686.68,-60.158,-221.13,-38.686,43.777,0,0.495,0.021071,0.10855
1750.7,7492.4,-1.9459,0.78165,4.6497,14.857,0.022995,647.15,-60.446,-229.43,-38.74,41.545,0,0.495,0.024101,0.11011
1578.7,6403.8,-1.8669,0.78496,5.0654,14.198,0.020347,699.27,-59.279,-222.79,-36.033,45.634,0,0.495,0.021069,0.11165
1846.3,7538.2,-1.8724,0.68576,4.734,15.045,0.023445,642.79,-60.825,-228.61,-40.025,41.037,0,0.495,0.024102,0.10856
1544.2,5264.3,-1.7052,0.68961,5.5649,13.591,0.017686,773.41,-58.574,-215.31,-34.159,50.781,0,0.495,0.018039,0.11165
1856.8,6593.1,-1.6644,0.52362,5.3253,14.745,0.021681,681.42,-60.569,-220.01,-39.425,42.715,0,0.495,0.021069,0.10699
2008.2,6654.3,-1.5884,0.4367,5.4033,14.93,0.022098,676.85,-60.842,-219.29,-41.576,41.71,0,0.495,0.021064,0.10538
2075.2,7647.5,-1.7233,0.495,4.8961,15.404,0.024287,635.23,-61.523,-227.27,-43.218,39.892,0,0.495,0.024099,0.10539
1934.7,7581.9,-1.8027,0.59131,4.8174,15.221,0.023874,638.51,-61.244,-227.76,-40.918,40.496,0,0.495,0.024102,0.107
1511.9,4358,-1.4772,0.52402,6.1574,13.015,0.015048,871.7,-58.53,-207.7,-32.858,57.317,0,0.495,0.014993,0.11005
1419,4247.5,-1.5342,0.59399,6.0634,12.829,0.014641,883.11,-58.032,-208.56,-31.568,59.552,0,0.495,0.015003,0.11163
1838.9,2950.8,-1.3134,0.50075,6.5653,11.844,0.01116,1090.3,-57.527,-201.86,-28.002,80.921,0,0.495,0.011954,0.11158
1805,3110.8,-1.2647,0.44078,6.6609,12.03,0.0115,1072.4,-58.031,-201.63,-29.392,76.72,0,0.495,0.011938,0.10997
9645.6,-4424.4,-0.39409,0.1659,7.9723,9.981,0.0048602,2365.9,-58.39,-95.139,-20.206,449.34,0,0.495,0.0059427,0.10367
1233.4,2484.2,-0.81508,0.18827,7.4688,11.514,0.0087891,1362.4,-58.847,-192.83,-28.257,99.502,0,0.495,0.0089745,0.10367
8860,-5725.7,-0.35397,0.13629,8.0299,10.161,0.0050481,2322.6,-58.507,-71.85,-18.595,517.36,0,0.495,0.005952,0.10211
1278.7,2591,-0.76593,0.14768,7.5267,11.704,0.0090857,1337.3,-59.022,-192.13,-27.453,95.022,0,0.495,0.0089839,0.10211
1994.2,3494.3,-1.0379,0.21786,6.9665,12.776,0.012849,1018,-59.303,-198.22,-33.901,65.437,0,0.495,0.012006,0.10367
1236.3,2397,-0.85791,0.23037,7.4056,11.328,0.0084802,1389.5,-58.582,-192.83,-28.35,107.46,0,0.495,0.0089094,0.10526
2022.3,3558.1,-0.97565,0.16629,7.0254,12.964,0.013196,1007,-59.488,-196.73,-33.189,63.775,0,0.495,0.012015,0.10211
9347.7,-4911.1,-0.40481,0.19487,7.904,9.8231,0.0046636,2432.5,-58.14,-86.697,-24.179,484.19,0,0.495,0.0058783,0.10525
9286.9,-4068.2,-0.34312,0.10858,8.0917,10.286,0.0052043,2269.5,-58.691,-96.028,-23.656,434.21,0,0.495,0.0059555,0.10056
-64089,1.1717e+05,0.96675,0.15319,8.3585,9.4418,0.0017133,6100.7,-58.217,1374.2,-17.421,5194.4,0,0.495,0.0029232,0.10056
-56364,1.1562e+05,0.95982,0.1659,8.2979,9.3668,0.0016387,6080.3,-58.068,1365.6,-12.819,5203.9,0,0.495,0.0029197,0.10211
-56637,1.0756e+05,0.979,0.13168,8.4178,9.5287,0.0017227,6044.2,-58.178,1380.6,-18.378,5176.9,0,0.495,0.0029256,0.099011
-1.4041e+05,2.3465e+05,2.0153,0.18699,8.3512,9.5397,0.00030642,9104.6,-57.593,2747.1,-0.49612,9617.1,0,0.495,0,0.10056
-1.2341e+05,2.1617e+05,1.9719,0.1656,8.4164,9.5794,0.00031818,8942.5,-57.566,2708.8,-0.65026,9427.7,0,0.495,0,0.099011
8851.9,-5523.5,-0.28385,0.079455,8.1393,10.452,0.0053188,2272.5,-58.663,-70.552,-25.718,507.67,0,0.495,0.0059579,0.099011
-1.247e+05,2.3237e+05,1.9797,0.19032,8.2889,9.5111,0.00031411,8948.5,-57.474,2681.3,-0.3379,9475.7,0,0.495,0,0.10211
1789.7,2575.1,-0.72039,0.10746,7.5849,11.867,0.0093408,1319.9,-59.189,-191.93,-29.756,87.756,0,0.495,0.0089874,0.10056
1887.2,2564.7,-0.6634,0.068457,7.6345,12.042,0.0095517,1308.3,-59.21,-190.7,-30.805,85.704,0,0.495,0.0089897,0.099011
2262.7,3538.2,-0.85341,0.066207,7.1364,13.311,0.013783,988.71,-59.713,-194.23,-35.684,57.702,0,0.495,0.012021,0.099011
2176.2,3535.7,-0.92121,0.11562,7.085,13.136,0.01352,992.96,-59.684,-195.75,-34.83,58.795,0,0.495,0.012019,0.10056
-66127,1.2842e+05,0.96622,0.18815,8.2268,9.2733,0.0015909,6201.6,-57.971,1366.2,-15.319,5247,0,0.495,0.0029104,0.10367
-59012,1.3633e+05,0.97453,0.20079,8.1521,9.1875,0.0015101,6279,-57.746,1371.2,-18.254,5310.2,0,0.495,0.0028462,0.10526
-1.324e+05,2.7382e+05,2.0285,0.21751,8.1306,9.4452,0.00030049,9210,-57.187,2722.1,0.22494,9771.5,0,0.495,0,0.10525
-1.4636e+05,2.5725e+05,2.0304,0.21297,8.2106,9.4735,0.00030151,9161.4,-57.374,2729.6,-1.1272,9708.8,0,0.495,0,0.10367
2025.2,4678.2,-1.1525,0.1941,6.5312,13.942,0.016969,827.06,-60.07,-202.4,-37.389,47.163,0,0.495,0.015047,0.10211
1959,4668.5,-1.221,0.25657,6.4699,13.757,0.016591,834.99,-59.847,-203.99,-37.825,49.297,0,0.495,0.015037,0.10367
2144.7,5646.8,-1.2925,0.22847,6.0373,14.692,0.020163,732.64,-60.627,-209.2,-40.664,42.198,0,0.495,0.018078,0.10211
2074.7,5635.2,-1.3684,0.30178,5.974,14.512,0.019785,737.32,-60.41,-210.62,-40.786,43.562,0,0.495,0.01807,0.10368
2203.9,6716.7,-1.4327,0.26685,5.5411,15.288,0.022891,668.97,-61.369,-216.98,-43.427,39.414,0,0.495,0.021109,0.10211
2349.5,6685.7,-1.3575,0.18664,5.6058,15.449,0.023231,666.13,-61.587,-215.87,-45.07,37.992,0,0.495,0.021112,0.10056
2295.6,5612,-1.2232,0.15791,6.1006,14.859,0.02052,727.55,-60.847,-208.02,-42.13,40.216,0,0.495,0.018081,0.10056
2468.7,6652.7,-1.2742,0.10747,5.6634,15.619,0.023555,664.12,-61.677,-214.53,-46.091,36.679,0,0.495,0.021114,0.099012
2549.8,7630,-1.3935,0.12885,5.1618,16.09,0.025707,626.7,-62.353,-222.6,-48.517,36.023,0,0.495,0.024144,0.099012
2430.1,7660,-1.4815,0.21704,5.1031,15.921,0.025396,627.71,-62.269,-223.84,-47.299,37.039,0,0.495,0.024142,0.10056
2411.1,5589.3,-1.1435,0.088198,6.1561,15.031,0.020834,725.11,-60.912,-206.65,-43.047,38.716,0,0.495,0.018083,0.099011
2285,7687.5,-1.5593,0.30605,5.0369,15.762,0.025062,629.79,-62.044,-224.86,-45.502,38.105,0,0.495,0.02414,0.10211
2185.2,4646.8,-1.0879,0.13356,6.5925,14.11,0.017311,820.5,-60.271,-201.18,-38.853,44.56,0,0.495,0.01505,0.10056
2306.9,4626.2,-1.015,0.073832,6.6465,14.286,0.017618,816.01,-60.333,-199.73,-39.703,42.576,0,0.495,0.015052,0.099011
2123.7,6709.3,-1.5128,0.35057,5.4749,15.11,0.022508,672.5,-61.136,-218.34,-43.179,40.534,0,0.495,0.021106,0.1037
2194.7,7692.2,-1.644,0.3992,4.9696,15.584,0.024692,632.03,-61.823,-226.28,-44.954,38.979,0,0.495,0.024138,0.1037
1243,2240.1,-0.94941,0.31796,7.2525,10.966,0.0079815,1429.8,-57.968,-193.54,-25.494,116.42,0,0.495,0.0088952,0.10837
1206.1,2330.3,-0.90684,0.27326,7.3342,11.14,0.0082286,1409.8,-58.344,-193.26,-26.247,110.37,0,0.495,0.0088984,0.10682
10239,-5240.7,-0.46537,0.2582,7.746,9.4966,0.0043889,2485.7,-57.535,-85.986,-19.495,498.67,0,0.495,0.0058637,0.10837
10611,-3871.9,-0.45092,0.22674,7.8319,9.6369,0.0045252,2447.7,-57.924,-103.79,-20.808,434.02,0,0.495,0.0058672,0.10682
-54319,1.4216e+05,0.97201,0.23881,7.9755,9.0065,0.0014346,6341.6,-57.153,1355.5,-12.272,5369.8,0,0.495,0.0028318,0.10837
-59443,1.5051e+05,0.97262,0.26188,7.8743,8.9083,0.0014165,6391.6,-56.822,1341.6,-10.874,5384.9,0,0.495,0.0028295,0.10992
11760,-4278.9,-0.51035,0.2921,7.6592,9.3122,0.0042652,2498.5,-57.2,-103.03,-17.564,446.44,0,0.495,0.0058615,0.10992
-50830,1.5037e+05,0.97511,0.2789,7.7698,8.8282,0.0013651,6365.5,-56.339,1322.9,-9.3773,5384.9,0,0.495,0.0028274,0.11146
-1.2166e+05,3.0265e+05,2.1017,0.27123,7.7212,9.3126,0.0002935,9263.2,-55.779,2624.2,6.1044,9892.3,0,0.495,0,0.11146
-1.3973e+05,3.0246e+05,2.1145,0.26316,7.8299,9.3482,0.00028773,9396.3,-56.247,2696.3,5.9692,10015,0,0.495,0,0.10992
11228,-5739.4,-0.52098,0.32599,7.5586,9.175,0.0041328,2537.8,-56.698,-85.917,-15.928,508.78,0,0.495,0.0058602,0.11147
-1.2576e+05,2.8575e+05,2.0634,0.24373,7.9402,9.3823,0.00029596,9273.6,-56.587,2688.9,5.3157,9871.4,0,0.495,0,0.10837
1171,2102.1,-0.99783,0.36392,7.1659,10.778,0.0077476,1448.8,-57.604,-193.89,-24.582,119.01,0,0.495,0.008895,0.10993
1309.3,1921.8,-1.0386,0.41214,7.07,10.6,0.0075049,1469.8,-57.117,-193.43,-23.197,125.03,0,0.495,0.0088994,0.1115
-63019,1.4237e+05,0.9736,0.22296,8.0646,9.0887,0.0014879,6364.1,-57.521,1369.7,-13.788,5362.2,0,0.495,0.0028353,0.10682
-1.4379e+05,2.8571e+05,2.0783,0.23675,8.0335,9.4132,0.0002902,9397.7,-56.939,2754.1,5.1269,9983.6,0,0.495,0,0.10682
1927.1,10513,-2.2632,0.90751,3.1799,15.933,0.027769,573.88,-63.111,-249.1,-42.155,31.329,0,0.495,0.03319,0.10857
2010.1,10550,-2.1898,0.78925,3.2624,16.118,0.028179,572.06,-63.51,-248.49,-43.822,31.932,0,0.495,0.03319,0.107
1918,9545.8,-2.1387,0.83483,3.7035,15.711,0.026658,589.63,-62.341,-242.79,-41.661,35.279,0,0.495,0.030161,0.10857
2002.6,9570.1,-2.0667,0.72433,3.7863,15.891,0.027076,587.16,-62.75,-241.96,-43.055,35.554,0,0.495,0.03016,0.107
2176.5,11489,-2.212,0.72112,2.8114,16.501,0.0294,561.31,-64.525,-253.93,-46.818,27.364,0,0.495,0.036226,0.10532
2147.7,10617,-2.1072,0.66813,3.3412,16.309,0.02858,570.74,-63.811,-248.19,-46.45,32.29,0,0.495,0.033192,0.10537
2035,11429,-2.2947,0.84896,2.7331,16.305,0.029006,562.17,-64.228,-254.26,-43.984,26.863,0,0.495,0.036223,0.10695
2135.7,9620.6,-1.9837,0.61081,3.8648,16.079,0.027482,585.34,-63.035,-241.45,-45.511,35.612,0,0.495,0.030162,0.10537
1946.4,11385,-2.367,0.97428,2.6505,16.115,0.028595,563.63,-63.809,-254.71,-42.055,25.944,0,0.495,0.036221,0.10855
1876.8,8597.3,-2.0125,0.76173,4.2228,15.419,0.02525,610.98,-61.619,-236.04,-41.219,38.438,0,0.495,0.027132,0.10857
1779.3,8554.4,-2.0866,0.86566,4.1386,15.229,0.024795,614.57,-61.23,-236.77,-39.845,38.676,0,0.495,0.02713,0.11012
1822.2,9512.9,-2.2142,0.94657,3.6199,15.518,0.026206,592.43,-61.963,-243.47,-40.197,35.279,0,0.495,0.03016,0.11012
1827.8,10478,-2.3379,1.0264,3.0964,15.736,0.027316,576.18,-62.721,-249.59,-40.494,31.043,0,0.495,0.033189,0.11013
1842.4,11336,-2.442,1.1007,2.5673,15.911,0.028138,565.52,-63.424,-254.89,-40.126,25.267,0,0.495,0.036219,0.11013
1962.7,8633.5,-1.9406,0.65885,4.3056,15.596,0.02567,607.88,-62.021,-235.29,-42.53,38.343,0,0.495,0.027132,0.107
2099.2,8686.1,-1.8595,0.55364,4.3844,15.781,0.026084,605.32,-62.316,-234.78,-44.762,38.09,0,0.495,0.027133,0.10538
2412.7,12349,-2.1378,0.5131,2.4225,17.042,0.030674,555.6,-65.735,-257.49,-51.461,21.225,0,0.495,0.039289,0.10211
2290.7,12367,-2.2258,0.64193,2.3522,16.851,0.030348,555.26,-65.498,-258.21,-49.513,20.919,0,0.495,0.03929,0.10368
2351.2,13026,-2.2063,0.55146,1.8874,17.218,0.031065,554.25,-66.299,-261.21,-51.533,12.898,0,0.495,0.042318,0.10211
2213.8,13053,-2.2944,0.68615,1.8168,17.019,0.030734,553.74,-66.073,-261.91,-49.339,12.36,0,0.495,0.042319,0.10368
2163.9,12313,-2.3084,0.77368,2.2789,16.657,0.029993,555.39,-65.181,-258.52,-47.013,20.688,0,0.495,0.039258,0.1053
2303.3,11537,-2.1283,0.59478,2.8851,16.69,0.029762,560.85,-64.844,-253.42,-49.104,27.317,0,0.495,0.03626,0.10368
2420.4,11519,-2.0386,0.4717,2.9549,16.878,0.030091,560.94,-65.064,-252.55,-50.918,27.299,0,0.495,0.036259,0.10211
2058.1,12999,-2.376,0.8234,1.7438,16.818,0.030369,553.78,-65.765,-262.11,-46.674,11.786,0,0.495,0.042286,0.1053
-1001.2,13646,-2.2593,0.59046,1.3541,17.398,0.031267,556.44,-66.758,-263.89,-51.145,2.5029,0,0.495,0.045347,0.10211
-645.03,13629,-2.1758,0.45409,1.4243,17.586,0.031554,557.34,-66.986,-263.41,-54.549,3.3137,0,0.495,0.045348,0.10056
