"Lambda2","Q","U:0","U:1","U:2","k","nut","omega","p","vorticity:0","vorticity:1","vorticity:2","yPlus","Points:0","Points:1","Points:2"
15954,-23538,7.3733,-7.3907,-0.12278,28.748,0.027172,814.8,-26.804,-10.888,-7.161,117.19,0,0.495,0.033561,0
11720,-23345,7.3601,-7.377,0.24489,28.769,0.027216,814.71,-26.862,-21.263,-13.848,-116.99,0,0.495,0.033564,0.0018764
191.47,-26290,6.8152,-6.6263,0.80575,29.666,0.026087,828.5,-23.269,-56.367,-34.599,-122.66,0,0.495,0.029821,0.0056251
-384.62,-25011,6.7406,-6.5489,1.0685,29.759,0.026449,827.12,-23.746,-73.17,-44.414,-120.8,0,0.495,0.029824,0.0075001
-245.6,-21884,7.2616,-7.2735,0.72934,28.931,0.027605,813.87,-27.364,-60.467,-37.776,-115.22,0,0.495,0.033567,0.0056251
-136.6,-20640,7.1804,-7.1872,0.96704,29.062,0.027978,812.98,-27.817,-78.664,-48.641,-113.6,0,0.495,0.033569,0.0075001
9727.8,-16099,8.2114,-8.5438,-0.097826,27.475,0.030988,800.62,-34.486,-11.279,-7.6988,106.5,0,0.495,0.041048,0
5355.3,-15941,8.1969,-8.5284,0.19529,27.507,0.031006,800.68,-34.54,-22.577,-15.304,-106.4,0,0.495,0.041047,0.0018764
7386.3,-13273,8.6095,-9.0449,-0.086733,26.963,0.032755,799.06,-37.79,-11.323,-7.9419,104.25,0,0.495,0.044795,0
3725.9,-13126,8.5945,-9.0287,0.17311,27.002,0.032788,799.18,-37.837,-22.833,-15.859,-104.15,0,0.495,0.044794,0.0018766
1377.2,-2149.8,11.577,-11.562,0.13106,25.1,0.029909,839.21,-51.165,-92.86,-50.159,-96.013,0,0.495,0.074755,0.0056251
1206.8,-2721.3,11.196,-11.336,0.17246,25.318,0.030425,832.15,-50.526,-88.979,-51.387,-97.082,0,0.495,0.071013,0.0056251
1232.1,-1297.7,11.464,-11.384,0.16842,25.654,0.030466,842.06,-51.485,-121.48,-67.702,-97.081,0,0.495,0.074758,0.0075001
1231.4,-1839.9,11.082,-11.167,0.2237,25.843,0.030957,834.81,-50.853,-116.57,-68.78,-97.743,0,0.495,0.071016,0.0075001
1808.1,-6589.6,10.189,-10.668,-0.051934,25.406,0.031344,810.57,-46.453,-12.141,-8.3989,100.51,0,0.495,0.059787,0
1176.3,-6465.6,10.174,-10.649,0.10364,25.472,0.031411,810.95,-46.503,-25.171,-17.156,-100.62,0,0.495,0.059787,0.0018765
1080.8,-5530.7,10.576,-10.991,-0.044291,25.119,0.030792,815.8,-47.952,-12.494,-8.1919,98.724,0,0.495,0.063528,0
906.83,-5407.4,10.561,-10.971,0.088374,25.191,0.030864,816.23,-48.002,-26.08,-16.952,-98.913,0,0.495,0.06353,0.0018763
659.11,-5373.6,10.044,-10.487,0.30612,25.982,0.031932,813.67,-46.898,-77.87,-51.355,-100.55,0,0.495,0.05979,0.0056251
770.48,-4439.7,9.9316,-10.344,0.40247,26.399,0.032368,815.6,-47.246,-102.18,-67.498,-100.13,0,0.495,0.059793,0.0075001
837.18,-4322.2,10.43,-10.8,0.26012,25.748,0.031427,819.31,-48.391,-81.453,-51.953,-99.298,0,0.495,0.063533,0.0056251
936.8,-3399.8,10.316,-10.649,0.34091,26.205,0.031898,821.53,-48.732,-106.88,-68.641,-99.209,0,0.495,0.063535,0.0075001
1118.5,-3903.5,11.336,-11.55,-0.029757,24.595,0.029707,827.95,-50.102,-13.313,-7.247,95.357,0,0.495,0.071012,0
1130.1,-3779.7,11.323,-11.528,0.059304,24.678,0.029788,828.46,-50.151,-28.147,-15.748,-95.703,0,0.495,0.071011,0.0018762
1332.3,-3311.6,11.711,-11.787,-0.022918,24.338,0.029158,834.71,-50.746,-13.837,-6.5818,93.687,0,0.495,0.074754,0
1346.7,-3187.1,11.698,-11.765,0.045585,24.425,0.029243,835.25,-50.795,-29.328,-14.749,-94.109,0,0.495,0.074753,0.0018761
87.663,-1172.2,14.556,-12.462,-0.16706,22.859,0.025284,904.1,-47.553,-122.5,-16.267,-82.031,0,0.495,0.10489,0.0056249
-20.189,-1013.2,14.199,-12.436,-0.13121,23.172,0.025872,895.64,-48.734,-119.52,-22.747,-84.799,0,0.495,0.10114,0.0056249
-982.56,-457.85,14.513,-12.22,-0.22697,23.451,0.025803,908.87,-47.858,-155.46,-27.869,-86.743,0,0.495,0.10488,0.0074999
-971.71,-289.91,14.142,-12.199,-0.17955,23.78,0.02642,900.08,-49.039,-152.56,-36.056,-89.094,0,0.495,0.10114,0.0074999
1937.5,-2098.8,13.179,-12.486,0.002213,23.233,0.026873,864.59,-50.731,-17.326,-3.5092,86.067,0,0.495,0.089796,0
1847.9,-1971.3,13.174,-12.457,-0.0050512,23.331,0.026962,865.33,-50.785,-35.659,-8.7737,-86.759,0,0.495,0.089826,0.0018753
1614.9,-2023.6,13.541,-12.601,0.0083522,22.935,0.026286,872.52,-50.125,-18.414,-2.1286,84.194,0,0.495,0.093623,0
1542.9,-1894.3,13.538,-12.57,-0.017383,23.032,0.026374,873.31,-50.176,-37.56,-6.4893,-84.898,0,0.495,0.093638,0.0018751
773.1,-1013.5,13.09,-12.209,-0.021795,24.085,0.027667,870.54,-51.15,-108.82,-38.506,-90.872,0,0.495,0.089852,0.0056249
-148.11,-268.29,13,-11.994,-0.034828,24.707,0.028264,874.18,-51.456,-140.86,-55.094,-93.774,0,0.495,0.089852,0.0074999
410.7,-938.51,13.467,-12.31,-0.058723,23.789,0.027067,878.89,-50.541,-112.66,-33.799,-89.42,0,0.495,0.09364,0.0056249
-510.9,-201.19,13.386,-12.087,-0.083665,24.412,0.027655,882.77,-50.847,-145.24,-49.636,-92.792,0,0.495,0.093635,0.0074999
1322.8,-2090.8,14.241,-12.756,0.020407,22.337,0.025145,888.34,-48.303,-20.995,0.53125,78.802,0,0.495,0.10115,0
1339,-1958.6,14.242,-12.72,-0.041579,22.432,0.025227,889.25,-48.358,-41.769,-2.0083,-79.508,0,0.495,0.10115,0.0018751
1595.6,-2237.3,14.578,-12.797,0.026334,22.045,0.024598,896.24,-47.116,-22.484,1.6593,75.724,0,0.495,0.1049,0
1726.5,-2105.5,14.581,-12.758,-0.053525,22.138,0.024675,897.21,-47.173,-44.022,0.22737,-76.422,0,0.495,0.1049,0.0018751
5271.2,-4492.5,17.036,-11.875,-0.41119,20.588,0.021229,969.78,-33.941,-133.39,32.424,-52.013,0,0.495,0.13486,0.0056249
4982.7,-3996.8,16.769,-12.015,-0.38746,20.851,0.021666,962.34,-35.883,-133.41,29.086,-55.559,0,0.495,0.13107,0.005625
4953.8,-3970.5,17.107,-11.61,-0.54744,20.988,0.021455,978.2,-34.202,-160.92,42.792,-55.165,0,0.495,0.13486,0.0075
4691.5,-3444.2,16.831,-11.751,-0.51661,21.271,0.021921,970.31,-36.153,-161.62,36.57,-59.465,0,0.495,0.13106,0.0075001
3912.8,-3493.6,15.842,-12.722,0.049007,20.959,0.0226,927.4,-40.993,-28.94,4.8391,62.165,0,0.495,0.11988,0
4099.4,-3372.8,15.85,-12.67,-0.099045,21.041,0.022656,928.72,-41.051,-53.13,7.728,-62.584,0,0.495,0.11988,0.001875
4472.1,-3932.6,16.134,-12.646,0.054246,20.712,0.022152,935,-39.221,-30.436,5.0281,58.765,0,0.495,0.12363,0
4574.2,-3813.4,16.143,-12.592,-0.10947,20.79,0.022203,936.4,-39.277,-55.128,8.7744,-59.064,0,0.495,0.12363,0.001875
3872.6,-2542.8,15.891,-12.332,-0.30232,21.661,0.02309,938.1,-41.428,-130.91,12.004,-67.774,0,0.495,0.11987,0.0056248
3435.4,-1908.5,15.912,-12.074,-0.40538,22.154,0.023454,944.57,-41.719,-161.65,10.442,-72.989,0,0.495,0.11987,0.0074998
4325.4,-3008.2,16.197,-12.245,-0.33274,21.384,0.022594,946.45,-39.646,-132.14,18.524,-63.718,0,0.495,0.12362,0.0056248
4030.8,-2400,16.233,-11.984,-0.44527,21.851,0.022918,953.43,-39.931,-162.04,20.028,-68.673,0,0.495,0.12361,0.0074998
5398.4,-4867.9,16.687,-12.435,0.063777,20.234,0.021309,949.56,-35.485,-32.842,4.5132,52.376,0,0.495,0.13107,0
5380.5,-4752.7,16.696,-12.376,-0.12834,20.307,0.02135,951.13,-35.535,-58.193,9.3253,-52.425,0,0.495,0.13108,0.0018752
5795.6,-5348.3,16.951,-12.302,0.068046,19.995,0.020906,956.45,-33.556,-33.708,3.8933,49.881,0,0.495,0.13485,0
5741.2,-5229,16.959,-12.241,-0.13671,20.066,0.020943,958.08,-33.605,-59.281,8.9816,-49.813,0,0.495,0.13486,0.0018751
7285.7,-6928.6,19.029,-10.446,-0.51805,17.945,0.017828,1006.6,-18.229,-111.63,17.388,-50.499,0,0.495,0.16499,0.005625
7017.3,-6740.7,18.764,-10.639,-0.5079,18.337,0.018269,1003.7,-20.158,-117.34,20.307,-48.126,0,0.495,0.16121,0.0056249
6630.1,-6198.8,19.076,-10.215,-0.67832,18.076,0.01787,1011.5,-18.468,-139.89,30.484,-50.45,0,0.495,0.16499,0.0075
6423.9,-6123,18.818,-10.397,-0.66657,18.528,0.018344,1010,-20.39,-145.03,35.021,-47.505,0,0.495,0.16121,0.0074999
7140.3,-7088.3,17.967,-11.624,0.081351,18.95,0.019336,980.08,-25.666,-33.1,-0.49943,45.363,0,0.495,0.14988,0
7001.8,-6911.2,17.967,-11.563,-0.162,19.006,0.019362,981.64,-25.704,-57.809,3.1722,-45.064,0,0.495,0.14988,0.0018751
7447.1,-7454.2,18.221,-11.426,0.083753,18.663,0.018943,985.18,-23.711,-31.709,-1.699,45.845,0,0.495,0.15365,0
7296.3,-7253.5,18.218,-11.368,-0.16638,18.712,0.018966,986.6,-23.745,-55.671,1.2201,-45.607,0,0.495,0.15365,0.0018759
6265.2,-6071.5,18.024,-11.202,-0.47847,19.42,0.019555,993.07,-25.989,-128.49,31.227,-44.149,0,0.495,0.14988,0.0056249
5821.9,-5616.2,18.1,-10.941,-0.63237,19.735,0.019698,1001.9,-26.221,-154.88,48.053,-44.013,0,0.495,0.14988,0.0074999
6502.7,-6330.7,18.265,-11.017,-0.48914,19.078,0.019133,997.1,-24.022,-125.65,27.836,-44.522,0,0.495,0.15365,0.0056249
6017.9,-5850.8,18.335,-10.76,-0.64501,19.361,0.019257,1005.3,-24.251,-152.31,44.59,-43.897,0,0.495,0.15365,0.0074999
8083.5,-8174.4,18.743,-11.008,0.088037,18.071,0.018161,995.06,-19.864,-27.389,-3.4758,48.347,0,0.495,0.16121,0
7903.1,-7918.4,18.737,-10.958,-0.1742,18.102,0.018173,996.08,-19.894,-49.166,-1.8815,-48.369,0,0.495,0.16121,0.0018758
8460.6,-8552.4,19.015,-10.786,0.090197,17.776,0.017774,1000.1,-17.93,-24.555,-3.8294,49.444,0,0.495,0.16499,0
8241.6,-8269.3,19.008,-10.741,-0.17825,17.795,0.01778,1000.8,-17.961,-44.871,-2.6022,-49.677,0,0.495,0.16499,0.0018761
13869,-14773,21.403,-8.404,-0.74679,15.582,0.014853,1049,-2.6344,-27.282,80.393,-47.57,0,0.495,0.19525,0.0056249
12530,-12897,21.117,-8.7504,-0.70415,15.741,0.015108,1041.9,-4.6121,-40.59,63.359,-52.748,0,0.495,0.19144,0.0056251
12753,-13190,21.576,-8.36,-0.9769,15.006,0.014357,1045.2,-2.9042,-47.755,96.421,-58.5,0,0.495,0.19525,0.0074998
11423,-11275,21.254,-8.6779,-0.9195,15.255,0.014696,1038,-4.8945,-64.065,75.919,-62.755,0,0.495,0.19144,0.0075001
11086,-11235,20.135,-9.7776,0.10404,16.826,0.016418,1024.9,-10.202,-10.653,0.42894,48.971,0,0.495,0.1801,0
10823,-10873,20.137,-9.76,-0.20529,16.784,0.016381,1024.6,-10.24,-22.892,4.3594,-50.215,0,0.495,0.1801,0.0018754
12054,-12396,20.41,-9.4779,0.10941,16.678,0.016155,1032.3,-8.2394,-6.8582,2.8156,47.099,0,0.495,0.18391,0
11801,-12039,20.415,-9.4678,-0.21612,16.621,0.016106,1032,-8.2808,-16.755,8.7988,-48.577,0,0.495,0.18391,0.0018754
9385,-8843,20.196,-9.5955,-0.59426,16.49,0.016127,1022.5,-10.549,-77.269,26.444,-58.261,0,0.495,0.1801,0.0056252
8422.9,-7473.2,20.257,-9.4409,-0.77397,16.292,0.015953,1021.2,-10.829,-105.91,34.759,-63.781,0,0.495,0.1801,0.0075002
10317,-9915.9,20.503,-9.3426,-0.62672,16.204,0.015753,1028.6,-8.5981,-65.855,35.946,-58.525,0,0.495,0.18391,0.0056252
9288.8,-8404.6,20.583,-9.214,-0.81643,15.91,0.015505,1026.1,-8.883,-93.483,44.638,-65.739,0,0.495,0.18391,0.0075002
14235,-15273,20.933,-8.7936,0.12201,16.472,0.015741,1046.5,-4.247,0.053156,9.1838,38.206,0,0.495,0.19144,0
14007,-14960,20.951,-8.797,-0.24151,16.386,0.015665,1046,-4.2919,-4.8464,20.494,-39.999,0,0.495,0.19144,0.0018755
15511,-16970,21.164,-8.4043,0.12888,16.425,0.015598,1053,-2.2817,3.1567,12.914,32.187,0,0.495,0.19525,0
15302,-16693,21.189,-8.4134,-0.25534,16.326,0.015509,1052.7,-2.3259,0.77182,27.35,-34.047,0,0.495,0.19525,0.0018761
15270,-18475,22.389,-4.7268,-0.81992,15.084,0.01456,1036.1,7.3614,49.166,183.94,35.726,0,0.495,0.22522,0.0056251
16930,-20179,22.43,-5.2155,-0.85167,15.138,0.014431,1049,6.9048,45.239,181.08,25.356,0,0.495,0.22144,0.0056251
15036,-18266,22.791,-4.8064,-1.0875,14.404,0.013794,1044.4,7.269,57.369,232.15,35.43,0,0.495,0.22522,0.0075001
16737,-19962,22.826,-5.2904,-1.1291,14.395,0.013638,1055.6,6.8048,51.293,228.03,22.877,0,0.495,0.22145,0.0075001
19023,-22042,21.799,-6.5795,0.14807,16.313,0.015373,1061.1,4.3554,12.516,27.164,-1.5417,0,0.495,0.21019,0
18994,-21964,21.851,-6.6036,-0.29456,16.196,0.015252,1061.9,4.3154,18.42,54.24,0.081873,0,0.495,0.21019,0.0018753
18926,-22114,21.867,-6.0751,0.14865,16.252,0.015388,1056.1,5.5111,13.817,30.028,-11.068,0,0.495,0.21394,0
18924,-22075,21.924,-6.1005,-0.29592,16.14,0.015265,1057.3,5.4737,21.147,59.445,9.8665,0,0.495,0.21394,0.0018753
18455,-21279,22.256,-6.6984,-0.87317,15.261,0.014319,1065.8,4.1142,23.265,150.72,-10.226,0,0.495,0.2102,0.0056251
17827,-20558,22.584,-6.7437,-1.153,14.462,0.013559,1066.6,3.9627,18.764,186.7,-19.183,0,0.495,0.21025,0.0074999
18616,-21670,22.365,-6.2086,-0.87936,15.223,0.01431,1063.8,5.2953,32.665,164.32,1.8272,0,0.495,0.21395,0.0056251
18189,-21175,22.723,-6.2673,-1.1632,14.421,0.01352,1066.7,5.1706,32.14,204.95,-5.1678,0,0.495,0.214,0.0074999
17078,-20274,21.879,-5.0672,0.14333,16.044,0.015487,1036,7.094,15.036,34.179,-29.054,0,0.495,0.22144,0
17084,-20274,21.944,-5.0931,-0.28568,15.948,0.015367,1037.8,7.0606,24.32,66.507,28.421,0,0.495,0.22144,0.0018754
15489,-18535,21.826,-4.5769,0.13776,15.897,0.01557,1021,7.5424,15.118,35.508,-36.844,0,0.495,0.22522,0
15487,-18548,21.894,-4.6022,-0.27471,15.812,0.015456,1023,7.5095,24.967,68.377,36.476,0,0.495,0.22522,0.0018757
3116.1,-4801.2,21.201,-1.8791,-0.44005,14.361,0.016365,877.62,5.347,47.09,138.56,40.845,0,0.495,0.2554,0.005625
4136.1,-5946.8,21.353,-2.1199,-0.4863,14.474,0.016138,896.96,5.8557,48.947,146.52,47.373,0,0.495,0.25165,0.005625
2815.7,-4654.4,21.501,-1.9553,-0.58594,14.259,0.016024,889.99,5.2648,61.929,173.63,45.766,0,0.495,0.2554,0.0074999
3786.6,-5786.6,21.67,-2.1987,-0.64706,14.322,0.015753,909.33,5.7679,63.487,183.59,52.307,0,0.495,0.25165,0.0074999
8468.2,-10409,21.335,-2.9062,0.10547,15.162,0.016109,941.26,7.2658,12.114,35.791,-50.501,0,0.495,0.24039,0
8437.1,-10444,21.403,-2.9247,-0.21082,15.125,0.01603,943.56,7.2352,21.879,66.485,50.942,0,0.495,0.24039,0.0018777
7014.3,-8727.5,21.18,-2.5756,0.097057,14.973,0.016279,919.82,6.9104,10.901,34.954,-48.998,0,0.495,0.24414,0
6984.4,-8766.3,21.247,-2.5919,-0.19414,14.946,0.016209,922.12,6.8813,20.265,64.511,49.555,0,0.495,0.24414,0.0018777
8010.3,-10397,21.867,-3.0372,-0.63136,14.78,0.015403,959.73,7.0858,52.925,168.89,55.68,0,0.495,0.24039,0.005625
7606.5,-10188,22.234,-3.1204,-0.83859,14.426,0.014853,971.49,6.9875,65.884,212.35,60.028,0,0.495,0.24039,0.0074999
6565.4,-8728.7,21.693,-2.6987,-0.58199,14.685,0.015651,938.44,6.7364,51.938,161.91,54.811,0,0.495,0.24414,0.005625
6165.9,-8535.1,22.045,-2.7811,-0.77342,14.408,0.015161,950.52,6.6399,65.535,203.18,59.472,0,0.495,0.24414,0.0074999
4545.8,-5947,20.885,-2.015,0.080891,14.607,0.016628,878.51,6.0096,8.3244,32.492,-40.732,0,0.495,0.25165,0
4515.7,-5982.3,20.946,-2.0267,-0.16194,14.597,0.016574,880.76,5.9848,16.709,59.396,41.474,0,0.495,0.25165,0.0018781
3501.6,-4814.8,20.758,-1.7838,0.073127,14.434,0.016796,859.39,5.4878,7.0665,30.936,-33.982,0,0.495,0.2554,0
3470.2,-4844.3,20.817,-1.7932,-0.14644,14.43,0.016748,861.6,5.4658,14.912,56.414,34.809,0,0.495,0.2554,0.0018781
-1086.7,-180.71,21.446,-1.0545,-0.11403,13.599,0.016848,807.15,1.3341,27.706,71.876,-77.948,0,0.495,0.28545,0.0056253
-1034.1,-368.51,21.198,-1.0598,-0.148,13.679,0.017006,804.41,1.7859,30.425,80.335,-57.099,0,0.495,0.28167,0.0056252
-1356.4,-78.875,21.604,-1.0998,-0.15353,13.56,0.016651,814.4,1.296,40.142,94.86,-73.283,0,0.495,0.28545,0.0075
-1331.2,-255.74,21.374,-1.109,-0.1987,13.663,0.016809,812.85,1.7431,43.647,104.47,-52.297,0,0.495,0.28167,0.0074999
814.65,-1647.2,20.562,-1.1729,0.043863,13.87,0.017287,802.36,3.3034,2.9758,22.471,11.591,0,0.495,0.27041,0
707.41,-1650.4,20.605,-1.1751,-0.087833,13.878,0.017256,804.22,3.2917,8.6509,41.643,-10.415,0,0.495,0.27041,0.0018797
831.32,-1156,20.63,-1.0952,0.037071,13.784,0.017331,795.32,2.8015,2.2463,19.879,27.966,0,0.495,0.27416,0
417.25,-1154.4,20.667,-1.0962,-0.074217,13.79,0.017302,797.03,2.7917,7.4038,37.305,-26.714,0,0.495,0.27416,0.0018799
396.27,-1545.4,20.893,-1.2315,-0.26453,13.916,0.017009,818.19,3.2157,38.22,105.85,-3.54,0,0.495,0.27041,0.0056251
469.24,-1415.6,21.122,-1.2933,-0.35347,13.92,0.016786,829.33,3.1582,53.019,133.94,1.3945,0,0.495,0.27041,0.0074999
-425.71,-1039.4,20.929,-1.1461,-0.22368,13.826,0.01707,809.99,2.7247,35.68,97.373,-19.666,0,0.495,0.27416,0.0056251
-633.28,-912.73,21.141,-1.2036,-0.29923,13.832,0.016861,820.41,2.6725,50.114,124.07,-14.74,0,0.495,0.27416,0.0074999
561.15,-488.93,20.963,-1.022,0.02448,13.677,0.017252,792.73,1.8472,1.1171,14.377,65.603,0,0.495,0.28167,0
-88.871,-482.75,20.99,-1.0212,-0.048976,13.678,0.017225,794.08,1.8403,5.2976,28.202,-64.247,0,0.495,0.28167,0.001881
331.15,-293.09,21.243,-1.022,0.018859,13.628,0.017096,797.19,1.385,0.68313,11.488,86.366,0,0.495,0.28545,0
-245.31,-286.55,21.265,-1.0206,-0.03769,13.626,0.017068,798.34,1.3803,4.3952,23.508,-85.008,0,0.495,0.28545,0.0018802
-16.472,-270.79,26.078,-1.5092,0.017617,8.1789,0.0099502,820.99,-0.78658,8.8831,27.649,-205.26,0,0.495,0.31563,0.0056257
-17.992,-227.64,25.311,-1.4411,0.01522,9.6239,0.011473,838.43,-0.63833,10.894,30.053,-201.2,0,0.495,0.31188,0.0056257
35.619,-268.47,26.144,-1.5298,0.022721,7.9915,0.0097464,818.88,-0.79547,13.349,42.376,-203.65,0,0.495,0.31563,0.0075005
1.0816,-216.2,25.382,-1.4641,0.019429,9.4351,0.01126,837.49,-0.64919,16.386,46.117,-199.4,0,0.495,0.31188,0.0075005
27.069,-121.12,23.157,-1.2034,0.0025593,12.658,0.015153,835.46,0.013281,-0.11854,1.3312,167.01,0,0.495,0.30063,0
-41.861,-121.54,23.16,-1.2018,-0.0050263,12.639,0.015123,835.85,0.01005,2.0407,7.1668,-166.11,0,0.495,0.30063,0.0018754
27.76,-155.28,23.809,-1.2755,0.00021296,11.985,0.014227,842.48,-0.22278,-0.12558,-0.20191,182.42,0,0.495,0.30438,0
-35.494,-157.19,23.809,-1.2743,-0.00032532,11.963,0.014197,842.72,-0.22536,1.7327,4.5346,-181.77,0,0.495,0.30438,0.0018754
-241.79,-78.883,23.247,-1.2233,-0.015569,12.477,0.014879,838.65,-0.015939,17.366,42.541,-161.32,0,0.495,0.30063,0.0056256
-397.45,-32.811,23.345,-1.2545,-0.022009,12.33,0.014664,840.93,-0.037294,25.982,61.687,-158.06,0,0.495,0.30063,0.0075005
-106.94,-129.12,23.879,-1.294,-0.0013144,11.777,0.01395,844.26,-0.24656,15.096,37.298,-177.99,0,0.495,0.30438,0.0056256
-146.09,-95.904,23.967,-1.3223,-0.0028759,11.609,0.013732,845.44,-0.26397,22.68,55.533,-175.24,0,0.495,0.30438,0.0075005
91.549,-232.29,25.263,-1.4242,-0.0024809,9.8579,0.011742,839.25,-0.62308,-0.062682,-1.7227,202.93,0,0.495,0.31188,0
43.668,-234.97,25.26,-1.4238,0.005089,9.8331,0.011713,839.2,-0.62472,1.2844,1.7757,-202.84,0,0.495,0.31188,0.0018754
98.653,-269.12,26.034,-1.4929,-0.0028571,8.4112,0.010205,823.31,-0.77179,-0.021601,-1.5558,205.98,0,0.495,0.31563,0
47.834,-270.89,26.031,-1.4929,0.005859,8.3866,0.010178,823.09,-0.77396,1.0724,1.6205,-206.15,0,0.495,0.31563,0.0018754
81.963,-104.44,29.667,-1.5997,-0.048319,0.032798,0.0004365,69.179,-2.5252,2.0649,2.2317,-7.5844,0,0.495,0.34565,0.0056257
78.826,-131.73,29.615,-1.6286,-0.043096,0.12108,0.00075311,146.06,-2.2525,1.7854,3.5062,-20.573,0,0.495,0.3419,0.0056257
87.192,-109.4,29.671,-1.6034,-0.064737,0.030545,0.00042859,65.857,-2.5377,-0.14418,1.2303,-7.0043,0,0.495,0.34565,0.0075005
90.201,-135.78,29.622,-1.6342,-0.057417,0.11224,0.00072982,139.72,-2.2644,-0.11069,3.2112,-19.223,0,0.495,0.3419,0.0075005
132.55,-264,28.799,-1.6503,0.0020206,2.0224,0.0035629,555.43,-1.4577,0.1837,0.96523,128.73,0,0.495,0.33064,0
152.28,-266.58,28.8,-1.6517,-0.003795,2.0095,0.0035482,554.09,-1.4589,0.53347,3.252,-128.86,0,0.495,0.33064,0.0018754
59.848,-241.08,29.216,-1.6492,0.0043211,1.0151,0.0023155,421.36,-1.721,0.50424,1.0699,87.146,0,0.495,0.33439,0
84.668,-241.96,29.217,-1.6512,-0.0082984,1.0067,0.0023047,419.72,-1.7213,0.92316,2.8029,-87.17,0,0.495,0.33439,0.0018754
207.39,-286.19,28.834,-1.665,-0.010161,1.9044,0.0034243,543.49,-1.4678,2.0859,15.561,-126.86,0,0.495,0.33064,0.0056257
228.53,-299.76,28.869,-1.6765,-0.01361,1.8136,0.0033148,534.18,-1.476,2.5535,21.439,-123.84,0,0.495,0.33064,0.0075005
155.21,-252.09,29.243,-1.665,-0.022885,0.94179,0.0022168,407.48,-1.7291,1.4944,10.672,-84.958,0,0.495,0.33439,0.0056257
179.53,-260.21,29.266,-1.6745,-0.030334,0.88786,0.0021406,397.31,-1.7383,1.0475,13.905,-82,0,0.495,0.33439,0.0075005
