"Lambda2","Q","U:0","U:1","U:2","k","nut","omega","p","vorticity:0","vorticity:1","vorticity:2","yPlus","Points:0","Points:1","Points:2"
6.4585,-6.9088,30.707,-0.23067,0.61888,0.0054787,0.00025506,0.44068,-15.085,-1.8438,-0.087375,-1.5198,0,0.495,0.37667,-0.30476
9.3216,-11.451,30.707,-0.25604,0.62351,0.0054795,0.00015758,0.46071,-15.061,-8.2538,0.1836,0.084704,0,0.495,0.37667,-0.29858
4.6429,-3.497,30.69,-0.29415,0.62659,0.0054797,0.00016103,0.4624,-15.372,-9.7002,0.55,1.8382,0,0.495,0.36453,-0.29857
7.4717,-8.9147,30.699,-0.28281,0.62765,0.0054798,0.00015395,0.46472,-15.19,-9.3618,0.45636,1.9089,0,0.495,0.37059,-0.29858
4.2072,-5.8555,30.694,-0.25573,0.63018,0.0054788,0.00031144,0.43944,-15.41,-2.9329,0.19443,1.6729,0,0.495,0.36453,-0.30475
65.157,-77.597,30.683,-0.34729,0.64463,0.0054802,0.00010755,0.48771,-15.822,-1.5907,0.16792,2.5525,0,0.495,0.34634,-0.29848
16.683,-21.183,30.685,-0.28394,0.63413,0.005479,0.00022385,0.44848,-15.709,-0.93076,0.16948,2.5519,0,0.495,0.35239,-0.30473
20.6,-27.504,30.682,-0.31822,0.6337,0.0054798,0.00014122,0.4695,-15.684,-5.6311,0.41183,1.2969,0,0.495,0.3524,-0.29853
9.2561,-8.1832,30.681,-0.316,0.62261,0.00548,0.00015128,0.46811,-15.54,-9.5384,0.52206,1.1728,0,0.495,0.35846,-0.29856
15.171,-23.942,30.57,-0.28082,0.65636,0.0054727,0.000133,0.41012,-14.482,-6.1102,-5.1638,-1.0314,0,0.495,0.40113,-0.29836
16.404,-3.8335,30.577,-0.2752,0.66815,0.005473,0.00013122,0.4138,-14.594,-8.1262,-5.9878,-5.0575,0,0.495,0.39505,-0.29838
11.279,-13.345,30.56,-0.26032,0.63296,0.0054716,0.00020597,0.38528,-14.499,-0.81859,-0.40988,-2.4289,0,0.495,0.40112,-0.30462
20.703,-32.391,30.575,-0.30364,0.65236,0.005473,0.0001139,0.41752,-14.368,-8.1475,-6.0596,0.47648,0,0.495,0.4072,-0.29837
11.944,-17.462,30.559,-0.2854,0.61583,0.0054716,0.00020517,0.3844,-14.255,-1.626,-0.33694,0.74312,0,0.495,0.41331,-0.30472
17.071,-26.193,30.57,-0.32064,0.64117,0.0054727,0.00012473,0.41124,-14.231,-7.6871,-5.2591,0.50845,0,0.495,0.41329,-0.29844
29.35,-41.326,30.571,-0.35605,0.62701,0.0054727,0.0001178,0.41236,-14,-3.8524,-4.6484,1.503,0,0.495,0.42548,-0.29864
75.279,-82.832,30.578,-0.3865,0.61357,0.0054729,9.2301e-05,0.42416,-13.894,0.85392,-5.0003,2.9848,0,0.495,0.43155,-0.29866
25.913,-34.453,30.562,-0.32469,0.59758,0.0054716,0.00014731,0.39013,-14.023,-0.44411,-0.36462,2.4171,0,0.495,0.42548,-0.30482
28.619,-36.239,30.603,-0.35312,0.51444,0.0054714,0.00013557,0.38322,-13.771,2.3216,-0.016127,3.836,0,0.495,0.43762,-0.30485
69.994,-73.964,30.604,-0.39082,0.52814,0.0054722,9.7876e-05,0.40629,-13.75,5.3086,-1.3042,4.1253,0,0.495,0.43762,-0.29866
13.308,-23.013,30.574,-0.34756,0.64298,0.0054729,0.00012675,0.41345,-14.098,-7.0839,-5.719,0.45906,0,0.495,0.41939,-0.29856
46.466,-56.709,30.601,-0.7384,0.83811,0.0054891,0.0001044,0.68195,-12.866,5.7602,0.069965,1.4874,0,0.495,0.40113,-0.20221
63.726,-77.366,30.605,-0.71876,0.84348,0.0054885,9.1284e-05,0.67793,-12.977,5.1659,-0.1071,1.929,0,0.495,0.40114,-0.2054
52.551,-66.871,30.609,-0.72444,0.78206,0.0054881,0.00010354,0.66771,-12.835,2.8356,0.88912,0.81644,0,0.495,0.40727,-0.20245
71.711,-89.959,30.616,-0.69861,0.78287,0.0054878,8.9185e-05,0.67428,-12.919,1.8746,0.4109,0.86751,0,0.495,0.40727,-0.20556
44.826,-35.044,30.381,-1.1876,0.50677,0.0055344,0.00011306,1.4014,-8.66,8.584,3.9983,-0.73068,0,0.495,0.40743,-0.09635
44.494,-36.546,30.398,-1.1972,0.52377,0.0055316,0.00011689,1.3614,-8.7963,7.0326,3.9852,-0.95261,0,0.495,0.40742,-0.099466
51.45,-39.391,30.377,-1.2301,0.54296,0.0055403,0.00010474,1.5245,-8.4113,9.5358,4.4608,-0.32622,0,0.495,0.4013,-0.096515
57.519,-50.952,30.396,-1.2351,0.56091,0.0055376,0.00010492,1.4933,-8.5599,6.5004,4.5793,-0.5944,0,0.495,0.40127,-0.099714
56.025,-44.944,30.386,-1.2394,0.55597,0.0055393,0.00010418,1.5155,-8.4605,8.3767,4.7392,-0.35531,0,0.495,0.40128,-0.098125
54.398,-61.527,30.43,-1.1805,0.54959,0.0055282,0.00010657,1.3355,-9.0712,2.1398,2.5912,-1.2644,0,0.495,0.40741,-0.10568
50.967,-59.416,30.441,-1.1676,0.56303,0.0055263,0.00010859,1.3045,-9.209,2.7331,1.4649,-1.3289,0,0.495,0.40741,-0.10879
64.7,-71.876,30.43,-1.2142,0.58963,0.0055336,9.7995e-05,1.4538,-8.8537,3.1128,3.0319,-0.81092,0,0.495,0.40126,-0.10595
57.402,-65.361,30.442,-1.2025,0.60461,0.0055313,0.00010195,1.4113,-9.0026,4.0727,1.7456,-0.887,0,0.495,0.40125,-0.10904
61.32,-69.189,30.437,-1.2115,0.60116,0.0055329,9.9046e-05,1.4432,-8.9066,3.964,2.4268,-0.63417,0,0.495,0.40125,-0.1075
48.111,-58.214,30.449,-1.1557,0.57622,0.0055242,0.00010943,1.2693,-9.3475,3.1753,0.36549,-1.3946,0,0.495,0.40739,-0.11193
56.177,-67.171,30.45,-1.1906,0.61903,0.0055291,0.00010142,1.3716,-9.1509,4.0357,0.57235,-0.87504,0,0.495,0.40125,-0.11213
57.619,-67.873,30.447,-1.2014,0.61566,0.0055306,0.00010062,1.4013,-9.0557,4.1032,1.2526,-0.78165,0,0.495,0.40125,-0.11059
51.494,-51.704,30.415,-1.1944,0.53696,0.0055297,0.00011267,1.3471,-8.9331,3.5046,3.4883,-1.1371,0,0.495,0.40742,-0.10257
62.675,-66.307,30.414,-1.228,0.57547,0.0055356,0.00010047,1.4816,-8.7066,3.5473,3.961,-0.74873,0,0.495,0.40126,-0.10285
66.897,-73.588,30.423,-1.2256,0.58613,0.0055352,9.6278e-05,1.4855,-8.7566,3.1344,3.6348,-0.69176,0,0.495,0.40125,-0.1044
60.71,-60.101,30.406,-1.238,0.57238,0.005537,0.0001026,1.4989,-8.6088,4.68,4.4063,-0.47416,0,0.495,0.40126,-0.10129
45.986,-57.152,30.454,-1.1439,0.58995,0.0055223,0.00010936,1.235,-9.4864,3.7225,-0.71568,-1.273,0,0.495,0.40738,-0.11507
44.215,-55.237,30.454,-1.1339,0.60408,0.0055203,0.00010922,1.2006,-9.625,4.5807,-1.6562,-1.0753,0,0.495,0.40736,-0.11822
50.84,-61.506,30.454,-1.1805,0.63433,0.0055268,0.00010307,1.3283,-9.3005,5.2666,-0.89594,-0.66548,0,0.495,0.40125,-0.11523
53.605,-64.251,30.454,-1.1719,0.65031,0.0055244,0.00010001,1.289,-9.4491,5.7108,-1.9641,-0.36012,0,0.495,0.40125,-0.11833
52.667,-63.559,30.455,-1.1808,0.64625,0.0055259,0.00010055,1.3154,-9.356,5.7533,-1.5648,-0.3085,0,0.495,0.40125,-0.11678
53.455,-64.94,30.453,-1.1889,0.6307,0.0055283,0.00010138,1.3593,-9.2065,4.9017,-0.1389,-0.59384,0,0.495,0.40125,-0.11369
46.23,-57.695,30.453,-1.1254,0.61896,0.0055185,0.00010707,1.1762,-9.7626,4.6234,-1.8976,-0.915,0,0.495,0.40735,-0.12134
57.105,-69.535,30.452,-1.1636,0.66708,0.0055225,9.7246e-05,1.2675,-9.5973,5.2228,-1.9726,-0.25956,0,0.495,0.40125,-0.12142
56.13,-66.729,30.452,-1.1722,0.66316,0.0055237,9.7409e-05,1.2817,-9.5062,6.1099,-2.1441,-0.053042,0,0.495,0.40125,-0.11987
55.742,-69.975,30.453,-1.1138,0.63279,0.0055171,0.00010058,1.169,-9.8989,2.8641,-1.1926,-0.94391,0,0.495,0.40734,-0.12446
72.421,-91.159,30.451,-1.1479,0.6817,0.0055211,8.9237e-05,1.2677,-9.7433,2.1926,-1.0103,-0.27767,0,0.495,0.40125,-0.12451
66.481,-82.575,30.45,-1.1623,0.67929,0.0055221,9.2269e-05,1.2745,-9.6534,3.7104,-1.5103,-0.10665,0,0.495,0.40125,-0.12297
46.842,-39.235,30.493,-1.0238,0.6887,0.0055069,0.00011244,0.94913,-10.576,8.1054,2.5642,-0.36608,0,0.495,0.40732,-0.13998
40.227,-26.111,30.506,-1.0257,0.70175,0.0055045,0.00011734,0.89783,-10.709,9.9702,2.6982,-0.33424,0,0.495,0.40732,-0.14307
43.979,-31.986,30.49,-1.0571,0.73999,0.0055085,0.00011348,0.97467,-10.469,9.3671,2.9556,0.3297,0,0.495,0.40125,-0.13998
40.364,-26.018,30.504,-1.0604,0.75359,0.005506,0.00011493,0.92307,-10.611,10.326,2.9627,0.32837,0,0.495,0.40125,-0.14307
40.839,-26.284,30.497,-1.0623,0.75122,0.0055072,0.00011456,0.94458,-10.53,10.291,3.1101,0.47202,0,0.495,0.40125,-0.14153
54.464,-57.678,30.48,-1.0301,0.67654,0.0055096,0.00010494,1.0153,-10.442,5.3949,1.9755,-0.37879,0,0.495,0.40732,-0.13688
53.593,-56.079,30.478,-1.0605,0.72741,0.0055117,0.00010413,1.053,-10.325,6.132,2.401,0.36052,0,0.495,0.40125,-0.13689
47.776,-41.975,30.483,-1.0603,0.73796,0.0055102,0.00010876,1.0126,-10.387,8.2095,2.8506,0.46989,0,0.495,0.40125,-0.13843
39.978,-26.739,30.519,-1.0302,0.71512,0.0055028,0.00011807,0.87361,-10.838,9.6997,2.5541,-0.34059,0,0.495,0.40732,-0.14617
