"Lambda2","Q","U:0","U:1","U:2","k","nut","omega","p","vorticity:0","vorticity:1","vorticity:2","yPlus","Points:0","Points:1","Points:2"
359.81,-427.18,32.279,1.5227,0.57006,0.0092674,0.00022124,41.657,-76.473,10.754,6.8341,-4.0892,0,0.33,0.10287,-0.20052
569.94,-652.34,32.324,1.5202,0.51758,0.0096736,0.00021361,45.141,-77.744,-0.46269,7.0409,-4.7291,0,0.33,0.09983,-0.19897
621.04,-744.65,32.316,1.4867,0.52586,0.0094803,0.00020645,43.755,-77.114,0.79888,5.6433,-4.5073,0,0.33,0.099832,-0.20051
653.26,-772.05,32.307,1.4515,0.53479,0.009317,0.00019969,42.539,-76.522,1.8483,5.0684,-3.9247,0,0.33,0.099834,-0.20206
440.77,-489.95,32.271,1.4756,0.56881,0.0090885,0.00021958,40.329,-75.786,10.478,6.875,-2.8393,0,0.33,0.10288,-0.20206
528.62,-548.5,31.784,0.95244,1.7584,0.0058136,3.773e-05,6.9418,-54.674,20.55,2.8176,-0.83817,0,0.33,0.18822,-0.20091
522.01,-534.1,31.783,0.97483,1.7989,0.0058247,4.0155e-05,7.2155,-54.845,17.484,2.1977,-1.0009,0,0.33,0.18822,-0.19936
707.64,-827.42,31.758,0.87289,1.732,0.005799,3.121e-05,6.8643,-53.979,8.2453,2.9534,-0.72487,0,0.33,0.19126,-0.20092
803.11,-906.87,31.756,0.89921,1.7809,0.0058098,3.1935e-05,7.1602,-54.132,12.169,2.2511,-0.87406,0,0.33,0.19126,-0.19937
513.58,-580.54,31.737,0.79321,1.7648,0.0057695,3.7307e-05,6.1607,-53.018,-13.951,3.9235,-0.077006,0,0.33,0.1943,-0.20248
626.53,-707.89,31.76,0.85554,1.6893,0.0057923,3.2786e-05,6.6573,-53.839,3.3664,3.228,-0.64392,0,0.33,0.19126,-0.20247
607.21,-755.1,31.733,0.80368,1.7959,0.0057794,3.4188e-05,6.4715,-53.197,-14.576,4.011,-0.3227,0,0.33,0.1943,-0.20092
554.76,-575.98,31.786,0.92792,1.7115,0.0058059,3.7756e-05,6.7425,-54.472,14.821,2.9983,-0.754,0,0.33,0.18822,-0.20246
153.89,-186.75,31.689,0.78679,1.9133,0.0057475,6.2314e-05,5.5865,-52.013,8.0002,5.0141,2.6799,0,0.33,0.2004,-0.19938
114.67,-148.69,31.695,0.7704,1.895,0.0057353,6.5514e-05,5.2989,-51.898,9.3081,5.1186,2.8406,0,0.33,0.20039,-0.20093
323.55,-356.52,31.706,0.80079,1.8995,0.0057708,5.1647e-05,6.2185,-52.651,0.41272,4.2909,1.0534,0,0.33,0.19734,-0.19938
290.59,-326.13,31.71,0.78004,1.8834,0.0057577,5.0235e-05,5.8855,-52.493,-3.1932,4.5863,1.3034,0,0.33,0.19734,-0.20093
309.56,-335.33,31.714,0.76227,1.8692,0.0057486,4.8557e-05,5.6632,-52.333,-4.9316,4.2317,1.3848,0,0.33,0.19734,-0.20247
167.49,-192.16,31.701,0.75317,1.8715,0.0057259,6.3449e-05,5.1002,-51.728,4.6891,4.3543,2.6188,0,0.33,0.20039,-0.20248
349.38,-468.55,31.323,-0.2974,1.5865,0.005525,3.6345e-05,1.7374,-36.945,18.754,-0.024933,2.2146,0,0.33,0.28582,-0.19966
212.64,-202.28,31.318,-0.35805,1.5281,0.0055262,3.25e-05,1.8419,-36.614,-18.314,0.78445,-0.96905,0,0.33,0.28883,-0.19972
400.86,-499.13,31.327,-0.29466,1.5489,0.0055229,3.5213e-05,1.6705,-36.957,18.653,0.6094,2.1362,0,0.33,0.28581,-0.20122
194.13,-108.89,31.322,-0.35356,1.493,0.0055235,3.2705e-05,1.7248,-36.652,-21.883,1.6482,-1.2667,0,0.33,0.28882,-0.20128
54.421,203.43,31.299,-0.39001,1.6659,0.0055154,3.0509e-05,1.5091,-36.311,-62.94,1.0074,-4.1867,0,0.33,0.29186,-0.20129
173.29,-109.67,31.325,-0.35033,1.4635,0.0055218,3.5891e-05,1.6453,-36.673,-24.151,1.7252,-1.4687,0,0.33,0.28882,-0.20282
73.431,113.4,31.302,-0.37822,1.6433,0.0055134,3.9937e-05,1.4175,-36.334,-50.347,0.55136,-3.3707,0,0.33,0.29185,-0.20283
358.98,-422.09,31.331,-0.29077,1.5142,0.0055212,3.7928e-05,1.6045,-36.985,8.5278,0.65875,1.4449,0,0.33,0.2858,-0.20277
46.19,101.76,31.276,-0.39477,1.8322,0.0055071,7.0324e-05,1.2329,-35.949,-23.283,-0.21922,-1.4993,0,0.33,0.29489,-0.2013
45.534,51.26,31.274,-0.39733,1.8368,0.0055094,7.0499e-05,1.2965,-35.912,-20.247,-0.038395,-1.4196,0,0.33,0.29489,-0.19975
67.118,-85.503,31.269,-0.38054,1.7974,0.0055034,8.8041e-05,1.111,-35.649,6.3705,0.35348,1.1121,0,0.33,0.29792,-0.2013
71.129,-72.724,31.267,-0.388,1.8016,0.0055047,9.0821e-05,1.1398,-35.593,5.4865,0.59779,0.86351,0,0.33,0.29793,-0.19976
47.485,98.169,31.277,-0.39251,1.8274,0.0055056,7.0879e-05,1.1897,-35.973,-25.968,-0.74034,-1.6704,0,0.33,0.29489,-0.20284
62.381,-77.286,31.272,-0.37252,1.7907,0.0055024,8.0104e-05,1.0911,-35.672,-1.1294,-0.37187,0.75076,0,0.33,0.29792,-0.20284
392.52,639.57,32.38,0.6937,-0.35849,0.28834,0.00082231,340.11,-87.854,-20.529,71.514,21.42,0,0.33,0.042259,-0.19845
196.75,389.6,32.429,0.74655,-0.32665,0.20545,0.00070149,283.6,-87.536,-13.218,52.98,16.715,0,0.33,0.045293,-0.19849
274.97,182.17,32.441,0.70666,-0.34073,0.15639,0.00060849,249.76,-87.125,-14.502,40.803,13.63,0,0.33,0.04226,-0.2
81.315,67.896,32.468,0.74593,-0.31917,0.11087,0.0005155,209.09,-86.81,-9.8802,29.101,10.329,0,0.33,0.045299,-0.20005
339.7,-385.75,32.476,0.77108,-0.25447,0.044456,0.00031532,136.57,-85.51,-7.6806,9.3477,3.7156,0,0.33,0.048339,-0.20165
125.72,-127.17,32.476,0.74051,-0.31921,0.066365,0.00039059,164.79,-86.131,-7.19,16.115,6.448,0,0.33,0.045301,-0.2016
280.88,-294.41,32.483,0.77829,-0.26812,0.078228,0.00043454,175.31,-86.389,-9.1296,19.716,7.0103,0,0.33,0.04834,-0.2001
203.92,-67.145,32.464,0.70586,-0.32946,0.083329,0.00043224,184.11,-86.247,-11.988,21.503,7.5961,0,0.33,0.04226,-0.20155
303.71,-302.02,32.353,0.33133,-0.3496,0.011753,9.2272e-05,69.306,-77.807,0.53895,3.1172,25.77,0,0.33,0.024073,-0.22314
218.32,-282.57,32.328,0.13123,-0.35488,0.020361,6.5961e-05,96.183,-79.076,9.8683,5.9142,100.14,0,0.33,0.011948,-0.22309
306.5,-358.56,32.435,0.34378,-0.43856,0.014819,0.00013525,100.86,-80.919,-0.33941,3.8562,3.3286,0,0.33,0.024089,-0.21692
165.69,-296.17,32.361,0.10408,-0.38999,0.027667,9.5311e-05,131.49,-81.547,16.075,7.2174,102.68,0,0.33,0.011969,-0.21686
270.7,-305.51,32.349,0.50662,-0.29443,0.0097164,0.00012036,64.804,-77.636,-3.2371,3.8355,0.41155,0,0.33,0.036186,-0.22322
296.25,-340.07,32.396,0.5505,-0.33439,0.011926,0.0001428,80.05,-80.086,-5.4324,4.3622,-0.5677,0,0.33,0.036196,-0.21701
293.18,-388.09,32.482,0.92314,-0.21853,0.041434,0.00031244,130.33,-85.628,10.031,9.1844,2.003,0,0.33,0.054391,-0.20016
434.5,-513.09,32.486,0.84663,-0.22047,0.056035,0.00036691,149.45,-85.972,1.7628,13.527,4.0503,0,0.33,0.051367,-0.20013
124.33,-254.24,32.484,0.932,-0.23816,0.069938,0.00041889,162.52,-86.365,3.7308,18.356,4.4478,0,0.33,0.054391,-0.19861
177.02,-292.64,32.479,0.8604,-0.24533,0.099236,0.00049823,193.31,-86.727,0.65889,26.509,7.6692,0,0.33,0.051367,-0.19859
502.9,-561.56,32.477,0.83091,-0.19519,0.036289,0.00028576,124.62,-85.246,2.3509,6.6812,2.2001,0,0.33,0.051366,-0.20168
405.14,-477.7,32.463,0.89801,-0.19849,0.026785,0.0002413,109.24,-84.749,8.7737,4.1015,1.0848,0,0.33,0.05439,-0.20171
206.39,-244.44,32.297,0.95006,0.16847,0.0084469,0.00017567,40.356,-73.048,2.2497,2.9932,2.5499,0,0.33,0.072542,-0.22353
204.77,-257.8,32.358,1.0588,0.15496,0.0092,0.00019594,46.955,-75.854,2.3645,5.1309,3.7624,0,0.33,0.072546,-0.21733
234.26,-273.59,32.283,1.0335,0.23586,0.0083108,0.00018436,36.195,-71.99,3.5142,1.4737,1.4778,0,0.33,0.084671,-0.22362
248.99,-308.07,32.329,1.1233,0.25015,0.0087281,0.00019641,39.887,-74.012,4.0609,3.1235,1.6284,0,0.33,0.08467,-0.21742
230.79,-260.14,32.323,0.84425,0.066303,0.0088956,0.00016485,48.118,-75.037,-5.4307,5.9855,3.2125,0,0.33,0.060425,-0.22343
279.07,-317.03,32.351,0.88338,0.019986,0.0097842,0.00017381,55.827,-77.434,-5.9914,6.943,3.9179,0,0.33,0.060432,-0.21724
268.17,-322.7,32.15,1.5479,1.2535,0.0067998,0.00012734,19.295,-67.582,6.1555,8.7314,4.1098,0,0.33,0.13935,-0.19911
553.86,-684.26,32.133,1.5077,1.2803,0.0066906,9.2381e-05,18.329,-66.734,7.435,8.1228,2.7819,0,0.33,0.14244,-0.199
312.79,-354.74,32.151,1.5176,1.2321,0.0067627,0.00011497,18.968,-67.192,13.974,6.4148,3.9237,0,0.33,0.13935,-0.20065
594.37,-729.49,32.134,1.4705,1.2452,0.0066569,8.2576e-05,18.037,-66.382,10.058,6.1226,2.546,0,0.33,0.14243,-0.20065
591.96,-665.44,32.11,1.3881,1.2884,0.0065377,7.8816e-05,16.724,-65.027,-4.3682,5.6264,1.5028,0,0.33,0.14551,-0.20221
588.58,-636.78,32.134,1.4386,1.2124,0.0066327,8.2495e-05,17.737,-66.055,7.271,5.4793,2.481,0,0.33,0.14241,-0.20227
696.81,-871.49,32.112,1.4183,1.3121,0.0065636,7.1769e-05,17.155,-65.477,-2.7863,5.9353,1.2975,0,0.33,0.1455,-0.20066
386.06,-393.13,32.149,1.478,1.2026,0.0067344,0.00011185,18.636,-66.743,10.897,5.7129,3.6485,0,0.33,0.13935,-0.2022
226.23,-258.81,32.131,1.1482,0.78591,0.006879,0.00011809,19.481,-64.803,3.7514,0.70078,2.589,0,0.33,0.12119,-0.22404
258.05,-302.51,32.186,1.1389,0.66412,0.0074058,0.00014425,25.336,-67.383,-1.1513,2.7144,2.8299,0,0.33,0.10902,-0.22386
214.81,-261.07,32.182,1.2841,0.82897,0.0071029,0.0001412,21.907,-66.868,4.2081,3.938,3.8885,0,0.33,0.12119,-0.21784
281.27,-337.17,32.216,1.2276,0.66351,0.0076961,0.00016321,28.183,-69.27,-0.57818,5.5612,3.1778,0,0.33,0.10901,-0.21761
256.4,-281.15,32.102,1.1595,0.89187,0.006513,9.2378e-05,15.32,-62.929,3.0045,-0.52304,1.7513,0,0.33,0.13333,-0.22414
261.57,-313.62,32.141,1.2463,0.95022,0.0066313,0.00010152,16.799,-64.313,2.6858,1.9158,2.5966,0,0.33,0.13332,-0.21795
240.04,-274.71,32.065,1.4,1.4251,0.0064093,0.00010062,15.213,-63.915,13.329,6.822,1.0929,0,0.33,0.15158,-0.20073
438.04,-509.41,32.088,1.4031,1.3952,0.0064816,8.7634e-05,16.189,-64.636,3.3981,6.5846,1.0422,0,0.33,0.14854,-0.2007
280.3,-311.64,32.062,1.4326,1.4397,0.0064377,0.00010113,15.566,-64.237,10.55,8.0792,0.96227,0,0.33,0.15158,-0.19917
467.52,-514.74,32.087,1.4396,1.4073,0.0065112,9.1074e-05,16.523,-65.001,6.3117,7.9069,1.0363,0,0.33,0.14853,-0.19911
447.7,-492.06,32.088,1.3732,1.3861,0.0064578,8.5788e-05,15.839,-64.267,0.9379,6.1083,1.1724,0,0.33,0.14855,-0.20225
300.16,-306.25,32.066,1.3647,1.405,0.0063824,9.7498e-05,14.807,-63.495,8.349,6.1876,1.1435,0,0.33,0.15158,-0.20227
245.34,-276.49,31.842,0.91832,1.2449,0.0058751,5.5734e-05,7.0211,-55.314,6.3408,-3.33,-0.43177,0,0.33,0.16989,-0.224
260.04,-287.64,31.905,1.0276,1.365,0.0059012,5.553e-05,7.5793,-56.505,7.7248,-1.9888,-0.23636,0,0.33,0.16989,-0.21782
302.49,-331.54,31.77,0.80115,1.2761,0.005779,4.7895e-05,5.7156,-53.294,2.9697,-4.0371,-0.46572,0,0.33,0.1821,-0.2244
328.9,-381.73,31.814,0.86526,1.3834,0.0057969,4.5829e-05,6.1093,-54,3.4852,-2.7192,-0.45557,0,0.33,0.1821,-0.21823
245.15,-279.78,31.945,1.0316,1.221,0.0060082,6.1501e-05,8.9581,-57.785,2.8062,-2.7793,-0.32678,0,0.33,0.15772,-0.22395
249.73,-295.21,31.991,1.107,1.2899,0.006059,6.388e-05,9.8158,-58.974,1.5322,-0.79603,0.18278,0,0.33,0.15772,-0.21777
345.21,-428.08,31.601,0.31204,1.949,0.0055728,3.9116e-05,2.4711,-44.497,15.13,1.2181,2.7882,0,0.33,0.23689,-0.19983
432.34,-516.89,31.591,0.24945,1.9072,0.0055716,3.5168e-05,2.5285,-43.944,2.0504,1.452,-1.192,0,0.33,0.23992,-0.19984
339.96,-430.82,31.604,0.30744,1.9119,0.0055705,3.8379e-05,2.4178,-44.466,16.793,0.81452,2.8502,0,0.33,0.23689,-0.20137
383.11,-461.37,31.595,0.24641,1.8674,0.0055691,3.5711e-05,2.4541,-43.918,-0.67704,1.1471,-1.7659,0,0.33,0.23992,-0.20138
369.54,-374.69,31.558,0.19325,1.9225,0.005562,3.9467e-05,2.2914,-43.319,-20.834,-0.91099,-7.0422,0,0.33,0.24297,-0.20138
363.34,-420.1,31.597,0.24643,1.8334,0.0055674,3.7785e-05,2.4009,-43.883,-3.2554,0.6219,-2.2747,0,0.33,0.23992,-0.20292
349.46,-326.36,31.557,0.19592,1.8935,0.0055593,4.2973e-05,2.2098,-43.274,-15.577,-1.4117,-6.3046,0,0.33,0.24297,-0.2029
337.16,-414.33,31.606,0.3024,1.8721,0.0055686,4.0136e-05,2.3694,-44.413,11.333,0.17773,1.746,0,0.33,0.23689,-0.20292
185.8,-226.02,31.663,0.60542,1.6707,0.0056399,5.73e-05,3.3775,-49.161,-0.675,-3.3375,1.545,0,0.33,0.20652,-0.21801
146.45,-197.56,31.62,0.51009,1.6772,0.0055934,5.8927e-05,2.5693,-47.067,5.5548,-4.0258,2.5837,0,0.33,0.21868,-0.21818
179.19,-200.01,31.627,0.56381,1.589,0.0056254,6.199e-05,3.0568,-48.564,0.074887,-3.4416,1.3932,0,0.33,0.20651,-0.22422
129.86,-179.03,31.58,0.47123,1.5581,0.0055861,6.3204e-05,2.378,-46.518,3.9504,-3.1868,1.6219,0,0.33,0.21867,-0.22437
157.44,-203.02,31.553,0.36796,1.5319,0.0055575,5.823e-05,1.9439,-44.675,1.3247,-3.9687,0.0075255,0,0.33,0.23081,-0.22449
195.78,-243.9,31.586,0.37087,1.6279,0.0055631,5.3769e-05,2.0957,-44.951,1.8679,-4.5216,0.32328,0,0.33,0.23082,-0.21831
199.19,-204.33,31.485,0.15401,1.989,0.005551,5.6583e-05,2.0094,-42.343,9.0142,-0.18733,-5.7397,0,0.33,0.2492,-0.19961
156.91,-175.03,31.486,0.15306,1.9697,0.0055481,5.9516e-05,1.9415,-42.354,10.602,-0.46577,-4.9658,0,0.33,0.24919,-0.20109
223.56,-195.72,31.519,0.17174,2.0105,0.0055576,5.4773e-05,2.1609,-42.821,-2.3466,-1.4445,-6.3663,0,0.33,0.24607,-0.1998
239.77,-196.22,31.517,0.16612,1.9918,0.0055541,5.4738e-05,2.0791,-42.792,-2.7206,-1.8665,-6.339,0,0.33,0.24608,-0.2013
247.62,-208.7,31.515,0.15921,1.9751,0.0055516,5.5617e-05,2.0215,-42.752,-3.1632,-2.4205,-6.3117,0,0.33,0.24608,-0.20279
179.72,-193.54,31.486,0.1511,1.9465,0.0055459,5.8912e-05,1.892,-42.312,6.8386,-1.0988,-4.8727,0,0.33,0.24919,-0.2026
126.92,-189.41,31.327,0.020659,1.4154,0.0055143,5.9754e-05,1.2526,-39.222,6.0503,-3.0005,0.6179,0,0.33,0.2674,-0.22462
153.66,-233.66,31.355,0.011727,1.5328,0.0055175,5.243e-05,1.3548,-39.369,9.9151,-3.6816,1.3295,0,0.33,0.2674,-0.21845
101.6,-143.81,31.304,-0.1141,1.2747,0.00551,6.4524e-05,1.1986,-37.787,-2.1319,-3.9043,0.50878,0,0.33,0.27963,-0.22456
127.22,-171.9,31.332,-0.13655,1.3599,0.0055128,5.8685e-05,1.2768,-37.849,-0.74673,-3.9165,0.7795,0,0.33,0.27963,-0.21835
148.02,-210.91,31.401,0.11826,1.6617,0.0055252,5.7696e-05,1.4632,-41.075,2.635,-4.4373,-1.474,0,0.33,0.25524,-0.21821
154,-189.69,31.374,0.12963,1.5684,0.0055211,6.0564e-05,1.3559,-40.85,3.3438,-3.7084,-1.095,0,0.33,0.25523,-0.22444
130.59,-189.02,31.278,-0.60089,1.3182,0.0054953,5.6947e-05,1.0775,-32.018,12.235,-3.3404,-2.5891,0,0.33,0.33469,-0.19957
109.25,-77.053,31.253,-0.62567,1.2826,0.0054955,5.1939e-05,1.1103,-31.803,-11.874,-1.4472,-12.896,0,0.33,0.33777,-0.19959
193.92,-242.11,31.276,-0.59306,1.2973,0.0054938,5.3912e-05,1.0372,-32.035,9.9826,-2.3979,-2.6154,0,0.33,0.33469,-0.20111
44.713,-39.278,31.254,-0.61828,1.2623,0.0054937,5.2385e-05,1.0366,-31.841,-14.131,0.42898,-12.524,0,0.33,0.33777,-0.20113
24.62,82.276,31.187,-0.63825,1.3581,0.0054911,4.963e-05,0.9702,-31.629,-34.922,0.45231,-18.669,0,0.33,0.34082,-0.20115
39.525,-41.641,31.257,-0.61332,1.2443,0.0054926,5.6613e-05,0.99186,-31.865,-14.63,1.0254,-11.922,0,0.33,0.33777,-0.20268
23.592,53.175,31.19,-0.62532,1.3416,0.00549,6.2176e-05,0.9189,-31.656,-28.226,0.43398,-15.809,0,0.33,0.34082,-0.20269
202.25,-227.36,31.275,-0.5825,1.2793,0.0054928,5.5382e-05,1.0023,-32.071,4.3466,-1.307,-3.5038,0,0.33,0.33468,-0.20266
58.241,-78.507,31.239,-0.29243,1.5904,0.0054929,8.1287e-05,0.88842,-35.156,-4.5842,-4.5504,1.2776,0,0.33,0.30401,-0.21828
88.541,-157.82,31.244,-0.3291,1.4332,0.0054901,6.374e-05,0.87146,-33.944,7.9951,-4.4262,3.4524,0,0.33,0.31629,-0.21816
54.76,-60.165,31.214,-0.26156,1.5312,0.0054906,8.952e-05,0.82587,-35.095,-3.8179,-3.7794,1.289,0,0.33,0.30401,-0.22446
62.618,-115.62,31.213,-0.29275,1.3618,0.0054881,8.1083e-05,0.80426,-33.94,4.8039,-3.5881,2.0377,0,0.33,0.31626,-0.22438
69.836,-119.17,31.228,-0.35568,1.188,0.0054868,7.3471e-05,0.80377,-32.844,0.80845,-4.2529,-0.55718,0,0.33,0.32849,-0.22432
95.537,-138.23,31.255,-0.40473,1.2385,0.0054883,6.7834e-05,0.84812,-32.825,0.8641,-4.1304,-0.45789,0,0.33,0.3285,-0.21813
-1690.1,2185.8,31.962,0.32364,-0.63381,0.65919,0.0011319,575.21,-89.601,11.026,175.29,3.6021,0,0.33,0.018073,-0.19824
-1950.8,2186.4,31.979,0.34907,-0.64655,0.71395,0.0012168,579.33,-89.502,7.3643,175.45,7.1947,0,0.33,0.021101,-0.19827
-1317.4,1513.7,32.171,0.31246,-0.63802,0.42266,0.00091083,458.32,-88.882,16.031,126.29,4.755,0,0.33,0.01807,-0.1998
-1385.2,1481.7,32.187,0.33543,-0.65731,0.45296,0.00097806,457.18,-88.787,9.8892,126.04,6.3438,0,0.33,0.021099,-0.19982
-279.9,688.53,32.358,0.34964,-0.63512,0.26242,0.00075903,333.27,-87.689,-3.1455,77.274,5.184,0,0.33,0.024121,-0.2014
-900.7,943.59,32.322,0.31847,-0.66737,0.29219,0.0007868,362.09,-88.091,10.807,89.142,5.3006,0,0.33,0.021096,-0.20137
-712.07,1350.4,32.207,0.35708,-0.63782,0.4631,0.0010133,450.82,-88.584,-1.8858,121.49,8.1854,0,0.33,0.024124,-0.19984
-834.37,863.86,32.333,0.28965,-0.63914,0.24593,0.00068596,347.42,-88.007,17.446,81.812,5.2042,0,0.33,0.018066,-0.20135
321.97,-401.87,32.452,1.3498,0.17515,0.011923,0.00018379,64.885,-81.771,0.58381,8.2509,7.1535,0,0.33,0.078587,-0.20037
558.02,-644.36,32.448,1.2841,0.12891,0.012917,0.00018286,70.64,-82.279,-11.152,8.199,7.4736,0,0.33,0.075562,-0.20034
353.13,-375.08,32.457,1.3626,0.15798,0.012583,0.00018392,68.408,-82.447,-6.4204,9.6974,6.9401,0,0.33,0.078586,-0.19882
591.8,-613.25,32.455,1.3003,0.10638,0.013898,0.00018551,74.863,-82.986,-11.525,9.0015,7.0971,0,0.33,0.075561,-0.1988
501.67,-550.19,32.433,1.2066,0.055318,0.012788,0.00017998,71.1,-82.034,-14.5,6.6548,6.9625,0,0.33,0.072537,-0.20187
538,-607.42,32.445,1.2222,0.037862,0.013953,0.00018228,76.524,-82.85,-17.893,7.3001,6.9249,0,0.33,0.072537,-0.20032
531.16,-620.45,32.44,1.2664,0.15173,0.012233,0.00018272,66.969,-81.611,-9.2441,7.397,7.4514,0,0.33,0.075562,-0.20189
373.46,-437.55,32.441,1.3175,0.18759,0.011374,0.00018578,61.29,-80.974,2.9408,6.845,6.6149,0,0.33,0.078587,-0.20191
224.67,-244.44,32.174,1.5927,0.76945,0.0085622,0.00024345,35.189,-74.076,-3.6657,11.473,4.5172,0,0.33,0.11504,-0.19894
297.11,-375.92,32.167,1.5916,0.8196,0.0083101,0.00021891,33.165,-73.31,-7.1296,12.018,7.0806,0,0.33,0.11807,-0.19895
177.31,-245.5,32.178,1.5708,0.76782,0.00843,0.00024585,34.187,-73.559,3.3246,12.649,5.2794,0,0.33,0.11504,-0.20048
292.39,-428.74,32.172,1.5657,0.80614,0.0081881,0.000207,32.237,-72.818,-1.9799,12.54,7.5233,0,0.33,0.11807,-0.2005
443.12,-517.36,32.178,1.5192,0.88395,0.0078163,0.00016535,29.139,-71.391,-10.421,11.818,8.0977,0,0.33,0.12111,-0.20208
293.09,-412.14,32.178,1.5373,0.79152,0.0080813,0.00020512,31.381,-72.376,-0.70723,12.439,7.4018,0,0.33,0.11807,-0.20204
503.8,-610.28,32.171,1.5487,0.89066,0.0079293,0.00015829,30.157,-71.96,-12.416,12.468,8.9031,0,0.33,0.1211,-0.20052
211.89,-278.49,32.185,1.534,0.76198,0.0082849,0.00023693,33.053,-72.965,2.9395,12.6,5.4229,0,0.33,0.11504,-0.20203
308.49,-356.71,31.884,1.1403,1.7183,0.0059321,5.4258e-05,8.7808,-57.67,11.745,3.086,0.74606,0,0.33,0.17596,-0.20085
391.25,-462.88,31.906,1.1685,1.6998,0.0059763,5.3294e-05,9.5629,-58.36,1.5718,3.6228,0.82688,0,0.33,0.17292,-0.20084
359.53,-391.5,31.884,1.165,1.7445,0.0059493,5.4867e-05,9.2047,-57.861,11.452,2.862,0.96646,0,0.33,0.17597,-0.19939
445.21,-501.88,31.906,1.1955,1.7216,0.0059975,5.4799e-05,10.047,-58.597,4.383,3.6108,1.2282,0,0.33,0.17293,-0.19934
480.84,-530.85,31.931,1.1806,1.601,0.006011,5.1803e-05,9.974,-58.87,-5.7881,4.17,0.3642,0,0.33,0.16988,-0.20237
567.82,-703.59,31.93,1.1995,1.6316,0.0060316,4.7784e-05,10.48,-59.16,-5.6628,4.0892,0.62093,0,0.33,0.16988,-0.20082
392.23,-423.94,31.907,1.1487,1.6796,0.0059604,5.379e-05,9.1859,-58.121,-0.30803,3.8018,0.48501,0,0.33,0.17292,-0.20238
330.98,-349.98,31.885,1.1178,1.6842,0.0059175,5.4876e-05,8.4161,-57.389,6.5637,3.6851,0.21759,0,0.33,0.17595,-0.20239
270.46,-336.85,31.653,0.64837,1.9759,0.00565,4.6271e-05,3.7926,-49.349,7.4482,3.6551,4.1297,0,0.33,0.21262,-0.19958
345.85,-456.58,31.645,0.59282,1.9634,0.0056326,3.972e-05,3.5468,-48.703,1.2461,3.3993,4.1116,0,0.33,0.21565,-0.19973
251.92,-322.33,31.658,0.63955,1.9451,0.0056447,4.6708e-05,3.6556,-49.264,9.0212,3.4326,3.9234,0,0.33,0.21262,-0.20109
296.64,-404.81,31.65,0.58694,1.927,0.0056286,4.1151e-05,3.4202,-48.626,-1.0282,3.1324,3.9149,0,0.33,0.21564,-0.20127
