"Lambda2","Q","U:0","U:1","U:2","k","nut","omega","p","vorticity:0","vorticity:1","vorticity:2","yPlus","Points:0","Points:1","Points:2"
-7221.2,12666,4.3573,-3.0464,-4.0663,23.706,0.036161,655.76,-56.026,-260.51,-101.44,4.2697,0,0.495,0.036069,-0.052618
-16963,14139,4.3744,-3.3671,-3.0541,24.094,0.037436,643.69,-59.236,-261.36,-111.8,13.163,0,0.495,0.042143,-0.05262
-12237,13991,4.0273,-3.0659,-3.0915,23.908,0.037807,632.44,-61.068,-261.23,-107.85,9.4632,0,0.495,0.042152,-0.05576
-18786,14724,4.4541,-3.6337,-2.0948,24.616,0.038368,641.6,-61.887,-257.48,-121.21,25.969,0,0.495,0.048208,-0.052622
-17913,14559,4.0827,-3.3144,-2.0994,24.41,0.038742,630.06,-63.522,-257.35,-116.69,23.245,0,0.495,0.048224,-0.055761
-189.57,10417,4.3746,-2.6712,-5.1115,23.379,0.034296,682.29,-52.239,-254.17,-89.577,1.1194,0,0.495,0.030008,-0.052618
-8785.7,13822,3.6927,-2.7801,-3.1167,23.708,0.038111,622.16,-62.773,-261.16,-103.91,5.9284,0,0.495,0.04218,-0.058907
-17694,14370,3.7261,-3.0106,-2.0968,24.184,0.039037,619.52,-65.011,-257.28,-112.36,20.452,0,0.495,0.048249,-0.058906
4919.5,3534.3,3.4785,-0.69102,-8.9569,18.348,0.016509,1193.8,-53.232,-227.46,-52.978,-38.901,0,0.495,0.011909,-0.068208
4765.9,3165.3,3.6439,-0.78537,-8.8582,18.671,0.016755,1196.1,-50.848,-225.18,-53.701,-32.372,0,0.495,0.011908,-0.065113
4685.2,5956.6,3.3604,-1.0114,-7.7684,20.572,0.02515,831.17,-56.368,-236.44,-59.253,-19.216,0,0.495,0.017971,-0.068211
4462.8,5733.1,3.5581,-1.1452,-7.6924,20.861,0.025387,834.51,-54.264,-235.08,-60.652,-14.593,0,0.495,0.017972,-0.065117
4950.9,3819.5,3.3171,-0.60129,-9.0361,18.034,0.016259,1192.1,-55.398,-229.49,-52.463,-45.341,0,0.495,0.011908,-0.071303
12173,-18621,3.7738,-0.3402,-10.256,13.803,0.0060049,3269.2,-52.622,761.01,-37.047,-2277.9,0,0.495,0.0058432,-0.0713
10683,-21445,3.8889,-0.39193,-10.155,14.045,0.0061158,3288.9,-50.164,753.5,-37.202,-2264.3,0,0.495,0.0058427,-0.068204
13360,-16074,3.6617,-0.29099,-10.335,13.569,0.0058951,3250.9,-54.841,767.08,-36.569,-2291.7,0,0.495,0.0058421,-0.074395
22205,-35552,4.0904,-0.1888,-10.944,10.908,0.00069708,5038.7,-53.63,1761.3,-14.32,-4504.3,0,0.495,0,-0.074394
19540,-40434,4.1747,-0.22073,-10.856,11.066,0.00071033,5074.5,-51.295,1747,-14.926,-4484.2,0,0.495,0,-0.071299
4697.7,4019.4,3.1595,-0.51563,-9.0968,17.729,0.016005,1191.2,-57.351,-231.31,-51.657,-51.526,0,0.495,0.011906,-0.074397
16265,-45766,4.2618,-0.25444,-10.745,11.227,0.00072398,5112.4,-48.708,1729.6,-15.208,-4464.8,0,0.495,0,-0.068204
4772.4,6123.8,3.1682,-0.88374,-7.8274,20.29,0.024896,828.6,-58.273,-237.65,-58.032,-23.652,0,0.495,0.01797,-0.071305
4572.6,6225.3,2.9812,-0.76153,-7.8698,20.015,0.024625,826.76,-59.985,-238.73,-56.536,-27.732,0,0.495,0.017969,-0.0744
8932.3,-24313,4.0072,-0.44652,-10.032,14.294,0.0062276,3309.7,-47.462,744.32,-37.576,-2250.8,0,0.495,0.0058426,-0.065109
12488,-51093,4.3522,-0.29014,-10.611,11.393,0.00073829,5151.8,-45.863,1708.5,-15.706,-4445.4,0,0.495,0,-0.065108
-17954,13619,3.074,-2.4285,-0.078376,24.71,0.039943,618.63,-70.178,-242.49,-105.91,61.863,0,0.495,0.060385,-0.068247
-18036,13596,3.4007,-2.717,-0.14503,25.036,0.040032,625.38,-69.272,-241.07,-111.27,61.873,0,0.495,0.060378,-0.065161
-17290,12726,3.4718,-2.4982,0.79122,25.781,0.039841,647.12,-69.661,-229.49,-105.29,92.526,0,0.495,0.066442,-0.068254
-17306,12635,3.7969,-2.7931,0.7002,26.095,0.040033,651.86,-68.846,-228.06,-111.03,90.9,0,0.495,0.066431,-0.065171
-16406,11293,4.7156,-3.1421,1.3372,27.672,0.040191,688.51,-67.317,-212.09,-114.58,118.17,0,0.495,0.072512,-0.062038
-16416,11386,4.3815,-2.8337,1.4502,27.439,0.040009,685.8,-68.11,-212.79,-108.29,121.17,0,0.495,0.072511,-0.065147
-17352,12584,4.1438,-3.0987,0.61186,26.392,0.040143,657.45,-67.959,-227.06,-116.83,89.679,0,0.495,0.066443,-0.062051
-18159,13618,3.7478,-3.0169,-0.2069,25.348,0.040048,632.93,-68.268,-240.05,-116.84,62.198,0,0.495,0.060391,-0.062041
-16428,11505,4.0681,-2.5346,1.5632,27.181,0.039739,684.01,-68.869,-213.74,-102.22,124.51,0,0.495,0.072512,-0.068243
-17851,13668,2.7653,-2.1478,-0.0083618,24.369,0.039787,612.51,-70.978,-244.14,-100.29,61.983,0,0.495,0.060389,-0.071336
-17919,13983,2.5376,-2.0498,-0.98546,23.632,0.039819,593.48,-70.588,-253.66,-97.445,34.669,0,0.495,0.054329,-0.071331
-18100,14009,2.8413,-2.3207,-1.0322,23.947,0.039872,600.58,-69.702,-252.34,-102.59,35.733,0,0.495,0.054327,-0.068241
-17738,13980,2.2499,-1.785,-0.93467,23.306,0.039708,586.94,-71.381,-255.11,-92.199,33.867,0,0.495,0.054329,-0.074426
-17761,13748,2.4737,-1.8723,0.064355,24.015,0.039571,606.91,-71.689,-246,-94.64,62.391,0,0.495,0.06039,-0.074431
-18259,14061,3.1616,-2.5998,-1.0746,24.25,0.039864,608.3,-68.699,-251.17,-107.6,36.882,0,0.495,0.054323,-0.065153
-18459,14155,3.5005,-2.8907,-1.1104,24.542,0.039787,616.82,-67.579,-250.3,-112.97,38.434,0,0.495,0.054338,-0.062032
-17263,12851,3.1661,-2.2106,0.88505,25.45,0.039578,643.07,-70.386,-231.23,-99.282,94.253,0,0.495,0.066453,-0.071336
-16472,11854,3.5056,-1.9556,1.7934,26.619,0.038977,682.99,-70.102,-216.8,-89.101,132.05,0,0.495,0.07254,-0.074408
-17242,13004,2.8803,-1.9282,0.98003,25.104,0.039251,639.66,-71.003,-233.22,-93.171,96.256,0,0.495,0.066472,-0.074423
-16447,11667,3.7774,-2.243,1.6781,26.908,0.039393,683.09,-69.529,-215.07,-95.781,128.12,0,0.495,0.072536,-0.071317
-13838,7893.4,7.017,-3.7789,2.182,30.514,0.040469,754,-62.491,-182.24,-114.21,162.23,0,0.495,0.084743,-0.055728
-13826,7937.4,6.6845,-3.4454,2.3335,30.591,0.040532,754.69,-63.296,-179.94,-106.32,167.55,0,0.495,0.084742,-0.058837
-15062,9546.4,6.1595,-3.806,1.6958,29.298,0.040366,725.78,-64.058,-197.62,-122.14,138.33,0,0.495,0.078649,-0.055739
-15055,9585.6,5.7962,-3.4707,1.8294,29.229,0.040391,723.63,-64.942,-196.25,-114.79,142.42,0,0.495,0.078626,-0.058869
-16398,11227,5.0754,-3.4634,1.2251,27.884,0.040271,692.38,-66.394,-211.98,-121.31,115.21,0,0.495,0.072529,-0.0589
-15063,9678.1,5.4676,-3.1521,1.9639,29.133,0.040296,722.93,-65.702,-195.43,-107.66,147.13,0,0.495,0.078674,-0.061955
-16400,11208,5.4587,-3.7991,1.116,28.065,0.040234,697.52,-65.43,-212.53,-127.8,112.73,0,0.495,0.072563,-0.055751
-13825,8021.3,6.3809,-3.1266,2.4836,30.634,0.040472,756.87,-64.033,-178.08,-98.922,173.31,0,0.495,0.084755,-0.061939
-13787,7844.3,7.3742,-4.1282,2.03,30.398,0.040266,754.92,-61.622,-185.11,-121.79,156.85,0,0.495,0.084725,-0.052617
-12451,6242.6,8.3269,-4.0701,2.4146,31.32,0.04019,779.32,-59.434,-170.88,-110.84,177.93,0,0.495,0.090816,-0.052628
-12482,6302.3,8.0024,-3.7243,2.5788,31.595,0.040475,780.61,-60.258,-166.97,-102.96,184.27,0,0.495,0.090819,-0.055738
-11544,4937.5,9.4044,-3.9942,2.7208,31.985,0.039833,801.95,-57.148,-157.69,-99.148,197.28,0,0.495,0.0969,-0.052634
-11557,4997.5,9.1063,-3.6506,2.8922,32.424,0.04027,804.99,-58.015,-152.82,-91.253,203.89,0,0.495,0.096848,-0.055773
-15022,9516.7,6.5443,-4.1569,1.5625,29.325,0.040204,729.39,-63.129,-199.6,-128.96,134.44,0,0.495,0.078651,-0.052616
-16392,11219,5.8598,-4.1495,1.0064,28.203,0.040067,703.87,-64.418,-213.93,-133.95,110.3,0,0.495,0.072579,-0.052619
-12463,6355.3,7.7029,-3.3936,2.7412,31.829,0.040619,783.6,-60.998,-164.07,-94.358,190.51,0,0.495,0.090813,-0.058846
-11514,5169.8,8.61,-3.0116,3.2252,33.176,0.040658,815.99,-59.43,-145.88,-72.822,218.05,0,0.495,0.096828,-0.061997
-12448,6440.7,7.4251,-3.0746,2.9011,32.028,0.040637,788.15,-61.733,-161.51,-85.934,197.23,0,0.495,0.090774,-0.061979
-11525,5063.7,8.8495,-3.3262,3.0601,32.816,0.040523,809.65,-58.7,-149.05,-82.441,210.54,0,0.495,0.096872,-0.058866
-18399,13806,4.5074,-3.6591,-0.31726,25.912,0.039814,650.81,-65.986,-239.37,-128.14,63.212,0,0.495,0.060481,-0.055743
-17466,12616,4.9079,-3.7516,0.44536,26.918,0.040071,671.74,-65.9,-226.63,-128.99,87.756,0,0.495,0.066529,-0.055742
-18284,13690,4.1172,-3.3309,-0.26251,25.644,0.039979,641.41,-67.157,-239.41,-122.81,62.513,0,0.495,0.060431,-0.058889
-17399,12569,4.5142,-3.4179,0.52739,26.67,0.04016,664.07,-66.961,-226.49,-123.01,88.584,0,0.495,0.066474,-0.058899
-18792,14455,4.239,-3.5141,-1.1688,25.075,0.039392,636.55,-65.017,-249.78,-123,42.151,0,0.495,0.054401,-0.055739
-18889,14604,4.6211,-3.8448,-1.1976,25.297,0.039053,647.76,-63.655,-250.09,-127.99,43.906,0,0.495,0.054298,-0.052626
-18493,13938,4.9087,-4.0004,-0.37485,26.142,0.03954,661.12,-64.73,-240.04,-133.48,63.786,0,0.495,0.060468,-0.052623
-17532,12703,5.3129,-4.0986,0.36199,27.123,0.039861,680.42,-64.809,-227.74,-134.73,86.724,0,0.495,0.066525,-0.052618
-18647,14296,3.865,-3.1966,-1.1399,24.823,0.039634,626.28,-66.292,-249.81,-118.43,40.145,0,0.495,0.054411,-0.058864
-13884,8316.8,5.8307,-2.515,2.7761,30.633,0.040033,765.13,-65.345,-176.71,-83.236,185.9,0,0.495,0.084702,-0.068178
-15105,9947.6,4.8514,-2.5385,2.228,28.846,0.039788,724.97,-67.144,-195.81,-93.932,156.58,0,0.495,0.078596,-0.068214
-13863,8158.7,6.0963,-2.8173,2.6308,30.646,0.040301,760.36,-64.684,-177.26,-91.255,179.31,0,0.495,0.084748,-0.065046
-15102,9810.2,5.1536,-2.8425,2.0965,29.005,0.040092,723.45,-66.392,-195.59,-100.81,151.73,0,0.495,0.078671,-0.065061
-12396,6701,6.9631,-2.471,3.2128,32.353,0.040361,801.56,-62.935,-157.89,-68.563,211.86,0,0.495,0.090763,-0.068188
-12333,6854.9,6.7758,-2.1813,3.3644,32.495,0.040097,810.33,-63.432,-156.43,-59.819,219.77,0,0.495,0.090764,-0.071286
-13890,8505.1,5.5989,-2.2221,2.9206,30.61,0.039686,771.21,-65.9,-176.22,-75.502,192.89,0,0.495,0.084701,-0.071276
-10997,5642,7.989,-1.8574,3.8448,34.394,0.040198,855.39,-61.521,-135.18,-34.422,250.7,0,0.495,0.096816,-0.074407
-12252,7019.3,6.6142,-1.897,3.5125,32.626,0.039764,820.38,-63.88,-155.12,-51.101,228.05,0,0.495,0.090756,-0.074393
-11216,5515.5,8.1003,-2.1352,3.697,34.111,0.040435,843.59,-61.085,-137.6,-44.291,241.93,0,0.495,0.096824,-0.071296
-13898,8706.2,5.3964,-1.9356,3.0628,30.581,0.039274,778.54,-66.359,-176.19,-67.686,200.26,0,0.495,0.084721,-0.074359
-11353,5388.6,8.2397,-2.419,3.5442,33.817,0.040594,833.04,-60.606,-140.06,-53.923,233.66,0,0.495,0.096823,-0.068198
-15111,10127,4.5865,-2.2457,2.3595,28.679,0.039411,727.66,-67.72,-196.27,-86.918,161.99,0,0.495,0.078622,-0.071296
-15132,10322,4.3397,-1.956,2.4912,28.498,0.038961,731.43,-68.25,-197.35,-79.443,167.86,0,0.495,0.07861,-0.074398
-12419,6560.3,7.1794,-2.7682,3.0583,32.2,0.040545,794.14,-62.359,-159.41,-77.398,204.24,0,0.495,0.090766,-0.065088
-11437,5274.1,8.4092,-2.7106,3.3866,33.506,0.040673,823.8,-60.044,-142.68,-63.306,225.7,0,0.495,0.096824,-0.065101
4074.8,11594,1.9102,-0.96637,-4.2579,21.862,0.036964,591.75,-69.148,-261.21,-70.376,-23.265,0,0.495,0.036148,-0.0806
3767.7,11485,1.6968,-0.77198,-4.2275,21.631,0.036775,588.32,-69.84,-261.32,-66.981,-24.842,0,0.495,0.036146,-0.083695
4138.1,10034,2.1272,-0.83699,-5.4664,21.48,0.034345,626.47,-67.114,-255.46,-65.128,-30.609,0,0.495,0.030088,-0.080596
3843.9,9929.1,1.9258,-0.66805,-5.4441,21.256,0.034124,624.04,-67.929,-255.5,-62.423,-32.572,0,0.495,0.030086,-0.083691
3612.1,8021,2.0061,-0.41699,-6.6424,20.295,0.029646,688.18,-66.687,-248.02,-55.342,-39.289,0,0.495,0.024022,-0.086783
3893.4,8100.9,2.1852,-0.55442,-6.67,20.534,0.029965,688.75,-65.902,-247.74,-57.553,-37.17,0,0.495,0.024025,-0.083688
3552.6,9812.3,1.7339,-0.5027,-5.4098,21.028,0.033856,622.26,-68.582,-255.53,-59.572,-34.201,0,0.495,0.030083,-0.086786
3463.5,11372,1.4948,-0.58117,-4.1868,21.394,0.036545,585.54,-70.381,-261.42,-63.456,-26.077,0,0.495,0.036144,-0.08679
4175.8,8158.3,2.3721,-0.69516,-6.6842,20.771,0.030249,690,-64.941,-247.45,-59.576,-34.73,0,0.495,0.024027,-0.080592
4356.4,11720,2.1352,-1.1652,-4.2782,22.088,0.037088,595.83,-68.294,-261.07,-73.956,-21.449,0,0.495,0.03615,-0.077506
3336.7,12931,1.9841,-1.3034,-3.102,22.333,0.038615,578.4,-70.035,-263.15,-79.071,-9.0374,0,0.495,0.042208,-0.077513
3060.1,12833,1.747,-1.0825,-3.0709,22.08,0.038503,573.52,-70.771,-263.65,-74.856,-10.552,0,0.495,0.042207,-0.080606
-7525.7,13687,1.9213,-1.425,-1.9645,22.58,0.039374,573.47,-71.43,-261.64,-83.921,8.8176,0,0.495,0.048267,-0.07752
-7532.5,13649,1.6739,-1.185,-1.9203,22.284,0.039231,568.01,-72.069,-262.66,-79.111,7.7523,0,0.495,0.048265,-0.080615
4406.9,10151,2.3385,-1.0103,-5.4768,21.7,0.034522,629.58,-66.125,-255.41,-68.021,-28.412,0,0.495,0.03009,-0.077501
4433.4,8213.7,2.5668,-0.83994,-6.6848,21.006,0.030501,691.92,-63.795,-247.13,-61.777,-32.057,0,0.495,0.024029,-0.077498
3151.7,12756,1.5232,-0.86565,-3.0312,21.821,0.038324,569.25,-71.356,-264.13,-70.786,-11.841,0,0.495,0.042206,-0.0837
-7073,13621,1.2249,-0.71549,-1.8119,21.676,0.038784,558.87,-72.943,-264.63,-69.541,6.348,0,0.495,0.048262,-0.086801
2839.4,12679,1.3128,-0.65214,-2.9831,21.556,0.038102,565.62,-71.804,-264.57,-66.6,-12.795,0,0.495,0.042204,-0.086795
-7173.2,13635,1.4418,-0.94877,-1.8695,21.982,0.039035,563.13,-72.569,-263.67,-74.385,6.9007,0,0.495,0.048263,-0.083709
2773.5,4244.2,2.3087,-0.05833,-9.1013,16.027,0.014385,1200.3,-64.604,-239.21,-46.538,-84.722,0,0.495,0.011892,-0.092969
3127.9,4295.6,2.4381,-0.13042,-9.1409,16.303,0.014678,1196.2,-63.92,-238.19,-47.637,-79.679,0,0.495,0.011895,-0.089873
2998.3,6198.9,1.9852,-0.10543,-7.8022,18.422,0.02263,830.08,-66.145,-243.78,-47.631,-46.985,0,0.495,0.017955,-0.092971
3283.8,6259.1,2.1356,-0.20878,-7.8501,18.687,0.023013,827.68,-65.604,-243.03,-49.269,-44.374,0,0.495,0.017958,-0.089876
3316.4,7943,1.8351,-0.28221,-6.6017,20.052,0.029293,688.29,-67.286,-248.29,-53.318,-41.178,0,0.495,0.02402,-0.089878
3569.1,6296.7,2.2922,-0.31368,-7.8838,18.95,0.023372,826.14,-64.871,-242.26,-50.698,-41.53,0,0.495,0.01796,-0.08678
3028.2,7848.1,1.6721,-0.14939,-6.548,19.805,0.0289,689.16,-67.708,-248.55,-51.132,-42.79,0,0.495,0.024017,-0.092974
3475.7,4309.6,2.5727,-0.20344,-9.1649,16.58,0.014955,1193.7,-63.029,-237.04,-48.473,-74.418,0,0.495,0.011897,-0.086778
2433.9,4159.2,2.185,0.013161,-9.0462,15.75,0.014069,1206.7,-65.076,-240.04,-45.697,-89.584,0,0.495,0.011889,-0.096065
-20885,-2059.2,2.9795,0.010589,-10.359,12.088,0.0051154,3152.5,-63.868,767.9,-33.821,-2382.9,0,0.495,0.0058249,-0.096063
-15602,-3729,3.065,-0.030064,-10.409,12.288,0.0052401,3162.2,-63.259,772.05,-34.047,-2370.9,0,0.495,0.0058279,-0.092967
-26008,-535.81,2.8973,0.050947,-10.291,11.891,0.004981,3145.5,-64.267,762.38,-33.439,-2394.5,0,0.495,0.0058218,-0.099159
-53611,-4257.7,3.5349,0.028848,-10.932,9.8232,0.00061155,4797.6,-63.649,1761.9,-12.127,-4655.5,0,0.495,0,-0.099158
-43724,-7496.8,3.5938,0.0037022,-10.999,9.9407,0.00062023,4823.6,-63.199,1772.4,-12.169,-4638.3,0,0.495,0,-0.096062
2108.9,4031,2.0663,0.084316,-8.9754,15.47,0.013724,1215.8,-65.351,-240.67,-44.683,-94.215,0,0.495,0.011886,-0.09916
-33532,-10976,3.6548,-0.021778,-11.049,10.065,0.00062953,4851.1,-62.535,1780,-12.109,-4620.7,0,0.495,0,-0.092966
2710.3,6126.7,1.8415,-0.0030991,-7.7403,18.153,0.02221,833.68,-66.488,-244.46,-46.236,-49.421,0,0.495,0.017952,-0.096067
2463.6,7634.4,1.3698,0.11272,-6.4022,19.285,0.027961,693.86,-68.008,-249.01,-47.112,-45.333,0,0.495,0.024011,-0.099165
2428.5,6025.3,1.7041,0.098676,-7.6643,17.876,0.021747,838.79,-66.646,-245.04,-44.711,-51.676,0,0.495,0.017949,-0.099163
2738.7,7752.5,1.5171,-0.017929,-6.4815,19.55,0.028459,690.95,-67.944,-248.8,-49.184,-44.179,0,0.495,0.024014,-0.096069
-8903.1,-5489.7,3.1548,-0.071123,-10.442,12.491,0.0053556,3174.1,-62.428,774.84,-34.632,-2358.5,0,0.495,0.0058308,-0.089872
-7197.8,-18438,3.7862,-0.074138,-11.091,10.329,0.0006499,4909.8,-60.523,1786.1,-12.721,-4583.7,0,0.495,0,-0.086775
-2030.2,-7392.8,3.2484,-0.11271,-10.457,12.697,0.0054647,3187.7,-61.371,776.25,-35.001,-2345.7,0,0.495,0.0058335,-0.086776
-20546,-14588,3.719,-0.047703,-11.079,10.195,0.00063945,4879.9,-61.645,1784.5,-12.478,-4602.5,0,0.495,0,-0.089871
2837.8,11163,1.1257,-0.20732,-4.0747,20.897,0.035921,582.06,-70.983,-261.52,-56.602,-27.719,0,0.495,0.036139,-0.092981
2952.8,9585,1.3794,-0.17988,-5.3062,20.552,0.033173,620.81,-69.372,-255.56,-54.093,-36.659,0,0.495,0.030078,-0.092977
3144.1,11274,1.3045,-0.39318,-4.1359,21.15,0.036267,583.43,-70.758,-261.5,-60.085,-27.055,0,0.495,0.036142,-0.089885
3247.4,9705,1.5519,-0.34022,-5.3638,20.794,0.033541,621.17,-69.059,-255.56,-56.898,-35.583,0,0.495,0.030081,-0.089882
2311,12532,0.93252,-0.23219,-2.8608,21.007,0.03748,560.47,-72.249,-265.2,-58.343,-13.85,0,0.495,0.042199,-0.092985
1866.5,12443,0.7629,-0.024782,-2.7866,20.722,0.037066,559.16,-72.242,-265.31,-54.266,-13.889,0,0.495,0.042196,-0.09608
2528.8,11052,0.95851,-0.023127,-4.0033,20.636,0.035513,581.52,-71.041,-261.44,-53.297,-28.096,0,0.495,0.036136,-0.096076
-6492.3,13463,0.51476,0.19986,-1.5117,20.416,0.0371,550.28,-73.031,-266.72,-49.782,7.3372,0,0.495,0.048253,-0.09918
1567.5,12319,0.60699,0.18131,-2.7036,20.429,0.036562,558.88,-72.095,-265.2,-50.119,-13.568,0,0.495,0.042194,-0.099176
-6801.9,13548,0.66807,-0.026907,-1.5973,20.734,0.037642,550.82,-73.217,-266.59,-54.803,6.503,0,0.495,0.048256,-0.096085
-6678.8,13589,0.83773,-0.25496,-1.6759,21.051,0.038096,552.56,-73.27,-266.15,-59.763,6.0903,0,0.495,0.048258,-0.09299
2243.4,10913,0.80281,0.15983,-3.9217,20.364,0.03502,581.93,-70.95,-261.24,-49.907,-28.162,0,0.495,0.036133,-0.099172
2629.4,12613,1.1159,-0.44119,-2.9263,21.285,0.037827,562.67,-72.098,-264.94,-62.532,-13.488,0,0.495,0.042201,-0.08989
-6999.6,13615,1.0235,-0.4844,-1.7474,21.365,0.038473,555.31,-73.172,-265.47,-64.738,6.053,0,0.495,0.04826,-0.089895
2657.2,9466,1.2167,-0.021133,-5.2369,20.301,0.032747,621.28,-69.508,-255.53,-51.499,-37.48,0,0.495,0.030075,-0.096073
2379.3,9325.1,1.0635,0.13653,-5.156,20.039,0.032252,622.7,-69.485,-255.42,-48.784,-38.022,0,0.495,0.030073,-0.099168
4125.9,4252.3,2.857,-0.35447,-9.1646,17.143,0.015488,1191.2,-60.614,-234.45,-50.174,-63.371,0,0.495,0.011902,-0.080587
4103,6320.1,2.6246,-0.53072,-7.9072,19.477,0.024033,825.12,-62.819,-240.63,-53.683,-35.156,0,0.495,0.017965,-0.08059
3807.6,4302.2,2.7126,-0.27795,-9.173,16.859,0.015224,1192.2,-61.926,-235.8,-49.469,-69.013,0,0.495,0.0119,-0.083682
3838.1,6325.2,2.4554,-0.4208,-7.9029,19.213,0.023712,825.3,-63.941,-241.47,-52.308,-38.491,0,0.495,0.017963,-0.083685
11107,-11452,3.4479,-0.19877,-10.434,13.121,0.0056785,3217.8,-58.57,774.81,-35.861,-2319.5,0,0.495,0.0058381,-0.080585
13867,-13637,3.5533,-0.24395,-10.394,13.341,0.0057863,3233.9,-56.822,771.74,-36.364,-2305.8,0,0.495,0.0058402,-0.07749
4420.6,4166.8,3.0062,-0.43353,-9.1394,17.432,0.015748,1190.9,-59.088,-232.96,-51.064,-57.58,0,0.495,0.011904,-0.077492
23531,-30828,4.0096,-0.15838,-11.011,10.756,0.00068434,5004.9,-55.717,1772.5,-14.041,-4525.1,0,0.495,0,-0.077489
18343,-26537,3.9317,-0.12926,-11.058,10.609,0.00067224,4972.4,-57.56,1780.4,-13.513,-4545.4,0,0.495,0,-0.080585
4343.8,6295.7,2.8,-0.64409,-7.8963,19.744,0.024337,825.6,-61.498,-239.72,-55.234,-31.611,0,0.495,0.017967,-0.077495
5470.3,-9337.8,3.3464,-0.15514,-10.455,12.906,0.0055715,3202.4,-60.085,776.27,-35.584,-2332.8,0,0.495,0.0058358,-0.083681
7424.4,-22342,3.8574,-0.10125,-11.084,10.467,0.00066081,4940.7,-59.16,1784.8,-13.248,-4564.7,0,0.495,0,-0.08368
-17152,13617,2.1299,-1.0969,1.2681,23.999,0.037937,632.81,-72.302,-239.73,-74.416,103.44,0,0.495,0.066444,-0.083731
-17504,14154,1.7052,-1.0679,0.29665,22.895,0.038613,593.06,-73.169,-252.2,-77.344,64.56,0,0.495,0.060384,-0.083722
-17181,13391,2.3596,-1.3711,1.171,24.372,0.038426,634.43,-71.976,-237.53,-80.764,100.76,0,0.495,0.06645,-0.080639
-17587,13997,1.9428,-1.3329,0.21625,23.274,0.038982,597.13,-72.79,-250.11,-83.174,63.599,0,0.495,0.060387,-0.080629
-16414,12793,2.6269,-0.83073,2.2462,25.387,0.036749,691.04,-71.467,-223.82,-60.942,150.9,0,0.495,0.0725,-0.086831
-17087,13825,1.9217,-0.82445,1.3666,23.628,0.037397,632.09,-72.527,-241.79,-67.631,106.49,0,0.495,0.066441,-0.086823
-16467,12566,2.8118,-1.1085,2.1338,25.692,0.037379,687.52,-71.266,-222.17,-68.496,145.63,0,0.495,0.072505,-0.083737
-16477,12304,3.0208,-1.3884,2.021,26.005,0.037963,685.12,-70.977,-220.37,-75.474,140.77,0,0.495,0.072512,-0.080631
-17402,14306,1.4867,-0.80479,0.38014,22.516,0.038193,589.68,-73.441,-254.16,-71.28,65.861,0,0.495,0.060381,-0.086813
-17379,14059,1.7236,-1.2692,-0.81982,22.628,0.039329,575.36,-72.613,-258.29,-81.684,32.78,0,0.495,0.054324,-0.080621
-17561,14011,1.9784,-1.5251,-0.8795,22.971,0.039544,580.89,-72.053,-256.67,-86.996,33.192,0,0.495,0.054327,-0.077523
-17673,13865,2.1993,-1.6009,0.13906,23.649,0.039302,601.78,-72.287,-248.02,-88.99,62.886,0,0.495,0.06039,-0.077533
-17216,13191,2.6093,-1.6478,1.0753,24.742,0.038864,636.74,-71.539,-235.36,-87.004,98.351,0,0.495,0.066457,-0.077543
-16481,12071,3.2535,-1.6711,1.9074,26.316,0.038498,683.65,-70.574,-218.55,-82.286,136.21,0,0.495,0.072535,-0.077513
-17208,14130,1.4858,-1.0167,-0.75529,22.28,0.039064,570.37,-73.042,-259.89,-76.405,32.595,0,0.495,0.054322,-0.083716
-16891,14202,1.2651,-0.76666,-0.68579,21.93,0.038746,566,-73.355,-261.42,-70.982,32.725,0,0.495,0.05432,-0.08681
-9737.6,9684.5,4.7251,-0.27411,3.8366,30.457,0.035884,848.26,-67.598,-172.55,-11.651,253.13,0,0.495,0.084615,-0.093028
-14476,11527,3.3837,-0.27406,3.2318,27.434,0.035248,778.21,-69.487,-200.95,-28.91,211.11,0,0.495,0.078554,-0.093025
-12546,9596.2,4.7609,-0.54279,3.721,30.441,0.036515,833.35,-67.609,-173.98,-21.757,243.72,0,0.495,0.084624,-0.089923
-14727,11399,3.4733,-0.54809,3.116,27.574,0.035949,766.94,-69.506,-201.17,-38.674,202.8,0,0.495,0.078557,-0.089931
-14900,11201,3.5931,-0.82442,2.9965,27.739,0.036627,757.28,-69.446,-200.9,-47.728,194.99,0,0.495,0.078563,-0.086841
-16317,13014,2.4676,-0.55469,2.3576,25.095,0.036074,695.94,-71.552,-225.12,-52.82,156.63,0,0.495,0.072497,-0.089923
-13365,9440.5,4.8275,-0.8145,3.5983,30.445,0.037125,819.79,-67.55,-174.98,-31.77,234.4,0,0.495,0.084633,-0.086823
-16140,13171,2.3352,-0.28,2.4677,24.824,0.035356,702.45,-71.546,-225.95,-44.14,162.83,0,0.495,0.072494,-0.093014
-4604,7810.1,6.2779,-0.28557,4.2814,33.458,0.036914,905.95,-64.961,-143.97,10.119,284.21,0,0.495,0.090698,-0.093013
-2057,7885.9,6.3366,-0.031208,4.3828,33.64,0.03637,924.47,-64.869,-140.87,21.517,294.45,0,0.495,0.090683,-0.096128
-7065.2,9750.1,4.7219,-0.0087605,3.9454,30.498,0.035251,864.61,-67.489,-170.44,-0.74533,262.83,0,0.495,0.08461,-0.096125
