"Lambda2","Q","U:0","U:1","U:2","k","nut","omega","p","vorticity:0","vorticity:1","vorticity:2","yPlus","Points:0","Points:1","Points:2"
87.847,-150.36,31.006,-0.81964,-1.6105,0.0054865,6.9502e-05,0.82952,-28.585,3.2863,-4.2438,-3.2712,0,0.33,0.30402,0.21209
80.854,-93.412,30.98,-0.77163,-1.5654,0.0054849,7.7137e-05,0.78384,-28.515,-4.0847,-5.5123,-1.665,0,0.33,0.30401,0.21828
72.832,1.7306,30.989,-0.83083,-1.7194,0.0054868,7.8692e-05,0.80935,-28.954,-13.106,-3.9992,0.22256,0,0.33,0.29792,0.21211
58.584,-94.877,30.871,-1.371,-0.51576,0.0054922,8.3323e-05,0.95008,-25.278,5.3322,3.0711,2.1778,0,0.33,0.42656,0.10547
86.872,-154.63,30.88,-1.4884,-0.6178,0.0054979,6.8178e-05,1.0949,-25.529,4.5525,3.8654,1.7565,0,0.33,0.41436,0.10545
55.634,-86.442,30.851,-1.3633,-0.49833,0.0054955,8.469e-05,1.0159,-25.385,7.7934,2.9093,1.9091,0,0.33,0.42655,0.099259
64.879,-82.57,30.856,-1.4933,-0.59566,0.0055018,7.6629e-05,1.1649,-25.618,12.107,3.0117,1.3359,0,0.33,0.41438,0.099244
77.644,-103.68,30.869,-1.5248,-0.61714,0.0055003,7.5635e-05,1.1342,-25.59,9.0729,3.9165,1.7565,0,0.33,0.41437,0.10234
62.179,-127.97,30.887,-1.3332,-0.53407,0.0054897,7.449e-05,0.91166,-25.172,1.3708,2.1657,2.4094,0,0.33,0.42656,0.11169
74.541,-151.37,30.9,-1.4516,-0.64354,0.0054947,6.7141e-05,1.0356,-25.442,4.861,2.2545,2.2306,0,0.33,0.41431,0.11171
86.368,-166.44,30.897,-1.4771,-0.64245,0.0054972,6.438e-05,1.0904,-25.518,4.8592,3.1822,2.0544,0,0.33,0.41434,0.10858
52.089,-119.23,30.896,-1.2877,-0.55407,0.0054876,7.7384e-05,0.87021,-25.069,2.5495,0.33673,2.3871,0,0.33,0.42654,0.11794
86.399,-183.41,30.913,-1.3994,-0.6655,0.0054923,6.3184e-05,0.99797,-25.352,1.9473,0.96592,2.6668,0,0.33,0.41427,0.11795
43.391,-104,30.89,-1.2619,-0.57184,0.0054857,8.1872e-05,0.82822,-24.962,4.1332,-1.111,2.4694,0,0.33,0.42652,0.12423
53.044,-106.61,30.907,-1.3692,-0.6895,0.0054897,7.4244e-05,0.93411,-25.266,8.5262,-2.3475,2.5484,0,0.33,0.41421,0.12427
68.513,-145.88,30.921,-1.3802,-0.69054,0.005492,6.7429e-05,0.99057,-25.347,6.5345,-1.2148,2.7565,0,0.33,0.41424,0.1211
92.247,-180.35,30.911,-1.4482,-0.66671,0.0054939,6.303e-05,1.0306,-25.419,2.3724,2.1588,2.8527,0,0.33,0.41428,0.11484
40.407,-43.637,30.903,-1.0988,-0.62414,0.0054793,0.00010425,0.67517,-24.502,9.52,2.5215,1.8481,0,0.33,0.42646,0.14923
58.589,-100.25,30.889,-1.0995,-0.61176,0.0054814,8.3849e-05,0.73334,-24.614,3.7143,1.8764,1.8112,0,0.33,0.42647,0.14303
40.448,-16.511,30.913,-1.1837,-0.75347,0.005481,9.7884e-05,0.71638,-24.865,14.683,2.5715,0.89366,0,0.33,0.41424,0.1492
90.748,-158.77,30.897,-1.1877,-0.73556,0.0054838,6.7554e-05,0.80589,-24.955,3.3776,2.0241,1.2025,0,0.33,0.41425,0.14295
55.072,-69.815,30.908,-1.1709,-0.75834,0.0054829,8.1814e-05,0.76727,-24.965,11.673,2.4684,1.1205,0,0.33,0.41425,0.14606
72.927,-149.35,30.882,-1.1656,-0.59782,0.0054827,6.9253e-05,0.77801,-24.722,-1.6442,0.88102,2.077,0,0.33,0.42647,0.1368
94.054,-193.36,30.892,-1.2619,-0.72284,0.0054857,6.1093e-05,0.86719,-25.061,0.99304,-0.44507,1.7425,0,0.33,0.41422,0.13669
108.83,-204.33,30.894,-1.2378,-0.74337,0.0054853,5.9632e-05,0.85804,-25.039,0.040462,0.66693,1.7521,0,0.33,0.41423,0.13982
56.994,-127.04,30.881,-1.2326,-0.58575,0.0054838,7.5692e-05,0.79724,-24.844,1.1371,-0.44898,2.4402,0,0.33,0.42649,0.13051
88.693,-191.16,30.896,-1.3326,-0.70571,0.0054873,6.249e-05,0.90067,-25.168,1.3706,-0.7949,2.4219,0,0.33,0.41419,0.13047
69.08,-139,30.902,-1.3792,-0.71069,0.0054888,6.9914e-05,0.92268,-25.244,5.7559,-1.856,2.9313,0,0.33,0.41419,0.1274
101.54,-211.9,30.899,-1.3057,-0.72874,0.005487,5.8382e-05,0.90445,-25.158,0.71849,-0.82692,2.3418,0,0.33,0.4142,0.13356
51.488,-75.109,30.918,-1.1027,-0.62836,0.0054774,9.4052e-05,0.64824,-24.378,5.5415,2.6148,2.0819,0,0.33,0.42645,0.15545
73.486,-128.47,30.93,-1.1749,-0.7582,0.005479,7.5185e-05,0.69509,-24.749,4.8716,2.621,1.0158,0,0.33,0.41422,0.15549
56.098,-57.864,30.924,-1.2114,-0.77039,0.0054799,9.2631e-05,0.6988,-24.846,10.409,2.7024,1.1135,0,0.33,0.41423,0.15237
65.672,-119.52,30.933,-1.0499,-0.63157,0.0054764,7.6952e-05,0.64218,-24.252,0.51139,2.0987,2.1496,0,0.33,0.42643,0.16167
75.744,-145.92,30.944,-1.1195,-0.76511,0.0054777,6.9363e-05,0.68208,-24.634,3.1921,1.6131,0.87049,0,0.33,0.41421,0.16176
79.928,-153.36,30.941,-1.1533,-0.77585,0.0054785,6.767e-05,0.69897,-24.749,3.5321,2.0909,0.98075,0,0.33,0.41422,0.15861
55.358,-110.36,30.942,-0.99013,-0.63515,0.0054755,8.0952e-05,0.62568,-24.131,1.3795,0.22641,1.86,0,0.33,0.42642,0.16792
44.861,-96.799,30.933,-0.94828,-0.63648,0.0054746,8.5943e-05,0.60664,-24.01,2.5488,-1.5415,1.9232,0,0.33,0.42639,0.17417
79.455,-155.59,30.951,-1.0529,-0.76753,0.0054767,6.8047e-05,0.66435,-24.522,1.8017,0.024964,0.55904,0,0.33,0.41418,0.16802
51.171,-107.51,30.94,-1.0073,-0.77027,0.0054756,7.8601e-05,0.63652,-24.406,5.2247,-2.3665,0.38257,0,0.33,0.41411,0.17436
55.026,-121,30.953,-1.0281,-0.78228,0.0054764,7.5427e-05,0.65329,-24.532,4.9998,-1.774,0.27305,0,0.33,0.41415,0.17117
89.115,-164.51,30.951,-1.0996,-0.78082,0.0054774,6.616e-05,0.68013,-24.623,1.2717,1.1841,0.86588,0,0.33,0.41419,0.1649
40.081,-67.335,30.918,-0.77055,-0.62105,0.0054721,0.00010216,0.54774,-23.628,3.8713,0.63573,1.4287,0,0.33,0.42627,0.19297
23.895,-25.181,30.92,-0.76389,-0.61632,0.0054709,0.00012346,0.52096,-23.498,9.202,0.1779,1.3838,0,0.33,0.42623,0.19924
56.429,-96.952,30.926,-0.81089,-0.75556,0.005473,8.5346e-05,0.57387,-24.023,4.7884,0.97042,-0.0892,0,0.33,0.41383,0.1934
19.888,-2.6864,30.928,-0.80858,-0.74716,0.0054716,0.00013068,0.53716,-23.891,12.468,0.049845,-0.098081,0,0.33,0.41379,0.19964
19.767,-15.987,30.931,-0.80099,-0.76197,0.0054724,0.00012598,0.54984,-24.031,11.697,0.56471,-0.23574,0,0.33,0.41379,0.19655
65.751,-118.19,30.916,-0.82862,-0.62681,0.0054731,7.7606e-05,0.58249,-23.752,-1.4041,0.2683,1.6561,0,0.33,0.4263,0.18673
80.228,-148.64,30.922,-0.87449,-0.76104,0.0054741,6.9834e-05,0.6144,-24.146,1.333,0.076483,0.038259,0,0.33,0.41386,0.18718
83.457,-147.32,30.925,-0.84491,-0.76713,0.0054738,7.026e-05,0.60557,-24.133,1.159,0.86866,0.12896,0,0.33,0.41383,0.19031
60.378,-116.24,30.919,-0.90307,-0.63223,0.0054738,7.8823e-05,0.5969,-23.881,0.041922,-1.0242,1.9713,0,0.33,0.42634,0.18047
87.857,-163.75,30.926,-0.94784,-0.76628,0.0054748,6.6833e-05,0.63134,-24.272,0.10599,-0.98843,0.18554,0,0.33,0.41394,0.18087
72.636,-137.89,30.932,-0.99574,-0.78107,0.0054753,7.2144e-05,0.6361,-24.387,2.1144,-1.9076,0.53153,0,0.33,0.41401,0.17764
86.859,-166.81,30.926,-0.91315,-0.77638,0.0054746,6.5753e-05,0.63184,-24.279,0.41614,-0.43978,0.031463,0,0.33,0.41387,0.18407
104.97,-193.2,30.909,-1.5454,-0.70889,0.0055005,5.9515e-05,1.1735,-25.617,6.1042,3.7009,1.4493,0,0.33,0.40817,0.10869
127.41,-243.71,30.91,-1.6183,-0.79025,0.0055035,5.2905e-05,1.248,-25.686,7.1735,3.9372,-1.4296,0,0.33,0.40205,0.10886
92.109,-177.4,30.919,-1.5297,-0.72336,0.0054987,6.1813e-05,1.1329,-25.578,6.5807,2.8963,1.86,0,0.33,0.40815,0.11182
102.86,-199.31,30.922,-1.5991,-0.80544,0.0055014,5.7036e-05,1.1995,-25.652,8.7955,3.2781,-1.1185,0,0.33,0.40203,0.11203
111.87,-215.41,30.915,-1.6124,-0.80632,0.0055027,5.4928e-05,1.2273,-25.68,9.3026,3.4778,-1.7769,0,0.33,0.40204,0.11042
112.28,-199.73,30.894,-1.5686,-0.69313,0.0055024,5.8539e-05,1.2107,-25.654,5.1463,4.6068,1.317,0,0.33,0.40819,0.10558
124.62,-224.7,30.894,-1.6436,-0.77499,0.0055056,5.3804e-05,1.2928,-25.715,8.8958,4.7645,-1.4053,0,0.33,0.40203,0.10581
133.74,-251.53,30.901,-1.6397,-0.7912,0.0055048,5.1875e-05,1.2782,-25.706,7.3073,4.4489,-1.911,0,0.33,0.40204,0.10735
62.385,-79.029,30.919,-1.2245,-0.83076,0.0054842,7.8181e-05,0.7985,-25.129,12.314,2.33,0.65825,0,0.33,0.40817,0.14603
42.232,-7.2613,30.927,-1.2402,-0.84088,0.0054825,9.6666e-05,0.74699,-25.084,16.573,2.369,0.55111,0,0.33,0.40815,0.14923
63.157,-83.681,30.921,-1.2777,-0.91097,0.0054852,7.6532e-05,0.81683,-25.287,12.599,2.3635,-1.2284,0,0.33,0.40211,0.14603
42.972,-8.9577,30.929,-1.2876,-0.91926,0.0054833,9.5868e-05,0.76342,-25.247,16.43,2.3875,-1.1432,0,0.33,0.40208,0.14932
45.105,-20.988,30.925,-1.2824,-0.92333,0.0054843,8.8825e-05,0.78504,-25.293,16.546,2.339,-1.4119,0,0.33,0.4021,0.14766
103.71,-190.01,30.911,-1.2448,-0.82085,0.0054858,6.1084e-05,0.86157,-25.164,3.4949,1.8736,0.89425,0,0.33,0.40817,0.14287
97.54,-186.63,30.913,-1.2958,-0.90319,0.005487,6.0584e-05,0.89062,-25.317,6.015,1.8692,-1.1299,0,0.33,0.40212,0.14289
78.094,-143.51,30.916,-1.2877,-0.9143,0.0054862,6.6146e-05,0.85433,-25.32,9.0369,2.3286,-1.4694,0,0.33,0.40212,0.14445
119.96,-230.33,30.906,-1.2861,-0.81635,0.005487,5.5885e-05,0.91,-25.21,0.38212,0.16271,1.2759,0,0.33,0.40815,0.13972
151.57,-274.12,30.908,-1.3341,-0.89794,0.0054885,5.1448e-05,0.95362,-25.353,0.14401,-0.1141,-0.91287,0,0.33,0.40211,0.13976
117.67,-232.32,30.909,-1.3264,-0.81042,0.0054881,5.5779e-05,0.93987,-25.256,1.0861,-1.4826,1.4782,0,0.33,0.40813,0.13656
148.39,-268.95,30.911,-1.3812,-0.89357,0.0054898,5.1641e-05,0.99003,-25.401,1.3763,-2.2987,-0.77446,0,0.33,0.40206,0.13654
158.84,-281.49,30.907,-1.365,-0.90438,0.0054893,5.0639e-05,0.97796,-25.391,0.10028,-1.3891,-1.0268,0,0.33,0.40209,0.13816
125.53,-238.45,30.908,-1.3149,-0.90843,0.005488,5.4953e-05,0.93031,-25.352,2.9949,1.0713,-1.2362,0,0.33,0.40212,0.14134
59.38,-74.307,30.935,-1.2485,-0.84239,0.005481,8.6239e-05,0.72769,-25.029,10.224,2.4893,0.63991,0,0.33,0.40812,0.15245
59.691,-105.36,30.938,-1.2866,-0.92034,0.0054818,7.6886e-05,0.74874,-25.198,8.7306,2.5055,-1.0129,0,0.33,0.40202,0.15259
49.958,-47.093,30.933,-1.2988,-0.92737,0.0054825,9.1179e-05,0.75051,-25.238,12.519,2.4973,-1.3162,0,0.33,0.40205,0.15096
83.7,-157.2,30.943,-1.2243,-0.84436,0.0054802,6.6541e-05,0.72921,-24.981,4.1378,2.3647,0.63785,0,0.33,0.40812,0.15558
77.818,-154.96,30.946,-1.2652,-0.92435,0.0054808,6.6423e-05,0.74642,-25.147,5.2534,2.1274,-0.96344,0,0.33,0.4019,0.15593
70.276,-137.81,30.942,-1.2807,-0.92941,0.0054813,6.8908e-05,0.74949,-25.195,6.8935,2.417,-1.1762,0,0.33,0.40196,0.15427
87.415,-167.94,30.95,-1.1935,-0.84954,0.0054794,6.4911e-05,0.72216,-24.932,3.3472,1.8304,0.48673,0,0.33,0.40811,0.1587
84.615,-165.94,30.955,-1.1643,-0.85283,0.0054787,6.5457e-05,0.71144,-24.879,2.8763,1.4202,0.50305,0,0.33,0.40808,0.16188
97.318,-189.21,30.952,-1.2333,-0.92818,0.0054801,6.14e-05,0.74086,-25.096,2.0094,1.4614,-0.91037,0,0.33,0.40184,0.15911
91.051,-180.43,30.957,-1.1997,-0.93099,0.0054794,6.2907e-05,0.73046,-25.05,1.8297,1.252,-0.83242,0,0.33,0.40183,0.16221
92.317,-183.69,30.955,-1.2191,-0.93735,0.0054798,6.2356e-05,0.73664,-25.096,2.1258,1.2723,-1.0224,0,0.33,0.40183,0.16067
92.564,-178.7,30.95,-1.2558,-0.93433,0.0054805,6.2885e-05,0.74611,-25.14,2.9226,1.7338,-1.1737,0,0.33,0.40185,0.15755
23.171,-16.937,30.937,-0.81998,-0.82738,0.0054729,0.00012022,0.56142,-24.243,12.266,0.39741,-0.85236,0,0.33,0.4077,0.19659
18.384,12.524,30.936,-0.83215,-0.82233,0.0054721,0.00013244,0.54922,-24.183,14.785,-0.39823,-0.78787,0,0.33,0.4077,0.19968
24.538,-25.466,30.935,-0.83777,-0.90347,0.0054736,0.00012477,0.57324,-24.465,9.7869,0.35808,-1.7041,0,0.33,0.40163,0.19659
18.016,-7.9691,30.934,-0.84432,-0.89918,0.0054728,0.00013444,0.5656,-24.402,11.337,-0.54379,-1.7677,0,0.33,0.40163,0.19968
14.768,-1.1862,30.934,-0.84188,-0.90776,0.0054733,0.00014823,0.56784,-24.463,11.435,-0.14354,-1.8653,0,0.33,0.40163,0.19814
58.352,-104.46,30.934,-0.83019,-0.83222,0.0054737,8.2602e-05,0.59221,-24.299,5.2471,1.1469,-0.71095,0,0.33,0.40771,0.19349
43.396,-88.637,30.932,-0.84806,-0.90789,0.0054743,8.8264e-05,0.59977,-24.52,4.5325,1.3264,-1.5205,0,0.33,0.40163,0.1935
29.408,-53.14,30.934,-0.84135,-0.91081,0.005474,0.00010679,0.58546,-24.519,6.7755,0.96757,-1.6756,0,0.33,0.40163,0.19505
94.544,-170.75,30.929,-0.90032,-0.84507,0.0054749,6.4937e-05,0.63875,-24.418,0.60024,0.088347,-0.60134,0,0.33,0.40772,0.18729
89.36,-161.27,30.93,-0.86281,-0.83885,0.0054744,6.6637e-05,0.62245,-24.358,1.2129,0.91539,-0.5447,0,0.33,0.40771,0.19039
96.059,-174.29,30.926,-0.92106,-0.92029,0.0054754,6.3637e-05,0.65054,-24.634,-2.622,0.1109,-1.4928,0,0.33,0.40163,0.18732
85.719,-156.53,30.928,-0.87781,-0.91419,0.0054749,6.7171e-05,0.63107,-24.576,-1.3236,1.185,-1.4607,0,0.33,0.40163,0.19041
96.673,-173.07,30.925,-0.90154,-0.92366,0.0054753,6.3461e-05,0.64471,-24.633,-3.6295,0.74779,-1.4507,0,0.33,0.40163,0.18887
59.247,-123.13,30.929,-0.86086,-0.91709,0.0054747,7.6966e-05,0.61696,-24.579,1.0092,1.5502,-1.5,0,0.33,0.40163,0.19196
82.833,-165.55,30.939,-1.4452,-0.75941,0.0054948,6.3096e-05,1.0616,-25.456,7.7205,-1.3171,2.2523,0,0.33,0.40812,0.12112
91.874,-187.01,30.945,-1.5144,-0.84009,0.0054973,5.8859e-05,1.1201,-25.549,9.2283,-1.4129,-0.58609,0,0.33,0.40203,0.1212
63.996,-112.17,30.93,-1.4421,-0.77279,0.005493,7.0396e-05,1.0167,-25.418,11.13,-3.1784,2.3164,0,0.33,0.40811,0.1242
77.205,-113.61,30.937,-1.5089,-0.85393,0.0054953,6.6563e-05,1.0707,-25.524,13.33,-3.6869,-0.57726,0,0.33,0.40204,0.12419
81.405,-131.44,30.942,-1.5134,-0.85464,0.0054966,6.3559e-05,1.0977,-25.549,13.206,-3.1767,-1.1948,0,0.33,0.40204,0.12267
112.27,-226.49,30.937,-1.4727,-0.74534,0.0054961,5.6031e-05,1.0978,-25.493,2.3968,1.511,2.452,0,0.33,0.40813,0.11802
119.93,-243.35,30.943,-1.5396,-0.8274,0.0054987,5.3513e-05,1.1604,-25.583,5.6978,1.6878,-0.6015,0,0.33,0.40202,0.11818
107.69,-228.33,30.946,-1.5314,-0.84177,0.0054982,5.4791e-05,1.1487,-25.578,7.0309,0.32771,-1.0683,0,0.33,0.40202,0.1197
107.46,-208.07,30.929,-1.5087,-0.73464,0.0054971,5.8355e-05,1.1117,-25.535,3.3935,2.6838,2.2714,0,0.33,0.40814,0.11493
132.31,-258.63,30.934,-1.5719,-0.81605,0.0054999,5.2485e-05,1.1818,-25.616,4.3538,3.065,-0.79759,0,0.33,0.40202,0.11516
119.78,-231.85,30.927,-1.596,-0.81952,0.0055007,5.4651e-05,1.1904,-25.642,6.2067,3.2643,-1.3809,0,0.33,0.40202,0.11362
132.46,-260.98,30.938,-1.5602,-0.82947,0.0054995,5.1815e-05,1.1806,-25.611,5.118,2.6283,-1.1933,0,0.33,0.40202,0.11668
81.721,-160.96,30.921,-1.4349,-0.78189,0.0054913,6.4766e-05,0.99123,-25.377,6.7566,-2.3144,2.4355,0,0.33,0.40811,0.12729
105.34,-209.4,30.928,-1.4944,-0.86477,0.0054934,5.7705e-05,1.0477,-25.499,6.3796,-2.3788,-0.29148,0,0.33,0.40203,0.12735
91.727,-158.23,30.93,-1.5138,-0.86757,0.0054944,6.2983e-05,1.0576,-25.525,9.8119,-3.0566,-0.68834,0,0.33,0.40203,0.1258
114.77,-234.37,30.917,-1.403,-0.79069,0.0054901,5.5346e-05,0.98241,-25.34,1.7238,-1.2819,2.2521,0,0.33,0.40811,0.13036
123.69,-245.79,30.923,-1.4652,-0.87481,0.005492,5.3647e-05,1.0348,-25.47,4.1835,-1.8573,-0.26343,0,0.33,0.40203,0.13036
116.79,-231.34,30.925,-1.4858,-0.87813,0.0054928,5.4889e-05,1.0451,-25.5,5.4154,-2.0139,-0.67317,0,0.33,0.40203,0.12889
123.93,-244.24,30.914,-1.3634,-0.80151,0.0054891,5.4403e-05,0.96564,-25.301,1.0042,-1.5292,1.87,0,0.33,0.40811,0.13344
167.92,-302.07,30.918,-1.4255,-0.88448,0.005491,4.896e-05,1.0214,-25.439,0.10859,-2.289,-0.3677,0,0.33,0.40204,0.1334
166.91,-294.48,30.915,-1.4069,-0.89765,0.0054905,4.9504e-05,1.0121,-25.438,0.65945,-2.6663,-0.95257,0,0.33,0.40204,0.13496
153.7,-282.72,30.92,-1.4543,-0.88776,0.0054916,5.0391e-05,1.0341,-25.47,1.9306,-2.0216,-0.55943,0,0.33,0.40203,0.13187
61.805,-126.23,30.958,-1.0613,-0.85392,0.0054771,7.3957e-05,0.67042,-24.715,4.8942,-2.1779,-0.14502,0,0.33,0.40796,0.17139
53.842,-109.42,30.948,-1.0447,-0.85417,0.0054765,7.754e-05,0.65674,-24.657,5.6005,-3.1394,-0.10346,0,0.33,0.40792,0.17455
62.965,-126.51,30.958,-1.0934,-0.92788,0.0054778,7.3728e-05,0.68393,-24.904,3.9587,-2.8488,-1.2187,0,0.33,0.40182,0.1715
57.192,-105.25,30.947,-1.0743,-0.92688,0.0054771,7.9271e-05,0.66878,-24.855,4.8483,-3.8363,-1.4381,0,0.33,0.40182,0.17459
54.578,-100.67,30.953,-1.0855,-0.93381,0.0054775,8.0342e-05,0.67473,-24.907,5.3938,-3.8437,-1.607,0,0.33,0.40182,0.17305
89.306,-173.47,30.962,-1.0913,-0.85244,0.0054777,6.4399e-05,0.69085,-24.767,1.4216,-0.1895,0.2095,0,0.33,0.408,0.16823
80.996,-165,30.963,-1.1227,-0.92877,0.0054784,6.589e-05,0.70434,-24.953,1.8791,-0.44455,-0.91525,0,0.33,0.40182,0.16841
68.376,-145.57,30.962,-1.11,-0.9349,0.0054781,6.9669e-05,0.69501,-24.953,2.7237,-1.7194,-1.2229,0,0.33,0.40182,0.16995
95.432,-180.8,30.96,-1.131,-0.8532,0.0054782,6.3015e-05,0.70374,-24.822,1.0506,1.0217,0.39553,0,0.33,0.40803,0.16507
106.79,-199.32,30.961,-1.1607,-0.93007,0.0054789,6.002e-05,0.7219,-25.001,-0.42538,0.95943,-0.82716,0,0.33,0.40183,0.16531
103.72,-194.06,30.959,-1.1859,-0.93837,0.0054792,6.078e-05,0.72807,-25.047,-0.11595,1.2021,-0.96501,0,0.33,0.40183,0.16377
95.452,-186.89,30.963,-1.1429,-0.93635,0.0054787,6.2173e-05,0.71575,-25.002,0.46649,0.48923,-1.0244,0,0.33,0.40182,0.16686
79.8,-151.99,30.938,-1.0198,-0.85098,0.0054759,6.8683e-05,0.65491,-24.595,1.7986,-2.2135,-0.16155,0,0.33,0.40787,0.17773
79.773,-154.6,30.936,-1.0462,-0.92356,0.0054764,6.7786e-05,0.66431,-24.802,0.21221,-2.6816,-1.4538,0,0.33,0.40181,0.17769
67.209,-126.47,30.94,-1.0678,-0.93126,0.0054768,7.3944e-05,0.66593,-24.854,2.0479,-3.4772,-1.4985,0,0.33,0.40181,0.17614
103.08,-185.79,30.933,-0.97867,-0.84853,0.0054756,6.2103e-05,0.65465,-24.537,-0.68284,-1.068,-0.50589,0,0.33,0.40781,0.18096
91.44,-172.39,30.93,-1.0075,-0.92277,0.005476,6.4371e-05,0.66173,-24.749,-1.279,-1.1771,-1.5786,0,0.33,0.40174,0.18095
84.966,-164.44,30.931,-1.0308,-0.92886,0.0054762,6.583e-05,0.66263,-24.804,-0.78644,-1.8646,-1.5946,0,0.33,0.40179,0.17928
99.299,-179.01,30.93,-0.93724,-0.84806,0.0054752,6.3501e-05,0.64849,-24.479,0.0037964,-0.51206,-0.61529,0,0.33,0.40774,0.18416
100.06,-180.49,30.927,-0.96386,-0.92265,0.0054757,6.2517e-05,0.65903,-24.69,-2.6969,-0.56038,-1.5858,0,0.33,0.40165,0.18421
93.018,-173.04,30.925,-0.94488,-0.92827,0.0054756,6.3811e-05,0.65628,-24.692,-3.1497,-0.32323,-1.5905,0,0.33,0.40164,0.18577
96.856,-177.31,30.927,-0.98995,-0.92903,0.0054759,6.3059e-05,0.66134,-24.748,-2.7746,-0.73369,-1.656,0,0.33,0.40168,0.18261
75.191,-122.07,30.731,-1.5066,0.012794,0.0055515,7.7718e-05,2.1541,-26.472,1.0251,1.5765,-0.9339,0,0.33,0.42654,0
89.347,-151.78,30.695,-1.6587,0.0055716,0.0055883,6.9522e-05,2.9502,-26.663,1.4821,1.6271,-3.0424,0,0.33,0.4144,0
