"Lambda2","Q","U:0","U:1","U:2","k","nut","omega","p","vorticity:0","vorticity:1","vorticity:2","yPlus","Points:0","Points:1","Points:2"
12.357,-7.9901,30.335,-0.77288,-0.62264,0.0054847,0.0001744,0.59479,-5.2019,8.1397,0.25977,-0.70258,0,0.495,0.41344,0.19609
18.509,-21.082,30.328,-0.79721,-0.68109,0.005485,0.00013694,0.61514,-5.1422,8.5437,0.39116,-1.0296,0,0.495,0.40729,0.19929
13.701,-8.2474,30.323,-0.79462,-0.67745,0.0054856,0.00015092,0.61269,-5.0175,9.6447,0.21381,-1.0009,0,0.495,0.40732,0.19606
38.266,-52.237,30.334,-0.75228,-0.51905,0.0054855,0.00011379,0.62478,-5.3319,3.2368,0.74062,1.467,0,0.495,0.42554,0.18952
31.919,-47.292,30.331,-0.76929,-0.57867,0.0054862,0.00012135,0.63776,-5.1453,3.5252,0.64309,0.23126,0,0.495,0.41945,0.18951
23.502,-25.574,30.341,-0.73986,-0.52113,0.0054845,0.00013729,0.5962,-5.4409,6.7358,1.039,1.3957,0,0.495,0.42554,0.19267
18.535,-23.686,30.338,-0.7596,-0.58023,0.0054851,0.00014561,0.60887,-5.2661,6.4133,0.61412,0.14826,0,0.495,0.41947,0.1927
9.9799,-12.961,30.334,-0.72115,-0.47497,0.0054835,0.00017961,0.57042,-5.6138,0.59893,1.0871,4.7345,0,0.495,0.43167,0.19271
2.4779,13.177,30.341,-0.71777,-0.4745,0.0054827,0.00019836,0.55157,-5.7116,7.2082,0.51925,4.8254,0,0.495,0.43165,0.19587
10.367,18.703,30.348,-0.74044,-0.52552,0.0054835,0.00019115,0.56991,-5.548,12.187,0.57475,1.1918,0,0.495,0.42555,0.19589
1.3924,-2.772,30.305,-0.7199,-0.47158,0.0054802,0.00020686,0.51708,-5.9616,3.7626,0.84876,5.9425,0,0.495,0.43778,0.19905
-1.1701,-0.021658,30.299,-0.70864,-0.47399,0.0054811,0.00023671,0.52526,-5.8711,0.59995,0.58906,6.4581,0,0.495,0.43779,0.19592
-1.4359,24.485,30.344,-0.74012,-0.47717,0.0054819,0.00021635,0.54354,-5.8082,10.946,-0.24204,4.7378,0,0.495,0.43165,0.19905
-2.2593,1.254,30.295,-0.71236,-0.47928,0.0054817,0.00026428,0.53372,-5.7802,-2.7173,0.22648,6.2915,0,0.495,0.43781,0.19278
2.9494,33.987,30.353,-0.76078,-0.52831,0.0054828,0.00023322,0.5593,-5.6514,13.545,-0.066935,1.3056,0,0.495,0.42557,0.19914
15.926,-23.321,30.327,-0.73556,-0.47468,0.0054843,0.00015815,0.5931,-5.5137,-2.5452,0.86462,4.5215,0,0.495,0.43169,0.18957
-2.0783,1.7897,30.291,-0.7203,-0.48027,0.0054822,0.0002283,0.5462,-5.6867,-5.4284,0.40416,5.9031,0,0.495,0.43784,0.18963
10.73,2.1464,30.344,-0.75846,-0.58322,0.0054841,0.00019226,0.58389,-5.3829,9.2216,0.25956,-0.095905,0,0.495,0.41949,0.19597
7.3262,7.1416,30.349,-0.76765,-0.58287,0.0054833,0.00020547,0.57487,-5.4921,9.5869,0.016497,-0.11264,0,0.495,0.41952,0.19925
4.5155,-5.4518,30.27,-0.73211,-0.47975,0.0054817,0.00016375,0.54561,-5.7011,-8.1598,1.1998,3.7336,0,0.495,0.44184,0.1863
3.9912,-5.5546,30.262,-0.76274,-0.47817,0.0054825,0.00017003,0.55879,-5.6077,-7.3683,1.4838,3.9422,0,0.495,0.44184,0.18308
3.0455,-5.2312,30.289,-0.7135,-0.47544,0.0054793,0.00024352,0.50022,-6.0574,1.5013,1.7619,3.3446,0,0.495,0.44184,0.19914
1.2894,-2.8703,30.281,-0.70712,-0.47906,0.0054803,0.00027653,0.51036,-5.9706,0.080679,0.94215,3.8083,0,0.495,0.44184,0.19596
0.56334,-1.55,30.277,-0.70813,-0.48336,0.0054808,0.00030335,0.51715,-5.8833,-1.2572,-0.063412,3.8247,0,0.495,0.44184,0.19273
2.2629,-3.3562,30.275,-0.7112,-0.48328,0.0054811,0.00024211,0.5273,-5.7934,-4.1291,0.18421,3.623,0,0.495,0.44184,0.18953
31.179,-22.768,30.178,0.07641,-1.3125,0.0068643,0.0001654,25.76,-3.3308,8.6139,0.26183,-0.19562,0,0.495,0.036218,0.21407
40.756,-36.028,30.173,0.07037,-1.3417,0.0068763,0.00015598,26.382,-3.3187,1.7413,-0.15819,-1.0562,0,0.495,0.030155,0.21406
29.026,-21.885,30.188,0.065117,-1.2996,0.0068406,0.00016887,24.93,-3.6278,8.3247,0.1707,-0.28985,0,0.495,0.036215,0.21718
42.624,-35.782,30.182,0.062751,-1.3289,0.0068669,0.00015617,25.478,-3.6199,1.6682,0.075647,-1.1879,0,0.495,0.030153,0.21716
45.862,-45.942,30.156,0.048964,-1.3099,0.0072499,0.00015063,33.956,-2.9855,-6.4262,0.26061,-0.05781,0,0.495,0.024091,0.21093
36.066,-30.438,30.166,0.049591,-1.3046,0.0073018,0.00016614,32.902,-3.3059,-7.6263,-0.71039,-0.35418,0,0.495,0.02409,0.21404
45.771,-45.169,30.161,0.077637,-1.3514,0.0068877,0.00014452,27.209,-3.003,0.89865,1.1508,-0.72207,0,0.495,0.030158,0.21096
38.775,-31.265,30.164,0.086262,-1.3258,0.0068834,0.00015222,26.434,-3.0203,8.2593,1.7428,0.020181,0,0.495,0.03622,0.21097
35.528,-22.297,30.174,0.053501,-1.2951,0.0073672,0.00017233,31.743,-3.6112,-8.6543,-0.25712,-0.69938,0,0.495,0.024088,0.21715
37.687,-39.117,30.185,0.081086,-1.2693,0.0068685,0.00014072,24.852,-3.6302,-1.6062,0.38733,1.7483,0,0.495,0.042277,0.21719
37.798,-43.415,30.197,0.072541,-1.2621,0.0068349,0.00014018,24.089,-3.9121,-2.1823,0.82882,1.972,0,0.495,0.042274,0.22029
31.592,-30.774,30.2,0.05521,-1.2868,0.0068158,0.00016303,24.097,-3.9133,6.6319,0.93454,-0.1624,0,0.495,0.036212,0.22028
51.533,-60.706,30.187,0.088553,-1.336,0.0067328,0.00010639,21.997,-4.1804,-11.714,0.56038,2.8048,0,0.495,0.048333,0.22341
51.624,-62.475,30.175,0.094942,-1.3437,0.006771,0.00010453,22.74,-3.9112,-12.28,0.20823,2.6731,0,0.495,0.048336,0.22031
37.554,-44.936,30.21,0.065489,-1.2556,0.0068025,0.00014174,23.357,-4.1838,-3.4668,0.82581,2.2037,0,0.495,0.042271,0.2234
48.174,-62.299,30.166,0.10086,-1.352,0.006812,0.00010424,23.546,-3.6321,-12.826,-0.66592,2.3418,0,0.495,0.048338,0.21721
32.983,-38.937,30.214,0.049688,-1.2729,0.0067901,0.00016056,23.322,-4.1882,4.0069,1.1627,0.1781,0,0.495,0.036209,0.22338
43.245,-38.634,30.175,0.089455,-1.2784,0.0069008,0.00013759,25.591,-3.3375,-1.6282,0.58541,1.5207,0,0.495,0.042279,0.21409
67.035,-68.466,30.149,0.11303,-1.3703,0.0068923,0.00010203,25.107,-3.0398,-13.715,0.73946,1.3063,0,0.495,0.048343,0.211
56.284,-41.993,30.161,0.095986,-1.2889,0.0069298,0.00013017,26.218,-3.0324,-1.6104,2.044,1.2791,0,0.495,0.042282,0.21099
51.53,-64.588,30.159,0.1073,-1.3612,0.006852,0.00010364,24.35,-3.3421,-13.237,-0.72729,1.8362,0,0.495,0.048341,0.2141
47.539,-46.44,30.195,0.05764,-1.3125,0.0068563,0.00014453,24.601,-3.9091,0.71504,1.2434,-1.1617,0,0.495,0.03015,0.22027
46.94,-43.616,30.201,0.066619,-1.263,0.0074709,0.00015366,29.776,-4.1848,-7.1453,1.3998,-1.531,0,0.495,0.024083,0.22336
47.886,-55.864,30.212,0.055463,-1.2919,0.0068405,0.00013632,23.794,-4.1871,-0.56502,1.6978,-1.0456,0,0.495,0.030147,0.22337
42.069,-28.577,30.186,0.060453,-1.2814,0.0074298,0.00016441,30.669,-3.9038,-8.6603,0.95315,-1.0829,0,0.495,0.024086,0.22025
58.859,-59.911,30.141,0.051171,-1.3127,0.0072131,0.00013727,35.021,-2.6501,-5.2912,1.2091,0.25598,0,0.495,0.024091,0.20782
43.296,-42.35,30.159,0.020949,-1.2703,0.0076451,0.00016047,41.131,-2.9677,-5.6078,-0.17169,-2.2818,0,0.495,0.018007,0.21087
47.754,-53.799,30.145,0.019073,-1.2805,0.0075483,0.00014877,42.325,-2.6296,-2.8851,0.87047,-2.7291,0,0.495,0.018003,0.20775
50.01,-61.234,30.129,0.021763,-1.2873,0.0074608,0.0001401,43.65,-2.2703,-0.74872,1.2794,-2.9922,0,0.495,0.018002,0.20462
68.594,-68.442,30.124,0.056301,-1.3141,0.0071929,0.00012846,36.218,-2.2955,-4.5537,1.6967,0.65827,0,0.495,0.024087,0.20469
62.197,-46.695,30.125,0.019453,-1.2585,0.0092835,0.00013655,66.05,-2.9539,-6.0676,1.5116,-6.6405,0,0.495,0.011928,0.21081
61.119,-46.224,30.106,0.010417,-1.2763,0.0092707,0.00013222,67.558,-2.6117,-6.1428,2.1744,-7.6779,0,0.495,0.01193,0.20771
498.04,-62.386,30.077,0.017924,-1.2271,0.011891,6.9771e-05,165.71,-2.9434,-108.73,3.6477,-10.51,0,0.495,0.0058614,0.2108
667.46,-43.358,30.049,0.010941,-1.241,0.012812,7.0323e-05,170.45,-2.6029,-111.1,5.2872,-8.7533,0,0.495,0.0058651,0.2077
925.06,-81.682,30.064,0.019301,-1.2102,0.012919,1.9034e-05,241.28,-2.9501,-209.12,4.4627,-13.056,0,0.495,0,0.2108
1260.5,-49.149,30.032,0.019496,-1.2202,0.014693,2.1477e-05,249.17,-2.6089,-211.25,7.5774,-8.376,0,0.495,0,0.2077
52.459,-55.028,30.143,0.084093,-1.359,0.0069053,0.00013356,28.075,-2.6719,-0.031279,2.3963,-0.2356,0,0.495,0.03016,0.20785
45.455,-38.109,30.144,0.095762,-1.3391,0.0068958,0.00014152,26.942,-2.6959,8.0354,2.9433,0.25194,0,0.495,0.036223,0.20786
55.784,-60.684,30.122,0.091024,-1.3654,0.006932,0.00012761,29.084,-2.3216,-1.0277,2.8531,0.24673,0,0.495,0.030161,0.20473
49.259,-45.465,30.122,0.10623,-1.3529,0.0069039,0.00013548,27.355,-2.3532,7.3258,3.2039,0.4491,0,0.495,0.036224,0.20474
68.121,-47.793,30.14,0.10233,-1.3003,0.0069585,0.00012405,26.795,-2.7149,-0.97225,3.2849,1.0456,0,0.495,0.042284,0.20788
74.803,-59.591,30.117,0.11039,-1.3135,0.0069867,0.0001199,27.351,-2.3814,-0.32979,3.626,0.93175,0,0.495,0.042285,0.20476
83.83,-74.767,30.132,0.11802,-1.3787,0.0069463,9.9839e-05,25.988,-2.7248,-13.919,2.3093,0.81069,0,0.495,0.048345,0.20789
94.514,-81.636,30.111,0.12336,-1.3873,0.007018,9.8496e-05,27.078,-2.3931,-13.672,3.1046,0.41368,0,0.495,0.048346,0.20477
24.36,-11.411,30.172,0.038219,-1.2452,0.0078743,0.00019426,38.521,-3.5991,-9.7808,-1.2987,-1.7674,0,0.495,0.018013,0.21711
30.35,-24.428,30.167,0.027449,-1.258,0.0077514,0.00017937,39.905,-3.2909,-8.0878,-1.5172,-1.9179,0,0.495,0.01801,0.21399
32.694,-33.654,30.149,0.031003,-1.225,0.0087685,0.00015107,62.476,-3.5919,-5.556,-0.08058,-4.9691,0,0.495,0.011924,0.21703
46.693,-41.277,30.14,0.025651,-1.2405,0.0090852,0.00014419,64.387,-3.2805,-5.4687,0.093943,-5.7685,0,0.495,0.011925,0.21392
28.04,-30.099,30.161,0.038919,-1.2129,0.0084758,0.00015297,60.793,-3.8901,-5.9306,0.75163,-4.3737,0,0.495,0.011922,0.22014
248.27,82.802,30.126,0.02444,-1.1956,0.009652,6.1392e-05,156.46,-3.8793,-104.95,1.9671,-13.557,0,0.495,0.0058501,0.22011
248.27,24.038,30.11,0.021096,-1.2042,0.010364,6.4536e-05,159.27,-3.5808,-105.24,1.3216,-12.553,0,0.495,0.0058537,0.21701
263.1,32.818,30.143,0.029379,-1.1899,0.009095,5.8732e-05,154.31,-4.1667,-103.93,2.0827,-14.8,0,0.495,0.0058468,0.22322
503.93,102.33,30.129,0.026971,-1.1845,0.0097866,1.4818e-05,226.77,-4.1764,-204.27,2.0921,-24.46,0,0.495,0,0.22321
465.29,203.53,30.112,0.022805,-1.1879,0.010363,1.5692e-05,229.45,-3.8887,-205.56,1.8834,-21.444,0,0.495,0,0.2201
21.957,-31.669,30.175,0.048459,-1.2035,0.0082407,0.00015293,59.521,-4.1765,-4.7012,1.1424,-3.9948,0,0.495,0.011924,0.22327
458.6,89.666,30.097,0.019453,-1.1944,0.0111,1.6676e-05,232.92,-3.5895,-206.33,1.1232,-18.748,0,0.495,0,0.217
28.413,-11.744,30.181,0.052171,-1.2331,0.00799,0.00019626,37.269,-3.8951,-10.029,-0.098002,-1.8327,0,0.495,0.018013,0.22022
32.253,-24.718,30.192,0.065341,-1.2207,0.0080704,0.00019231,36.308,-4.1801,-7.6904,0.54556,-2.086,0,0.495,0.018013,0.22333
323.24,-43.351,30.096,0.020272,-1.2149,0.011137,6.77e-05,162.37,-3.2696,-106.33,1.7089,-11.748,0,0.495,0.0058575,0.2139
592.01,-41.257,30.083,0.01881,-1.202,0.011905,1.7704e-05,236.66,-3.2771,-207.38,1.6615,-16.336,0,0.495,0,0.2139
41.592,-44.489,30.167,0.12308,-1.4758,0.0067007,0.00015788,21.903,-3.3283,1.3233,-1.6748,-2.6684,0,0.495,0.060456,0.21407
39.032,-40.93,30.171,0.11383,-1.4572,0.006659,0.00016089,21.169,-3.6113,2.0315,-1.3432,-2.6569,0,0.495,0.060456,0.21717
38.545,-45.606,30.182,0.11797,-1.4796,0.0066896,0.00015765,21.518,-3.3153,3.055,-1.882,-0.053963,0,0.495,0.066495,0.21398
38.518,-44.06,30.186,0.10998,-1.4578,0.0066555,0.00015651,20.928,-3.5964,3.6244,-1.2545,0.026348,0,0.495,0.066496,0.21709
39.592,-52.901,30.161,0.11293,-1.4925,0.0067604,0.0001543,21.699,-3.0002,4.6989,-1.4164,2.6209,0,0.495,0.072588,0.21091
43.03,-50.457,30.176,0.12451,-1.5015,0.006717,0.00015541,22.02,-3.0226,2.0809,-0.95684,-0.20463,0,0.495,0.066495,0.21088
35.829,-50.327,30.166,0.10485,-1.4673,0.0067421,0.00015105,21.276,-3.29,5.7606,-2.1849,2.7858,0,0.495,0.072603,0.21404
48.758,-52.443,30.16,0.13035,-1.495,0.0067381,0.00014964,22.563,-3.0332,0.096874,-0.39122,-2.7668,0,0.495,0.060458,0.21097
37.969,-54.064,30.169,0.095779,-1.441,0.0067177,0.00014351,20.773,-3.5689,6.2962,-1.4639,3.0432,0,0.495,0.07261,0.21716
38.933,-40.691,30.18,0.10629,-1.4394,0.0066173,0.0001601,20.457,-3.8851,1.8252,-0.16106,-2.7286,0,0.495,0.060453,0.22027
42.64,-50.656,30.163,0.10758,-1.4349,0.0066515,0.00013187,20.9,-3.8989,-5.8471,-0.26573,-0.47828,0,0.495,0.054397,0.22032
41.016,-52.34,30.156,0.11456,-1.4488,0.0066986,0.00013124,21.736,-3.6223,-6.1359,-1.4526,-0.59551,0,0.495,0.054399,0.21721
41.393,-49.272,30.174,0.10197,-1.4212,0.0066098,0.00013472,20.171,-4.1657,-5.3104,0.31924,-0.43965,0,0.495,0.054394,0.22342
36.334,-38.964,30.19,0.10184,-1.422,0.0065803,0.00016177,19.83,-4.1502,1.7848,0.20781,-2.7614,0,0.495,0.060447,0.22336
45.149,-58.422,30.151,0.12324,-1.4626,0.0067469,0.00012785,22.611,-3.3354,-6.7056,-1.6382,-0.81887,0,0.495,0.054401,0.21411
58.934,-67.246,30.144,0.13152,-1.476,0.0067943,0.00012066,23.439,-3.0364,-7.6942,-0.18902,-1.0566,0,0.495,0.054403,0.21101
40.904,-45.433,30.195,0.10374,-1.4369,0.0066202,0.00015211,20.345,-3.8681,3.7609,-0.036794,0.002253,0,0.495,0.066495,0.2202
46.792,-64.224,30.19,0.082473,-1.3867,0.0066546,0.00012804,19.73,-4.1001,7.0177,0.49399,3.159,0,0.495,0.072603,0.22337
44.488,-61.821,30.178,0.088568,-1.4143,0.0066877,0.00013373,20.247,-3.8388,6.5886,0.0022956,3.2137,0,0.495,0.07261,0.22026
40.147,-44.978,30.206,0.099381,-1.4161,0.0065889,0.00014903,19.82,-4.131,4.2814,0.096142,-0.10811,0,0.495,0.066493,0.2233
49.941,-78.718,30.113,0.082225,-1.487,0.00698,0.00014259,22.496,-2.346,10.339,0.81729,1.23,0,0.495,0.084776,0.20482
46.321,-67.623,30.123,0.10855,-1.529,0.0068514,0.00014842,22.211,-2.37,6.1842,-0.40595,2.2729,0,0.495,0.078698,0.20478
44.137,-69.142,30.127,0.073172,-1.455,0.0069486,0.00014522,22.082,-2.6555,10.645,0.4244,0.69799,0,0.495,0.084775,0.20792
42.353,-65.024,30.133,0.10193,-1.5003,0.0068329,0.00014473,21.805,-2.6832,7.3073,-0.72117,1.8589,0,0.495,0.078697,0.20788
37.38,-57.039,30.142,0.094011,-1.4715,0.006817,0.00014439,21.436,-2.9808,8.5034,-1.6909,1.5563,0,0.495,0.0787,0.21099
42.637,-56.577,30.152,0.1192,-1.5166,0.0067784,0.00015547,22.106,-2.7013,3.6343,-0.78809,2.494,0,0.495,0.07257,0.20779
44.745,-58.897,30.142,0.12437,-1.5408,0.0068009,0.00015716,22.57,-2.3871,2.6953,-0.63689,2.3251,0,0.495,0.07256,0.20468
38.078,-56.405,30.139,0.064647,-1.4248,0.0069116,0.00015236,21.646,-2.9499,10.59,-0.73233,0.18954,0,0.495,0.084774,0.21102
52.354,-55.246,30.122,0.044845,-1.4049,0.0071055,0.00014662,22.602,-2.6178,-4.6493,1.3827,0.55717,0,0.495,0.090838,0.20794
57.686,-71.297,30.105,0.048275,-1.4335,0.0071756,0.00014542,23.178,-2.3126,-3.5255,1.7368,0.63651,0,0.495,0.090839,0.20484
47.893,-55.42,30.13,0.030544,-1.5026,0.0067821,0.00010722,17.954,-2.8581,-20.912,-0.31849,0.72723,0,0.495,0.096898,0.21106
58.296,-50.348,30.118,0.030443,-1.5228,0.006862,0.00011319,18.774,-2.5639,-21.008,0.80874,0.3856,0,0.495,0.096899,0.20796
44.889,-50.735,30.136,0.042204,-1.3793,0.0070418,0.00014896,22.074,-2.9102,-5.293,0.2777,0.46948,0,0.495,0.090837,0.21104
65.766,-58.617,30.102,0.029499,-1.5432,0.0069681,0.00011944,19.784,-2.2554,-20.12,1.3195,0.00429,0,0.495,0.0969,0.20486
56.894,-62.289,30.147,0.13639,-1.5145,0.0067772,0.00013958,23.225,-2.7272,-0.64514,0.90735,-3.0099,0,0.495,0.060461,0.20788
47.678,-56.188,30.166,0.12944,-1.523,0.006743,0.00015153,22.499,-2.7195,1.4735,0.0080757,-0.51839,0,0.495,0.066499,0.2078
64.176,-70.251,30.131,0.14348,-1.5356,0.0068228,0.00013256,23.988,-2.4055,-1.2605,1.463,-3.4398,0,0.495,0.060462,0.20476
51.951,-61.969,30.153,0.13445,-1.5454,0.006773,0.00014768,23.04,-2.4013,1.1621,0.43167,-1.0468,0,0.495,0.066501,0.2047
86.922,-79.011,30.112,0.147,-1.5021,0.0069268,0.00010898,25.509,-2.3964,-10.049,2.111,-1.7012,0,0.495,0.054406,0.20477
74.843,-75.82,30.13,0.13926,-1.489,0.0068519,0.00011288,24.363,-2.7253,-8.7108,1.3478,-1.3353,0,0.495,0.054406,0.2079
34.303,-52.012,30.147,0.069934,-1.4121,0.0067787,0.00013838,20.577,-3.547,9.6908,-2.0933,1.4333,0,0.495,0.078705,0.2172
32.148,-36.698,30.148,0.041663,-1.369,0.0068119,0.00016798,20.545,-3.5106,10.039,-1.4283,-0.73148,0,0.495,0.084772,0.21722
32.811,-48.483,30.145,0.083119,-1.442,0.0068009,0.00014357,21.047,-3.2695,9.6766,-2.771,1.4095,0,0.495,0.078703,0.21409
32.723,-41.136,30.145,0.054297,-1.3959,0.0068666,0.00016195,21.145,-3.2355,10.801,-1.9175,-0.30779,0,0.495,0.084773,0.21412
39.779,-45.431,30.152,0.031202,-1.3341,0.006898,0.00015604,20.856,-3.4687,-5.8117,-0.36941,0.093136,0,0.495,0.090835,0.21724
44.624,-45.208,30.163,0.026085,-1.3158,0.0068177,0.00015533,20.172,-3.7344,-6.839,0.54254,-0.13001,0,0.495,0.090834,0.22034
34.238,-45.825,30.156,0.031705,-1.3444,0.0067549,0.00016653,19.932,-3.777,7.7166,-0.053532,-0.95226,0,0.495,0.084771,0.22032
54.674,-66.537,30.168,0.019182,-1.424,0.006504,9.3526e-05,14.889,-3.9428,-19.668,0.78711,0.81157,0,0.495,0.096894,0.22345
55.154,-64.745,30.155,0.022475,-1.443,0.0065675,9.5347e-05,15.582,-3.6842,-20.197,0.75598,0.98694,0,0.495,0.096896,0.22035
43.538,-47.781,30.174,0.023088,-1.2987,0.0067489,0.00015251,19.563,-3.9924,-7.8381,0.51321,-0.25978,0,0.495,0.090832,0.22343
34.809,-53.616,30.168,0.027457,-1.3209,0.0067014,0.00016401,19.355,-4.0355,4.9174,0.51671,-0.89666,0,0.495,0.08477,0.22342
45.105,-63.194,30.144,0.025028,-1.4619,0.0066413,9.8269e-05,16.383,-3.4179,-20.48,-0.42745,1.0532,0,0.495,0.096897,0.21726
40.301,-66.291,30.154,0.059405,-1.3819,0.0067477,0.00013004,20.059,-3.8152,8.4184,-0.29525,1.5309,0,0.495,0.078704,0.2203
43.752,-74.156,30.166,0.053093,-1.3514,0.0067085,0.0001262,19.518,-4.0749,6.6837,0.73801,1.636,0,0.495,0.078701,0.2234
38.042,-49.335,30.145,0.037716,-1.3555,0.0069767,0.00015275,21.524,-3.1943,-5.35,-0.78434,0.31518,0,0.495,0.090836,0.21414
39.855,-62.724,30.137,0.028361,-1.482,0.0067152,0.00010198,17.207,-3.1429,-20.558,-1.159,0.95878,0,0.495,0.096898,0.21416
31.309,-39.571,30.238,0.049473,-1.2424,0.0067434,0.00016709,22.033,-4.708,0.7981,0.58337,0.61581,0,0.495,0.036204,0.22959
41.169,-50.502,30.239,0.057336,-1.2484,0.0067899,0.0001448,22.452,-4.712,-1.5965,0.77792,-0.92783,0,0.495,0.030141,0.22958
30.865,-37.889,30.249,0.048139,-1.2267,0.0067093,0.0001692,21.063,-4.9543,0.26776,0.71296,0.63201,0,0.495,0.036201,0.23269
39.734,-47.922,30.251,0.055538,-1.228,0.0067498,0.0001492,21.466,-4.9604,-0.79184,0.69779,-1.0288,0,0.495,0.030138,0.23268
36.648,-41.49,30.246,0.05437,-1.1889,0.0071961,0.00017191,27.259,-5.2061,-0.79418,0.20594,-2.639,0,0.495,0.024072,0.23577
39.584,-44.36,30.262,0.051028,-1.2089,0.0067052,0.00015437,20.318,-5.2007,-0.7172,1.0342,-1.2216,0,0.495,0.030135,0.23578
40.273,-45.513,30.237,0.061928,-1.2049,0.0073073,0.00016607,28.035,-4.9645,-1.7345,0.13603,-2.261,0,0.495,0.024075,0.23267
30.34,-35.558,30.261,0.046242,-1.2116,0.0066724,0.00017134,19.942,-5.1924,-0.92934,1.1824,0.58361,0,0.495,0.036198,0.23579
43.546,-49.146,30.227,0.066529,-1.2223,0.0074014,0.0001588,28.702,-4.7144,-3.4048,0.54739,-2.0091,0,0.495,0.024078,0.22957
32.381,-40.944,30.227,0.048844,-1.2581,0.0067675,0.00016341,22.688,-4.4528,1.7948,0.86186,0.48393,0,0.495,0.036206,0.22649
36.21,-40.237,30.221,0.061696,-1.2484,0.0067761,0.00014561,22.734,-4.4461,-5.0169,0.61841,2.3812,0,0.495,0.042269,0.2265
35.139,-36.561,30.232,0.060324,-1.24,0.006752,0.00014801,22.077,-4.6995,-5.9411,0.59928,2.5034,0,0.495,0.042266,0.2296
47.242,-52.67,30.198,0.082841,-1.3289,0.0067023,0.00011054,21.382,-4.4402,-11.658,0.36989,2.8858,0,0.495,0.04833,0.22651
42.35,-47.201,30.207,0.078805,-1.3209,0.0066757,0.00011353,20.772,-4.6911,-11.54,0.069066,3.0813,0,0.495,0.048328,0.22962
44.557,-55.14,30.227,0.055992,-1.2699,0.0068189,0.00013856,23.127,-4.4543,-1.639,1.2953,-0.94308,0,0.495,0.030144,0.22647
46.55,-51.593,30.215,0.068317,-1.242,0.0074633,0.00015167,29.168,-4.4545,-5.137,1.1098,-1.8505,0,0.495,0.024081,0.22646
35.449,-35.743,30.242,0.058332,-1.231,0.0067193,0.00014755,21.116,-4.9441,-6.4819,0.97733,2.6644,0,0.495,0.042263,0.2327
39.489,-36.852,30.226,0.070787,-1.3015,0.006602,0.000118,18.942,-5.1672,-11.504,0.72292,4.1466,0,0.495,0.048323,0.23582
39.856,-45.063,30.216,0.074381,-1.3118,0.0066409,0.00011473,19.918,-4.9332,-11.253,0.15367,3.5275,0,0.495,0.048325,0.23272
35.34,-30.986,30.255,0.056902,-1.2216,0.0066835,0.00014765,19.999,-5.1807,-7.5108,1.6128,2.8498,0,0.495,0.042261,0.23581
14.556,-25.215,30.229,0.026989,-1.1552,0.0073637,0.00015453,55.647,-5.6791,0.3902,-0.59068,-3.6434,0,0.495,0.011919,0.24196
16.61,-25.111,30.245,0.039134,-1.151,0.0073496,0.00021437,33.795,-5.6714,-0.23803,-0.76086,-2.9277,0,0.495,0.017999,0.24197
13.316,-26.594,30.222,0.028187,-1.1646,0.0075285,0.0001554,56.157,-5.452,0.95524,-0.35089,-3.7022,0,0.495,0.011923,0.23886
