"U:0","U:1","U:2","k","nut","omega","p","yPlus","Points:0","Points:1","Points:2"
25.013,-7.3428,3.725,1.1452,0.0010674,1072.5,36.418,0,0.33,0.24903,-0.024749
24.927,-7.5034,3.5357,1.1407,0.0010516,1084.4,37.377,0,0.33,0.24903,-0.023202
24.274,-8.2552,3.7527,1.3432,0.0011808,1137.2,37.743,0,0.33,0.24295,-0.021655
24.57,-7.9486,3.5439,1.2323,0.0011046,1115.2,38.161,0,0.33,0.24599,-0.021655
24.861,-7.6638,3.3402,1.1249,0.0010297,1091.9,38.297,0,0.33,0.24903,-0.021655
27.053,-4.6798,5.526,0.48788,0.00077033,632.38,18.444,0,0.33,0.24903,-0.049504
26.931,-4.849,5.4874,0.53117,0.00080227,661.18,19.587,0,0.33,0.24903,-0.047952
26.419,-5.0645,6.0518,0.78716,0.0010529,745.69,18.301,0,0.33,0.24295,-0.046404
26.636,-5.0485,5.7437,0.65923,0.00092391,712.29,19.678,0,0.33,0.246,-0.046404
26.808,-5.0191,5.44,0.57625,0.00083357,690.46,20.738,0,0.33,0.24903,-0.046404
25.116,-7.1824,3.9077,1.1384,0.001077,1056.7,35.422,0,0.33,0.24903,-0.026296
24.731,-7.5069,4.5955,1.3007,0.0012176,1067.9,33.309,0,0.33,0.24295,-0.027842
24.993,-7.258,4.3376,1.2056,0.0011456,1052.1,34.004,0,0.33,0.24599,-0.027842
25.232,-7.0219,4.0832,1.121,0.0010805,1037.2,34.393,0,0.33,0.24903,-0.027842
27.174,-4.5116,5.5562,0.44616,0.00073748,603.97,17.308,0,0.33,0.24903,-0.051062
26.989,-4.2829,6.1741,0.58099,0.00091288,634.3,13.517,0,0.33,0.24295,-0.052623
27.158,-4.3217,5.8729,0.47639,0.00079245,599.66,14.996,0,0.33,0.24599,-0.052623
27.293,-4.3449,5.5784,0.40579,0.00070339,575.86,16.182,0,0.33,0.24903,-0.052623
28.637,-2.433,5.332,0.068874,0.00028057,245.07,2.2013,0,0.33,0.24899,-0.074479
28.565,-2.5363,5.3713,0.078802,0.00029801,263.95,3.0741,0,0.33,0.24899,-0.072913
28.407,-2.4462,5.838,0.11824,0.00037203,316.69,1.2553,0,0.33,0.24292,-0.071322
28.451,-2.5542,5.6255,0.10133,0.00034011,297.15,2.6995,0,0.33,0.24596,-0.071338
28.489,-2.645,5.4089,0.09029,0.0003178,283.56,3.9724,0,0.33,0.249,-0.071338
19.319,1.3144,4.4854,34.74,0.016169,2149,-37.699,0,0.33,0.19422,-0.077544
20.128,1.2313,4.8422,33.187,0.015347,2162.6,-36.194,0,0.33,0.19727,-0.077551
19.086,1.1491,5.0591,34.9,0.016386,2130.5,-34.924,0,0.33,0.20032,-0.074429
20.086,1.1351,5.1445,33.042,0.015354,2152.2,-34.687,0,0.33,0.20032,-0.075987
21.107,1.1188,5.2299,30.793,0.014224,2164.6,-34.458,0,0.33,0.20031,-0.077533
28.728,-2.0342,5.6006,0.066347,0.00027829,237.8,-2.0895,0,0.33,0.24292,-0.077583
28.701,-1.8983,5.7712,0.07635,0.00029783,255.68,-3.6314,0,0.33,0.23988,-0.077581
28.504,-1.9384,6.1172,0.12093,0.00037994,317.11,-3.8665,0,0.33,0.23681,-0.074429
28.593,-1.8381,6.0354,0.1025,0.00034719,294.26,-4.6203,0,0.33,0.23683,-0.076008
28.675,-1.7445,5.9535,0.087503,0.00031981,272.82,-5.3477,0,0.33,0.23684,-0.077572
28.705,-2.3364,5.2913,0.060384,0.00026545,227.13,1.3612,0,0.33,0.24899,-0.076021
28.749,-2.1493,5.4316,0.058307,0.0002628,221.44,-0.69877,0,0.33,0.24595,-0.07758
28.768,-2.2464,5.2492,0.053133,0.00025242,210.2,0.55201,0,0.33,0.24899,-0.077551
13.292,-21.929,-0.013337,4.5186,0.0033551,1345.6,-58.942,0,0.33,0.10299,0
13.108,-21.641,0.024539,5.9663,0.0040887,1441.4,-59.044,0,0.33,0.103,-0.0015474
12.463,-20.952,0.044379,9.7936,0.0061798,1578.1,-63.05,0,0.33,0.096922,-0.0030937
12.577,-20.946,0.04545,9.5829,0.0060287,1582,-61.159,0,0.33,0.099966,-0.0030938
12.692,-20.943,0.045857,9.3548,0.0058726,1584.5,-59.28,0,0.33,0.103,-0.0030938
14.904,-21.979,-0.047261,1.9093,0.0016144,1182.5,-43.974,0,0.33,0.13942,0
14.755,-21.821,0.085695,2.5267,0.00198,1261,-44.034,0,0.33,0.13942,-0.0015479
14.699,-21.38,0.18551,3.8212,0.0027013,1392.5,-42.618,0,0.33,0.14549,-0.003094
14.511,-21.366,0.16331,4.1762,0.0029032,1414.6,-43.445,0,0.33,0.14245,-0.0030944
14.328,-21.343,0.14286,4.552,0.0031133,1437.3,-44.234,0,0.33,0.13942,-0.003094
12.114,-10.804,0.95465,36.077,0.020734,1740,-59.228,0,0.33,0.103,-0.023202
12.207,-11.098,0.99937,34.517,0.020092,1717.9,-61.661,0,0.33,0.099967,-0.023202
11.697,-11.395,0.83461,35.964,0.020822,1727.3,-59.466,0,0.33,0.103,-0.021655
11.807,-11.664,0.87855,34.568,0.02022,1709.6,-61.811,0,0.33,0.099966,-0.021655
7.9427,-9.9694,0.31093,40.902,0.02497,1638.1,-48.689,0,0.33,0.14549,-0.021655
8.1471,-9.8952,0.25384,41.501,0.025151,1650.1,-48.477,0,0.33,0.14245,-0.021655
8.4918,-7.9982,0.26751,45.269,0.026871,1684.6,-48.241,0,0.33,0.13942,-0.024748
8.3876,-8.9109,0.23856,43.691,0.026147,1671,-48.307,0,0.33,0.13942,-0.023202
8.3851,-9.84,0.21601,42.007,0.025245,1663.9,-48.305,0,0.33,0.13942,-0.021655
13.263,-12.046,3.5382,20.734,0.012559,1650.7,-21.841,0,0.33,0.19423,-0.021655
12.408,-11.977,3.2543,22.749,0.013789,1649.9,-26.204,0,0.33,0.19122,-0.021655
10.361,-10.274,3.1335,28.738,0.017662,1627.6,-34.163,0,0.33,0.18816,-0.024748
10.97,-11.079,3.0582,26.831,0.016375,1638.8,-32.233,0,0.33,0.18816,-0.023202
11.603,-11.88,2.9697,24.663,0.014985,1646.1,-30.197,0,0.33,0.18816,-0.021655
15.549,-21.791,-0.066844,1.7347,0.0014564,1191.1,-40.376,0,0.33,0.15158,0
15.442,-21.69,0.1279,2.0528,0.0016573,1233.4,-40.456,0,0.33,0.15158,-0.0015472
14.899,-21.377,0.2094,3.5084,0.0025204,1372.2,-41.718,0,0.33,0.14853,-0.0030938
15.107,-21.356,0.23494,3.2314,0.0023568,1354,-40.699,0,0.33,0.15158,-0.0030937
7.282,-8.2602,0.51245,42.412,0.02642,1605.3,-49.66,0,0.33,0.15158,-0.024748
7.4302,-9.2098,0.50031,41.016,0.025483,1609.6,-49.339,0,0.33,0.15158,-0.023201
7.7821,-10.062,0.39044,40.226,0.024717,1627.6,-48.853,0,0.33,0.14853,-0.021655
7.6687,-10.169,0.48986,39.481,0.024388,1619,-48.935,0,0.33,0.15158,-0.021655
17.031,1.7708,1.6702,41.416,0.019517,2123.7,-42.276,0,0.33,0.14549,-0.046403
18.087,2.0253,1.8976,38.071,0.017788,2141.8,-41.587,0,0.33,0.14549,-0.04795
18.316,1.4047,1.8531,38.707,0.017828,2172.7,-41.424,0,0.33,0.14245,-0.046403
19.417,1.6108,2.1096,34.793,0.015957,2181.5,-40.848,0,0.33,0.14245,-0.04795
19.598,0.95232,2.0601,35.021,0.015879,2206.5,-40.837,0,0.33,0.13942,-0.046403
20.727,1.1093,2.3434,30.532,0.013879,2199.5,-40.421,0,0.33,0.13942,-0.04795
8.6998,-7.1044,0.30403,46.746,0.027415,1705.1,-48.108,0,0.33,0.13942,-0.026295
8.0577,-6.2542,0.39315,46.781,0.02801,1670.1,-49.008,0,0.33,0.14549,-0.027842
8.5194,-6.2273,0.35872,47.528,0.027949,1700.5,-48.423,0,0.33,0.14245,-0.027842
9.013,-6.2323,0.3493,48.108,0.027773,1732.3,-47.907,0,0.33,0.13942,-0.027842
11.011,-9.1018,3.9346,28.751,0.017522,1641.4,-30.42,0,0.33,0.19423,-0.027842
10.075,-8.8897,3.5858,30.329,0.018745,1618.6,-34.241,0,0.33,0.19122,-0.027842
9.7803,-9.4681,3.196,30.368,0.018834,1612.9,-35.969,0,0.33,0.18816,-0.026295
9.2323,-8.6637,3.2465,31.717,0.019885,1595.6,-37.636,0,0.33,0.18816,-0.027842
16.409,2.8317,1.7549,39.46,0.019278,2048.3,-42.886,0,0.33,0.15158,-0.049501
17.753,2.5563,1.9365,37.395,0.017785,2104,-41.883,0,0.33,0.14853,-0.049501
15.477,2.5791,1.5687,42.049,0.020745,2028.3,-43.605,0,0.33,0.15158,-0.04795
16.769,2.347,1.7161,40.449,0.01938,2088.6,-42.528,0,0.33,0.14853,-0.04795
15.767,2.0466,1.5199,43.267,0.020964,2065.4,-43.29,0,0.33,0.14853,-0.046402
14.535,2.2368,1.4044,44.394,0.022185,2002.4,-44.409,0,0.33,0.15158,-0.046402
7.2277,-7.3223,0.52707,43.706,0.027201,1606.7,-49.897,0,0.33,0.15158,-0.026295
7.6395,-6.313,0.45624,45.9,0.027967,1641.1,-49.555,0,0.33,0.14853,-0.027842
7.2698,-6.3984,0.54503,44.92,0.027823,1614.4,-50.047,0,0.33,0.15158,-0.027842
12.346,-20.963,0.042924,9.9612,0.0063091,1572.9,-64.964,0,0.33,0.093886,-0.0030937
12.713,-21.896,-0.0075737,5.7254,0.0041231,1387.8,-66.428,0,0.33,0.090856,0
12.563,-21.628,0.017104,7.0458,0.0047966,1458.6,-66.541,0,0.33,0.090856,-0.001547
12.226,-20.974,0.040322,10.095,0.0064222,1566.5,-66.801,0,0.33,0.090856,-0.0030937
14.161,-12.081,3.8158,18.631,0.011306,1647.3,-17.107,0,0.33,0.19726,-0.021655
14.09,-10.782,4.3955,20.844,0.012511,1665.8,-16.864,0,0.33,0.20029,-0.024749
14.589,-11.434,4.2475,18.675,0.011287,1654,-14.475,0,0.33,0.20029,-0.023202
15.092,-12.075,4.0813,16.453,0.010037,1638.3,-12.041,0,0.33,0.20029,-0.021655
23.577,-10.399,-0.16767,0.90839,0.00086068,1055.1,45.341,0,0.33,0.23682,0
23.606,-10.421,0.32716,0.90963,0.00085962,1057.9,45.253,0,0.33,0.23682,-0.0015487
23.976,-9.9732,0.61824,0.85404,0.00082387,1036.2,45.522,0,0.33,0.23986,-0.0030944
23.67,-10.464,0.65093,0.91794,0.000861,1065.8,45.047,0,0.33,0.23682,-0.0030944
23.838,-8.4811,4.648,1.6042,0.0013945,1149.9,33.4,0,0.33,0.23681,-0.024748
23.728,-8.7031,4.4096,1.6017,0.0013729,1166.2,34.647,0,0.33,0.23681,-0.023202
23.962,-8.5814,3.9612,1.4606,0.0012604,1158.4,36.987,0,0.33,0.23986,-0.021655
23.629,-8.9199,4.1616,1.5923,0.001349,1179.9,35.848,0,0.33,0.23681,-0.021655
12.031,-9.2932,4.2875,26.94,0.016212,1662.2,-26.142,0,0.33,0.19726,-0.027842
13.601,-10.122,4.5255,22.916,0.01369,1674,-19.183,0,0.33,0.20029,-0.026295
13.125,-9.4563,4.6381,24.857,0.014808,1678.8,-21.409,0,0.33,0.20029,-0.027842
26.185,-4.591,6.7714,1.1861,0.0014261,825.24,11.926,0,0.33,0.23682,-0.049503
26.007,-4.8199,6.7359,1.2662,0.0014744,852.37,13.163,0,0.33,0.23682,-0.047952
26.152,-5.0663,6.3657,0.98754,0.0012345,796.79,16.559,0,0.33,0.23986,-0.046403
25.83,-5.0539,6.688,1.3378,0.0015137,877.55,14.426,0,0.33,0.23682,-0.046403
23.954,-8.2535,4.8758,1.6027,0.0014152,1131.8,32.112,0,0.33,0.23681,-0.026295
24.429,-7.7634,4.8497,1.4225,0.0013079,1087.1,32.252,0,0.33,0.23986,-0.027842
24.074,-8.0202,5.0921,1.5995,0.0014363,1112.8,30.79,0,0.33,0.23681,-0.027842
15.289,1.5352,3.9862,38.665,0.01951,1982.3,-38.46,0,0.33,0.19422,-0.071264
14.697,1.6832,3.6091,38.422,0.019776,1943.2,-39.626,0,0.33,0.19118,-0.071255
16.219,1.5884,3.5975,37.542,0.018616,2017.1,-40.345,0,0.33,0.18814,-0.074348
15.258,1.6943,3.4443,37.858,0.019266,1965.3,-40.473,0,0.33,0.18814,-0.072792
14.362,1.8028,3.3034,37.919,0.01982,1913.5,-40.607,0,0.33,0.18814,-0.071251
17.31,2.9905,1.9644,36.76,0.017839,2062,-42.304,0,0.33,0.15158,-0.051058
18.698,2.6726,2.1819,34.266,0.016241,2111.1,-41.413,0,0.33,0.14853,-0.051057
18.163,3.0554,2.1975,34.097,0.016483,2069.8,-41.904,0,0.33,0.15158,-0.052619
19.585,2.6991,2.4513,31.231,0.014806,2110.2,-41.162,0,0.33,0.14853,-0.052618
25.519,1.196,5.0937,15.148,0.0076167,1978.7,-47.707,0,0.33,0.1516,-0.071306
26.136,1.1232,5.2125,13.382,0.0068824,1930.2,-48.308,0,0.33,0.1516,-0.072852
26.892,1.1248,5.322,10.175,0.0055843,1798.1,-48.773,0,0.33,0.14856,-0.071295
27.422,1.0938,5.4022,8.5434,0.0049021,1711.8,-49.46,0,0.33,0.14856,-0.072836
18.714,1.3694,4.1771,35.572,0.016698,2130.8,-38.985,0,0.33,0.19118,-0.077549
17.248,1.4885,3.761,36.892,0.017849,2067.3,-40.221,0,0.33,0.18814,-0.075937
18.332,1.3981,3.9305,35.833,0.016957,2113.5,-40.1,0,0.33,0.18814,-0.077551
26.366,-4.3676,6.7945,1.099,0.0013694,796.06,10.717,0,0.33,0.23682,-0.051061
26.785,-4.2262,6.4838,0.73737,0.0010715,684.98,11.705,0,0.33,0.23986,-0.05262
26.546,-4.1502,6.8058,1.0069,0.0013055,764.94,9.5375,0,0.33,0.23682,-0.05262
16.129,1.3609,4.4223,38.442,0.018979,2026.1,-37.067,0,0.33,0.19727,-0.071294
18.117,1.1589,4.9767,36.383,0.017315,2101.9,-35.165,0,0.33,0.20033,-0.072866
17.189,1.1622,4.8997,37.511,0.018141,2068.5,-35.403,0,0.33,0.20033,-0.071308
28.358,-2.3148,6.0526,0.14105,0.00041283,340.34,-0.40127,0,0.33,0.23985,-0.071271
28.409,-2.0454,6.197,0.14334,0.00041828,341.28,-3.0864,0,0.33,0.2368,-0.072857
28.309,-2.1585,6.2736,0.17031,0.00046228,366.74,-2.284,0,0.33,0.2368,-0.071302
27.734,1.0855,5.2961,8.8018,0.0050593,1719.1,-36.267,0,0.33,0.19421,-0.089967
28.108,1.0248,5.4397,6.7984,0.0042639,1566,-34.68,0,0.33,0.19728,-0.089981
27.066,0.99305,5.5925,10.846,0.005954,1802.4,-33.265,0,0.33,0.20033,-0.086843
27.843,0.96296,5.5971,7.5327,0.0046058,1607.3,-33.102,0,0.33,0.20034,-0.088412
28.483,0.92861,5.5787,4.7562,0.0034002,1360.3,-32.973,0,0.33,0.20033,-0.089975
28.933,0.28225,6.1044,1.2162,0.0015603,722.29,-25.086,0,0.33,0.21248,-0.086861
29.127,0.26155,5.9917,0.62284,0.0010732,531.27,-25.159,0,0.33,0.21248,-0.088388
17.784,-17.063,1.916,4.0168,0.0027731,1445.7,-4.6951,0,0.33,0.19423,-0.0092808
17.309,-17.37,1.8117,4.5334,0.003087,1465.3,-9.317,0,0.33,0.19122,-0.0092807
15.607,-16.398,2.1234,9.0984,0.0057837,1570.4,-17.315,0,0.33,0.18816,-0.012374
16.241,-17.047,1.9217,6.9158,0.0045048,1531.8,-15.427,0,0.33,0.18816,-0.010828
16.831,-17.635,1.6998,5.135,0.0034461,1486.3,-13.745,0,0.33,0.18816,-0.0092808
17.307,-20.456,-0.1264,1.6921,0.0013512,1252.4,-24.146,0,0.33,0.17597,0
17.261,-20.42,0.24639,1.7834,0.0014108,1263.6,-24.282,0,0.33,0.17597,-0.0015482
16.551,-20.729,0.41443,2.2557,0.001729,1300.7,-30.348,0,0.33,0.16987,-0.0030946
16.824,-20.525,0.44785,2.1746,0.0016695,1299.6,-27.665,0,0.33,0.17292,-0.0030943
17.105,-20.289,0.48201,2.1066,0.0016179,1299.8,-24.657,0,0.33,0.17597,-0.0030942
13.43,-16.655,1.4654,14.538,0.0088108,1648.7,-31.852,0,0.33,0.17597,-0.012374
14.213,-17.487,1.3515,11.349,0.0069852,1622.2,-30.174,0,0.33,0.17597,-0.010828
14.134,-18.363,0.98614,10.501,0.0064514,1624.1,-34.057,0,0.33,0.16987,-0.0092807
14.546,-18.333,1.1025,9.425,0.0058676,1602.2,-31.509,0,0.33,0.17292,-0.0092807
14.978,-18.271,1.2217,8.4096,0.0053105,1579.2,-28.621,0,0.33,0.17597,-0.0092808
8.0128,-3.4759,4.0774,34.768,0.022747,1529,-40.716,0,0.33,0.19423,-0.040216
7.1682,-3.0597,3.6602,34.765,0.023515,1478.8,-43.207,0,0.33,0.19122,-0.040216
6.8742,-4.041,3.3228,34.939,0.02373,1472.7,-44.345,0,0.33,0.18816,-0.037122
6.6694,-3.3331,3.3027,34.95,0.024012,1455.8,-44.899,0,0.33,0.18816,-0.038669
6.5248,-2.6518,3.2747,34.9,0.024212,1441.6,-45.304,0,0.33,0.18816,-0.040216
7.9609,2.2007,1.902,37.842,0.024471,1546.5,-47.57,0,0.33,0.17597,-0.049501
7.5157,1.7687,1.9256,38.141,0.024971,1527.5,-48.203,0,0.33,0.17597,-0.04795
8.3965,1.8365,1.5833,41.236,0.025488,1618,-48.924,0,0.33,0.16987,-0.046402
7.6839,1.5754,1.7504,39.81,0.025506,1560.9,-48.978,0,0.33,0.17293,-0.046402
7.1012,1.2748,1.951,38.352,0.025419,1508.8,-48.792,0,0.33,0.17597,-0.046402
5.7374,-2.7162,2.0752,38.198,0.026422,1445.6,-50.28,0,0.33,0.17597,-0.037122
5.796,-1.9555,2.0625,38.32,0.026489,1446.5,-50.337,0,0.33,0.17597,-0.038669
6.6049,-0.67096,1.5895,41.614,0.02721,1529.2,-50.996,0,0.33,0.16987,-0.040216
6.2004,-0.9343,1.8052,39.956,0.026871,1486.8,-50.767,0,0.33,0.17293,-0.040215
5.9284,-1.2262,2.0458,38.419,0.026457,1452,-50.263,0,0.33,0.17597,-0.040215
18.254,-16.715,2.0111,3.5767,0.0025017,1427.4,0.074112,0,0.33,0.19726,-0.0092808
17.954,-15.477,2.6972,5.0709,0.0034367,1472.9,1.5894,0,0.33,0.20029,-0.012374
18.355,-15.927,2.4043,3.9988,0.0027707,1441,3.3632,0,0.33,0.20029,-0.010828
18.722,-16.327,2.0958,3.1999,0.0022666,1409.9,4.9206,0,0.33,0.20029,-0.0092808
20.971,-14.949,-0.20564,1.3967,0.0011341,1231.4,27.305,0,0.33,0.21245,0
20.989,-14.967,0.39958,1.4146,0.0011439,1236.5,27.149,0,0.33,0.21244,-0.0015483
21.708,-13.797,0.7844,1.336,0.0010992,1215.2,33.909,0,0.33,0.21861,-0.0030943
21.36,-14.392,0.79035,1.4064,0.0011395,1233.9,30.544,0,0.33,0.21556,-0.0030943
21.009,-14.986,0.79036,1.4744,0.0011789,1250.3,26.769,0,0.33,0.21244,-0.0030942
20.136,-13.885,2.9891,2.8199,0.0020472,1376.2,20.815,0,0.33,0.21244,-0.012374
20.328,-14.189,2.643,2.4627,0.0018106,1359.2,22.213,0,0.33,0.21244,-0.010828
21.375,-13.403,2.2827,1.8497,0.001422,1300.1,31.025,0,0.33,0.21861,-0.0092806
20.954,-13.934,2.2946,2.0048,0.0015167,1321,27.447,0,0.33,0.21556,-0.0092806
20.521,-14.459,2.2887,2.179,0.0016245,1340.5,23.456,0,0.33,0.21244,-0.0092808
9.0507,-3.8936,4.5238,34.717,0.021873,1587.9,-37.749,0,0.33,0.19726,-0.040216
10.773,-5.5221,4.9839,32.953,0.019837,1662,-31.969,0,0.33,0.20029,-0.037122
10.498,-4.904,4.9942,33.731,0.020379,1656.1,-33.19,0,0.33,0.20029,-0.038669
10.266,-4.3043,4.9935,34.384,0.020843,1650.5,-34.253,0,0.33,0.20029,-0.040216
16.383,-3.0394,6.989,31.807,0.016546,1923.3,-22.131,0,0.33,0.21244,-0.049502
16.273,-3.4344,6.9814,31.171,0.016352,1907.1,-21.285,0,0.33,0.21244,-0.047951
19.791,-4.4534,7.6626,21.119,0.011283,1868.1,-9.5927,0,0.33,0.21861,-0.046403
18.022,-4.179,7.3692,26.202,0.013782,1900.6,-14.999,0,0.33,0.21556,-0.046403
16.207,-3.8487,6.9659,30.423,0.016093,1891.2,-20.321,0,0.33,0.21244,-0.046403
16.584,-6.6501,6.6407,23.649,0.013213,1789.3,-11.936,0,0.33,0.21244,-0.037122
16.443,-6.1552,6.7281,25.028,0.01384,1808.1,-13.648,0,0.33,0.21244,-0.038669
19.557,-6.0561,7.3504,17.71,0.0099625,1773.4,-3.9532,0,0.33,0.21861,-0.040216
17.975,-5.8939,7.1284,22.251,0.012227,1818.3,-9.5704,0,0.33,0.21556,-0.040216
16.329,-5.6686,6.8008,26.318,0.014414,1825.9,-15.236,0,0.33,0.21244,-0.040216
9.7575,1.4077,3.5811,36.671,0.022457,1633.1,-40.589,0,0.33,0.19422,-0.05887
9.2818,1.7989,3.1414,35.818,0.022542,1589,-41.694,0,0.33,0.19118,-0.05887
10.131,2.2468,2.7922,35.936,0.021965,1636.1,-41.852,0,0.33,0.18814,-0.061971
9.5952,2.229,2.7709,35.577,0.022238,1599.9,-42.186,0,0.33,0.18815,-0.060424
9.0988,2.1675,2.7673,35.267,0.022509,1566.9,-42.554,0,0.33,0.18815,-0.058875
8.4283,2.5661,1.8822,37.466,0.023935,1565.5,-46.919,0,0.33,0.17597,-0.051057
10.672,3.3361,1.6446,38.456,0.022611,1701.2,-46.096,0,0.33,0.16987,-0.05262
9.7253,3.1252,1.7323,37.833,0.023062,1640.9,-46.283,0,0.33,0.17292,-0.05262
8.9093,2.8606,1.8682,37.035,0.023377,1584.5,-46.277,0,0.33,0.17597,-0.05262
11.834,3.1272,2.0629,35.02,0.020473,1711,-43.668,0,0.33,0.17597,-0.062027
11.339,3.2396,1.9855,35.161,0.020859,1686.1,-43.905,0,0.33,0.17597,-0.06046
12.821,3.5575,1.9048,35.336,0.019947,1772.2,-44.211,0,0.33,0.16987,-0.058895
11.769,3.4605,1.8829,35.467,0.020682,1715.4,-44.281,0,0.33,0.17292,-0.058896
10.853,3.2995,1.9284,35.401,0.021288,1663.4,-44.224,0,0.33,0.17597,-0.058894
27.406,1.1148,5.1607,10.542,0.0057226,1826.9,-37.725,0,0.33,0.19117,-0.08996
25.132,1.1288,4.849,19.761,0.0092825,2125,-39.33,0,0.33,0.18814,-0.08687
26.19,1.1215,4.9579,15.799,0.007736,2035.2,-39.192,0,0.33,0.18814,-0.088416
27.161,1.1197,5.0451,11.851,0.0062094,1896.6,-39.06,0,0.33,0.18814,-0.089962
25.422,1.0005,4.6983,18.889,0.008917,2114.3,-43.565,0,0.33,0.17596,-0.08683
26.44,1.0189,4.8152,15.191,0.0074729,2025.7,-43.539,0,0.33,0.17596,-0.088377
27.734,1.0448,4.9551,10.023,0.0054747,1815.5,-44.532,0,0.33,0.17292,-0.089879
28.184,1.0574,5.0196,8.124,0.0047258,1697.7,-45.563,0,0.33,0.16987,-0.089889
27.374,1.0509,4.9092,11.495,0.0060438,1890.2,-43.526,0,0.33,0.17596,-0.089901
16.538,-2.6647,6.9898,32.323,0.016672,1939.7,-22.864,0,0.33,0.21244,-0.051058
20.525,-3.0419,7.7752,22.626,0.011656,1937.2,-13.646,0,0.33,0.21861,-0.052625
18.65,-2.6985,7.4374,28.227,0.014324,1970.2,-18.653,0,0.33,0.21556,-0.052623
16.742,-2.312,6.9851,32.71,0.016728,1956.4,-23.489,0,0.33,0.21244,-0.052615
10.532,0.99891,4.0814,37.676,0.022221,1695.8,-39.17,0,0.33,0.19726,-0.058861
12.661,0.8767,4.6309,39.063,0.021253,1838.7,-36.877,0,0.33,0.20032,-0.062006
12.099,0.74391,4.6263,38.829,0.021536,1803.6,-37.12,0,0.33,0.20032,-0.060438
11.595,0.57774,4.6314,38.547,0.021771,1771.1,-37.376,0,0.33,0.20032,-0.058875
21.853,-1.8957,7.7362,21.518,0.010893,1969.2,-16.252,0,0.33,0.21859,-0.058898
19.974,-1.5289,7.3948,27.711,0.013681,2024.2,-20.747,0,0.33,0.21555,-0.058883
19.017,-0.6902,6.8984,31.722,0.015443,2054.3,-25.397,0,0.33,0.21247,-0.061968
18.512,-0.90147,6.9159,32.344,0.015859,2040,-25.257,0,0.33,0.21247,-0.060404
18.056,-1.1364,6.933,32.765,0.016193,2024.1,-25.054,0,0.33,0.21246,-0.058846
24.332,-9.4618,1.7387,0.9282,0.00086622,1070.7,44.155,0,0.33,0.24295,-0.0092807
24.65,-9.0425,1.6426,0.84273,0.0008135,1035.1,44.131,0,0.33,0.24599,-0.0092808
24.892,-8.5024,2.0369,0.86151,0.0008271,1040.7,42.813,0,0.33,0.24903,-0.012374
24.928,-8.587,1.7952,0.81052,0.00079403,1019.9,43.37,0,0.33,0.24903,-0.010828
24.952,-8.6465,1.5469,0.76512,0.00076544,998.82,43.862,0,0.33,0.24903,-0.0092808
24.148,-8.962,2.797,1.1907,0.0010443,1139.6,41.432,0,0.33,0.24295,-0.015468
24.489,-8.605,2.6463,1.0756,0.00096985,1108.2,41.606,0,0.33,0.24599,-0.015468
24.853,-8.3953,2.2712,0.9151,0.00086296,1059.5,42.194,0,0.33,0.24903,-0.013921
24.819,-8.2694,2.4982,0.96825,0.00089995,1075.1,41.518,0,0.33,0.24903,-0.015468
25.849,-5.8875,5.7594,0.97535,0.0011396,854.61,23.305,0,0.33,0.24295,-0.040216
26.098,-5.7991,5.4555,0.85028,0.0010257,828.2,24.511,0,0.33,0.246,-0.040216
26.164,-5.8719,5.0556,0.82171,0.00097472,842.49,26.554,0,0.33,0.24903,-0.03867
26.03,-6.0404,4.9473,0.87302,0.00099908,873.34,27.715,0,0.33,0.24903,-0.037123
26.297,-5.7023,5.1532,0.77065,0.00094887,811.6,25.389,0,0.33,0.24903,-0.040217
25.286,-6.7147,5.2745,1.1498,0.0011915,964.31,28.394,0,0.33,0.24295,-0.034029
25.544,-6.5436,4.9863,1.0458,0.0011047,946.24,29.365,0,0.33,0.24599,-0.034029
25.895,-6.2075,4.8284,0.92371,0.0010215,903.86,28.869,0,0.33,0.24903,-0.035576
25.758,-6.373,4.6989,0.97263,0.0010413,933.69,30.011,0,0.33,0.24903,-0.034029
27.533,-3.5706,6.1565,0.37811,0.00072416,520.11,9.0298,0,0.33,0.24292,-0.05889
27.65,-3.6466,5.8762,0.30962,0.0006305,489.58,10.534,0,0.33,0.24597,-0.058912
27.956,-3.4084,5.5769,0.20417,0.00048824,417.19,9.7026,0,0.33,0.24901,-0.062045
27.853,-3.5541,5.5913,0.23195,0.00052336,442.15,10.732,0,0.33,0.24901,-0.060485
27.747,-3.7048,5.6006,0.26232,0.00055947,467.8,11.785,0,0.33,0.24901,-0.058915
28.747,-2.6922,4.564,0.055963,0.00025419,219.93,5.7178,0,0.33,0.26116,-0.074476
28.684,-2.7864,4.5803,0.063386,0.00026678,237.34,6.5596,0,0.33,0.26116,-0.072933
28.763,-2.7295,4.3815,0.054403,0.00025143,216.16,6.2624,0,0.33,0.26419,-0.074474
28.703,-2.8207,4.3925,0.061462,0.00026327,233.22,7.0939,0,0.33,0.2642,-0.07291
28.618,-2.8835,4.5944,0.071609,0.00028034,255.16,7.4212,0,0.33,0.26115,-0.071363
28.641,-2.9141,4.4016,0.069182,0.00027587,250.53,7.9419,0,0.33,0.26419,-0.07133
28.011,-2.955,6.0331,0.2177,0.00052713,411.33,4.9392,0,0.33,0.24289,-0.065065
28.085,-3.0548,5.7844,0.18147,0.00046732,387.12,6.4435,0,0.33,0.24594,-0.06508
