"U:0","U:1","U:2","k","nut","omega","p","yPlus","Points:0","Points:1","Points:2"
29.435,-1.6617,-0.03811,0.0080106,0.00033754,23.957,5.879,0,0.495,0.35218,0.0030937
29.355,-1.7309,0.02462,0.010075,0.00030588,33.115,6.5435,0,0.495,0.34612,0
29.433,-1.6602,0.022654,0.0080909,0.00033719,24.22,5.8856,0,0.495,0.35218,0
29.38,-1.7437,-0.12819,0.0092185,0.0003038,30.558,6.4859,0,0.495,0.34612,0.0092809
29.513,-1.5972,-0.03436,0.0070299,0.0003908,18.176,5.2534,0,0.495,0.35825,0.0030938
29.511,-1.5964,0.021067,0.0070631,0.00038971,18.314,5.2596,0,0.495,0.35825,0
29.253,-2.0606,-0.60188,0.025947,0.00025982,99.851,8.6111,0,0.495,0.32184,0.030936
29.291,-2.0489,-0.65868,0.024697,0.00025598,96.497,8.4375,0,0.495,0.32184,0.034029
29.297,-1.9618,-0.55629,0.019287,0.0002624,73.616,7.9022,0,0.495,0.32791,0.030936
29.33,-1.9517,-0.60916,0.01841,0.0002602,70.909,7.7436,0,0.495,0.32791,0.034029
29.299,-2.1372,-0.76607,0.030998,0.00025453,121.58,8.948,0,0.495,0.31578,0.037123
29.331,-2.0362,-0.71396,0.023188,0.00025279,91.779,8.25,0,0.495,0.32184,0.037123
29.255,-2.1527,-0.70731,0.033027,0.00025852,127.53,9.153,0,0.495,0.31578,0.034029
29.212,-2.1665,-0.64674,0.034687,0.00026312,131.6,9.3432,0,0.495,0.31578,0.030936
29.366,-1.9414,-0.66079,0.017347,0.00025875,67.246,7.572,0,0.495,0.32791,0.037123
29.268,-1.9723,-0.50293,0.019957,0.00026504,75.37,8.0493,0,0.495,0.32791,0.027842
29.321,-1.8802,-0.46091,0.014713,0.00027156,54.343,7.3559,0,0.495,0.33398,0.027842
29.345,-1.8704,-0.50991,0.014272,0.00027096,52.871,7.2213,0,0.495,0.33398,0.030936
29.378,-1.796,-0.41916,0.010971,0.00028661,38.52,6.6848,0,0.495,0.34005,0.027842
29.398,-1.7867,-0.46375,0.010682,0.00028818,37.328,6.5611,0,0.495,0.34005,0.030936
29.219,-2.0722,-0.54432,0.026902,0.00026401,101.85,8.7719,0,0.495,0.32184,0.027842
29.172,-2.1795,-0.5851,0.035932,0.00026806,133.82,9.5192,0,0.495,0.31578,0.027842
29.373,-1.8615,-0.55866,0.013696,0.00027115,50.747,7.0761,0,0.495,0.33398,0.034029
29.449,-1.7719,-0.55217,0.009869,0.00029567,33.682,6.2832,0,0.495,0.34005,0.037123
29.421,-1.7786,-0.50833,0.010312,0.00029107,35.709,6.4278,0,0.495,0.34005,0.034029
29.405,-1.8532,-0.60642,0.012995,0.00027241,47.981,6.9188,0,0.495,0.33398,0.037123
29.311,-2.2217,-0.87905,0.038393,0.00026087,146.66,9.4263,0,0.495,0.30969,0.040216
29.272,-2.3299,-0.94015,0.051374,0.00027913,183.21,10.148,0,0.495,0.30355,0.040216
29.351,-2.1958,-0.93617,0.034855,0.00025708,135.12,9.172,0,0.495,0.30969,0.04331
29.312,-2.2987,-1.0002,0.046445,0.00027393,168.8,9.8695,0,0.495,0.30355,0.04331
29.266,-2.2438,-0.81914,0.041543,0.00026476,156.36,9.667,0,0.495,0.30969,0.037123
29.342,-2.1191,-0.82284,0.028667,0.00025122,113.93,8.7291,0,0.495,0.31578,0.040216
29.226,-2.3567,-0.87696,0.05568,0.00028374,195.35,10.413,0,0.495,0.30355,0.037123
29.382,-2.0978,-0.87715,0.02611,0.00024858,104.9,8.4975,0,0.495,0.31578,0.043311
29.344,-2.263,-1.0569,0.041134,0.00026794,152.87,9.5737,0,0.495,0.30355,0.046405
29.287,-2.3632,-1.1313,0.053695,0.00028902,184.94,10.238,0,0.495,0.29745,0.046406
29.258,-2.4054,-1.0721,0.061048,0.00029759,204.2,10.564,0,0.495,0.29745,0.04331
29.309,-2.3163,-1.1867,0.046268,0.0002792,164.98,9.8986,0,0.495,0.29745,0.04951
29.369,-2.2231,-1.1102,0.035723,0.0002612,136.22,9.2647,0,0.495,0.30355,0.049508
29.22,-2.4425,-1.0091,0.067899,0.00030475,221.78,10.871,0,0.495,0.29745,0.040216
29.175,-2.4747,-0.94261,0.073856,0.00031055,236.73,11.163,0,0.495,0.29745,0.037122
29.386,-2.1659,-0.9904,0.031067,0.00025322,122.32,8.9025,0,0.495,0.30969,0.046407
29.448,-2.0449,-0.97795,0.020698,0.00024507,84.447,7.9955,0,0.495,0.31578,0.049511
29.417,-2.0731,-0.92892,0.023419,0.00024654,94.913,8.2523,0,0.495,0.31578,0.046407
29.414,-2.1322,-1.0416,0.027207,0.00024922,108.89,8.6208,0,0.495,0.30969,0.049511
29.171,-2.2791,-0.69253,0.046298,0.00027353,168.72,10.101,0,0.495,0.30969,0.030936
29.125,-2.3991,-0.7426,0.061821,0.00029219,210.69,10.889,0,0.495,0.30355,0.030935
29.219,-2.2627,-0.75689,0.044203,0.00026895,163.79,9.8922,0,0.495,0.30969,0.034029
29.177,-2.3795,-0.81102,0.059195,0.00028801,204.63,10.66,0,0.495,0.30355,0.034029
29.07,-2.5258,-0.80012,0.082034,0.00031909,255.94,11.69,0,0.495,0.29745,0.030935
29.015,-2.5461,-0.7251,0.084046,0.0003224,259.57,11.924,0,0.495,0.29745,0.027842
29.075,-2.4164,-0.67243,0.06353,0.00029635,213.53,11.101,0,0.495,0.30355,0.027842
29.124,-2.5022,-0.87285,0.078624,0.00031522,248.29,11.436,0,0.495,0.29745,0.034029
29.126,-2.294,-0.6268,0.047791,0.00027838,171.17,10.294,0,0.495,0.30969,0.027842
29.403,-1.93,-0.71096,0.016145,0.00025828,62.753,7.3891,0,0.495,0.32791,0.040216
29.371,-2.0217,-0.76755,0.021482,0.00025047,85.849,8.0499,0,0.495,0.32184,0.040216
29.438,-1.9163,-0.7592,0.014856,0.00025901,57.63,7.1951,0,0.495,0.32791,0.043311
29.409,-2.0044,-0.81896,0.019644,0.00024918,78.955,7.8378,0,0.495,0.32185,0.043311
29.47,-1.8338,-0.69773,0.011323,0.00027859,40.978,6.5731,0,0.495,0.33398,0.043311
29.501,-1.8205,-0.74081,0.010441,0.00028421,37.086,6.3844,0,0.495,0.33398,0.046408
29.471,-1.8997,-0.80554,0.013546,0.0002614,52.128,6.9898,0,0.495,0.32791,0.046408
29.563,-1.7343,-0.71408,0.007851,0.00033548,23.73,5.6099,0,0.495,0.34005,0.049516
29.537,-1.7473,-0.67591,0.0083253,0.00032143,26.241,5.7923,0,0.495,0.34005,0.046408
29.53,-1.8045,-0.78218,0.009612,0.00029265,33.198,6.186,0,0.495,0.33398,0.049516
29.508,-1.7577,-0.63622,0.0088476,0.0003106,28.822,5.9656,0,0.495,0.34005,0.043311
29.502,-1.8803,-0.84991,0.012269,0.00026584,46.483,6.7741,0,0.495,0.32791,0.049516
29.438,-1.8445,-0.65295,0.012195,0.00027489,44.677,6.7512,0,0.495,0.33398,0.040216
29.479,-1.7655,-0.595,0.0093755,0.00030219,31.348,6.1293,0,0.495,0.34005,0.040216
29.444,-1.9841,-0.86817,0.017747,0.00024907,71.416,7.6133,0,0.495,0.32185,0.046408
29.475,-1.9607,-0.91506,0.015857,0.00025028,63.568,7.3778,0,0.495,0.32185,0.049515
29.596,-1.5725,-0.37527,0.0064907,0.00045322,14.283,4.639,0,0.495,0.35825,0.034029
29.584,-1.5806,-0.34219,0.0065536,0.00044686,14.838,4.7428,0,0.495,0.35825,0.030936
29.534,-1.6345,-0.41465,0.0070504,0.00038355,18.619,5.2096,0,0.495,0.35218,0.034029
29.518,-1.6423,-0.37809,0.007163,0.00037366,19.411,5.3222,0,0.495,0.35218,0.030936
29.676,-1.5106,-0.37405,0.0061421,0.00039181,10.797,3.9858,0,0.495,0.36432,0.037123
29.661,-1.5157,-0.34351,0.0061877,0.00042017,11.303,4.0908,0,0.495,0.36432,0.034029
29.613,-1.5679,-0.40841,0.0064183,0.00044765,13.609,4.5258,0,0.495,0.35825,0.037123
29.651,-1.5244,-0.31318,0.0062266,0.00043278,11.712,4.187,0,0.495,0.36432,0.030936
29.554,-1.6297,-0.45101,0.0069211,0.00039698,17.665,5.0869,0,0.495,0.35218,0.037123
29.455,-1.7108,-0.41927,0.0083943,0.00032051,26.479,5.9304,0,0.495,0.34612,0.030936
29.439,-1.7199,-0.379,0.0085712,0.00031631,27.377,6.0439,0,0.495,0.34612,0.027842
29.505,-1.6512,-0.34186,0.0072565,0.00036654,20.04,5.4267,0,0.495,0.35218,0.027842
29.574,-1.5893,-0.30952,0.0066067,0.00043725,15.286,4.8389,0,0.495,0.35825,0.027842
29.643,-1.5327,-0.28329,0.0062596,0.00043762,12.042,4.2761,0,0.495,0.36432,0.027842
29.475,-1.703,-0.45974,0.0081746,0.00032675,25.316,5.8082,0,0.495,0.34612,0.034029
29.499,-1.6975,-0.49974,0.0079203,0.00033558,23.904,5.6753,0,0.495,0.34612,0.037123
29.831,-1.4089,-0.38524,0.0058137,0.00017662,6.4172,2.7844,0,0.495,0.37646,0.043311
29.812,-1.4043,-0.35761,0.0058393,0.00019255,6.7987,2.8846,0,0.495,0.37645,0.040216
29.777,-1.4599,-0.40603,0.0059052,0.0002331,7.8051,3.2592,0,0.495,0.37039,0.043311
29.756,-1.4568,-0.37771,0.0059396,0.00025527,8.2695,3.3677,0,0.495,0.37039,0.040216
29.696,-1.5106,-0.4049,0.0060927,0.00035482,10.226,3.8755,0,0.495,0.36432,0.040216
29.738,-1.4564,-0.34835,0.0059738,0.00028229,8.7245,3.4692,0,0.495,0.37039,0.037123
29.796,-1.4041,-0.32922,0.0058644,0.00021353,7.1652,2.9783,0,0.495,0.37645,0.037123
29.717,-1.5119,-0.43458,0.0060433,0.00032211,9.6461,3.7577,0,0.495,0.36432,0.043311
29.877,-1.3568,-0.36798,0.0057503,0.00014093,5.3696,2.3226,0,0.495,0.38252,0.043311
29.896,-1.3609,-0.39458,0.0057312,0.0001327,5.0614,2.2245,0,0.495,0.38252,0.046408
29.851,-1.4112,-0.41212,0.0057895,0.00016415,6.0511,2.6781,0,0.495,0.37646,0.046408
29.947,-1.3127,-0.40044,0.0056759,0.00011189,4.0818,1.6934,0,0.495,0.38859,0.049518
29.93,-1.3111,-0.37546,0.0056892,0.00011548,4.3032,1.7899,0,0.495,0.38859,0.046408
29.913,-1.3607,-0.41997,0.0057146,0.00012637,4.7915,2.1204,0,0.495,0.38252,0.049518
29.912,-1.3054,-0.34955,0.0057044,0.00012118,4.5579,1.8805,0,0.495,0.38859,0.043311
29.868,-1.4092,-0.43782,0.0057682,0.00015343,5.7259,2.5653,0,0.495,0.37646,0.049518
29.859,-1.3512,-0.34079,0.00577,0.00015271,5.6862,2.4155,0,0.495,0.38252,0.040216
29.883,-1.3033,-0.29681,0.0057345,0.00014187,5.0592,2.0484,0,0.495,0.38859,0.037123
29.845,-1.3526,-0.31325,0.0057891,0.00016958,5.9823,2.5025,0,0.495,0.38252,0.037123
29.895,-1.2994,-0.32325,0.0057199,0.00012923,4.8204,1.9671,0,0.495,0.38859,0.040217
29.797,-1.4604,-0.43346,0.0058731,0.00021445,7.3645,3.1436,0,0.495,0.37039,0.046408
29.756,-1.5052,-0.49087,0.0059552,0.00026571,8.5797,3.4993,0,0.495,0.36432,0.049518
29.814,-1.4568,-0.45977,0.0058444,0.00019753,6.9649,3.0214,0,0.495,0.37039,0.049518
29.738,-1.5104,-0.46326,0.0059971,0.00029295,9.0937,3.6321,0,0.495,0.36432,0.046408
29.717,-1.4716,-0.29149,0.0060318,0.00033106,9.4428,3.6549,0,0.495,0.37039,0.030936
29.726,-1.4623,-0.31987,0.0060052,0.00030854,9.1259,3.5662,0,0.495,0.37039,0.034029
29.777,-1.4208,-0.27538,0.0059065,0.0002483,7.7379,3.1496,0,0.495,0.37645,0.030936
29.785,-1.4113,-0.30245,0.0058874,0.00023296,7.4875,3.0678,0,0.495,0.37645,0.034029
29.771,-1.4281,-0.24869,0.0059222,0.00026061,7.9343,3.2251,0,0.495,0.37645,0.027842
29.822,-1.3773,-0.23619,0.0058318,0.00020223,6.5866,2.7299,0,0.495,0.38252,0.027842
29.828,-1.3703,-0.26191,0.0058206,0.00019348,6.4377,2.6602,0,0.495,0.38252,0.030936
29.862,-1.3283,-0.2237,0.0057661,0.00016464,5.5201,2.2587,0,0.495,0.38859,0.027842
29.868,-1.3213,-0.24811,0.005758,0.00015902,5.4101,2.1941,0,0.495,0.38859,0.030936
29.71,-1.4795,-0.26353,0.006054,0.00034853,9.6966,3.7368,0,0.495,0.37039,0.027842
29.835,-1.3612,-0.28804,0.0058064,0.00018385,6.2414,2.5851,0,0.495,0.38252,0.034029
29.875,-1.3132,-0.27311,0.0057477,0.00015257,5.2638,2.1248,0,0.495,0.38859,0.034029
29.578,-1.6272,-0.48688,0.006783,0.00041384,16.611,4.9567,0,0.495,0.35218,0.040216
29.602,-1.6244,-0.52132,0.0066463,0.00043289,15.538,4.8179,0,0.495,0.35219,0.043311
29.635,-1.5669,-0.44142,0.0063403,0.00043551,12.859,4.4062,0,0.495,0.35825,0.040216
29.658,-1.5663,-0.47314,0.0062628,0.00042615,12.099,4.2784,0,0.495,0.35825,0.043311
29.626,-1.6191,-0.5545,0.0065177,0.00043891,14.497,4.6707,0,0.495,0.35219,0.046408
29.578,-1.6802,-0.613,0.0071257,0.00037845,19.097,5.2242,0,0.495,0.34612,0.046408
29.552,-1.688,-0.57668,0.0073792,0.00036145,20.704,5.3836,0,0.495,0.34612,0.043311
29.601,-1.6698,-0.64799,0.0068959,0.00039846,17.549,5.0561,0,0.495,0.34612,0.049517
29.647,-1.6107,-0.58659,0.0064001,0.00042841,13.501,4.5153,0,0.495,0.35219,0.049517
29.525,-1.6932,-0.53897,0.0076488,0.00034718,22.332,5.534,0,0.495,0.34612,0.040216
29.68,-1.5629,-0.50375,0.00619,0.00040424,11.37,4.1425,0,0.495,0.35825,0.046408
29.699,-1.5561,-0.53335,0.0061232,0.00036544,10.679,3.999,0,0.495,0.35825,0.049518
29.876,-1.2444,-0.02981,0.0057234,0.00015728,4.6405,1.6631,0,0.495,0.40073,0.0030937
29.854,-1.2851,-0.024639,0.0057696,0.00017948,5.4019,2.0584,0,0.495,0.39466,0.0030937
29.887,-1.2408,-0.044135,0.005713,0.00015786,4.4652,1.5407,0,0.495,0.40073,0.0061873
29.861,-1.2875,-0.046073,0.0057663,0.00018123,5.3459,2.0423,0,0.495,0.39466,0.0061873
29.854,-1.2865,0.023265,0.0057707,0.00017472,5.4356,2.0697,0,0.495,0.39466,0
29.879,-1.2352,-0.032159,0.0057158,0.00014937,4.5196,1.5694,0,0.495,0.40073,0
29.892,-1.2562,-0.059203,0.005718,0.00015562,4.5719,1.6365,0,0.495,0.40073,0.0092808
29.87,-1.2964,-0.068226,0.0057619,0.00017269,5.3095,2.0326,0,0.495,0.39466,0.0092809
29.878,-1.295,-0.092151,0.005753,0.00016216,5.2052,2.0166,0,0.495,0.39466,0.012374
29.903,-1.2437,-0.086793,0.0057036,0.00014343,4.3599,1.52,0,0.495,0.40073,0.012374
29.908,-1.2348,-0.13139,0.0056917,0.0001455,4.163,1.4483,0,0.495,0.40072,0.018561
29.883,-1.2827,-0.13819,0.0057378,0.00016095,4.9609,1.9403,0,0.495,0.39466,0.018561
29.904,-1.2411,-0.14914,0.005693,0.0001408,4.1959,1.5157,0,0.495,0.40072,0.021655
29.884,-1.2824,-0.16161,0.0057307,0.00015125,4.8614,1.9038,0,0.495,0.39466,0.021655
29.888,-1.283,-0.18586,0.0057218,0.00014329,4.7392,1.8606,0,0.495,0.39466,0.024749
29.912,-1.2312,-0.17453,0.0056798,0.00013188,3.9908,1.3763,0,0.495,0.40072,0.024748
29.906,-1.2476,-0.11652,0.0057038,0.0001468,4.3804,1.593,0,0.495,0.40072,0.015468
29.883,-1.2882,-0.11676,0.0057441,0.00016181,5.0673,1.9819,0,0.495,0.39466,0.015468
29.956,-1.2017,-0.30779,0.0056388,0.00011421,3.3277,0.99402,0,0.495,0.40077,0.043312
29.937,-1.2537,-0.32784,0.0056679,0.00011327,3.8793,1.4488,0,0.495,0.39467,0.043311
29.967,-1.2178,-0.33168,0.0056334,0.00011102,3.239,1.0084,0,0.495,0.40077,0.046408
29.954,-1.2603,-0.35204,0.0056559,0.00010862,3.6745,1.3653,0,0.495,0.39467,0.046408
29.971,-1.2634,-0.37613,0.0056453,0.00010642,3.4988,1.2762,0,0.495,0.39467,0.049516
29.987,-1.2123,-0.35218,0.005621,0.00011097,3.0229,0.83332,0,0.495,0.40077,0.049512
29.94,-1.204,-0.28971,0.0056532,0.00011552,3.5947,1.1683,0,0.495,0.40076,0.040217
29.923,-1.2475,-0.30334,0.00568,0.00011726,4.0949,1.5317,0,0.495,0.39467,0.040217
29.913,-1.2539,-0.27843,0.0056911,0.00012426,4.2836,1.6106,0,0.495,0.39466,0.037123
29.935,-1.2044,-0.2615,0.0056566,0.00011957,3.6449,1.1451,0,0.495,0.40074,0.037123
29.912,-1.2379,-0.20369,0.0056796,0.00013173,4.012,1.4258,0,0.495,0.40072,0.027842
29.893,-1.2795,-0.21048,0.0057139,0.00014106,4.6225,1.8042,0,0.495,0.39466,0.027842
29.922,-1.2235,-0.21986,0.0056693,0.00012923,3.8401,1.2647,0,0.495,0.40073,0.030936
29.899,-1.273,-0.23295,0.0057082,0.00013844,4.5421,1.7407,0,0.495,0.39466,0.030936
29.925,-1.2256,-0.24026,0.0056699,0.00012582,3.8741,1.3052,0,0.495,0.40073,0.034029
29.906,-1.2655,-0.25609,0.005701,0.00013211,4.4418,1.6791,0,0.495,0.39466,0.034029
8.4485,-3.5546,5.1825,22.161,0.025615,800.04,-39.544,0,0.495,0.0363,0.065038
8.4532,-3.0533,6.7954,21.794,0.023716,811.62,-35.827,0,0.495,0.030236,0.065036
8.1746,-3.4015,5.279,22.573,0.025571,805.3,-42.918,0,0.495,0.036306,0.068153
8.1964,-2.9123,6.932,22.126,0.023712,814.92,-39.397,0,0.495,0.030242,0.068148
8.8219,-2.6246,8.2615,21.178,0.02225,850.92,-28.038,0,0.495,0.024164,0.061924
8.5882,-2.4922,8.4424,21.385,0.022237,851.65,-31.924,0,0.495,0.02417,0.065031
8.7105,-3.2022,6.6499,21.472,0.023786,809.12,-32.188,0,0.495,0.030228,0.061927
8.723,-3.715,5.0789,21.752,0.025741,795.41,-36.142,0,0.495,0.036291,0.061928
8.3545,-2.3679,8.612,21.605,0.022264,853.22,-35.705,0,0.495,0.024173,0.068135
8.309,-3.8228,3.6765,23.029,0.027259,813.55,-45.545,0,0.495,0.042365,0.068153
8.0268,-3.6621,3.7209,23.477,0.027406,820.88,-48.708,0,0.495,0.042367,0.071256
7.9028,-3.2528,5.3674,22.978,0.025606,810.89,-46.247,0,0.495,0.036308,0.071255
8.055,-3.8178,2.108,24.411,0.028535,850.77,-53.552,0,0.495,0.048432,0.074352
8.3395,-3.9913,2.1197,23.975,0.028403,842.27,-50.563,0,0.495,0.048432,0.07125
7.7466,-3.5015,3.7572,23.901,0.027526,827.97,-51.848,0,0.495,0.042367,0.074353
8.6253,-4.163,2.124,23.506,0.028208,833.25,-47.563,0,0.495,0.048429,0.068146
7.6337,-3.1061,5.4471,23.368,0.025696,816.55,-49.528,0,0.495,0.036306,0.074347
8.5932,-3.9861,3.6251,22.565,0.027136,806.25,-42.369,0,0.495,0.04236,0.065038
9.1999,-4.5108,2.1139,22.504,0.027618,814.82,-41.586,0,0.495,0.048415,0.061926
8.878,-4.155,3.5673,22.094,0.027041,799.36,-39.2,0,0.495,0.04235,0.061928
8.9122,-4.3353,2.122,23.012,0.027929,823.95,-44.566,0,0.495,0.048422,0.065034
7.9416,-2.7769,7.0593,22.458,0.023773,818.74,-42.885,0,0.495,0.030241,0.071244
7.8915,-2.1362,8.9172,22.061,0.022462,858.08,-42.942,0,0.495,0.024167,0.074321
7.6894,-2.6449,7.1768,22.785,0.023885,822.86,-46.297,0,0.495,0.030236,0.07433
8.1223,-2.2499,8.7704,21.831,0.022341,855.42,-39.373,0,0.495,0.024171,0.071227
9.2372,-2.1246,9.6237,20.512,0.020774,955.7,-19.169,0,0.495,0.018087,0.058812
9.4429,-2.2537,9.3828,20.484,0.020795,958.12,-14.71,0,0.495,0.01808,0.055706
9.4837,-1.4445,11.117,18.952,0.01568,1264.5,-14.105,0,0.495,0.012022,0.058811
9.6624,-1.5391,10.841,19.054,0.015722,1267.3,-9.2815,0,0.495,0.012016,0.055705
9.0548,-2.767,8.0687,20.991,0.022305,851.21,-24.042,0,0.495,0.02415,0.058813
9.0298,-2.006,9.8476,20.564,0.020771,954.33,-23.481,0,0.495,0.0181,0.061923
9.2862,-2.9213,7.8624,20.828,0.022389,852.64,-19.937,0,0.495,0.024143,0.055706
9.3031,-1.3581,11.372,18.875,0.01565,1262.5,-18.753,0,0.495,0.012035,0.061922
10.183,-0.83813,12.257,14.47,0.0064006,3233.2,-3.3806,0,0.495,0.0059515,0.055704
10.327,-0.90038,11.913,14.618,0.0064578,3248,2.0197,0,0.495,0.0059512,0.052598
9.839,-1.643,10.542,19.181,0.015768,1270.9,-4.3059,0,0.495,0.012016,0.052598
10.717,-0.55186,12.592,11.13,0.0008874,4990.7,5.449,0,0.495,0,0.052598
10.59,-0.50978,12.958,11.02,0.00086807,4964.6,-0.16423,0,0.495,0,0.055704
9.6465,-2.3951,9.1235,20.483,0.020821,961.62,-10.129,0,0.495,0.018077,0.052599
9.5154,-3.0894,7.6414,20.694,0.022508,855.3,-15.751,0,0.495,0.02414,0.0526
10.037,-0.78153,12.573,14.342,0.0063504,3218.4,-8.5968,0,0.495,0.0059573,0.058811
9.8888,-0.72998,12.864,14.229,0.0063059,3203.7,-13.611,0,0.495,0.0059699,0.061921
10.331,-0.43644,13.606,10.835,0.00083614,4910.8,-10.763,0,0.495,0,0.06192
10.461,-0.47147,13.295,10.923,0.00085124,4937.9,-5.5726,0,0.495,0,0.058811
8.967,-3.3613,6.4952,21.167,0.023932,807.64,-28.483,0,0.495,0.030213,0.058816
8.997,-3.8853,4.9679,21.353,0.025906,791.73,-32.715,0,0.495,0.036276,0.058817
9.2217,-3.5332,6.3298,20.885,0.024138,807.38,-24.714,0,0.495,0.030204,0.055707
9.2698,-4.0687,4.8481,20.976,0.026016,789.27,-29.27,0,0.495,0.036267,0.055708
9.5406,-4.2689,4.7188,20.631,0.025965,788.37,-25.832,0,0.495,0.036265,0.0526
9.7321,-4.7298,3.3514,20.765,0.026372,785.05,-29.769,0,0.495,0.042333,0.052601
9.448,-4.5231,3.4307,21.181,0.026696,788.37,-32.891,0,0.495,0.042334,0.055709
10.063,-5.0947,2.0577,21.035,0.026524,793.05,-32.848,0,0.495,0.048399,0.052602
9.7757,-4.8863,2.0809,21.501,0.026912,798.91,-35.724,0,0.495,0.048403,0.05571
9.4741,-3.7206,6.1528,20.636,0.024298,808.54,-20.916,0,0.495,0.030201,0.0526
9.1631,-4.3328,3.5026,21.629,0.026923,793.29,-36.039,0,0.495,0.042339,0.058818
9.4877,-4.6932,2.0998,21.996,0.027278,806.34,-38.636,0,0.495,0.048408,0.058818
8.6128,-1.7944,10.252,20.723,0.020801,954.41,-31.66,0,0.495,0.018109,0.06813
8.8215,-1.8965,10.057,20.636,0.020776,953.94,-27.642,0,0.495,0.018106,0.065028
8.9393,-1.2049,11.828,18.774,0.015589,1261.7,-27.504,0,0.495,0.012044,0.068127
9.1215,-1.2786,11.609,18.816,0.015616,1261.6,-23.216,0,0.495,0.012042,0.065027
8.7573,-1.1361,12.031,18.746,0.015563,1262.6,-31.62,0,0.495,0.012042,0.071217
9.4422,-0.59809,13.61,13.959,0.0061828,3174.5,-27.404,0,0.495,0.0059753,0.071212
9.5914,-0.6388,13.381,14.037,0.006222,3181.9,-23.005,0,0.495,0.005976,0.068119
9.2923,-0.56002,13.82,13.891,0.006147,3168.2,-31.617,0,0.495,0.005975,0.074306
9.8073,-0.3206,14.622,10.539,0.00078207,4838.4,-29.328,0,0.495,0,0.074305
9.9388,-0.34646,14.399,10.602,0.00079412,4852.5,-24.995,0,0.495,0,0.07121
8.5748,-1.0714,12.218,18.731,0.01554,1264.1,-35.579,0,0.495,0.01204,0.074308
10.07,-0.37418,14.156,10.672,0.00080738,4868.2,-20.465,0,0.495,0,0.068116
8.4047,-1.6983,10.433,20.821,0.020845,955.58,-35.534,0,0.495,0.018106,0.07122
8.1971,-1.607,10.601,20.928,0.020909,957.28,-39.28,0,0.495,0.018102,0.074315
9.7405,-0.68261,13.132,14.127,0.0062634,3191.2,-18.411,0,0.495,0.0059751,0.065022
10.201,-0.4041,13.892,10.75,0.00082158,4887,-15.725,0,0.495,0,0.065021
10.116,-4.7193,-0.6472,23.895,0.027289,875.71,-45.338,0,0.495,0.060557,0.065033
9.855,-4.5358,-0.75847,24.409,0.027471,888.61,-47.969,0,0.495,0.060557,0.068146
11.005,-4.732,-1.8414,24.208,0.026818,902.74,-43.856,0,0.495,0.066621,0.065027
10.78,-4.545,-2.0089,24.724,0.026955,917.35,-46.282,0,0.495,0.066616,0.068137
12.252,-4.8184,-2.6435,23.787,0.026099,911.48,-39.55,0,0.495,0.072681,0.061935
11.229,-4.9173,-1.6777,23.669,0.026653,888.14,-41.478,0,0.495,0.066622,0.061926
12.081,-4.6313,-2.8568,24.322,0.026223,927.63,-41.729,0,0.495,0.072681,0.065035
10.376,-4.9023,-0.54089,23.36,0.027078,862.73,-42.742,0,0.495,0.060557,0.061927
11.909,-4.4421,-3.0716,24.835,0.026315,943.9,-43.962,0,0.495,0.072679,0.068138
9.5947,-4.3492,-0.87436,24.888,0.027627,900.99,-50.63,0,0.495,0.060558,0.071247
8.8543,-4.2248,0.57513,24.455,0.028045,870.37,-51.037,0,0.495,0.054497,0.071248
9.1347,-4.4053,0.63362,23.979,0.027893,859.66,-48.215,0,0.495,0.054497,0.068145
8.5744,-4.0408,0.51039,24.894,0.028176,880.32,-53.858,0,0.495,0.054496,0.074345
9.3341,-4.1572,-0.99471,25.327,0.02776,912.53,-53.3,0,0.495,0.060558,0.074343
9.4169,-4.5843,0.68653,23.471,0.027664,848.47,-45.401,0,0.495,0.054503,0.065027
9.6978,-4.7645,0.73359,22.944,0.027404,837.28,-42.619,0,0.495,0.054504,0.061919
10.556,-4.3537,-2.1792,25.206,0.027064,931.49,-48.738,0,0.495,0.066617,0.071235
11.568,-4.0481,-3.5046,25.765,0.026418,975.5,-48.512,0,0.495,0.072678,0.07433
11.738,-4.2482,-3.2877,25.317,0.026379,959.92,-46.234,0,0.495,0.072679,0.071234
10.331,-4.1563,-2.3522,25.648,0.027148,944.92,-51.205,0,0.495,0.066617,0.074331
14.776,-4.7396,-3.4059,22.118,0.024242,912.45,-30.218,0,0.495,0.084842,0.055714
13.642,-5.0084,-2.9123,22.567,0.025101,899.15,-32.91,0,0.495,0.078757,0.055715
14.726,-4.5425,-3.6785,22.601,0.024361,927.82,-31.895,0,0.495,0.084826,0.05882
13.524,-4.8121,-3.1597,23.092,0.025256,914.4,-34.767,0,0.495,0.078753,0.058821
13.416,-4.622,-3.4094,23.617,0.025373,930.89,-36.657,0,0.495,0.078778,0.061908
12.427,-5.0075,-2.4327,23.24,0.025941,895.93,-37.42,0,0.495,0.072685,0.058826
12.605,-5.2024,-2.2254,22.694,0.025749,881.44,-35.35,0,0.495,0.072694,0.055711
14.688,-4.3525,-3.9518,23.084,0.024439,944.62,-33.597,0,0.495,0.084847,0.061907
14.829,-4.9486,-3.1361,21.667,0.024094,899.36,-28.622,0,0.495,0.08484,0.052611
15.95,-4.6364,-3.4259,20.931,0.02304,908.53,-25.822,0,0.495,0.09091,0.052612
15.966,-4.4272,-3.7065,21.306,0.023147,920.48,-27.26,0,0.495,0.090914,0.055714
