"Lambda2","Q","U:0","U:1","U:2","k","nut","omega","p","vorticity:0","vorticity:1","vorticity:2","yPlus","Points:0","Points:1","Points:2"
486.41,-534.68,31.323,0.23791,2.4103,0.0056288,3.666e-05,3.8534,-40.815,-3.3664,9.9601,-3.9689,0,0.33,0.2463,-0.17624
505.3,-557.23,31.303,0.22919,2.4454,0.0056354,3.6064e-05,4.0347,-40.734,-3.335,9.6353,-3.8728,0,0.33,0.2463,-0.1747
157.79,-122.11,31.215,-0.59759,1.2938,0.0054975,5.2647e-05,1.177,-30.496,-8.2606,-2.8779,-12.543,0,0.33,0.33777,-0.19804
152.93,-90.403,31.149,-0.62024,1.3712,0.0054951,4.9663e-05,1.1222,-30.284,-22.18,-3.2482,-18.253,0,0.33,0.34082,-0.19805
87.389,-62.975,31.214,-0.59341,1.2739,0.0054953,5.2578e-05,1.0992,-30.556,-12.489,-0.61437,-12.608,0,0.33,0.33777,-0.19959
61.407,22.19,31.147,-0.61576,1.3604,0.0054928,5.1253e-05,1.034,-30.346,-29.747,-0.94001,-18.318,0,0.33,0.34082,-0.1996
24027,7052.3,28.658,0.1743,-0.49923,1.9519,0.00075939,2346,-95.369,92.104,659.87,-403.41,0,0.33,0.0029991,-0.18722
40542,5036.1,29.303,0.13162,-0.43577,0.72827,0.00026958,2607.8,-95.412,167.57,597.66,-450.07,0,0.33,0,-0.18721
23407,8237.8,27.553,0.16558,-0.51042,2.6318,0.00086747,2674.2,-95.969,81.882,784.78,-609.91,0,0.33,0.0030058,-0.18566
50082,6061,28.288,0.13083,-0.47967,0.96053,0.00027145,2967.5,-96.026,167.32,730.39,-820.77,0,0.33,0,-0.18564
-1820.7,4057.9,31.276,0.40133,-0.77606,1.8379,0.0020291,896.6,-90.671,-1.5915,299.87,16.25,0,0.33,0.024129,-0.19674
-1759.5,3078.7,31.665,0.39361,-0.79188,1.2136,0.0016426,730.33,-89.935,-0.052264,234.94,14.331,0,0.33,0.024126,-0.19829
-3107.5,4048.2,31.239,0.37824,-0.78778,1.7321,0.0019129,894.82,-90.884,1.7545,301.97,7.6533,0,0.33,0.021104,-0.19671
-2645.6,3117.8,31.632,0.37086,-0.80678,1.157,0.0015645,731.41,-90.16,4.9294,237.84,7.9707,0,0.33,0.021101,-0.19827
42.919,10810,25.027,0.2786,-0.4827,13.573,0.0049912,2126.9,-95.442,-21.866,868.07,36.833,0,0.33,0.021086,-0.18587
41.368,10621,25.208,0.30198,-0.48402,14.374,0.0054451,2080.2,-95.293,-20.28,845.47,70.23,0,0.33,0.024113,-0.1859
61.763,10354,26.304,0.30981,-0.54419,10.999,0.0043958,1980.2,-94.879,-19.936,802.6,28.268,0,0.33,0.021086,-0.18741
87.596,10184,26.451,0.33252,-0.54255,11.687,0.0048324,1946.1,-94.716,-18.921,780.76,56.779,0,0.33,0.024112,-0.18744
656.09,-680.57,32.433,1.3693,-0.082307,0.016403,0.00020061,81.508,-82.753,-12.528,8.804,6.703,0,0.33,0.075561,-0.1988
633.61,-660.09,32.434,1.3061,-0.16678,0.019773,0.00021756,90.369,-83.36,-14.91,8.0123,5.9884,0,0.33,0.072536,-0.19877
652.93,-650.13,32.439,1.3861,-0.10605,0.020006,0.00022293,89.113,-83.452,-12.975,9.0671,6.3747,0,0.33,0.075559,-0.19725
629.59,-626.69,32.441,1.3237,-0.18669,0.026348,0.00025731,101.15,-84.061,-14.639,8.9359,5.8541,0,0.33,0.072533,-0.19722
544.66,-356.59,32.131,2.5846,0.91192,0.43649,0.0013547,302.04,-87.287,-1.6593,50.061,38.389,0,0.33,0.11805,-0.16188
508.22,267.22,32.057,2.634,0.9269,0.73646,0.001761,393.7,-88.055,-2.7262,73.314,58.984,0,0.33,0.11805,-0.16034
911.45,-1033.8,32.162,2.5741,1.0155,0.183,0.00088589,193.7,-85.89,-0.26249,25.088,18.024,0,0.33,0.12108,-0.1619
685.34,-740.51,32.133,2.6269,1.0314,0.31365,0.0011695,251.29,-86.621,-0.74593,37.787,29.394,0,0.33,0.12108,-0.16035
789.32,-833.29,31.354,1.3227,2.6981,0.0062854,9.8891e-05,15.602,-54.895,1.6075,12.159,0.4772,0,0.33,0.19443,-0.16069
780.7,-820.4,31.374,1.3095,2.656,0.0062526,9.4526e-05,15.09,-54.827,2.4659,11.118,0.32034,0,0.33,0.19443,-0.16224
772.48,-824.3,31.385,1.3916,2.677,0.0063409,0.00010726,16.354,-55.989,1.2481,12.562,1.5569,0,0.33,0.19138,-0.16069
764.22,-811.57,31.405,1.3775,2.6354,0.0063055,0.00010216,15.814,-55.903,2.0389,11.549,1.3955,0,0.33,0.19138,-0.16223
842,-919.93,31.557,1.7741,2.3848,0.0069564,0.00017519,23.969,-62.844,-5.4068,12.926,4.3144,0,0.33,0.17295,-0.16237
879.53,-947.28,31.582,1.8395,2.3257,0.0071306,0.00019374,25.838,-64.093,-4.3808,12.756,3.8322,0,0.33,0.16989,-0.16222
893.06,-971.43,31.539,1.797,2.4236,0.0070302,0.00018422,24.92,-63.049,-5.0299,13.158,4.2006,0,0.33,0.17295,-0.16083
939.16,-1004.8,31.564,1.8649,2.3642,0.0072161,0.00020398,26.894,-64.32,-3.8065,12.721,3.6208,0,0.33,0.16989,-0.16068
448.42,-473.44,32.127,1.7065,0.77435,0.0082921,0.00021894,33.069,-72.407,-11.189,11.65,7.8626,0,0.33,0.1211,-0.19742
499.25,-564.23,32.132,1.6802,0.76818,0.0081763,0.00019119,32.149,-71.917,-10.442,12.227,8.3056,0,0.33,0.1211,-0.19897
343.92,-367.46,32.133,1.7131,0.69422,0.0085746,0.00023651,35.295,-73.265,-8.8502,10.829,5.624,0,0.33,0.11807,-0.19741
328.55,-402.28,32.137,1.6919,0.68552,0.0084491,0.00022229,34.296,-72.777,-6.856,11.619,6.2144,0,0.33,0.11807,-0.19895
642.67,-656.41,32.131,1.908,0.74935,0.009795,0.00021685,45.193,-76.96,-2.9087,8.6333,2.4753,0,0.33,0.11806,-0.18659
647.34,-652.23,32.112,1.9024,0.82735,0.0094023,0.00022248,42.289,-76.003,-5.2879,9.3858,4.8825,0,0.33,0.12109,-0.18661
601.12,-614.13,32.13,1.8748,0.74069,0.009569,0.0002205,43.421,-76.406,-3.5846,8.8464,2.8708,0,0.33,0.11806,-0.18814
598.75,-607.37,32.112,1.8701,0.8182,0.0092005,0.00022651,40.646,-75.469,-6.2458,9.543,5.2628,0,0.33,0.12109,-0.18815
487.49,-507.38,31.67,1.1627,2.0461,0.0058945,4.8026e-05,8.3007,-54.148,0.91412,12.044,-0.46235,0,0.33,0.19137,-0.18694
488.57,-507.63,31.641,1.1089,2.0635,0.0058743,4.7095e-05,8.0029,-53.31,1.6814,11.588,-0.89419,0,0.33,0.19442,-0.18695
508.73,-527.78,31.686,1.1517,2.0122,0.0058857,4.6844e-05,8.1868,-54.018,2.0351,10.462,-0.66097,0,0.33,0.19137,-0.18848
509.02,-528.77,31.656,1.0968,2.03,0.0058668,4.609e-05,7.9294,-53.192,2.9196,9.9613,-1.0112,0,0.33,0.19442,-0.18849
471.41,-532.54,31.877,1.2969,1.6515,0.0060242,5.6327e-05,10.525,-57.717,4.1022,4.0697,1.4007,0,0.33,0.17293,-0.19934
670.93,-796.73,31.899,1.3311,1.5896,0.0060849,5.101e-05,11.48,-58.556,1.013,4.763,1.4529,0,0.33,0.16988,-0.19928
508.9,-531.73,31.875,1.3258,1.6733,0.0060457,5.9764e-05,10.925,-57.938,3.3895,4.8526,1.5784,0,0.33,0.17294,-0.19789
654.25,-709.72,31.896,1.3634,1.6176,0.0061091,5.65e-05,11.862,-58.783,1.7895,5.6438,1.9221,0,0.33,0.16988,-0.19773
346.12,-407.37,31.83,1.4788,1.7785,0.0062406,8.3629e-05,13.424,-60.174,-8.779,13.895,4.1147,0,0.33,0.16988,-0.18847
365.09,-428.13,31.813,1.4927,1.8048,0.0062711,8.6978e-05,13.919,-60.406,-8.5943,14.101,4.1724,0,0.33,0.16988,-0.18693
347.05,-403.83,31.815,1.4381,1.8292,0.0061583,7.5451e-05,12.279,-59.244,-7.9874,13.5,3.6943,0,0.33,0.17294,-0.18862
361.81,-421.7,31.798,1.451,1.8562,0.0061844,7.7973e-05,12.714,-59.46,-8.0657,14.012,3.8142,0,0.33,0.17294,-0.18708
704.33,-922.97,31.024,0.84947,3.1614,0.0061697,8.1435e-05,14.764,-47.461,-7.0113,13.209,7.7523,0,0.33,0.21576,-0.1496
706.54,-920.98,31.017,0.77173,3.1787,0.0061043,7.2196e-05,13.733,-46.462,-7.2895,12.901,7.0313,0,0.33,0.21881,-0.14968
679.76,-894.17,31.052,0.84966,3.1139,0.0061309,7.5841e-05,14.037,-47.542,-6.9154,13.587,7.5271,0,0.33,0.21576,-0.15116
