"Lambda2","Q","U:0","U:1","U:2","k","nut","omega","p","vorticity:0","vorticity:1","vorticity:2","yPlus","Points:0","Points:1","Points:2"
4659.3,2568.9,19.616,-7.4965,2.1071,18.117,0.016946,1069.4,-30.086,-269.07,91.736,180.28,0,0.495,0.14543,-0.023203
-616.48,3834,18.5,-7.3158,2.036,20.797,0.020253,1027.2,-35.012,-266.33,3.9089,205.99,0,0.495,0.13933,-0.02475
2570.8,3319.5,18.476,-7.6904,1.9309,20.459,0.019655,1041.3,-34.26,-274.73,27.239,188.76,0,0.495,0.13933,-0.023203
3537.1,3607,19.121,-7.2284,2.1267,19.506,0.018756,1040.3,-32.959,-264.18,32.715,204.98,0,0.495,0.14236,-0.02475
5130.6,333.87,18.622,-8.7721,1.6712,19.007,0.017466,1088.4,-30.131,-281.76,120.66,129.8,0,0.495,0.14236,-0.018562
4907.1,1407.4,18.796,-8.3742,1.7909,19.068,0.017656,1080.2,-30.793,-281.54,103.12,147.76,0,0.495,0.14236,-0.020109
4854.6,823.34,19.258,-8.2614,1.8704,18.179,0.016618,1094.1,-28.706,-277.8,134.86,140.29,0,0.495,0.14543,-0.020109
-6218.7,3564.1,17.309,-7.8467,1.7639,22.731,0.022395,1015.3,-38.132,-277.87,-23.989,194.12,0,0.495,0.1333,-0.023203
-2535.4,3455.4,17.898,-7.7717,1.8464,21.608,0.021028,1027.9,-36.291,-276.56,-0.11584,193.41,0,0.495,0.13631,-0.023203
-8123.7,3916.6,17.88,-7.3934,1.949,22.046,0.021737,1014.6,-37.034,-267.98,-21.376,208.79,0,0.495,0.13631,-0.02475
5472.1,-589.14,17.498,-9.7841,1.2948,20.036,0.018716,1070.7,-32.958,-278.7,94.839,112.28,0,0.495,0.1363,-0.015469
5170.3,512.46,17.635,-9.3802,1.4109,20.318,0.019034,1067.6,-33.547,-285.04,81.276,127.8,0,0.495,0.1363,-0.017016
5065,97.678,18.037,-9.282,1.4789,19.619,0.01816,1080.4,-31.527,-282.02,107.51,119.06,0,0.495,0.13933,-0.017016
5365.2,-1042.6,17.861,-9.6811,1.3573,19.431,0.017954,1082.4,-30.947,-275.53,118.6,103.58,0,0.495,0.13933,-0.015469
5823.1,-3040.5,17.477,-10.444,1.1039,18.948,0.017626,1075.1,-29.943,-251.21,126.64,77.723,0,0.495,0.13933,-0.012375
5945,-3625.7,17.763,-10.318,1.1546,18.5,0.01708,1083.1,-27.967,-248.1,143.08,73.694,0,0.495,0.14236,-0.012375
5430.2,-1892.5,17.672,-10.07,1.2322,19.21,0.01778,1080.5,-30.426,-265.31,125.1,90.137,0,0.495,0.13933,-0.013922
5523.5,-2489.4,17.987,-9.9488,1.289,18.7,0.017155,1090.1,-28.446,-262.03,144.88,85.315,0,0.495,0.14236,-0.013922
5654.8,-3168.6,18.29,-9.8145,1.3457,18.195,0.016566,1098.4,-26.439,-258.42,162.95,80.016,0,0.495,0.14543,-0.013922
5421.1,-1614,18.209,-9.5645,1.4202,18.845,0.017235,1093.5,-28.965,-272.16,141.74,98.093,0,0.495,0.14236,-0.015469
5473.4,-2264.5,18.544,-9.4354,1.4828,18.27,0.016559,1103.4,-26.945,-268.38,163.49,91.846,0,0.495,0.14543,-0.015469
5532,-1410,17.344,-10.178,1.1754,19.736,0.018444,1070.1,-32.432,-268.5,104.22,98.5,0,0.495,0.1363,-0.013922
5880.6,-2548,17.179,-10.556,1.0531,19.407,0.018205,1066.1,-31.941,-254.3,108.85,85.577,0,0.495,0.1363,-0.012375
5126.6,-465.28,18.424,-9.1705,1.5476,18.941,0.017332,1092.9,-29.534,-278.68,133.75,113.17,0,0.495,0.14236,-0.017016
5125.2,-1121.8,18.795,-9.0468,1.6162,18.28,0.016553,1104.5,-27.492,-274.81,159.23,106.13,0,0.495,0.14543,-0.017015
-5589.9,2630.9,16.307,-8.7905,1.4076,23.602,0.023318,1012.4,-40.459,-289.73,-28.146,161.12,0,0.495,0.12721,-0.020109
-2969.5,2579.3,16.81,-8.7215,1.4819,22.736,0.022175,1025.5,-38.602,-289.63,-6.5808,162.59,0,0.495,0.13027,-0.020109
-7139.5,3016.5,16.783,-8.3148,1.5831,23.25,0.022921,1014.6,-39.289,-285.17,-26.298,176.5,0,0.495,0.13027,-0.021656
-8035.3,3010.5,16.248,-8.3827,1.5062,24.184,0.024147,1001.8,-41.141,-285.1,-46.428,173.68,0,0.495,0.12721,-0.021656
-8474.2,3100.8,15.196,-8.5001,1.359,25.893,0.026475,978.22,-44.663,-284.57,-79.718,169.24,0,0.495,0.12114,-0.021656
-8382.3,3053.9,15.716,-8.444,1.432,25.073,0.025337,989.79,-42.979,-284.98,-64.281,172.62,0,0.495,0.12417,-0.021656
-9225.1,3434.7,15.059,-8.1019,1.4532,26.562,0.027456,967.63,-45.363,-277.91,-93.353,177.98,0,0.495,0.12114,-0.023203
-9226.3,3441.8,15.603,-8.0457,1.528,25.714,0.026277,978.82,-43.693,-278.13,-79.468,182.5,0,0.495,0.12417,-0.023203
-9841.5,3734.6,16.049,-7.6007,1.7013,25.402,0.025958,978.8,-42.585,-269.56,-78.185,195.52,0,0.495,0.12721,-0.02475
-9835.9,3710.3,15.468,-7.6603,1.6237,26.36,0.027248,967.63,-44.376,-269.7,-92.588,192.04,0,0.495,0.12417,-0.02475
-9092.7,3448.2,16.161,-7.9851,1.6041,24.785,0.025031,990.42,-41.876,-278.18,-63.295,184.79,0,0.495,0.12721,-0.023203
-7473.7,2707.8,15.805,-8.8524,1.3357,24.438,0.024442,1000.1,-42.313,-289.7,-47.471,161.36,0,0.495,0.12417,-0.020109
-7713.7,2794.4,15.31,-8.9082,1.2648,25.22,0.025526,988.21,-44.007,-289.23,-64.372,159.16,0,0.495,0.12114,-0.020109
-8887.6,3524.5,16.726,-7.9183,1.683,23.795,0.023735,1002.8,-40.031,-278.29,-44.965,189.01,0,0.495,0.13027,-0.023203
-9819.1,3851.9,16.642,-7.535,1.7817,24.369,0.024605,990.67,-40.751,-269.58,-61.9,201.06,0,0.495,0.13027,-0.02475
3950.6,-1848.8,14.8,-12.062,0.43216,20.728,0.021059,984.29,-43.136,-196.72,11.751,79.646,0,0.495,0.11507,-0.0077345
3025.9,-1244.7,14.814,-11.753,0.51756,21.382,0.021628,988.66,-43.477,-223.21,3.8279,86.585,0,0.495,0.11507,-0.0092814
2184.8,-1470.4,14.508,-12.088,0.3961,21.085,0.02162,975.27,-44.731,-196.68,-0.009255,82.439,0,0.495,0.11204,-0.0077345
281.81,-872.3,14.503,-11.78,0.47517,21.77,0.022238,978.98,-45.076,-222.99,-9.2521,88.922,0,0.495,0.11204,-0.0092814
2472.6,-2029.7,14.227,-12.363,0.28714,20.797,0.021625,961.74,-45.84,-164.12,-4.1574,76.905,0,0.495,0.109,-0.0061876
3777.4,-2357.7,14.506,-12.351,0.31708,20.471,0.021097,970.37,-44.409,-164.51,5.3529,74.594,0,0.495,0.11203,-0.0061876
644.27,-1147,14.213,-12.1,0.35933,21.433,0.022187,966.04,-46.171,-196.06,-11.109,84.351,0,0.495,0.10901,-0.0077345
-1122.1,-545.72,14.19,-11.794,0.43196,22.142,0.022848,969.15,-46.516,-222.07,-21.441,90.368,0,0.495,0.10901,-0.0092814
4707.4,-2740.3,14.78,-12.326,0.3464,20.14,0.020579,978.69,-42.821,-164.39,15.305,71.473,0,0.495,0.11506,-0.0061876
1908.4,-792.47,14.81,-11.593,0.55774,21.72,0.021938,990.08,-43.699,-233.81,-0.87797,91.186,0,0.495,0.11507,-0.01001
4383.3,-1636.8,15.121,-11.716,0.5592,20.991,0.021026,998.32,-41.858,-223,17.75,84.888,0,0.495,0.11811,-0.0092814
3820.8,-1283.5,15.127,-11.592,0.59218,21.235,0.021243,999.63,-42.019,-231.2,14.571,88.581,0,0.495,0.1181,-0.0098407
-1668.9,363.61,14.79,-11.042,0.68855,22.834,0.023015,992.22,-44.376,-263.7,-17.683,105.27,0,0.495,0.11508,-0.012375
642.6,-284.91,14.808,-11.412,0.60287,22.098,0.022287,991.6,-43.937,-245.64,-6.1896,96.372,0,0.495,0.11507,-0.010828
770.91,-2.2049,15.144,-11.002,0.7414,22.36,0.022293,1003.1,-42.728,-264,-1.8111,104.62,0,0.495,0.11811,-0.012375
2834.3,-660.45,15.138,-11.374,0.65037,21.666,0.021626,1001.9,-42.298,-245.65,8.9327,95.104,0,0.495,0.1181,-0.010828
4892.1,-1813.7,15.435,-11.582,0.62377,20.75,0.020568,1008.9,-40.258,-228.04,30.822,84.099,0,0.495,0.12114,-0.0096627
4421.2,-1064.9,15.466,-11.325,0.69678,21.226,0.020972,1012.2,-40.588,-245.25,25.337,92.416,0,0.495,0.12113,-0.010828
5044.1,-2058.8,15.426,-11.665,0.59988,20.593,0.020435,1007.7,-40.144,-222.38,32.597,81.387,0,0.495,0.12114,-0.0092814
-1007,-316.9,14.487,-11.58,0.52191,22.21,0.022656,980.35,-45.347,-236.01,-15.69,94.32,0,0.495,0.11204,-0.010191
-1911,70.928,14.476,-11.44,0.55462,22.518,0.022948,981.3,-45.535,-245.1,-20.209,98.1,0,0.495,0.11204,-0.010828
-2714.4,384.6,14.143,-11.456,0.50538,22.919,0.023604,971.06,-46.992,-243.92,-33.078,98.906,0,0.495,0.10901,-0.010828
-2251.2,113.91,14.156,-11.555,0.48401,22.694,0.023384,970.52,-46.858,-237.59,-29.686,96.419,0,0.495,0.10901,-0.010378
-3430.1,711.33,14.436,-11.07,0.63492,23.289,0.02373,981.49,-45.977,-262.82,-32.176,106.26,0,0.495,0.11205,-0.012375
4723.9,-2247,15.087,-12.024,0.46752,20.371,0.020511,993.17,-41.521,-196.33,24.087,77.653,0,0.495,0.1181,-0.0077345
5201.3,-3141.2,15.049,-12.288,0.37509,19.812,0.020077,986.8,-41.217,-163.92,25.643,69.236,0,0.495,0.1181,-0.0061876
5605.1,-3591.1,15.315,-12.235,0.40302,19.483,0.019591,994.49,-39.503,-163.03,36.114,65.097,0,0.495,0.12113,-0.0061876
5184.7,-2693.8,15.371,-11.972,0.50199,20.011,0.019977,1001.7,-39.803,-195.37,36.729,73.633,0,0.495,0.12113,-0.0077345
930.84,-1933.7,13.685,-12.559,0.16843,20.883,0.022204,940.53,-48.285,-126.28,-12.983,77.734,0,0.495,0.10294,-0.0046408
1902.3,-2580.9,13.702,-12.714,0.11205,20.464,0.021835,937.24,-48.083,-86.527,-6.2399,72.894,0,0.495,0.10294,-0.0030942
1647.9,-2165.5,13.958,-12.576,0.19208,20.579,0.021685,949.01,-47.002,-127.26,-6.4162,75.943,0,0.495,0.10597,-0.0046408
2664.1,-2814.2,13.965,-12.732,0.12799,20.168,0.021335,945.34,-46.808,-87.176,-1.5848,70.793,0,0.495,0.10597,-0.0030942
555.27,-1681.4,13.943,-12.362,0.25668,21.122,0.022164,953.02,-47.236,-163.33,-13,79.37,0,0.495,0.10597,-0.0061876
3263,-2511.3,14.229,-12.577,0.21526,20.269,0.021175,957.22,-45.606,-127.8,0.66789,73.094,0,0.495,0.109,-0.0046408
-10.618,-1441,13.659,-12.348,0.22563,21.436,0.022706,944.07,-48.517,-161.95,-21.146,80.813,0,0.495,0.10294,-0.0061876
3933.1,-3156.5,14.227,-12.735,0.14362,19.868,0.020847,953.1,-45.416,-87.49,3.3837,67.702,0,0.495,0.109,-0.0030942
1854.4,-2766,13.706,-12.811,0.055983,20.206,0.021611,935.01,-47.988,-43.996,-1.701,72.403,0,0.495,0.10294,-0.0015479
1366.8,-2537.8,13.442,-12.777,0.047916,20.5,0.022114,927.04,-49.21,-43.545,-3.9134,75.693,0,0.495,0.099911,-0.0015479
1223.8,-2355,13.432,-12.682,0.096011,20.761,0.022347,929.05,-49.302,-85.632,-10.456,75.958,0,0.495,0.099911,-0.0030942
1298,-2405.2,13.173,-12.727,0.039679,20.786,0.022624,918.79,-50.212,-42.914,-5.9277,78.092,0,0.495,0.09688,-0.0015479
1560.2,-2664.8,13.178,-12.757,0.02033,20.696,0.022544,918.09,-50.155,-22.044,-1.3874,75.882,0,0.495,0.096879,0
1641.9,-2801.2,13.445,-12.808,-0.024341,20.41,0.022035,926.29,-49.161,-22.184,-0.034459,-73.349,0,0.495,0.09991,0
1146.9,-2212.2,13.159,-12.633,0.079723,21.048,0.022865,920.58,-50.302,-84.364,-14.265,78.175,0,0.495,0.096882,-0.0030942
2064,-3028.1,13.708,-12.842,-0.028532,20.118,0.021536,934.17,-47.939,-22.489,1.3061,-70.006,0,0.495,0.10294,0
382.6,-1708.3,13.407,-12.529,0.14462,21.185,0.022731,932,-49.503,-124.91,-18.933,80.475,0,0.495,0.099912,-0.0046408
-314.05,-1216.7,13.371,-12.32,0.19434,21.743,0.023251,935.16,-49.734,-160.12,-28.47,83.091,0,0.495,0.099913,-0.0061876
-283.53,-1078.8,13.083,-12.277,0.16292,22.032,0.023791,926.06,-50.738,-157.54,-34.972,84.381,0,0.495,0.096885,-0.0061876
364.94,-1573.7,13.128,-12.482,0.12058,21.472,0.023258,923.25,-50.511,-123.05,-24.237,82.225,0,0.495,0.096884,-0.0046408
2450.5,-2992.8,13.964,-12.829,0.064029,19.914,0.021123,942.83,-46.711,-44.303,0.73495,70.184,0,0.495,0.10597,-0.0015479
2549.8,-3255.6,13.964,-12.861,-0.032397,19.828,0.021052,941.89,-46.669,-22.491,2.8009,-67.692,0,0.495,0.10597,0
3171.4,-3600.4,14.218,-12.864,-0.036455,19.536,0.020582,949.25,-45.276,-22.608,4.3278,-64.408,0,0.495,0.109,0
3352.6,-3340.2,14.22,-12.832,0.071901,19.621,0.020648,950.29,-45.316,-44.448,3.3311,66.929,0,0.495,0.109,-0.0015479
-1935.1,-195.24,13.874,-11.798,0.38807,22.504,0.023456,959.43,-47.915,-220.68,-32.517,91.736,0,0.495,0.10598,-0.0092814
-2129.8,47.195,13.561,-11.789,0.34329,22.841,0.024054,949.63,-49.205,-218.51,-42.525,92.075,0,0.495,0.10295,-0.0092814
-819.51,-800.54,13.914,-12.102,0.32195,21.775,0.02276,956.78,-47.57,-194.95,-21.341,86.331,0,0.495,0.10598,-0.0077345
-1173.5,-566.57,13.617,-12.09,0.28382,22.101,0.023329,947.39,-48.86,-193.19,-30.666,87.239,0,0.495,0.10295,-0.0077345
-3318.1,993.86,13.408,-11.455,0.39301,23.722,0.025008,948.67,-49.958,-238.95,-56.902,99.212,0,0.495,0.10227,-0.010828
-3270.9,923.03,13.483,-11.469,0.40248,23.625,0.024848,950.83,-49.678,-239,-54.522,98.903,0,0.495,0.10295,-0.01078
-3354.8,1143.2,13.154,-11.442,0.35314,23.973,0.025478,940.99,-50.891,-236.48,-63.881,99.523,0,0.495,0.099917,-0.010828
-2220.5,258.39,13.248,-11.769,0.29823,23.162,0.02464,940.04,-50.42,-215.8,-51.337,93.157,0,0.495,0.099923,-0.0092814
-4215.4,1776.1,13.045,-11.089,0.4108,24.804,0.02638,940.34,-51.334,-252.77,-75.825,104.61,0,0.495,0.099926,-0.012375
-4124.8,1881.1,12.709,-11.068,0.3537,25.091,0.026965,930.57,-52.345,-248.49,-83.396,103.76,0,0.495,0.096896,-0.012375
-3268.7,1253.9,12.829,-11.414,0.30174,24.264,0.026056,931.26,-51.909,-232.7,-71.67,99.231,0,0.495,0.096888,-0.010828
-3307.7,951.26,13.481,-11.458,0.40439,23.65,0.024874,950.86,-49.692,-239.65,-54.909,99.124,0,0.495,0.10295,-0.010828
-4199.1,1593.7,13.386,-11.1,0.46782,24.478,0.02576,950.31,-50.141,-256.36,-67.045,104.95,0,0.495,0.10296,-0.012375
-4199.9,1603.7,13.367,-11.099,0.46469,24.496,0.025794,949.76,-50.206,-256.17,-67.527,104.93,0,0.495,0.10279,-0.012375
-2146.3,386.55,12.937,-11.735,0.25311,23.451,0.025207,930.38,-51.419,-212.38,-59.069,93.466,0,0.495,0.096894,-0.0092813
-1381.7,-352.98,13.316,-12.065,0.24542,22.415,0.023895,938.1,-50.075,-190.88,-38.986,88.954,0,0.495,0.099915,-0.0077345
-1319.8,-230.94,13.017,-12.026,0.20693,22.705,0.024448,928.7,-51.082,-187.77,-46.355,89.728,0,0.495,0.096887,-0.0077345
-2985,573.91,13.821,-11.517,0.44456,23.17,0.02412,960.66,-48.306,-238.68,-42.667,98.263,0,0.495,0.10598,-0.010578
-3187.3,721.77,13.81,-11.463,0.45544,23.298,0.024247,960.89,-48.381,-242.14,-44.623,99.519,0,0.495,0.10598,-0.010828
-4110.9,1362.3,13.731,-11.1,0.52461,24.115,0.025109,960.5,-48.824,-259.19,-56.879,106.11,0,0.495,0.10599,-0.012375
4602.4,-3479.2,14.483,-12.724,0.15899,19.572,0.020375,960.63,-43.993,-87.577,8.6623,64.948,0,0.495,0.11203,-0.0030942
5236.4,-3859.9,14.733,-12.699,0.17394,19.276,0.019919,967.75,-42.413,-87.391,14.083,61.465,0,0.495,0.11506,-0.0030942
4198.7,-2836.8,14.495,-12.566,0.23805,19.96,0.020679,965.24,-44.174,-127.99,8.2165,70.539,0,0.495,0.11203,-0.0046408
4893.7,-3224.2,14.756,-12.541,0.2603,19.649,0.020197,972.9,-42.589,-127.8,16.041,67.178,0,0.495,0.11506,-0.0046408
5638,-4255.9,14.977,-12.66,0.18856,18.986,0.019482,974.54,-40.817,-87.026,19.61,59.028,0,0.495,0.11809,-0.0030942
5183,-4446.5,14.952,-12.757,0.094525,18.762,0.019331,970.63,-40.714,-44.161,11.721,58.121,0,0.495,0.11809,-0.001548
4701.4,-4048.6,14.714,-12.796,0.087169,19.044,0.019751,964.24,-42.309,-44.346,8.8664,60.525,0,0.495,0.11506,-0.001548
5009.7,-4688.5,14.942,-12.789,-0.047483,18.687,0.01928,969.23,-40.691,-22.306,9.2442,-55.601,0,0.495,0.11809,0
5732.7,-5121.6,15.175,-12.733,-0.051043,18.41,0.018883,974.97,-38.952,-22.732,12.264,-50.836,0,0.495,0.12114,0
5763.1,-4893.3,15.187,-12.701,0.10151,18.483,0.018928,976.52,-38.985,-44.119,15.186,53.672,0,0.495,0.12113,-0.0015479
6045.9,-4707.7,15.218,-12.605,0.20254,18.697,0.019062,980.84,-39.104,-86.389,25.08,54.862,0,0.495,0.12113,-0.0030942
4451.8,-4297.2,14.707,-12.828,-0.043974,18.966,0.019696,962.97,-42.278,-22.443,7.5577,-57.957,0,0.495,0.11506,0
5318.4,-3626.3,15.011,-12.502,0.28205,19.343,0.019732,980.27,-40.985,-127.33,24.083,64.825,0,0.495,0.11809,-0.0046408
5704.1,-4085.4,15.262,-12.448,0.30315,19.038,0.019285,987.18,-39.271,-126.57,32.159,60.656,0,0.495,0.12113,-0.0046408
3994.7,-3661.6,14.47,-12.822,0.079664,19.332,0.020191,957.48,-43.892,-44.463,6.0698,64.098,0,0.495,0.11203,-0.001548
3791.3,-3917.4,14.465,-12.854,-0.04017,19.251,0.02013,956.33,-43.859,-22.493,5.9465,-61.526,0,0.495,0.11203,0
-7249,2783.8,14.487,-9.4205,1.0344,25.86,0.026549,974.19,-46.675,-289.71,-77.886,143.22,0,0.495,0.11508,-0.018562
-7431.2,3065.9,14.048,-9.4596,0.96437,26.429,0.027439,963.32,-48.267,-288.4,-89.898,140.24,0,0.495,0.11205,-0.018562
-6441.5,2394.7,14.599,-9.8345,0.94668,25.11,0.02559,981.4,-46.07,-288.78,-62.828,134.31,0,0.495,0.11508,-0.017016
-6703.4,2684.1,14.179,-9.8707,0.88004,25.659,0.026447,970.34,-47.667,-287.39,-75.964,132.39,0,0.495,0.11205,-0.017016
-5878,2340.2,13.894,-10.305,0.73281,25.349,0.026268,965.12,-48.526,-281.24,-73.494,122.22,0,0.495,0.10902,-0.015469
-5687.4,2049.1,14.287,-10.28,0.79712,24.873,0.02549,975.9,-47.057,-283.13,-61.269,123.91,0,0.495,0.11205,-0.015469
-6849.3,2949.8,13.767,-9.8999,0.8117,26.152,0.027255,959.68,-49.139,-285.49,-87.293,129.73,0,0.495,0.10902,-0.017016
-5314.3,1732,14.686,-10.246,0.85993,24.352,0.024676,987.01,-45.456,-284.46,-47.304,124.78,0,0.495,0.11508,-0.015469
-4709.8,1412.6,15.09,-10.204,0.92188,23.792,0.023833,998.42,-43.794,-285.27,-31.516,125.91,0,0.495,0.11811,-0.015469
-2396.4,884.16,15.129,-10.61,0.8316,23.072,0.02303,1001.9,-43.253,-276.79,-15.971,115.55,0,0.495,0.11811,-0.013922
-3867.6,1217,14.75,-10.651,0.77394,23.59,0.023814,990.69,-44.909,-276.21,-32.069,115.36,0,0.495,0.11508,-0.013922
-6987.1,2512.5,14.937,-9.3745,1.1033,25.23,0.025606,985.47,-45.005,-290.65,-63.867,146.52,0,0.495,0.11811,-0.018562
-6083,2111.7,15.026,-9.7906,1.0124,24.512,0.024694,992.82,-44.403,-289.72,-47.756,136.49,0,0.495,0.11811,-0.017016
-5008.5,1831.7,13.999,-10.704,0.65568,24.533,0.025323,968.92,-47.978,-273.32,-59.389,114.69,0,0.495,0.10902,-0.013922
-4750.7,1538.7,14.373,-10.682,0.71546,24.079,0.024581,979.68,-46.512,-275.07,-46.532,115.47,0,0.495,0.11205,-0.013922
-8865.4,4212.1,12.829,-8.724,0.98091,28.824,0.030812,927.24,-52.317,-280.32,-128.46,143.08,0,0.495,0.10599,-0.021656
-8864.8,4355.6,12.409,-8.7565,0.90028,29.17,0.031125,918.47,-53.553,-278.18,-135.12,137.64,0,0.495,0.10296,-0.021656
-8290.7,3933.1,13.023,-9.12,0.89899,28.117,0.030034,935.42,-51.744,-282.89,-119,137.82,0,0.495,0.10599,-0.020109
-8295.3,4072.1,12.613,-9.1476,0.8213,28.476,0.030691,926.26,-53.05,-279.85,-125.55,132.77,0,0.495,0.10296,-0.020109
-7589.2,3579.4,13.181,-9.5218,0.8152,27.39,0.029041,942.37,-51.179,-283.83,-108.87,132.29,0,0.495,0.10582,-0.018562
-7588.8,3571.7,13.203,-9.5206,0.81929,27.37,0.029002,942.9,-51.105,-284.02,-108.49,132.54,0,0.495,0.10599,-0.018562
-7762.5,3661.1,13.158,-9.4215,0.83902,27.555,0.029258,941.05,-51.263,-283.74,-111.09,133.84,0,0.495,0.10599,-0.018945
-8291.8,3895.7,13.091,-9.1148,0.91105,28.049,0.029918,936.94,-51.531,-283.27,-117.84,138.6,0,0.495,0.10647,-0.020109
-8297.4,3696.3,13.452,-9.0872,0.97529,27.686,0.0293,945.05,-50.394,-285.3,-111.66,142.76,0,0.495,0.10902,-0.020109
-8866.4,3961.3,13.269,-8.687,1.0601,28.403,0.03032,936.45,-51.013,-281.94,-121.65,148.67,0,0.495,0.10902,-0.021656
-8865.8,4128.5,12.975,-8.7117,1.0073,28.684,0.030648,930.31,-51.883,-280.86,-126.19,144.94,0,0.495,0.107,-0.021656
-7597.5,3712.1,12.803,-9.5425,0.74478,27.739,0.029695,933.33,-52.44,-280.65,-115.54,128.03,0,0.495,0.10296,-0.018562
-8845.5,4499.1,12.002,-8.7825,0.81855,29.451,0.031021,910.07,-54.574,-275.95,-142.05,134.09,0,0.495,0.099936,-0.021656
-9520.4,4834.9,11.774,-8.399,0.89652,30.092,0.031169,901.96,-54.978,-274.46,-153.2,139.04,0,0.495,0.099952,-0.023203
-9467.3,4644,12.191,-8.3697,0.98124,29.824,0.031388,910.06,-53.979,-276.08,-146.26,142.28,0,0.495,0.10298,-0.023203
-9648.5,4888.3,11.705,-8.2922,0.91901,30.263,0.031246,899.54,-55.098,-273.3,-155.47,140.46,0,0.495,0.099954,-0.023641
-9550.5,4917.8,11.642,-8.4069,0.86864,30.161,0.031146,899.46,-55.273,-273.79,-155.31,137.98,0,0.495,0.098977,-0.023203
-9616.3,5092.7,11.361,-8.4236,0.80975,30.306,0.031096,894.2,-55.899,-272.39,-159.77,135.75,0,0.495,0.096918,-0.023203
-9154.7,4847.4,11.51,-8.6547,0.76452,29.919,0.031079,898.9,-55.618,-272.97,-153.11,132.68,0,0.495,0.096915,-0.022261
-9919,4835.7,11.955,-7.9893,1.0634,30.442,0.031654,901.31,-54.408,-271.43,-154.55,147.73,0,0.495,0.10299,-0.02475
-9977.3,5024.3,11.526,-8.0214,0.97598,30.697,0.031442,893.41,-55.406,-270.38,-161.22,144.06,0,0.495,0.099959,-0.02475
-9541.1,4675.6,12.152,-8.3071,0.99477,29.926,0.031431,908.63,-54.051,-275.32,-147.63,143.17,0,0.495,0.10298,-0.023458
-8859.4,4689.7,11.607,-8.803,0.73554,29.669,0.03107,901.89,-55.428,-273.32,-148.83,130.71,0,0.495,0.096913,-0.021656
-8228.6,4184.9,12.216,-9.1691,0.74276,28.768,0.030821,917.52,-54.131,-276.68,-131.71,129.23,0,0.495,0.099931,-0.020109
-8193.4,4337.5,11.829,-9.1844,0.66375,29,0.031032,909.04,-55.018,-273.33,-137.78,125.92,0,0.495,0.096903,-0.020109
-7455.2,3929.6,12.038,-9.5667,0.59447,28.287,0.030513,915.33,-54.516,-272.19,-127.7,121.87,0,0.495,0.0969,-0.018562
-7532.3,3823.5,12.415,-9.558,0.66967,28.042,0.030132,924.19,-53.587,-276.55,-121.79,124.93,0,0.495,0.09993,-0.018562
-9436.8,4482.5,12.623,-8.3342,1.0644,29.489,0.031384,918.49,-52.799,-277.23,-139.13,147.79,0,0.495,0.10601,-0.023203
-9470.2,4263.4,13.072,-8.2947,1.146,29.079,0.031311,927.32,-51.59,-277.71,-131.76,154.08,0,0.495,0.10904,-0.023203
-9451.7,4385,12.823,-8.3166,1.1007,29.306,0.031352,922.42,-52.261,-277.45,-135.85,150.59,0,0.495,0.10736,-0.023203
-9845.5,4661.8,12.397,-7.9519,1.149,30.12,0.03178,909.49,-53.249,-272.01,-147.12,153.03,0,0.495,0.10602,-0.02475
-9456.3,4491.1,12.612,-8.3159,1.0685,29.519,0.031403,918.06,-52.821,-276.98,-139.51,148.04,0,0.495,0.10601,-0.023277
-6934,3281.2,13.242,-9.9284,0.71975,26.705,0.028226,946.28,-50.93,-281.8,-99.35,125.47,0,0.495,0.10503,-0.017016
-6060.3,2853.1,13.132,-10.335,0.60064,26.151,0.027689,944.54,-51.229,-275.39,-92.887,117.27,0,0.495,0.10296,-0.015469
-6039.6,2765,13.299,-10.33,0.63038,25.984,0.027384,949.04,-50.639,-276.86,-88.914,118.53,0,0.495,0.10431,-0.015469
-6941.6,3388.1,12.976,-9.9395,0.67118,26.961,0.0287,939.51,-51.843,-279.48,-104.82,122.93,0,0.495,0.10296,-0.017016
-6930.4,3231.8,13.365,-9.9233,0.74216,26.587,0.028007,949.4,-50.509,-282.86,-96.822,126.64,0,0.495,0.10599,-0.017016
-6014,2655,13.508,-10.324,0.66746,25.776,0.027003,954.66,-49.902,-278.69,-83.958,120.11,0,0.495,0.10599,-0.015469
-5260.7,2358.6,13.269,-10.723,0.53296,25.318,0.026704,948.2,-50.681,-267.85,-80.292,111.54,0,0.495,0.10296,-0.013922
-5239.7,2509.4,12.915,-10.718,0.47066,25.645,0.027335,938.27,-51.87,-263.92,-88.571,110.42,0,0.495,0.099928,-0.013922
-6011.8,2982.8,12.766,-10.336,0.53359,26.474,0.028324,934.76,-52.413,-271.09,-100.38,115.41,0,0.495,0.099929,-0.015469
-5138.2,2594.1,12.567,-10.704,0.40834,25.926,0.027922,928.59,-52.877,-259.33,-95.711,108.93,0,0.495,0.096898,-0.013922
-4409.8,1745.6,13.363,-11.025,0.48075,24.645,0.025948,949.89,-50.248,-258.64,-69.676,106.26,0,0.495,0.10296,-0.012682
-5914.4,3062.8,12.407,-10.329,0.46662,26.745,0.028907,925.27,-53.407,-266.18,-106.91,113.35,0,0.495,0.096899,-0.015469
-6868.4,3494.8,12.599,-9.9479,0.5999,27.277,0.029332,930.02,-53.021,-274.98,-111.55,120.41,0,0.495,0.09993,-0.017016
