"Lambda2","Q","U:0","U:1","U:2","k","nut","omega","p","vorticity:0","vorticity:1","vorticity:2","yPlus","Points:0","Points:1","Points:2"
3891.8,-4827.7,29.104,0.13067,5.6587,0.020668,0.00015722,131.36,-15.72,2.5212,17.505,13.525,0,0.33,0.22491,-0.088872
3825.7,-4729.1,29.101,-0.040389,5.6002,0.019815,0.00015616,126.81,-14.111,5.386,16.478,13.973,0,0.33,0.22797,-0.088878
3680.7,-4529.1,29.169,-0.013794,5.5196,0.017789,0.0001524,116.68,-14.99,4.857,14.915,13.372,0,0.33,0.22793,-0.090385
3553.4,-4346.3,29.235,0.011591,5.4388,0.016172,0.00015019,107.65,-15.836,4.1744,13.801,12.743,0,0.33,0.22791,-0.091914
6132.8,-7648.9,28.278,0.69556,6.6477,0.10288,0.00033156,309.09,-15.348,-2.5027,51.332,8.7008,0,0.33,0.21271,-0.074625
5885.5,-7257.8,28.41,0.71487,6.5532,0.081554,0.00029021,279.98,-16.311,-2.7939,45.248,8.7343,0,0.33,0.21272,-0.076242
6205.2,-7606.9,28.327,0.90607,6.6742,0.096364,0.00031047,309.19,-17.789,-3.2355,50.892,6.0918,0,0.33,0.20967,-0.074622
5961.6,-7215.3,28.454,0.92197,6.5812,0.07695,0.00027279,281.12,-18.692,-3.1459,44.375,6.4086,0,0.33,0.20967,-0.076182
5616.1,-6870,28.533,0.73443,6.4574,0.065155,0.00025519,254.51,-17.265,-2.6411,40.174,9.14,0,0.33,0.21272,-0.07786
5708.6,-6845.3,28.573,0.93765,6.4854,0.062103,0.0002413,256.62,-19.593,-2.9221,39.255,6.9452,0,0.33,0.20968,-0.077805
5381.6,-6841.3,28.481,0.33063,6.3799,0.068888,0.00027366,250.88,-12.894,-1.279,39.848,14.48,0,0.33,0.21883,-0.07791
5170.9,-6508.5,28.593,0.35527,6.2882,0.055678,0.00024254,228.89,-13.874,-0.85535,35.227,13.87,0,0.33,0.21883,-0.079467
5500.9,-6868.1,28.503,0.53245,6.4212,0.067392,0.00026602,252.49,-15.042,-2.1656,40.44,11.67,0,0.33,0.21577,-0.077933
5269.5,-6523.8,28.616,0.55435,6.3283,0.054499,0.00023587,230.4,-15.995,-1.4586,35.895,11.642,0,0.33,0.21577,-0.079498
5146,-6229.6,28.751,0.77078,6.2683,0.043709,0.00020436,213.43,-19.096,-1.6569,32.518,9.6741,0,0.33,0.21272,-0.08106
5362.7,-6521.8,28.646,0.75314,6.3626,0.052889,0.00022681,232.56,-18.196,-2.0393,35.921,9.5494,0,0.33,0.21272,-0.079455
5068,-6224.5,28.721,0.57515,6.2359,0.044844,0.00021188,211.16,-16.917,-0.97723,32.177,11.493,0,0.33,0.21577,-0.081059
5265.9,-6269.2,28.79,0.9677,6.2928,0.042383,0.00019548,216.41,-21.364,-2.332,32.475,7.6243,0,0.33,0.20968,-0.081055
5471.3,-6531.3,28.685,0.95306,6.3891,0.050855,0.00021568,235.23,-20.491,-2.5131,35.445,7.4272,0,0.33,0.20968,-0.07943
4467.1,-5269.7,29.104,0.83144,5.9015,0.024874,0.00015926,156.09,-22.359,-0.43271,21.928,8.958,0,0.33,0.21272,-0.087274
4584.5,-5329.4,29.14,1.0178,5.9209,0.025179,0.00015688,160.43,-24.491,-1.7389,22.038,7.534,0,0.33,0.20968,-0.087281
4613.4,-5469.3,29.023,0.81759,5.9924,0.027958,0.00016579,168.5,-21.577,-0.54536,23.944,9.244,0,0.33,0.21272,-0.08572
4743,-5534.9,29.061,1.0064,6.0129,0.027992,0.00016214,172.54,-23.744,-1.9413,24.039,7.5221,0,0.33,0.20968,-0.085729
4775.2,-5700.3,28.939,0.80315,6.0835,0.031832,0.00017481,181.88,-20.78,-0.95647,26.444,9.427,0,0.33,0.21272,-0.084177
4907.9,-5761,28.977,0.99443,6.1051,0.031509,0.00016966,185.55,-22.982,-2.1234,26.519,7.5566,0,0.33,0.20968,-0.084183
4611.8,-5652.3,28.884,0.42406,6.0159,0.032551,0.00018324,177.37,-16.637,-0.3735,25.178,12.212,0,0.33,0.21882,-0.084114
4697,-5680.5,28.908,0.61367,6.0532,0.032194,0.00017946,179.14,-18.663,-0.041753,25.94,10.931,0,0.33,0.21577,-0.084156
4800.4,-5919.7,28.793,0.4021,6.1063,0.038244,0.00019813,192.65,-15.745,-0.76836,28.05,12.633,0,0.33,0.21882,-0.082568
4881.8,-5946.8,28.818,0.59502,6.1442,0.037623,0.00019336,194.22,-17.806,-0.59294,28.886,11.202,0,0.33,0.21577,-0.08261
4953.8,-5957,28.849,0.78758,6.1751,0.036893,0.0001873,196.67,-19.957,-1.4038,29.374,9.5653,0,0.33,0.21272,-0.08263
5081.9,-6009.9,28.888,0.98163,6.198,0.036116,0.00018038,199.96,-22.195,-2.3071,29.476,7.6025,0,0.33,0.20968,-0.082633
4725.6,-5935.4,28.715,-0.7318,5.754,0.038379,0.00020641,185.54,-4.7113,3.183,19.798,16.268,0,0.33,0.23723,-0.081019
4477.1,-5739.8,28.741,-0.90483,5.6493,0.038654,0.00021106,182.78,-3.4692,0.79218,18.462,18.497,0,0.33,0.24029,-0.081037
4477.9,-5587.2,28.798,-0.68735,5.6716,0.03236,0.00019021,169.82,-5.7779,4.4876,17.391,15.693,0,0.33,0.23723,-0.082566
4242,-5429,28.822,-0.85769,5.5693,0.032536,0.00019412,167.31,-4.5503,1.5416,16.418,18.054,0,0.33,0.24029,-0.082583
4239.2,-5271.3,28.877,-0.6453,5.5896,0.027586,0.00017738,155.28,-6.8387,6.1331,15.566,15.34,0,0.33,0.23723,-0.084137
4022,-5142.4,28.899,-0.81318,5.4895,0.027665,0.00018054,153,-5.6112,2.2686,14.765,17.705,0,0.33,0.24029,-0.084134
4034.1,-5005.7,28.952,-0.60582,5.5082,0.023774,0.00016739,141.85,-7.8805,7.6341,14.125,14.865,0,0.33,0.23723,-0.0857
4123,-5060.1,28.952,-0.43816,5.6025,0.024268,0.00016761,144.6,-9.2415,8.0187,16.14,12.865,0,0.33,0.2341,-0.08578
4297.5,-5353.7,28.869,-0.30297,5.7774,0.029202,0.00017988,162.05,-9.6635,7.0497,19.489,15.602,0,0.33,0.23105,-0.084173
4310.6,-5296.5,28.873,-0.47466,5.6868,0.028264,0.00017797,158.55,-8.1911,7.2949,17.368,13.878,0,0.33,0.2341,-0.084161
4157.5,-5151.3,28.953,-0.26925,5.6897,0.024949,0.00016876,147.63,-10.701,6.6788,18.289,14.302,0,0.33,0.23105,-0.085801
4854.5,-6022,28.703,-0.55312,5.857,0.03958,0.00020819,189.68,-6.0683,4.0455,22.039,15.097,0,0.33,0.23408,-0.080938
4568,-5618.7,28.789,-0.51296,5.7723,0.033274,0.00019133,173.57,-7.1214,5.8456,19.142,14.511,0,0.33,0.23409,-0.082502
4480.8,-5591.2,28.782,-0.33702,5.866,0.034529,0.00019417,177.46,-8.602,6.7712,21.04,16.721,0,0.33,0.23104,-0.082472
5221.1,-6706.1,28.497,-0.44922,6.1214,0.061138,0.00026288,231.82,-5.4697,2.4579,31.996,19.45,0,0.33,0.231,-0.077857
5139.2,-6666.7,28.479,-0.26037,6.2064,0.063977,0.00026935,236.72,-7.1277,1.3813,34.532,20.017,0,0.33,0.22796,-0.077858
5467.3,-7107.1,28.387,-0.49154,6.2066,0.076073,0.00029773,254.57,-4.3597,1.4436,36.548,20.829,0,0.33,0.231,-0.076314
5398.1,-7085.3,28.365,-0.29829,6.2923,0.079932,0.00030596,260.26,-6.0423,0.84763,39.736,21.307,0,0.33,0.22796,-0.076312
5168,-6696.9,28.469,-0.067119,6.2765,0.066858,0.00027458,242.66,-8.9095,-0.37942,36.677,18.694,0,0.33,0.22492,-0.077859
5426.5,-7115.8,28.352,-0.10081,6.3643,0.083675,0.0003123,266.91,-7.8506,-0.69905,42.265,19.789,0,0.33,0.22492,-0.076312
5254.7,-6771.3,28.47,0.12952,6.3325,0.06885,0.00027668,248.01,-10.838,-1.0836,38.503,16.745,0,0.33,0.22188,-0.077876
5024,-6417.6,28.58,0.1579,6.2424,0.055686,0.00024531,226.34,-11.851,-0.94157,33.944,15.876,0,0.33,0.22187,-0.079445
4697,-5976,28.677,-0.0038336,6.1012,0.044563,0.00021904,202.94,-10.952,0.56197,28.214,16.886,0,0.33,0.22492,-0.080956
4820.2,-6095.2,28.683,0.18537,6.1527,0.045743,0.00022011,207.31,-12.835,-1.0223,30.105,14.99,0,0.33,0.22187,-0.081003
4917.3,-6320.3,28.577,-0.034586,6.1888,0.054147,0.0002437,221.52,-9.9467,-0.0060324,32.155,17.802,0,0.33,0.22492,-0.07941
4980.8,-6344.6,28.598,-0.40917,6.0369,0.049819,0.00023462,211.74,-6.5389,3.4903,28.074,18.329,0,0.33,0.23101,-0.079384
4890.2,-6292.2,28.584,-0.2241,6.1208,0.051929,0.00023957,216.13,-8.1804,2.1018,30.176,19.067,0,0.33,0.22796,-0.079398
4657,-5922.8,28.681,-0.19027,6.035,0.042829,0.00021585,197.93,-9.1941,3.3408,26.097,18.251,0,0.33,0.22797,-0.080923
4233.6,-5277.9,28.948,0.080508,5.8318,0.026971,0.00017234,156.26,-13.885,1.2802,21.285,14.345,0,0.33,0.22495,-0.08575
4193.7,-5226.8,28.948,-0.096485,5.768,0.025831,0.00017043,151.34,-12.24,4.1917,20.038,15.232,0,0.33,0.22801,-0.085786
4345.3,-5452.7,28.862,-0.12757,5.8579,0.030289,0.00018216,165.96,-11.234,4.2049,21.516,16.068,0,0.33,0.228,-0.08415
4395.3,-5517.3,28.861,0.053182,5.923,0.031544,0.00018434,170.8,-12.923,0.97738,23.116,14.835,0,0.33,0.22494,-0.08412
4483.3,-5582.1,28.868,0.23706,5.9732,0.032436,0.00018504,175,-14.726,-0.86203,24.266,13.439,0,0.33,0.22187,-0.084113
4644.4,-5819.1,28.778,0.21171,6.0633,0.038233,0.00020039,190.41,-13.792,-1.0123,26.849,14.109,0,0.33,0.22187,-0.082553
4530.5,-5713.1,28.771,0.025055,6.0133,0.037282,0.00019969,186.31,-11.94,0.97827,25.132,15.778,0,0.33,0.22493,-0.08251
4477.8,-5636,28.772,-0.15872,5.9481,0.035861,0.00019715,181.51,-10.205,4.3354,23.062,17.22,0,0.33,0.22799,-0.082483
1781,-2418.3,29.834,-0.38008,4.3509,0.0084583,0.00017545,48.253,-17.64,-16.209,13.188,10.82,0,0.33,0.24331,-0.10757
1887,-2554.1,29.779,-0.41821,4.4158,0.0087052,0.00017073,51.034,-16.915,-15.815,13.544,10.987,0,0.33,0.24329,-0.10595
1653.3,-2188.7,29.833,-0.49534,4.3495,0.0081173,0.00018234,44.586,-16.752,-24.061,12.629,1.5213,0,0.33,0.24638,-0.10765
1756.7,-2317.4,29.778,-0.53691,4.4111,0.0083405,0.00017716,47.15,-16.016,-23.328,13.059,1.8577,0,0.33,0.24637,-0.10604
1652.5,-2020.5,29.969,-0.6314,3.9966,0.007053,0.00022276,31.298,-17.144,9.017,6.7141,8.2085,0,0.33,0.2555,-0.11382
1598.3,-1919.8,29.968,-0.54384,4.0815,0.007088,0.00022288,31.648,-17.87,-2.2342,7.4627,2.2711,0,0.33,0.25246,-0.11386
1727,-2113.7,29.93,-0.6673,4.0428,0.007179,0.00021725,33.063,-16.497,8.1707,7.5458,8.4763,0,0.33,0.2555,-0.11229
1672.5,-2010.3,29.927,-0.5799,4.1306,0.007216,0.00021604,33.424,-17.223,-2.2706,8.2288,2.6312,0,0.33,0.25246,-0.11231
2891,-3501.9,29.515,-0.29769,4.8228,0.010494,0.00015473,67.844,-16,6.8838,12.03,11.049,0,0.33,0.23714,-0.099807
2649.1,-3376.9,29.531,-0.43414,4.7349,0.010406,0.00015435,67.447,-14.897,0.70587,12.153,15.474,0,0.33,0.24019,-0.099799
2797,-3384.9,29.573,-0.26487,4.7527,0.009996,0.00015777,63.384,-16.778,6.4992,12.503,10.887,0,0.33,0.23714,-0.10136
2556.9,-3257.1,29.587,-0.39854,4.666,0.0099291,0.0001573,63.147,-15.676,0.16569,12.627,15.313,0,0.33,0.24019,-0.10134
2092.2,-2803,29.667,-0.49454,4.5466,0.0093179,0.00016242,57.417,-15.412,-14.277,13.16,11.584,0,0.33,0.24325,-0.10285
2459.8,-3137.2,29.643,-0.36299,4.5987,0.0095275,0.0001607,59.312,-16.432,-0.11336,13.09,15.167,0,0.33,0.24019,-0.10289
2194.9,-2928.4,29.611,-0.5326,4.6125,0.0097016,0.00015895,61.084,-14.644,-13.366,12.772,11.899,0,0.33,0.24324,-0.10132
2706,-3273,29.629,-0.23213,4.6842,0.0095804,0.00016123,59.445,-17.529,6.0868,12.955,10.736,0,0.33,0.23714,-0.10291
1958.2,-2561.2,29.665,-0.62096,4.5379,0.0089166,0.00016778,53.215,-14.469,-19.697,12.836,2.9508,0,0.33,0.24634,-0.10279
2056.9,-2676.9,29.609,-0.66183,4.6006,0.0092843,0.00016387,56.725,-13.678,-17.75,12.429,3.5669,0,0.33,0.24633,-0.10122
3381.9,-3910.9,29.63,0.93085,5.2004,0.013245,0.00015289,86.653,-27.839,-1.2583,15.591,8.1424,0,0.33,0.21271,-0.099674
3403.4,-3944.5,29.602,0.76823,5.176,0.012783,0.00015237,83.915,-26.058,0.37649,15.585,7.8735,0,0.33,0.21575,-0.099659
3254.3,-3770.7,29.688,0.94247,5.118,0.012585,0.000155,81.214,-28.431,-1.3994,16.035,8.1811,0,0.33,0.21271,-0.10122
3285.8,-3808.4,29.661,0.78267,5.0938,0.012137,0.00015444,78.608,-26.681,0.5059,16.068,7.7949,0,0.33,0.21575,-0.10121
3285.1,-3855.7,29.639,0.6243,5.0593,0.011826,0.00015397,76.833,-25.019,0.27976,15.814,8.5386,0,0.33,0.21878,-0.1012
3167.9,-3673,29.72,0.79687,5.0129,0.01158,0.00015686,73.844,-27.286,0.76289,16.626,7.7654,0,0.33,0.21575,-0.10275
3174.9,-3725.1,29.698,0.64145,4.9778,0.011279,0.00015638,72.15,-25.653,0.40297,16.423,8.4059,0,0.33,0.21878,-0.10275
3131.5,-3636.6,29.746,0.95391,5.0368,0.012011,0.00015741,76.327,-29.005,-1.4793,16.588,8.2341,0,0.33,0.21271,-0.10277
3056.6,-3720,29.612,0.3052,4.9912,0.011127,0.00015446,72.068,-21.958,-4.1817,14.802,8.9884,0,0.33,0.22491,-0.1013
3307.5,-3953.5,29.563,0.44374,5.107,0.012148,0.00015178,80.057,-22.754,-1.8357,14.773,9.4537,0,0.33,0.22183,-0.099652
3219.5,-3845.5,29.623,0.46324,5.0237,0.01152,0.00015384,74.908,-23.436,-2.5482,15.361,9.0512,0,0.33,0.22184,-0.10121
3130.6,-3729.1,29.683,0.48334,4.9411,0.010983,0.00015633,70.278,-24.098,-3.2552,16,8.6728,0,0.33,0.22184,-0.10278
2961,-3596.8,29.673,0.32772,4.9088,0.010607,0.00015718,67.517,-22.649,-5.2758,15.341,8.4634,0,0.33,0.22493,-0.10293
1679.4,-2288.4,29.887,-0.343,4.2877,0.0082423,0.00018045,45.719,-18.341,-16.089,12.573,10.684,0,0.33,0.24332,-0.10917
1584.4,-2166.7,29.937,-0.30771,4.2262,0.0080493,0.00018575,43.373,-19.018,-15.51,11.79,10.546,0,0.33,0.24333,-0.11074
2046.9,-2628.7,29.861,-0.22557,4.3381,0.0083975,0.00017803,47.191,-19.292,0.051161,12.788,14.717,0,0.33,0.24021,-0.1091
1939.2,-2495.3,29.912,-0.1935,4.2753,0.0081906,0.00018318,44.733,-19.958,0.41105,12.059,14.639,0,0.33,0.24023,-0.11067
2086.1,-2539.4,29.944,-0.047974,4.2942,0.0080283,0.00018888,42.524,-21.617,6.6428,11.24,10.563,0,0.33,0.23715,-0.1122
2196.4,-2670.7,29.896,-0.075718,4.3574,0.0082205,0.00018345,44.829,-20.982,6.2794,12.108,10.6,0,0.33,0.23715,-0.11065
1830,-2361.5,29.961,-0.16322,4.2132,0.0080008,0.00018872,42.415,-20.601,1.003,11.15,14.554,0,0.33,0.24026,-0.11225
2306.2,-2799.4,29.845,-0.10499,4.4213,0.0084301,0.00017839,47.275,-20.328,5.9896,12.781,10.617,0,0.33,0.23714,-0.1091
1725.6,-2231.2,30.007,-0.13472,4.1522,0.0078246,0.00019467,40.214,-21.226,1.6578,10.114,14.443,0,0.33,0.24028,-0.11382
1409.2,-1936.5,30.03,-0.24342,4.1067,0.0077081,0.00019756,39.054,-20.308,-13.861,9.8169,10.244,0,0.33,0.24334,-0.11385
1630.3,-2109.6,30.05,-0.1079,4.0925,0.0076599,0.00020107,38.115,-21.833,2.2206,9.015,14.312,0,0.33,0.24029,-0.11537
1332,-1830.2,30.073,-0.21427,4.0485,0.0075537,0.00020418,37.032,-20.925,-13.11,8.7174,10.108,0,0.33,0.24335,-0.1154
1978.1,-2409.2,29.99,-0.021828,4.2318,0.00785,0.00019471,40.335,-22.234,7.0513,10.252,10.484,0,0.33,0.23716,-0.11375
1875.6,-2284.9,30.034,0.0027463,4.1704,0.0076834,0.00020099,38.246,-22.833,7.3875,9.2079,10.359,0,0.33,0.23716,-0.1153
1560.9,-2075,29.884,-0.45568,4.2897,0.0079253,0.00018777,42.274,-17.459,-24.18,12.016,1.2156,0,0.33,0.24638,-0.10921
1481.2,-1971,29.933,-0.41819,4.2309,0.0077549,0.00019353,40.138,-18.141,-24.06,11.241,0.89989,0,0.33,0.24638,-0.11076
1549.1,-1899.5,29.948,-0.48691,4.1745,0.0073469,0.00020969,35.082,-17.986,-16.338,9.3992,-2.7373,0,0.33,0.24942,-0.11231
1409.6,-1871.8,29.98,-0.38269,4.173,0.0075992,0.00019969,38.121,-18.801,-23.846,10.333,0.60182,0,0.33,0.24638,-0.11231
1626.9,-1998.3,29.903,-0.52379,4.2283,0.0074899,0.00020277,36.983,-17.32,-16.02,10.213,-2.2768,0,0.33,0.24942,-0.11077
1708.9,-2100.5,29.855,-0.56247,4.2823,0.0076474,0.0001963,39.002,-16.636,-15.548,10.909,-1.7594,0,0.33,0.24942,-0.10922
1341.9,-1775.8,30.024,-0.34911,4.1157,0.0074541,0.00020635,36.189,-19.442,-23.521,9.3528,0.35395,0,0.33,0.24638,-0.11386
1276.7,-1683.6,30.066,-0.31744,4.0591,0.0073175,0.00021356,34.329,-20.064,-23.114,8.353,0.17534,0,0.33,0.24638,-0.1154
1477.2,-1807.1,29.991,-0.4518,4.121,0.0072144,0.00021717,33.267,-18.631,-16.548,8.5577,-3.1376,0,0.33,0.24942,-0.11386
1409.4,-1719.7,30.032,-0.41842,4.0677,0.0070901,0.00022223,31.521,-19.258,-16.634,7.7129,-3.4539,0,0.33,0.24942,-0.1154
3259.1,-3755,29.803,1.2714,5.0351,0.013437,0.00015981,84.085,-32.681,-6.9429,15.425,7.2771,0,0.33,0.20662,-0.10286
3497.4,-3903.9,29.838,1.436,5.0232,0.014483,0.00016277,88.977,-34.608,-5.7884,14.539,5.4742,0,0.33,0.20358,-0.10285
3400.3,-3892.9,29.748,1.2655,5.1197,0.014058,0.00015744,89.299,-32.169,-6.4561,14.723,6.8816,0,0.33,0.20662,-0.10131
3646.6,-4046.1,29.785,1.4327,5.1103,0.015139,0.00016034,94.415,-34.124,-5.2585,13.754,5.0414,0,0.33,0.20358,-0.10128
2981.2,-3522.8,29.523,-0.15907,4.9043,0.010653,0.00015479,68.849,-17.184,5.6419,12.25,7.4884,0,0.33,0.23406,-0.099831
2867.2,-3389.3,29.582,-0.12829,4.831,0.010124,0.00015784,64.169,-17.965,4.8369,12.627,7.2022,0,0.33,0.23407,-0.10143
2792.4,-3322.6,29.652,0.036707,4.8249,0.0098941,0.00016037,61.724,-19.961,0.52829,13.43,7.0662,0,0.33,0.23102,-0.103
2898.7,-3455.2,29.594,0.0083742,4.8994,0.010354,0.0001571,65.938,-19.225,1.8624,13.153,7.6543,0,0.33,0.23102,-0.10141
2767.6,-3270.6,29.639,-0.097712,4.7604,0.0096887,0.00016126,60.108,-18.71,4.13,12.979,6.9102,0,0.33,0.23407,-0.103
1991,-2682.8,29.723,-0.45649,4.4812,0.0089898,0.00016636,54.087,-16.169,-15.11,13.505,11.24,0,0.33,0.24327,-0.10438
2356.4,-3015.9,29.699,-0.32781,4.5325,0.0091845,0.00016451,55.854,-17.171,-0.11138,13.455,15.052,0,0.33,0.24019,-0.10443
2511.4,-3043.1,29.739,-0.16725,4.5511,0.0089257,0.00016921,52.77,-18.965,5.6951,13.393,10.643,0,0.33,0.23714,-0.106
2610.2,-3159.4,29.684,-0.19953,4.6172,0.0092282,0.00016506,55.932,-18.257,5.7825,13.294,10.656,0,0.33,0.23714,-0.10446
2251.7,-2890.7,29.754,-0.29315,4.467,0.0088871,0.00016869,52.705,-17.896,-0.022203,13.552,14.955,0,0.33,0.2402,-0.10597
2674,-3160.9,29.694,-0.067457,4.6916,0.0093243,0.000165,56.534,-19.428,3.5034,13.261,6.676,0,0.33,0.23407,-0.10454
2691.3,-3201.6,29.709,0.064863,4.753,0.0095122,0.00016393,58.054,-20.666,-0.48763,13.672,6.5104,0,0.33,0.23102,-0.10456
2581.1,-3052.2,29.748,-0.037466,4.6239,0.009013,0.00016905,53.339,-20.123,3.0155,13.359,6.5064,0,0.33,0.23407,-0.10609
1860.7,-2447,29.722,-0.57923,4.4744,0.0086049,0.00017226,50.027,-15.253,-21.741,13.146,2.3358,0,0.33,0.24635,-0.10441
