"Lambda2","Q","U:0","U:1","U:2","k","nut","omega","p","vorticity:0","vorticity:1","vorticity:2","yPlus","Points:0","Points:1","Points:2"
504.44,-613.1,30.175,-0.84705,-2.8153,0.0056202,3.5053e-05,5.3839,-12.293,7.5536,1.5522,-1.9356,0,0.33,0.28653,0.13728
440.12,-601,30.195,-0.47297,-3.1021,0.0056745,3.7158e-05,6.6838,-16.062,-0.87498,0.65766,-6.3441,0,0.33,0.26266,0.14066
391.29,-525.44,30.212,-0.59329,-3.007,0.0056391,3.8432e-05,5.7183,-14.925,-1.9318,-0.93556,-4.4972,0,0.33,0.27062,0.14085
418.59,-564.26,30.233,-0.4225,-3.0186,0.0056368,3.6945e-05,5.5198,-16.914,-2.3044,0.68099,-5.2381,0,0.33,0.26266,0.14468
370.41,-495.49,30.243,-0.53796,-2.9314,0.0056074,3.8899e-05,4.7203,-15.79,-3.0849,-0.89922,-3.9691,0,0.33,0.27059,0.14496
408.42,-524.4,30.216,-0.6974,-2.9055,0.0056165,3.8042e-05,5.1188,-13.971,1.2654,-1.0736,-2.7468,0,0.33,0.27859,0.14119
433.38,-552.47,30.253,-0.73641,-2.6938,0.0055733,3.6218e-05,3.8552,-14.035,6.9997,0.42713,-3.6632,0,0.33,0.28653,0.14527
456.37,-569.72,30.216,-0.79061,-2.7552,0.0055945,3.5852e-05,4.5417,-13.192,7.5588,0.60613,-2.837,0,0.33,0.28653,0.14128
385.87,-502.55,30.247,-0.64099,-2.8376,0.0055898,3.8507e-05,4.2709,-14.834,0.50475,-1.07,-3.1125,0,0.33,0.27858,0.14522
529.21,-658.27,30.132,-0.99206,-2.6709,0.0056191,3.3609e-05,5.4747,-10.784,9.0137,4.3009,-3.8514,0,0.33,0.29447,0.13332
473.42,-599.46,30.185,-0.9328,-2.6183,0.0055943,3.4618e-05,4.6254,-11.705,9.8036,3.2447,-4.379,0,0.33,0.29447,0.13731
592,-726.69,30.073,-1.0575,-2.7222,0.0056504,3.3344e-05,6.5426,-9.8094,8.0131,5.3986,-3.469,0,0.33,0.29447,0.12932
334.27,-466.45,30.274,-0.9569,-2.383,0.005563,3.9299e-05,3.5274,-12.12,6.5057,3.2948,-5.5307,0,0.33,0.30241,0.14131
228.4,-331.11,30.306,-1.0312,-2.2577,0.0055509,4.7437e-05,3.0594,-11.809,-1.4815,3.3267,-1.8519,0,0.33,0.3104,0.14131
138.74,-201.16,30.328,-1.0487,-2.1688,0.0055226,5.9862e-05,2.1486,-12.323,-5.2042,1.042,0.7049,0,0.33,0.31851,0.14527
152.17,-226.53,30.296,-1.0947,-2.2069,0.005531,5.6669e-05,2.4179,-11.597,-4.4927,1.3146,-0.33573,0,0.33,0.31851,0.14128
216.21,-310.6,30.347,-0.98383,-2.2095,0.0055396,4.8869e-05,2.6927,-12.57,-1.6717,2.9157,-1.2845,0,0.33,0.31041,0.1453
318.32,-447.29,30.317,-0.90816,-2.3313,0.0055492,4.0033e-05,3.0713,-12.914,6.5086,2.8388,-5.5782,0,0.33,0.30241,0.1453
431.83,-558.05,30.231,-0.87864,-2.5642,0.0055743,3.5566e-05,3.9468,-12.576,10.174,2.4437,-4.9812,0,0.33,0.29447,0.1413
411.25,-540.28,30.274,-0.82737,-2.5084,0.0055579,3.6012e-05,3.4015,-13.396,9.8884,2.0847,-5.5271,0,0.33,0.29447,0.14529
361.44,-479.54,30.275,-0.48105,-2.8572,0.0055814,3.9211e-05,3.9025,-16.593,-4.402,0.25449,-3.4215,0,0.33,0.27056,0.14906
404.86,-537.04,30.271,-0.36995,-2.9371,0.0056059,3.7299e-05,4.5601,-17.707,-3.9893,1.7183,-4.1356,0,0.33,0.26265,0.14871
384.8,-504.87,30.355,-0.46318,-2.635,0.0055367,3.7925e-05,2.5806,-17.09,-2.0484,3.8128,-3.519,0,0.33,0.27857,0.15723
384.1,-504.28,30.313,-0.52429,-2.7021,0.00555,3.813e-05,3.0089,-16.388,-1.4961,1.8957,-3.4856,0,0.33,0.27857,0.15324
440.37,-569.12,30.417,-0.50167,-2.4383,0.0055223,3.5414e-05,2.2092,-16.915,3.6578,5.064,-4.8636,0,0.33,0.28653,0.16123
452.01,-583.43,30.37,-0.56333,-2.5026,0.0055306,3.5089e-05,2.482,-16.261,3.7765,4.0343,-4.8143,0,0.33,0.28653,0.15724
374.33,-491.51,30.401,-0.40242,-2.5687,0.0055269,3.8275e-05,2.266,-17.745,-1.8332,5.1221,-3.5193,0,0.33,0.27857,0.16123
444.66,-574.47,30.327,-0.62398,-2.5671,0.0055415,3.5436e-05,2.8365,-15.566,4.7035,2.5299,-4.6582,0,0.33,0.28653,0.15326
380.91,-499.48,30.278,-0.5837,-2.7697,0.0055677,3.8465e-05,3.5715,-15.638,-0.52732,0.034949,-3.3593,0,0.33,0.27857,0.14923
433.07,-558.16,30.289,-0.68157,-2.631,0.0055557,3.598e-05,3.2915,-14.825,5.9413,1.1406,-4.2894,0,0.33,0.28653,0.14926
217.21,-305.55,30.385,-0.93695,-2.1601,0.0055298,4.8987e-05,2.3923,-13.291,-3.0156,2.9761,-0.67909,0,0.33,0.31041,0.14929
322.61,-451.18,30.358,-0.85948,-2.278,0.0055376,3.9919e-05,2.7034,-13.664,5.4726,2.8609,-5.5114,0,0.33,0.30241,0.14929
136.81,-188.83,30.358,-1.0034,-2.1293,0.0055152,6.0613e-05,1.9279,-13.012,-7.1809,1.3437,1.8051,0,0.33,0.31851,0.14926
430.85,-568.36,30.355,-0.72094,-2.3911,0.0055331,3.5255e-05,2.6073,-14.896,7.2144,3.1793,-6.0113,0,0.33,0.29447,0.15327
445.13,-584.15,30.399,-0.66116,-2.3307,0.0055244,3.4824e-05,2.3274,-15.582,5.6166,4.2297,-5.9829,0,0.33,0.29447,0.15726
438.16,-574.22,30.445,-0.59805,-2.2704,0.0055177,3.509e-05,2.1044,-16.228,4.7739,4.9831,-5.9181,0,0.33,0.29447,0.16125
413.66,-547.05,30.314,-0.77585,-2.4506,0.0055442,3.5827e-05,2.9612,-14.169,8.8328,2.3407,-5.8845,0,0.33,0.29447,0.14928
300.66,-357.5,30.367,-1.1946,-1.8384,0.0055146,4.4533e-05,2.0582,-10.844,5.7432,1.3475,1.9201,0,0.33,0.34236,0.13731
361.81,-424.06,30.335,-1.2586,-1.8514,0.005521,4.1174e-05,2.3078,-10.19,3.7013,2.7321,2.5825,0,0.33,0.34236,0.13332
354.47,-413.82,30.303,-1.2568,-1.6897,0.0055131,4.1646e-05,2.0555,-10.395,2.8556,3.0871,2.46,0,0.33,0.35029,0.13332
304.45,-355.95,30.336,-1.1915,-1.6784,0.0055081,4.4634e-05,1.8613,-10.999,5.1552,2.2016,2.3104,0,0.33,0.35029,0.13731
158.42,-238.7,30.311,-1.1286,-2.1343,0.0055159,5.4993e-05,2.0025,-11.467,1.856,-1.0068,-4.103,0,0.33,0.32649,0.14129
202.46,-286.37,30.368,-1.1414,-1.9866,0.0055117,4.893e-05,1.915,-11.435,7.3794,-1.1734,-4.5244,0,0.33,0.33443,0.14129
133.64,-202.83,30.332,-1.084,-2.1096,0.0055092,5.9048e-05,1.7819,-12.154,1.5538,-1.3349,-3.4807,0,0.33,0.32649,0.14528
164.56,-240.92,30.387,-1.0974,-1.97,0.0055055,5.2474e-05,1.7031,-12.08,8.1633,-1.838,-4.8798,0,0.33,0.33443,0.14528
243.53,-294.11,30.395,-1.1412,-1.8257,0.0055085,4.8334e-05,1.8319,-11.473,7.9234,0.43868,1.1158,0,0.33,0.34236,0.1413
209.27,-244.27,30.396,-1.0935,-1.6559,0.0054987,5.1723e-05,1.5144,-12.14,10.078,1.8966,1.2549,0,0.33,0.3503,0.14529
254.81,-296.79,30.366,-1.1372,-1.6672,0.0055032,4.8105e-05,1.6772,-11.581,7.7567,2.0178,1.9715,0,0.33,0.3503,0.1413
196.11,-243.3,30.418,-1.0973,-1.8131,0.005503,5.2025e-05,1.6384,-12.075,9.622,-0.37388,0.13625,0,0.33,0.34236,0.14529
290.28,-387.8,30.325,-1.2562,-1.5302,0.0055063,4.2863e-05,1.8244,-10.64,1.15,2.7591,-4.1566,0,0.33,0.35823,0.13333
250.58,-338.5,30.354,-1.1903,-1.5187,0.0055024,4.5621e-05,1.6725,-11.197,3.6232,1.8785,-4.3085,0,0.33,0.35823,0.13732
126.43,-201.76,30.455,-1.1367,-1.3678,0.0054949,6.0417e-05,1.3712,-11.936,-0.49356,2.3816,-4.5649,0,0.33,0.36619,0.14127
36.442,-65.406,30.475,-1.1396,-1.3135,0.0054892,8.3715e-05,1.1611,-12.162,-11.009,3.4431,3.0091,0,0.33,0.3743,0.14099
31.35,-40.548,30.45,-1.0931,-1.3261,0.0054807,9.9612e-05,0.92152,-12.718,-8.7949,3.2876,5.1801,0,0.33,0.38254,0.14433
47.471,-55.422,30.424,-1.1396,-1.3325,0.0054824,8.601e-05,0.98731,-12.329,-11.506,3.0791,4.9355,0,0.33,0.3825,0.14043
24.261,-56.293,30.503,-1.0933,-1.3019,0.0054869,9.3675e-05,1.0803,-12.591,-8.2393,3.8327,2.868,0,0.33,0.37443,0.14472
98.57,-167.1,30.483,-1.0919,-1.3561,0.0054918,6.5812e-05,1.2596,-12.411,2.2976,3.1215,-4.6928,0,0.33,0.36623,0.1452
208.19,-284.7,30.382,-1.1356,-1.5075,0.0054984,4.8928e-05,1.5217,-11.734,6.4623,2.1484,-4.3007,0,0.33,0.35823,0.14131
168.36,-234.09,30.412,-1.0919,-1.4965,0.0054947,5.244e-05,1.3858,-12.251,9.1132,2.8259,-4.4349,0,0.33,0.35824,0.14529
151.43,-226.3,30.402,-1.0576,-1.9524,0.0055001,5.4038e-05,1.5357,-12.695,7.5871,-1.9856,-4.9645,0,0.33,0.33443,0.14927
128.69,-190.97,30.352,-1.0412,-2.0837,0.0055034,6.0394e-05,1.607,-12.807,-0.1482,-1.048,-2.6503,0,0.33,0.32649,0.14927
220.06,-289.89,30.474,-0.97791,-1.7659,0.0054907,4.914e-05,1.2892,-13.715,5.8218,0.84589,-1.8001,0,0.33,0.34236,0.15726
178.57,-236.41,30.454,-1.0231,-1.7842,0.0054939,5.3027e-05,1.3648,-13.195,8.7499,-0.60573,-1.4698,0,0.33,0.34236,0.15327
262.09,-334.03,30.504,-0.93612,-1.5939,0.0054867,4.5973e-05,1.1897,-14.133,4.6291,3.29,-1.2758,0,0.33,0.3503,0.16125
211.12,-270.15,30.474,-0.98839,-1.6137,0.0054884,5.0218e-05,1.2204,-13.67,7.9557,2.2165,-1.0575,0,0.33,0.3503,0.15726
262.21,-341.25,30.501,-0.92047,-1.7446,0.0054884,4.5683e-05,1.2378,-14.211,2.9651,2.3338,-2.0297,0,0.33,0.34236,0.16125
172.85,-216.6,30.449,-1.0269,-1.6304,0.005491,5.4137e-05,1.2781,-13.185,10.762,1.4002,-0.58483,0,0.33,0.3503,0.15327
169.32,-218.67,30.437,-1.0601,-1.7997,0.005498,5.4199e-05,1.481,-12.649,10.122,-0.97142,-0.81695,0,0.33,0.34236,0.14928
174.89,-209.68,30.424,-1.0586,-1.644,0.0054945,5.4517e-05,1.3778,-12.675,11.421,1.4717,0.26874,0,0.33,0.3503,0.14928
19.56,-48.968,30.533,-1.059,-1.2896,0.0054848,0.00010313,1.0105,-13.003,-5.5181,3.799,2.8204,0,0.33,0.37448,0.14861
75.919,-135.04,30.513,-1.0579,-1.3447,0.0054889,7.2061e-05,1.1614,-12.862,4.849,3.3292,-4.8444,0,0.33,0.36625,0.14917
19.665,-30.314,30.477,-1.0599,-1.3191,0.005479,0.0001151,0.86598,-13.098,-6.3119,3.0955,5.459,0,0.33,0.38255,0.14829
128.6,-187.54,30.472,-1.0307,-1.4735,0.0054883,5.6359e-05,1.1827,-13.217,11.144,2.6177,-5.1328,0,0.33,0.35824,0.15327
162.01,-233.5,30.5,-0.9982,-1.4589,0.0054861,5.2761e-05,1.1378,-13.666,8.546,2.8763,-5.1584,0,0.33,0.35824,0.15726
218.19,-301.2,30.53,-0.95108,-1.4412,0.0054847,4.7829e-05,1.1222,-14.097,4.7483,3.5224,-5.0592,0,0.33,0.35823,0.16126
135.51,-192.95,30.443,-1.0583,-1.4856,0.0054912,5.5747e-05,1.2687,-12.745,11.096,2.8881,-4.8155,0,0.33,0.35824,0.14928
312.58,-402.47,30.602,0.037924,-2.5169,0.0055381,4.2608e-05,2.373,-22.606,-2.7768,6.2047,-0.48484,0,0.33,0.25463,0.17291
368.14,-475.13,30.631,0.16635,-2.5493,0.005547,3.8861e-05,2.5835,-23.909,0.66613,6.9992,-2.2261,0,0.33,0.24662,0.1731
286.11,-369.15,30.643,0.057872,-2.4397,0.0055308,4.4958e-05,2.1764,-23.037,-1.406,4.4359,-0.14403,0,0.33,0.2546,0.17704
340.49,-441.52,30.675,0.18499,-2.4642,0.0055387,4.0356e-05,2.3593,-24.306,2.2088,5.1744,-2.0038,0,0.33,0.24661,0.17714
310.65,-414.72,30.496,-0.29699,-2.4378,0.0055135,4.1454e-05,1.8401,-18.925,1.6455,5.2743,-3.6164,0,0.33,0.27857,0.16921
348.87,-460.29,30.45,-0.34557,-2.503,0.0055195,3.9452e-05,2.0289,-18.356,-0.5879,5.5699,-3.5443,0,0.33,0.27857,0.16522
403.18,-524.88,30.465,-0.44313,-2.3747,0.0055159,3.6713e-05,1.99,-17.528,4.654,5.3633,-4.8972,0,0.33,0.28653,0.16522
344.28,-455.25,30.511,-0.39265,-2.3122,0.0055104,3.9092e-05,1.8036,-18.104,6.7028,5.0057,-4.9489,0,0.33,0.28653,0.16921
263.85,-339.58,30.567,-0.064724,-2.4918,0.0055243,4.5913e-05,2.027,-21.432,-3.0568,5.1054,-0.2539,0,0.33,0.26255,0.17315
256.29,-342.62,30.544,-0.15998,-2.4427,0.0055138,4.5719e-05,1.7876,-20.397,-0.42569,4.5971,-1.8209,0,0.33,0.27052,0.17321
237.06,-306.05,30.605,-0.040287,-2.4236,0.0055183,4.8645e-05,1.8667,-21.894,-1.2627,3.6042,-0.072212,0,0.33,0.26254,0.17717
232.06,-314.14,30.581,-0.13433,-2.3759,0.0055089,4.7724e-05,1.655,-20.876,1.8361,3.3757,-1.8535,0,0.33,0.27052,0.1772
267.81,-364.51,30.539,-0.26021,-2.3727,0.0055084,4.3938e-05,1.6855,-19.455,4.3514,4.4316,-3.7083,0,0.33,0.27857,0.1732
214.86,-301.95,30.588,-0.32904,-2.1906,0.0055014,4.6125e-05,1.5068,-19.14,11.458,2.8527,-4.9005,0,0.33,0.28653,0.17719
275.78,-374.03,30.552,-0.35424,-2.2509,0.0055057,4.2424e-05,1.6433,-18.641,9.2833,4.1088,-4.9851,0,0.33,0.28653,0.1732
232.42,-323.61,30.576,-0.23583,-2.3073,0.0055039,4.6183e-05,1.556,-19.947,6.6016,3.3157,-3.7364,0,0.33,0.27856,0.17719
401,-529.34,30.491,-0.53607,-2.2111,0.0055124,3.6432e-05,1.9158,-16.837,5.2046,5.1571,-5.892,0,0.33,0.29447,0.16524
337.55,-453.98,30.536,-0.48096,-2.1535,0.0055077,3.9031e-05,1.7461,-17.41,6.9621,4.7539,-5.9243,0,0.33,0.29447,0.16922
223.8,-325.3,30.613,-0.50885,-1.9531,0.0055023,4.6383e-05,1.5406,-17.359,4.5978,3.8634,-5.6295,0,0.33,0.30241,0.17322
152.59,-208.8,30.637,-0.58031,-1.8584,0.0055004,5.5583e-05,1.4529,-16.871,-6.4858,4.3445,0.19299,0,0.33,0.31041,0.17322
86.894,-95.736,30.617,-0.60484,-1.8399,0.0054916,7.5169e-05,1.2062,-16.918,-10.914,2.14,5.4939,0,0.33,0.31851,0.17719
95.05,-102.2,30.587,-0.64206,-1.8809,0.0054937,6.8705e-05,1.2659,-16.453,-13.604,3.8372,5.2891,0,0.33,0.31851,0.1732
126.07,-178.67,30.67,-0.54351,-1.8098,0.0054976,6.0147e-05,1.3632,-17.352,-3.6745,2.7455,0.1325,0,0.33,0.31041,0.17721
167.04,-257.43,30.645,-0.47409,-1.9027,0.0054988,5.1129e-05,1.4206,-17.853,7.3681,2.3608,-5.8145,0,0.33,0.30241,0.17721
260.89,-362.42,30.575,-0.43762,-2.0979,0.0055035,4.2891e-05,1.5929,-17.947,9.5726,3.7913,-5.996,0,0.33,0.29447,0.17321
189.04,-276.17,30.609,-0.40809,-2.0441,0.0054996,4.7534e-05,1.4584,-18.447,12.087,2.3306,-6.0119,0,0.33,0.29446,0.1772
219.24,-298.52,30.612,-0.1166,-2.3086,0.0055041,4.8845e-05,1.532,-21.318,2.9681,2.5953,-1.8504,0,0.33,0.27052,0.18119
216.77,-279.97,30.635,-0.023903,-2.3567,0.0055125,5.1007e-05,1.7144,-22.314,-0.42764,2.5873,0.083481,0,0.33,0.26254,0.18118
267.06,-343.91,30.676,0.069137,-2.3635,0.0055238,4.7025e-05,1.9928,-23.424,-1.0682,3.1107,0.21594,0,0.33,0.25459,0.18113
254.65,-341.73,30.666,-0.18443,-2.106,0.005492,4.5409e-05,1.2378,-21.194,3.2531,4.3821,-2.6629,0,0.33,0.27857,0.18915
227.49,-315.83,30.635,-0.20592,-2.1741,0.0054956,4.6889e-05,1.3344,-20.816,6.1497,2.8206,-3.2007,0,0.33,0.27856,0.18516
256.8,-333.67,30.701,-0.24804,-1.953,0.0054875,4.6118e-05,1.1124,-20.743,1.9853,5.7976,-2.2162,0,0.33,0.28652,0.19315
216.87,-293.02,30.667,-0.28137,-2.0118,0.0054902,4.8459e-05,1.1905,-20.403,6.7258,3.4787,-2.9782,0,0.33,0.28652,0.18916
279.14,-361.13,30.704,-0.15082,-2.0396,0.0054893,4.4206e-05,1.1564,-21.543,-0.02615,6.3531,-2.1525,0,0.33,0.27857,0.19313
183.44,-260.79,30.641,-0.30108,-2.0714,0.0054936,4.9868e-05,1.283,-20.021,10.515,1.8985,-3.8618,0,0.33,0.28652,0.18517
217.09,-304.99,30.607,-0.22022,-2.241,0.0054997,4.7366e-05,1.4411,-20.399,7.3899,2.5258,-3.5857,0,0.33,0.27856,0.18117
180.24,-260.01,30.616,-0.31383,-2.1308,0.0054974,4.9054e-05,1.3884,-19.599,12.129,1.8189,-4.5491,0,0.33,0.28652,0.18118
111.69,-159.91,30.695,-0.51955,-1.7606,0.0054947,6.318e-05,1.2838,-17.8,-1.8316,0.75045,0.22275,0,0.33,0.31041,0.1812
131.17,-212.63,30.67,-0.45049,-1.8532,0.0054954,5.494e-05,1.3158,-18.312,9.0521,0.65119,-5.822,0,0.33,0.30241,0.1812
83.366,-91.226,30.638,-0.58162,-1.7984,0.0054894,7.9861e-05,1.1485,-17.353,-9.2817,0.2148,5.7401,0,0.33,0.3185,0.18118
136.69,-209.17,30.653,-0.37528,-1.9418,0.0054922,5.3247e-05,1.2352,-19.336,12.387,0.68416,-5.207,0,0.33,0.29446,0.18518
168.03,-241.25,30.674,-0.35492,-1.893,0.0054888,5.1728e-05,1.1419,-19.724,9.3428,2.2668,-4.3592,0,0.33,0.29446,0.18917
213.73,-278.58,30.703,-0.32193,-1.8462,0.005486,4.9273e-05,1.0621,-20.077,5.5976,4.9935,-3.5855,0,0.33,0.29446,0.19316
142.54,-219.15,30.634,-0.38977,-1.9919,0.0054959,5.164e-05,1.3404,-18.909,13.325,0.932,-5.7935,0,0.33,0.29446,0.18119
238.98,-315.6,30.561,-0.79187,-1.6977,0.0054848,4.7496e-05,1.1199,-15.14,3.1191,2.6337,-2.7026,0,0.33,0.34236,0.16923
270.85,-352.26,30.531,-0.8552,-1.7215,0.0054866,4.5002e-05,1.1862,-14.686,1.9028,2.8773,-2.3334,0,0.33,0.34236,0.16524
283.42,-360.02,30.537,-0.8729,-1.5721,0.0054853,4.442e-05,1.1572,-14.577,2.9795,3.6867,-1.4894,0,0.33,0.3503,0.16524
259.56,-332.4,30.569,-0.80913,-1.5498,0.0054839,4.6188e-05,1.105,-15.003,3.8381,3.3818,-1.7828,0,0.33,0.3503,0.16923
118.04,-149.18,30.534,-0.68185,-1.8969,0.0054866,6.6264e-05,1.1037,-16.086,-6.5742,2.5806,1.2612,0,0.33,0.32649,0.1732
156.26,-228.57,30.553,-0.71589,-1.8018,0.0054838,5.5572e-05,1.0552,-15.804,2.4516,2.0147,-3.8762,0,0.33,0.33442,0.17321
92.036,-119.94,30.56,-0.64314,-1.8639,0.0054848,7.436e-05,1.0462,-16.535,-3.7728,1.1881,1.3858,0,0.33,0.32648,0.17719
106.95,-168.55,30.577,-0.677,-1.7728,0.005482,6.3292e-05,0.98742,-16.236,5.4079,1.0028,-3.9943,0,0.33,0.33442,0.1772
180.99,-246.2,30.588,-0.73915,-1.6739,0.0054829,5.3093e-05,1.0427,-15.573,6.0443,2.062,-3.0884,0,0.33,0.34236,0.17322
129.41,-172.48,30.622,-0.71565,-1.5078,0.0054805,6.0244e-05,0.96055,-15.798,10.671,1.4956,-2.5257,0,0.33,0.35029,0.17721
202.84,-263.96,30.597,-0.7545,-1.5282,0.0054823,5.1214e-05,1.0356,-15.411,6.7014,2.735,-2.1316,0,0.33,0.3503,0.17322
114.84,-165.24,30.611,-0.70255,-1.6502,0.005481,6.1761e-05,0.96713,-15.984,9.6075,0.97062,-3.444,0,0.33,0.34236,0.17721
252.52,-338.82,30.562,-0.88998,-1.4215,0.0054838,4.5342e-05,1.1062,-14.512,2.3637,3.7527,-5.064,0,0.33,0.35823,0.16525
240.76,-323.68,30.592,-0.82541,-1.4012,0.0054827,4.6368e-05,1.0688,-14.91,2.6371,3.4225,-5.1556,0,0.33,0.35823,0.16924
136.88,-205.44,30.682,-0.77817,-1.246,0.0054803,5.8696e-05,0.95954,-15.219,-0.97245,3.0287,-5.6043,0,0.33,0.36617,0.17323
8.0913,-39.812,30.713,-0.79025,-1.1822,0.0054779,8.2559e-05,0.8571,-15.192,-13.867,4.4185,2.3374,0,0.33,0.37415,0.17317
-26.442,24.032,30.673,-0.75905,-1.2283,0.0054734,0.00011615,0.73455,-15.425,-15.255,3.0613,7.6975,0,0.33,0.38224,0.17694
-43.273,36.055,30.647,-0.80872,-1.2456,0.0054737,0.00010092,0.74711,-15.14,-18.432,4.4169,7.5522,0,0.33,0.38231,0.17285
13.053,-37.003,30.739,-0.73966,-1.1614,0.0054773,9.1614e-05,0.83073,-15.496,-10.086,3.3568,1.9335,0,0.33,0.37414,0.17718
90.496,-149.25,30.706,-0.73066,-1.2286,0.0054791,6.7698e-05,0.90528,-15.553,3.1362,2.2077,-6.0135,0,0.33,0.36617,0.17722
192.44,-265.85,30.62,-0.7679,-1.3815,0.0054813,5.0688e-05,1.0104,-15.291,5.1637,2.8725,-5.2699,0,0.33,0.35823,0.17323
124,-180.19,30.644,-0.72488,-1.3636,0.0054798,5.8962e-05,0.94125,-15.654,9.1937,1.8447,-5.4937,0,0.33,0.35823,0.17722
74.72,-129.75,30.595,-0.65162,-1.7424,0.0054802,6.9571e-05,0.93237,-16.641,7.237,-0.24361,-4.0472,0,0.33,0.33441,0.18119
75.147,-100.11,30.578,-0.61772,-1.8308,0.0054828,8.0817e-05,0.9923,-16.955,-2.1046,-0.28285,1.4598,0,0.33,0.32647,0.18118
106.57,-162.43,30.645,-0.65453,-1.5687,0.0054761,6.4246e-05,0.84384,-17.077,7.5861,-0.014766,-2.538,0,0.33,0.3422,0.1892
56.479,-99.681,30.636,-0.67153,-1.5995,0.0054775,7.2528e-05,0.86492,-16.737,11.688,-1.3775,-3.3087,0,0.33,0.3423,0.1852
145.48,-188.6,30.661,-0.6559,-1.423,0.0054743,6.141e-05,0.80157,-17.11,4.2264,1.7386,-1.0026,0,0.33,0.35023,0.19318
61.275,-95.635,30.649,-0.68221,-1.4489,0.0054755,7.4864e-05,0.81518,-16.823,11.452,-1.2767,-2.1088,0,0.33,0.35024,0.18919
189.77,-246.04,30.663,-0.6175,-1.5321,0.005475,5.3915e-05,0.83113,-17.388,1.6346,2.9404,-1.7099,0,0.33,0.34215,0.1932
30.309,-51.93,30.646,-0.68921,-1.4698,0.005477,8.0442e-05,0.84298,-16.506,15.061,-2.0183,-2.8069,0,0.33,0.35027,0.18519
63.799,-104.27,30.627,-0.6826,-1.6257,0.0054792,7.0728e-05,0.90548,-16.371,12.118,-0.60074,-3.6026,0,0.33,0.34235,0.1812
60.812,-87.178,30.639,-0.69556,-1.4886,0.0054787,7.2545e-05,0.89271,-16.164,14.211,-0.49363,-2.8564,0,0.33,0.35029,0.1812
20.466,-36.119,30.76,-0.70782,-1.1401,0.0054766,0.00010016,0.80734,-15.785,-5.0923,1.1239,1.712,0,0.33,0.37412,0.18118
41.71,-84.613,30.724,-0.70158,-1.2126,0.0054778,8.1827e-05,0.85034,-15.87,7.9243,0.34185,-6.4393,0,0.33,0.36616,0.18121
3.9374,0.91967,30.691,-0.72844,-1.2096,0.005473,0.00012718,0.72669,-15.698,-10.876,0.61343,7.8962,0,0.33,0.38218,0.18102
19.798,-36.334,30.669,-0.69354,-1.3332,0.0054765,8.1375e-05,0.82036,-16.315,15.68,-2.2549,-5.9534,0,0.33,0.35822,0.1852
38.836,-61.81,30.668,-0.68983,-1.3194,0.0054749,7.811e-05,0.78836,-16.611,13.69,-2.4698,-5.4268,0,0.33,0.35822,0.18918
113.47,-151.8,30.672,-0.66998,-1.3033,0.0054737,6.4676e-05,0.77332,-16.877,7.8496,-0.054591,-4.3838,0,0.33,0.35822,0.19318
55.22,-89.678,30.662,-0.70097,-1.3474,0.0054781,7.1317e-05,0.87372,-15.995,13.442,-0.14131,-5.8332,0,0.33,0.35823,0.18121
4049.8,-4932.8,27.77,-4.5751,-0.76145,0.3256,0.00090384,354.05,28.192,7.0371,10.963,-25.59,0,0.33,0.30249,0.011962
2975.4,-3532.2,28.13,-4.1818,-0.64561,0.18162,0.00069893,253.05,24.463,3.956,7.0956,-17.842,0,0.33,0.31069,0.011962
2970.6,-3511.2,28.176,-4.1398,-0.85711,0.17684,0.00067059,256.98,23.96,4.7625,7.4808,-16.465,0,0.33,0.31069,0.015949
4097.4,-4918.6,27.832,-4.5269,-1.0124,0.31629,0.00086172,360.8,27.598,7.2628,10.08,-23.858,0,0.33,0.30249,0.015949
5038.4,-6690.8,27.137,-5.0475,-0.30297,0.6215,0.0013129,468.03,32.873,9.2342,16.977,-40.473,0,0.33,0.29445,0.0039947
4989.5,-6786.3,27.237,-5.0547,-0.60478,0.55803,0.0011962,461.45,32.552,11.643,20.092,-36.108,0,0.33,0.29445,0.0079761
7583,-9272.7,26.488,-5.5439,0.18843,0.94521,0.0016255,577.53,36.962,9.0341,16.217,49.574,0,0.33,0.2865,0
6662.8,-9276.8,26.558,-5.5622,-0.36483,0.8951,0.0015511,572.93,36.81,13.129,23.565,-46.965,0,0.33,0.2865,0.0039948
5442.5,-6687.1,27.087,-5.0361,0.15657,0.6569,0.0013728,473.35,32.996,6.3487,11.699,42.704,0,0.33,0.29445,0
6450.1,-9391.1,26.695,-5.5803,-0.72755,0.80561,0.0014079,568.26,36.421,15.917,27.296,-42.24,0,0.33,0.2865,0.0079761
5501.9,-6871.6,27.328,-5.03,-0.91098,0.51832,0.0011054,463.96,32.047,10.4,15.557,-32.832,0,0.33,0.29445,0.011962
8039.3,-9274.2,26.903,-5.4787,-1.445,0.7402,0.001246,589.6,34.975,5.9319,11.754,-39.722,0,0.33,0.2865,0.015948
5713.6,-6828.1,27.407,-4.9726,-1.21,0.50541,0.0010532,474.68,31.342,8.5397,12.151,-31.455,0,0.33,0.29445,0.015949
7558.8,-9444.8,26.813,-5.555,-1.093,0.75206,0.0013009,574.11,35.816,11.88,19.051,-39.562,0,0.33,0.2865,0.011962
2933.1,-3468.1,28.232,-4.085,-1.0645,0.17477,0.0006485,262.64,23.329,5.6541,9.0368,-15.447,0,0.33,0.3107,0.019936
